horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0014921258361754008,0.0024325890725004884,-0.004701233055248789,0.0017208599076189016,-0.0033043154198705758,0.0003036252210461485
1,0.00044936773128768107,0.002626713981004981,-0.0026604374128384447,0.003876104131449327,-0.0016396885291346188,0.0024979731851353082
2,0.0007892590216150013,0.0031555290139841734,-0.002434292165410092,0.005267399661121223,-0.0013943397837242655,0.0032536618628425636
3,0.0006279230148427857,0.00267970482016985,-0.0023633039963166457,0.004500589421997566,-0.0012109306625008257,0.00278435867330957
4,-0.002126607606040007,0.002424955289793097,-0.00513288168929882,0.0013468606225614482,-0.0038565994039807296,8.005711561167705e-5
5,0.0020241879792872704,0.002352413133563078,-0.0008048462855749297,0.0052303704621610905,0.00040223098903245137,0.0037517755038541994
6,-0.00010631137904934778,0.0022619198070043915,-0.003084570368741848,0.0030394462331798868,-0.0018378142646715535,0.0019176175364504816
7,-0.0010742976028365913,0.0022248693474556094,-0.0036901739497310227,0.0018151775599701736,-0.0025131331806726056,0.0007301301476605447
8,-0.000842687949678078,0.002253171456693313,-0.003644976043974751,0.0019077157499534873,-0.0024513987599333667,0.0008709257167109377
9,0.00178337053167691,0.002065762665531745,-0.0007507919910476775,0.00490913043611823,0.00032718387370291816,0.003853992053615741
10,-0.002667817144333181,0.002407655700609939,-0.005294427233307675,0.0009917590943460753,-0.004195584636704469,-0.0007386164278007042
11,0.003031061874642785,0.0024205831863790867,0.00019151187787516157,0.0065669267146093585,0.001110994176942805,0.005038736073099171
12,0.0011930131423853027,0.00216816808804563,-0.0014142586253004061,0.004321615328936021,-0.0004967784436393132,0.0030162099756314044
13,0.0020733078110490707,0.002337102806497291,-0.0008125265608157181,0.005267109740660743,0.0004705886400577549,0.004058765786146843
14,-0.0031453260847458886,0.003004655859445522,-0.006447496206298204,0.0010490689242899035,-0.005350663144304116,-0.0007528840919342355
15,0.00023863373942077806,0.002724812177280604,-0.003231075039090668,0.00415948529560239,-0.0016685648932259327,0.0026451873339087646
16,0.00017657161661496757,0.0026157585014141456,-0.0031692204874604734,0.004024794841822158,-0.0016681286726240175,0.002491226589726588
17,-0.00019881628542190322,0.0027870454341931378,-0.003712313217189071,0.0035273029710166386,-0.0020887832719486644,0.002217488428163186
18,0.000981954510949173,0.0031652913161191567,-0.0024701340504016947,0.005168914092763487,-0.0012586861683633887,0.003230779215451218
19,-0.0008053825461973922,0.002530798778518267,-0.004032248513390148,0.0023867569022783387,-0.00268852147569032,0.001228719827951297
20,0.0029326509158763146,0.002750034599157134,-0.0009370930447983659,0.006225887356220802,0.0006677503288573241,0.004953921896492959
21,-0.001165827828958503,0.0018940319376029651,-0.003610271411982374,0.0014540805862951903,-0.0024860970231601817,0.00035088452568145224
22,-0.0036362209975163806,0.002017690100910545,-0.006247681847956872,-0.0010261210365835093,-0.0052738551453078725,-0.0021375982416857683
23,-0.0018136381404653488,0.002860800963809448,-0.0056146579251287,0.002118757211616286,-0.004099987181146299,0.0003770361181738456
24,-0.0007158977123768703,0.002667099772575471,-0.004027786299213441,0.0031459702864975736,-0.002725897178165669,0.0013088106237773454
25,0.003069737160348853,0.0024029374809720694,-6.8896045493887885e-6,0.005859663953286515,0.0011061846615191165,0.004764264850733347
26,0.0024629967183459065,0.0031543759440209557,-0.0015833605986765083,0.0068072129196873115,-0.00012333686672739421,0.004783964903443074
27,0.003618877825333274,0.0028815430292962294,3.8328577718121405e-5,0.007065763858951321,0.0015919886124765958,0.005502964594827263
28,-0.001976461287451462,0.0028094212453073386,-0.00572021771799313,0.0012220148873828222,-0.004358964667388951,-7.058780191581196e-5
29,0.00045574480538155973,0.0027909680569626117,-0.002896329449198469,0.004511537304418046,-0.0015328751362459919,0.002965390254799745
30,0.000340363144862619,0.0021827147913493425,-0.0024076977727054516,0.0031079322416237274,-0.0013854384508970932,0.0018804260227609938
31,0.0012143478797322026,0.0026334683051629677,-0.0021660761537699714,0.004843238551178615,-0.0009901500791260798,0.0032765397980814245
32,0.0005219361304292939,0.002636123166581907,-0.0026328600336478665,0.004644873956966633,-0.0015548983529181954,0.0026356265821598076
33,0.004911435687163268,0.002456656948772337,0.001840842085028087,0.008511055117083615,0.0028604795018998806,0.006725518025214677
34,0.00027235203423821704,0.0027010485070073876,-0.0030309611279406646,0.004118185534799819,-0.0017549467704102608,0.0025145674782119207
35,0.0017097908437180447,0.0021998271492983832,-0.0009028461282672077,0.004638768092557668,-7.577440202780408e-6,0.0033652261465567834
36,0.0020389191199853334,0.0026651188549478306,-0.0013370749089663412,0.006398119943783811,-4.2809419534572436e-5,0.0041916007229787534
