horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.005104671872813536,0.002595567000714797,-0.008424535406968765,-0.0015348460076703594,-0.007256622575598358,-0.0031247039018108425
1,-0.002908656015812223,0.002907445945583091,-0.006635180050359447,0.0006050593436555639,-0.005110827199383769,-0.0007455160826252698
2,0.0010931766653017971,0.0030446750145371377,-0.0028788060239315293,0.005049796983275918,-0.0013825606981043488,0.003579169648515128
3,0.0031117104689364623,0.0029166992355276686,-0.0010924895133308508,0.007114205437508996,0.0008805274164855096,0.00559902846934789
4,0.0012542980450666382,0.0029710220232972147,-0.002155003368853413,0.004328658311665387,-0.0008053574685930622,0.00313560785541981
5,-0.00013405244981883613,0.0029253629025432276,-0.0037411431666517954,0.003496704147888092,-0.0022561315798638516,0.0020234466658475138
6,0.0011820376588481019,0.0024592234222543664,-0.002060999530615832,0.0039881791137031265,-0.0006207179741407969,0.002909098621731492
7,-0.0032862010302607994,0.0025284291416239266,-0.006859647790499411,-7.63024973000786e-5,-0.0051257821530552574,-0.0014351521184472293
8,0.002526007426615348,0.0023568276298465756,-0.0005384216926983773,0.005792320899887387,0.0006897906287542535,0.004404826700167476
9,0.0018390669292210533,0.0030715864859557893,-0.0016112638697196482,0.006248884179118733,-0.0002585316062367472,0.0040393474324419976
10,0.0021218356814965617,0.0029080715747360803,-0.002082159793833595,0.006049924766053821,-0.0003933697388440421,0.004299240974358847
11,-0.0007959644401268232,0.002971887473086837,-0.005237358961164875,0.00287582574264447,-0.0032477129054722777,0.0016691442378400207
12,-0.0019045186231935274,0.0034068312365929045,-0.006031215133574966,0.002551107389641505,-0.004514196120359249,0.0007701669068547223
13,0.006595040671812782,0.0032254978856469884,0.0028496230558383534,0.01108271194162057,0.004128888520533419,0.009351822217265892
14,0.0007825693702028222,0.003068825291715473,-0.0030722134371472,0.004700952099659781,-0.0014463842404312285,0.0032634351835264704
15,-0.0005636568544448824,0.0029206294736782053,-0.004574539291474002,0.003130640132800759,-0.0027809701548178406,0.0017076716099345365
16,0.0035444378598326175,0.003003185578283637,-0.00014529115447296662,0.007562185891971927,0.0014172496850235,0.006017063184287663
17,0.0001430954341053566,0.002924981386236228,-0.0035076601993103288,0.0037373445166005615,-0.0019147555556031,0.002510789718645604
18,-0.0015174442991065058,0.003136790477268709,-0.005478899888521746,0.002205772035426315,-0.003989266481884798,0.0005323791394716338
19,-0.0029023704587875974,0.0026058241001839532,-0.006448246180403423,0.00021635288482644123,-0.005030118820532066,-0.001205766422433123
20,-0.001161962471365914,0.0029476063580161508,-0.004663942729363995,0.0031441866375535492,-0.0033138997478584786,0.0012598393841535748
21,0.00046281947565054044,0.0031996885566660076,-0.0042071193201512576,0.004071362526565997,-0.0026350516280746195,0.002782106919605071
22,-0.0005920553586328131,0.004216039706624772,-0.005544878964724222,0.00494069023665695,-0.003379277601025383,0.002330324105284099
23,0.0010011343330159756,0.00390852148185184,-0.004293031279392019,0.006316893677173443,-0.002378661745273911,0.004019788948092984
24,0.0019938012101284835,0.0029653787990091326,-0.002200036421284975,0.005270096207614209,-0.0007621946479972252,0.003921027341388061
25,0.0034420361167232173,0.0025191852696493638,-4.6932899773997026e-5,0.006249726318250964,0.0014481374478586533,0.005186570321120142
26,-0.0009936319573322025,0.002867342368993465,-0.005105475656830508,0.0023286971540670363,-0.0033388623400068757,0.0011336697182082716
27,-0.0014550999656185904,0.0028877215949332704,-0.00515100416107397,0.0022882067584900755,-0.0035138217326748404,0.0005048477154186472
28,0.0021535293268862047,0.0026311030839020807,-0.0009290333230983715,0.005373782793669041,0.00020122492464953907,0.004033312350408878
29,-0.0019264604043739081,0.0031539434787934985,-0.006043344839923626,0.0019519955735089207,-0.0046666412882840486,0.00031003390711484974
30,-0.002489283646929525,0.002831080108104237,-0.0060951624751743,0.0009893142882108617,-0.004700023033718635,-0.00045998717024071326
31,0.003738207510692061,0.0021083085537182663,0.0009296752328748327,0.006561007490074209,0.0018645747145154038,0.00527376792357301
32,0.00013170326207734032,0.0031869936027585774,-0.0037315458529961947,0.003683804159231101,-0.0021184036470854642,0.0025938021404343058
33,0.0036912575566171286,0.003209961494158968,-0.00032523843735094956,0.0075060625934802346,0.0012141226625262242,0.005726438540262382
34,0.00034873937028781965,0.0029420760045522666,-0.0038579434983948588,0.0037584460869895075,-0.0020413129032834454,0.0026520577556384734
35,0.0008491695428395084,0.002886951424417319,-0.002796770178964886,0.00475191853812677,-0.001157282013491268,0.0030787296029889865
36,0.003123848974529619,0.0025968123183399924,-0.00010077004896537648,0.006923313681095048,0.0012142754073660444,0.005394298528496015
