horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.004625205009285837,-0.00879369811566675,0.017522318157404338,-0.0033465189959083737,0.01273866558669176
1,-0.028327254615703342,-0.05125801613825616,-0.01094933348314717,-0.039988919659035393,-0.01719102053225916
2,-0.011611362537185655,-0.029953498137478912,0.004189970673800001,-0.022273128012423593,-0.0019364005628128185
3,0.02314467199847925,0.00562364630777017,0.041230322785858045,0.01231760528903861,0.03353349843544764
4,-0.028386560498843538,-0.045426806450985714,-0.011701598146505125,-0.03768544785038129,-0.017896679647047987
5,0.011231819696783824,-0.00577646465167146,0.02621128933566758,0.0006078528392256376,0.020116309745013557
6,0.022386097121720575,0.005244783808696054,0.040557333311946386,0.012228474895215648,0.03364523508407658
7,-0.024817502169171245,-0.04314316208603597,-0.0060837789010283125,-0.03523473580324918,-0.012452397459497758
8,0.0028723841701168915,-0.014522777875422756,0.01759582104350888,-0.006884885876219259,0.011308350467404707
9,-0.0007203767005958495,-0.014481804937310102,0.015865340233784487,-0.00943608065824076,0.0097143568688953
10,0.01284918987822695,-0.007067571530800738,0.030166816908425813,0.0004660368628966651,0.023234876257284733
11,-0.0037314234624408406,-0.022144502577023377,0.014512888035497256,-0.013456348301791312,0.006937346768500672
12,-0.01690157685019659,-0.03424345136153127,0.007383605539537444,-0.027294793701300845,-0.004111684800782802
13,-0.01612436288090535,-0.034768146031571356,0.006537233959174247,-0.027214368519906544,-0.0038495158762180126
14,0.016599998560251183,0.0008185387498709125,0.03524508476271664,0.007021443252922845,0.027067832318054673
15,-0.0051230051363410556,-0.025804869260869202,0.014577186669488124,-0.0182950830238796,0.0070554984912518355
16,-0.007210144989896033,-0.022504976774630314,0.0073390444993567585,-0.015807869679780533,0.0019803610428460357
17,0.007597728991397222,-0.009559426852711515,0.026395916655052806,-0.002950477400803629,0.017756895353768964
18,0.01033668624246694,-0.0061323078466713025,0.026722118626360078,0.0008324992319632754,0.02114657847026269
19,-0.01904857891466752,-0.038039590940418685,-0.0011598184054038285,-0.030547165900777787,-0.00831393109155151
20,0.034731581912879436,0.014865109300889915,0.054134186561312095,0.022933957773490873,0.0463841647967345
21,-0.016495243851182697,-0.035845025380467875,0.00022175661538079497,-0.028046121817109384,-0.004328327271461265
22,-0.0024712565991650203,-0.022118573480946528,0.014740695197951584,-0.013554405613536599,0.007377516231505249
23,-0.014945335638826223,-0.03270531016053114,0.0037120136864890203,-0.02544896303060651,-0.0032838717304591106
24,0.0017327146310806708,-0.018797302288346092,0.032296957604250914,-0.009808737845601398,0.019875338847972723
25,-0.020624139330294663,-0.03994314763997429,-0.0023578728778750127,-0.032665033909807864,-0.010062508652756975
26,0.00852239273679629,-0.008278554285767854,0.027469287034824447,-0.002779889654927434,0.020535598253102656
27,-0.035004595743626604,-0.053437500349094016,-0.01719636581283044,-0.04614416310883364,-0.02454972252841739
28,0.0044265040380511685,-0.014488518301222702,0.022618981001214872,-0.0068102454747830535,0.014608018338823452
29,0.008849165370152665,-0.009319445325560477,0.026627736293093045,-0.0020978696302788973,0.019128869697952126
30,0.0026257211489789096,-0.02061621036908525,0.02971991499699971,-0.01090124670355507,0.020438885618191998
31,-0.007847746614589512,-0.026560225975193433,0.011894121169668785,-0.018025413113187477,0.004087065428305637
32,-0.009121251593232722,-0.022700901920050788,0.0022163678335625353,-0.017053910730870193,-0.0022658578822157506
33,-0.024174499766077356,-0.03924252544401652,-0.009427432514953406,-0.03280679284960437,-0.015508422258280561
34,-0.020534783361061466,-0.04043035182250547,0.0004145547302408896,-0.03162580993281454,-0.007459750822422244
35,0.0004947448189145906,-0.015811857202703106,0.023496962638530676,-0.00831941668281619,0.015531437016877548
36,-0.0003968961499747487,-0.024571515224888953,0.0184136190792414,-0.014584145568701008,0.010056812601338581
