ind_group,ind_label,horizon,beta_abs,theta,boot_se,p_value,bh_reject
7,Wholesale_trade,21,0.0005563528970129311,NaN,0.0004392658662823901,0.208,false
7,Wholesale_trade,22,7.503902556274166e-5,NaN,0.0003869220965658483,0.836,false
7,Wholesale_trade,23,4.091302023133197e-5,NaN,0.00033094150282711465,1.0,false
7,Wholesale_trade,24,0.0005193033031739856,NaN,0.0003522148189187518,0.12,false
7,Wholesale_trade,25,0.0002818343817956808,NaN,0.0004185797801868136,0.472,false
7,Wholesale_trade,26,0.00021736947219122812,NaN,0.00041605311570117926,0.624,false
7,Wholesale_trade,27,-1.145452968147368e-5,NaN,0.0004076395332007924,0.976,false
7,Wholesale_trade,28,0.00018439890565052872,NaN,0.0004243791559998109,0.668,false
7,Wholesale_trade,29,0.00029616794154987486,NaN,0.00041647677714033086,0.5,false
7,Wholesale_trade,30,-0.00021298189757649712,NaN,0.00041891756367111205,0.58,false
7,Wholesale_trade,31,-0.00030821175067922263,NaN,0.000387577790808627,0.408,false
7,Wholesale_trade,32,-0.00021211595133263701,NaN,0.00040398522730088606,0.612,false
7,Wholesale_trade,33,0.0001405953142610231,NaN,0.00039714653286568725,0.628,false
7,Wholesale_trade,34,1.813943110218727e-5,NaN,0.0004262670705165329,0.884,false
7,Wholesale_trade,35,-7.942690856069714e-5,NaN,0.0003975224078099689,0.804,false
7,Wholesale_trade,36,0.0005244943180866109,NaN,0.00041156259627592775,0.196,false
8,Retail_trade,0,-0.00017428876456759167,NaN,0.0004484187952083989,0.728,false
8,Retail_trade,1,-0.0004663749970256787,NaN,0.00043026196913396425,0.296,false
8,Retail_trade,2,-6.284176445346207e-5,NaN,0.000598653660031142,0.876,false
8,Retail_trade,3,-0.000512666867262702,NaN,0.0005190383760745065,0.264,false
8,Retail_trade,4,-0.0006185689673247054,NaN,0.0005311019640686062,0.3,false
8,Retail_trade,5,-0.0006391156106287185,NaN,0.0005707946632988397,0.284,false
8,Retail_trade,6,-0.0011142357872960908,NaN,0.0005179066895874733,0.044,false
8,Retail_trade,7,-0.0002148403087647374,NaN,0.0005906328389368148,0.656,false
8,Retail_trade,8,-0.0010291602902096353,NaN,0.0005380913271937686,0.092,false
8,Retail_trade,9,-0.0005818133458107959,NaN,0.0005224621491176807,0.276,false
8,Retail_trade,10,-0.000438959635448263,NaN,0.0005201152746414943,0.376,false
8,Retail_trade,11,-0.0003705364852978395,NaN,0.0005421845732709683,0.476,false
8,Retail_trade,12,-0.0007031219297113814,NaN,0.0005603293653726296,0.244,false
