horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.00012282086649968317,-0.0005509309150345224,0.00031582495996821075,-0.0003943645534181075,0.0001315452488810781
1,0.0002290557077558982,-0.00019118813740103067,0.0007154539516191717,-1.666529335602677e-5,0.0004951637310985022
2,-5.630237673512589e-5,-0.0004848872847365509,0.000436735341386745,-0.0002972711057744907,0.00024232850733157474
3,0.00015685772932747864,-0.0003393127931628808,0.0005986471471294785,-0.00012438851102431595,0.0004376031763568307
4,0.0001667266319981013,-0.00028015736422222894,0.0006626137896778253,-9.862581899792286e-5,0.00045023343957142437
5,-0.0005994243888911008,-0.0011416982227538492,-7.868752867876702e-5,-0.000919499177931892,-0.00027192219454562344
6,-0.000721854102565919,-0.0013199949027108786,-0.00023549960203894345,-0.0010762881717145034,-0.0004206091845601427
7,-0.00032850449112728996,-0.0007707261961397212,6.845392762970905e-5,-0.0005800755132643195,-7.742512856695233e-5
8,-0.0002602467121545522,-0.0006552916921063725,0.00011395946780387513,-0.0005253789258830356,-3.558739057709745e-5
9,-0.00015275764081114148,-0.0006130335456931648,0.0002838206006046455,-0.0004008419181420203,0.0001339093041856565
10,0.00011140201533891451,-0.00033131815632060765,0.0004853583547312938,-0.00016248132644717264,0.0003460258128086179
11,-0.00011234258094345048,-0.0005032476618998663,0.00030719635976646096,-0.00034433205971710185,0.0001274337862641305
12,-0.0002462580209732324,-0.0007498038550960825,0.00026166616069569826,-0.0005273199096086675,5.867120216198924e-5
13,0.00041418442190462685,-3.469845833089602e-5,0.0008450750469174587,0.00011301793047094474,0.0006808250620522778
14,0.00027635935900413333,-0.00021704217578200074,0.000765943410771475,-3.784528491358578e-5,0.000570157300602949
15,-0.0002625241384238999,-0.0007813958225495513,0.00033224614061543343,-0.000564438594208028,8.508041912010577e-5
16,-0.00019298994177631746,-0.0006913605713093335,0.0003455675898141533,-0.0004953896580932299,0.0001275513538822019
17,-0.0006426197251240913,-0.0012740524749166003,-2.7470373592155075e-5,-0.0009964637038060021,-0.00026201769075399905
18,-0.0005949307382878533,-0.001150144033171869,-1.4202099362606736e-6,-0.000950117853367448,-0.00021760835731898765
19,-0.00041596467139461076,-0.0009686281972918999,0.0001242776010884577,-0.0007703756563213367,-0.00013303287496588804
20,-0.0005368186210718358,-0.0010244804933933962,-0.00014509084415580494,-0.0008461742087549795,-0.0003064166870551983
21,-0.00016772039884317154,-0.0007478963056563339,0.00024459654451115803,-0.0005186939717060732,0.00012268468092658272
22,-0.00020213733127211837,-0.0007216781699415583,0.00020544068993558114,-0.000506275134891009,5.137014286415352e-5
23,-0.0002482320617545475,-0.0007835258972905743,0.00023923744916131573,-0.0005841395095069717,2.127795414205274e-5
24,-0.0003204139362864738,-0.0008232484888841433,0.0001534818301703446,-0.0006391964121563315,-2.6087248301480447e-5
25,0.0002895900614139454,-0.00025305136711746654,0.0007264715464477707,-1.429663297948324e-5,0.0005257508318276212
26,-9.16774162959645e-5,-0.0006405819933244459,0.0005118292047329866,-0.00041522132994763726,0.00024875856303597284
27,0.00011307984232996176,-0.0004769176375609164,0.0007253087842314991,-0.00028228169327542383,0.00046470537288696614
28,-0.00016826715885966085,-0.0007550919620475887,0.0003427416051506567,-0.0005115893608207855,0.00012597264658821498
29,-0.00043348952426745444,-0.0010092305253356897,0.0001733904946704277,-0.0007834296225917407,-0.00011259782113624969
30,-0.0002336024733910202,-0.0007174837985845198,0.00022149703715379358,-0.0005492023194142233,3.1405568408107395e-5
31,-0.00014050129662733393,-0.0006904005780869509,0.00031361385094524793,-0.00047131959415092355,0.00012140263117067416
32,-0.000527998757718489,-0.0010189079123159217,-8.969161936247096e-5,-0.0008384910481971802,-0.00026920009577340633
33,-0.00031498058469399973,-0.0008185268111051904,0.0002487208579245478,-0.0006138321920756784,-7.882786380730027e-6
34,-0.0004047757991951286,-0.0008015259385649648,6.590894817860317e-5,-0.0006469483475626222,-0.0001124955980833637
35,-0.0001232403939578159,-0.0005661386231776032,0.0003721840211173612,-0.00036452738382605223,0.0001741605823188382
36,8.853083190864097e-5,-0.0003386595719118745,0.0005268304167398553,-0.00018566883008967137,0.00038497156849964673
