horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_group,occupation
26,-0.002692052358311812,-0.014128735760545453,0.008348561274463595,-0.009347083321783491,0.0034069406554050026,median,Energy_intensive,Energy intensive,2,Professional specialty
27,0.012271950414835149,0.0007240233396823281,0.024816936170225394,0.00593012727664515,0.02002528831059394,median,Energy_intensive,Energy intensive,2,Professional specialty
28,-0.009913148859824831,-0.02296265989405519,0.0012363344138921935,-0.017584814346553353,-0.0036473373816782477,median,Energy_intensive,Energy intensive,2,Professional specialty
29,-0.010315404410217218,-0.021182825289216993,-0.0022406788188296146,-0.017204843017157766,-0.005644223980285469,median,Energy_intensive,Energy intensive,2,Professional specialty
30,-0.004373441871910784,-0.016076725279602525,0.006764958317098852,-0.010990322853943982,0.0018827165790284124,median,Energy_intensive,Energy intensive,2,Professional specialty
31,-0.017030896054561696,-0.027271206395872362,-0.006811085125150969,-0.023169198865457957,-0.011321945290037154,median,Energy_intensive,Energy intensive,2,Professional specialty
32,0.0044711052311855815,-0.005413041656795682,0.013880512049110071,-0.0017615570201129985,0.010298590045994777,median,Energy_intensive,Energy intensive,2,Professional specialty
33,0.006311584981813841,-0.005261899098331864,0.016311956917178915,-0.0006125222908300344,0.012715378585987081,median,Energy_intensive,Energy intensive,2,Professional specialty
34,0.008189516082366946,-0.0034418821291140426,0.021730315836631157,0.001442565340070064,0.01570861406094881,median,Energy_intensive,Energy intensive,2,Professional specialty
35,-0.0014110127790848235,-0.013578696895282065,0.009530361437420353,-0.008221815265745646,0.004988989062483606,median,Energy_intensive,Energy intensive,2,Professional specialty
36,0.009029022619522473,-0.0008719598148607399,0.019513796473773406,0.003795596349188954,0.01544050728502033,median,Energy_intensive,Energy intensive,2,Professional specialty
0,0.012287337264486668,-0.00827763305305105,0.03693297477970592,-2.8915717664342033e-5,0.02722027040330706,median,Energy_intensive,Energy intensive,3,High tech
1,0.02548964298992264,-0.00731424956645307,0.04904588293381283,0.007078088013293345,0.04006664344076305,median,Energy_intensive,Energy intensive,3,High tech
2,0.013190257882207958,-0.004631564353744561,0.03260716312916587,0.001176800095007511,0.023585637884559647,median,Energy_intensive,Energy intensive,3,High tech
3,0.00493567949315913,-0.01650201474631901,0.026204879927319086,-0.008286474186063611,0.01823995054063743,median,Energy_intensive,Energy intensive,3,High tech
4,0.006126831097704839,-0.014260206709545954,0.024050725908120945,-0.0051618353452430365,0.016768754755902046,median,Energy_intensive,Energy intensive,3,High tech
5,-0.019501282420757937,-0.06950460025416674,0.011651672116974095,-0.049182714703837865,9.380935498267892e-5,median,Energy_intensive,Energy intensive,3,High tech
6,0.017396292222029493,-0.0068432337584324425,0.042643858598983786,0.0031321534613180397,0.030816205569267056,median,Energy_intensive,Energy intensive,3,High tech
7,0.009728907720036121,-0.008350080271874451,0.027585251301705506,-0.0012244303715600088,0.021287302321447814,median,Energy_intensive,Energy intensive,3,High tech
8,0.02677376698166666,-0.0022310550632923636,0.05819266657699944,0.01003198796264669,0.046474875916900776,median,Energy_intensive,Energy intensive,3,High tech
9,0.006274470897023601,-0.018226599544456268,0.033086106777293345,-0.008476877313403582,0.02252488493460784,median,Energy_intensive,Energy intensive,3,High tech
10,0.017425288419504165,-0.013182695798544971,0.0472215501295049,-0.0013284040854299982,0.03767285706844978,median,Energy_intensive,Energy intensive,3,High tech
11,0.0028193088279615964,-0.022018135013985425,0.029358610442211185,-0.011924863359633053,0.017160644706359807,median,Energy_intensive,Energy intensive,3,High tech
12,0.027390572574120534,0.001807962714828689,0.056558773745219684,0.012118417679818898,0.045575278519132234,median,Energy_intensive,Energy intensive,3,High tech
13,0.01578388678296595,-0.023713899591619823,0.04754033248833192,-0.007145617476063536,0.033565117881237484,median,Energy_intensive,Energy intensive,3,High tech
14,-0.010236425893827143,-0.04049710074451121,0.01145211038218409,-0.027794321781982226,0.001413745132114808,median,Energy_intensive,Energy intensive,3,High tech
15,0.0048492452934376,-0.027079873141872605,0.030834359901776395,-0.0143089023242561,0.019033885627498012,median,Energy_intensive,Energy intensive,3,High tech
16,0.003563051419711995,-0.018472885087519944,0.027926066629584374,-0.009903937053808737,0.01815267810933158,median,Energy_intensive,Energy intensive,3,High tech
17,0.05201225037577058,0.021104596210735304,0.08412367056294764,0.033520708991221164,0.07185983260919214,median,Energy_intensive,Energy intensive,3,High tech
18,0.016759802435828725,-0.01076439234076169,0.042528126416316245,0.001011323331039992,0.03207581269837274,median,Energy_intensive,Energy intensive,3,High tech
19,-0.034240021337405536,-0.06371564049925285,-0.004419214309834517,-0.051764590551861764,-0.016037005942663288,median,Energy_intensive,Energy intensive,3,High tech
20,-0.02536338962501556,-0.047055946352335676,-0.003918419192603027,-0.03811527766451507,-0.01297860667647752,median,Energy_intensive,Energy intensive,3,High tech
21,0.0050091095754009754,-0.01717876058860662,0.030565105093188907,-0.009187413765114765,0.019767108252100717,median,Energy_intensive,Energy intensive,3,High tech
22,0.02942267635498561,0.005691683563771605,0.05233588928716368,0.015070104888491349,0.042926244894149014,median,Energy_intensive,Energy intensive,3,High tech
23,-0.012442748633675985,-0.035063496954859795,0.009294732237796909,-0.026180796979163607,0.002198248389253114,median,Energy_intensive,Energy intensive,3,High tech
24,0.017880255878199018,-0.012917866999408101,0.04557569165513088,0.000743911876049972,0.03498161199261557,median,Energy_intensive,Energy intensive,3,High tech
25,-0.004139629463497041,-0.030600796998360727,0.030805423295344473,-0.017415584984928394,0.01468322226288489,median,Energy_intensive,Energy intensive,3,High tech
26,-0.03137449470838619,-0.05223698812301607,-0.00659711993512483,-0.04390402413394859,-0.016325022755147425,median,Energy_intensive,Energy intensive,3,High tech
27,0.002166389159360191,-0.028699410307535977,0.027463833984157082,-0.018211872159677546,0.017598719735399365,median,Energy_intensive,Energy intensive,3,High tech
28,-0.002657797432905235,-0.028725024007465814,0.01848455960855683,-0.01698520127523188,0.00956594385080966,median,Energy_intensive,Energy intensive,3,High tech
29,0.007661390043211809,-0.02309091626646667,0.030704405809798517,-0.00916002452379304,0.022121286367697675,median,Energy_intensive,Energy intensive,3,High tech
30,0.00741818030865158,-0.016933016926647247,0.03120298905611021,-0.007619359957555805,0.022415787476881638,median,Energy_intensive,Energy intensive,3,High tech
31,-0.0058744477679352055,-0.02886670675046163,0.020728636962853753,-0.019924217546115577,0.01024520937320672,median,Energy_intensive,Energy intensive,3,High tech
32,-0.031473140129006316,-0.056396971918623626,-0.007867072431671045,-0.04658393071888964,-0.016338666497433936,median,Energy_intensive,Energy intensive,3,High tech
33,-0.0032237418593819653,-0.02709575445534338,0.0219271813667088,-0.018343411313605992,0.009989952249732578,median,Energy_intensive,Energy intensive,3,High tech
34,0.008014766422414112,-0.0206788716231997,0.035071549451059295,-0.009709808327895123,0.022012211522150632,median,Energy_intensive,Energy intensive,3,High tech
35,0.017570588176083327,-0.004886281830614892,0.041120328117279836,0.00398111518976065,0.031550228335274176,median,Energy_intensive,Energy intensive,3,High tech
36,0.01849747226249391,-0.0047104148876948235,0.039982388588150154,0.004717009227685065,0.031195451367935202,median,Energy_intensive,Energy intensive,3,High tech
0,0.011448806566038264,-0.018680414039108428,0.03629462816141396,-0.003737878064313487,0.026999639929398394,median,Energy_intensive,Energy intensive,4,Sales
1,0.0009106280866063619,-0.04079999334278534,0.04118056017454477,-0.021808670265059265,0.02228198945606145,median,Energy_intensive,Energy intensive,4,Sales
2,-0.06200637008910059,-0.10018916535209621,-0.03407889778758181,-0.0848466346375327,-0.04486681343047138,median,Energy_intensive,Energy intensive,4,Sales
3,-0.02283540082556923,-0.05908654184720174,0.008021234502964637,-0.042856961974095095,-0.003225013691338704,median,Energy_intensive,Energy intensive,4,Sales
4,-0.03817634645533442,-0.06641506395827379,-0.00987309282929746,-0.0549602281226516,-0.021614592652755615,median,Energy_intensive,Energy intensive,4,Sales
5,0.023456176525097273,-0.012012368902983725,0.06326346726107145,0.00154671211190072,0.04501360598218887,median,Energy_intensive,Energy intensive,4,Sales
6,0.0021752930001107244,-0.03478333320355564,0.03703081735555415,-0.017212636963005228,0.021576936189921948,median,Energy_intensive,Energy intensive,4,Sales
7,0.014583683744972884,-0.013584459533617517,0.04138310811909095,-0.0009407902361239732,0.028985533101443802,median,Energy_intensive,Energy intensive,4,Sales
8,-0.029365372186482153,-0.062454097925493876,-7.168269875738181e-5,-0.050006609684450254,-0.011818277038496163,median,Energy_intensive,Energy intensive,4,Sales
9,-0.04126288156577449,-0.06239133465836461,-0.015556276793566033,-0.05412417725450298,-0.02768578956502247,median,Energy_intensive,Energy intensive,4,Sales
10,-0.024046968059210947,-0.05086966549834129,0.002092159660398038,-0.04023970468133976,-0.008741671312128732,median,Energy_intensive,Energy intensive,4,Sales
11,0.008717442795877906,-0.01020295739704677,0.02954303017503679,-0.003911850964349692,0.021835426855957553,median,Energy_intensive,Energy intensive,4,Sales
12,0.016887594069895477,-0.0052298394875820026,0.044442323886998966,0.0045370108661917635,0.030442330367813082,median,Energy_intensive,Energy intensive,4,Sales
13,0.0032197380002077962,-0.02774532383382815,0.02799742769883678,-0.014513824492647948,0.0178850095873104,median,Energy_intensive,Energy intensive,4,Sales
14,-0.0025278282376277965,-0.025075848414032008,0.023981359442000992,-0.016359807529943742,0.012766824367628996,median,Energy_intensive,Energy intensive,4,Sales
15,-0.011721518252845701,-0.04062667552590723,0.01655307693064461,-0.030963658803779298,0.0054349810498477095,median,Energy_intensive,Energy intensive,4,Sales
16,0.024052455600756712,-0.0025942241062228352,0.051323630227482486,0.008303832552586484,0.0407324998517684,median,Energy_intensive,Energy intensive,4,Sales
17,0.006809508094194034,-0.017680130475597612,0.0330687471991444,-0.00755317198049382,0.02177927375787465,median,Energy_intensive,Energy intensive,4,Sales
18,0.011653340442924603,-0.013243394106764199,0.0449299088352862,-0.002638983516488551,0.03237179268774524,median,Energy_intensive,Energy intensive,4,Sales
19,-0.0015609139887882094,-0.027485239214898607,0.028767611672750618,-0.01614792819570679,0.01677723919653745,median,Energy_intensive,Energy intensive,4,Sales
20,0.030599764612506738,0.001217421633545629,0.06545374197073797,0.011883051725161284,0.051600628965377524,median,Energy_intensive,Energy intensive,4,Sales
21,-0.031841689759659404,-0.05931069110815976,-0.004435754599599856,-0.0485017079300443,-0.01275159961720769,median,Energy_intensive,Energy intensive,4,Sales
22,0.010426621550238093,-0.011029077711840524,0.032138452183536746,-0.002282242209097963,0.024050015352475147,median,Energy_intensive,Energy intensive,4,Sales
23,-0.022310136794552668,-0.045041645917999446,-0.0014191810280290776,-0.037079717583483524,-0.008542415850108748,median,Energy_intensive,Energy intensive,4,Sales
24,-0.023454055925894217,-0.0438741035270243,-0.00260970732004508,-0.03600754306631612,-0.009647645704700796,median,Energy_intensive,Energy intensive,4,Sales
25,-0.011185632814416988,-0.04644750194697652,0.01997068583613302,-0.0322018221315285,0.00860188820628329,median,Energy_intensive,Energy intensive,4,Sales
26,0.02331603965145208,-0.013900764424585339,0.07507810619634131,0.002698072228798424,0.059588137746028114,median,Energy_intensive,Energy intensive,4,Sales
27,0.021825871227467805,-0.004533861307262174,0.04245518800627421,0.006021868044618777,0.03447062737933136,median,Energy_intensive,Energy intensive,4,Sales
28,0.026965649271896392,-0.003927389700536989,0.05946843438712414,0.011565471949916991,0.04652159630435207,median,Energy_intensive,Energy intensive,4,Sales
29,-0.010727089849031458,-0.04115093376996427,0.02159774316766351,-0.028696965478159357,0.007206556201914113,median,Energy_intensive,Energy intensive,4,Sales
30,-0.007849934762929136,-0.03527459881990231,0.019931672445934558,-0.023912981854454094,0.0096820411464246,median,Energy_intensive,Energy intensive,4,Sales
31,0.033114445215499194,0.00642409779794249,0.05816150892814287,0.015636223052052485,0.04816415668000152,median,Energy_intensive,Energy intensive,4,Sales
32,0.002091213902267448,-0.027844295404197757,0.03062885651113615,-0.015095941436886447,0.018761609819335008,median,Energy_intensive,Energy intensive,4,Sales
33,-0.037729232464981874,-0.058834561941174784,-0.013077402567219294,-0.05042832954391317,-0.02315041300945652,median,Energy_intensive,Energy intensive,4,Sales
34,-0.048419085180018036,-0.08501427402345167,-0.023481472667931828,-0.06797846936554269,-0.0336635691507958,median,Energy_intensive,Energy intensive,4,Sales
35,-0.002997150754466495,-0.033961585425951804,0.024982954447099172,-0.02084333359855825,0.01431021380302489,median,Energy_intensive,Energy intensive,4,Sales
36,0.006771572935500148,-0.018980538066729537,0.04158873661918541,-0.010085621623616753,0.026922768131122522,median,Energy_intensive,Energy intensive,4,Sales
0,-0.0017813803151107142,-0.008626118135327493,0.005344746195534616,-0.006186809851866304,0.0026095361605368277,median,Energy_intensive,Energy intensive,5,Administrative support
1,0.0006834468266735743,-0.0060462004073879635,0.008250089370108646,-0.0033862346954757466,0.005071632013061598,median,Energy_intensive,Energy intensive,5,Administrative support
2,0.001167211738114918,-0.004961113887814861,0.007324125967853315,-0.0023800816409459136,0.005046971029213751,median,Energy_intensive,Energy intensive,5,Administrative support
3,0.0016329859378327915,-0.005292425914528743,0.008094966377601837,-0.002484370650624188,0.005648331042463666,median,Energy_intensive,Energy intensive,5,Administrative support
4,0.005816811909527183,-0.002243995275597599,0.012443779908599625,0.0013598645258786,0.009865744815175884,median,Energy_intensive,Energy intensive,5,Administrative support
5,0.00154827138860444,-0.007439871222581706,0.009136765998208578,-0.0036628304754190294,0.005682292283097629,median,Energy_intensive,Energy intensive,5,Administrative support
6,-0.004091926609571469,-0.011424153983003796,0.003989529995667521,-0.008481934376172638,0.00035959915538294647,median,Energy_intensive,Energy intensive,5,Administrative support
7,0.0019548925908798183,-0.005063154868544634,0.01036380110055092,-0.0024056393586454386,0.006650050115726679,median,Energy_intensive,Energy intensive,5,Administrative support
8,0.0025844109288492624,-0.003536929341699467,0.00915138702443292,-0.0007628889570474623,0.006540970418049061,median,Energy_intensive,Energy intensive,5,Administrative support
9,0.003729110298307796,-0.002794318564461643,0.010606963039229601,-0.00011245285802569116,0.007987368509735703,median,Energy_intensive,Energy intensive,5,Administrative support
10,0.001707785010307801,-0.005258207641253693,0.00836570453182179,-0.0022955695630957978,0.005512201265441359,median,Energy_intensive,Energy intensive,5,Administrative support
11,0.01160612867112467,0.0057911298164887775,0.018278070334295717,0.007814435416661535,0.015565173890477995,median,Energy_intensive,Energy intensive,5,Administrative support
12,-0.006492227370953285,-0.014021603468969931,0.0009630356301672813,-0.010926161890933182,-0.0016919313049713908,median,Energy_intensive,Energy intensive,5,Administrative support
13,-0.0030514328861810545,-0.009389022543259096,0.003957814775508843,-0.006706688461662605,0.0011051428452571802,median,Energy_intensive,Energy intensive,5,Administrative support
14,-0.003041215415569363,-0.009362382534810842,0.003042586641184586,-0.00706419155443443,0.0006380642377420004,median,Energy_intensive,Energy intensive,5,Administrative support
15,-0.0014792746163780595,-0.008303097951008177,0.005430279630482837,-0.005357069580863987,0.0027694173600953283,median,Energy_intensive,Energy intensive,5,Administrative support
16,0.00796807813211824,0.0014402523256005903,0.014323909231189504,0.0034203791861826052,0.01177986324518019,median,Energy_intensive,Energy intensive,5,Administrative support
17,-0.006101790981204731,-0.012840262788316802,-7.57187703505852e-5,-0.010419191677917048,-0.0021769370451352986,median,Energy_intensive,Energy intensive,5,Administrative support
18,0.00460348866067987,-0.003352956876467003,0.012707596386438674,-0.0005032991115644708,0.009666877957250722,median,Energy_intensive,Energy intensive,5,Administrative support
19,0.008561107631620381,0.001965226810373653,0.01674987236301396,0.004365001418687806,0.01296490547662666,median,Energy_intensive,Energy intensive,5,Administrative support
20,0.008812146574975204,0.001287923618299532,0.01486987069202501,0.004465582127127894,0.012363779080355262,median,Energy_intensive,Energy intensive,5,Administrative support
21,-9.583204623681044e-5,-0.007337496810711462,0.005932425437081672,-0.00408266800067814,0.0036594779306711725,median,Energy_intensive,Energy intensive,5,Administrative support
22,0.008149647328786641,0.0012938954097999316,0.015107314813567604,0.004138052418545916,0.011889268695870793,median,Energy_intensive,Energy intensive,5,Administrative support
23,0.0026372066686109292,-0.004359663673476247,0.008389167879139372,-0.0012308522855410007,0.006281577903659695,median,Energy_intensive,Energy intensive,5,Administrative support
24,0.007959457386734672,0.0017885946150168093,0.015310521110112947,0.004326309899056726,0.012051559012497173,median,Energy_intensive,Energy intensive,5,Administrative support
25,-0.0011814569224244122,-0.009242725492693414,0.004935848261044084,-0.005903939551202991,0.002681002916402557,median,Energy_intensive,Energy intensive,5,Administrative support
26,0.0016224404905493962,-0.0036766572681525903,0.007985427160014217,-0.0017153546577154883,0.005247746765880723,median,Energy_intensive,Energy intensive,5,Administrative support
27,0.004611878331590466,-0.0014706425391453467,0.01048595871222216,0.0010855651646517134,0.008386567558161024,median,Energy_intensive,Energy intensive,5,Administrative support
28,0.0013955287092535973,-0.004290551478714865,0.008093229883541659,-0.0022033006043500293,0.00502958468250499,median,Energy_intensive,Energy intensive,5,Administrative support
29,0.0033059363735563436,-0.0027398899884817597,0.010055545023222048,-0.0006834448670561336,0.007487261233030807,median,Energy_intensive,Energy intensive,5,Administrative support
30,-0.002868945314788037,-0.01058823119206102,0.0035709315165944914,-0.007423636025651739,0.0016062041399166624,median,Energy_intensive,Energy intensive,5,Administrative support
31,0.011107374219285001,0.005167516290437679,0.01809397032796995,0.007628949915437209,0.015396347573917675,median,Energy_intensive,Energy intensive,5,Administrative support
32,0.0019048740896335885,-0.005462845074590649,0.008363320686643003,-0.0018939091691623493,0.006073770665600593,median,Energy_intensive,Energy intensive,5,Administrative support
33,0.0067381289702756,0.0009445103244755558,0.013530699726525128,0.003189523015141634,0.01059435048639253,median,Energy_intensive,Energy intensive,5,Administrative support
34,0.0051689035620728525,-0.004030641586875362,0.014712136029757995,0.0002825424231960522,0.011037166109318569,median,Energy_intensive,Energy intensive,5,Administrative support
35,-0.0037986436481462905,-0.00919414311350387,0.0020111951120182887,-0.007175417991988294,-0.00030400355066953185,median,Energy_intensive,Energy intensive,5,Administrative support
36,0.0017352936836203408,-0.004143795948847792,0.008817960292687145,-0.0017252609797988323,0.0058338988761039694,median,Energy_intensive,Energy intensive,5,Administrative support
0,0.011655765943329812,-0.009003640569233296,0.03435267630345263,-0.00072905682447536,0.026001310034747413,median,Energy_intensive,Energy intensive,6,Service
