occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,0,0.0005753620153933184,0.003058110964480208,0.86,false
2,Professional_specialty,1,0.0026453832445874903,0.0037360885180684885,0.524,false
2,Professional_specialty,2,-0.0021366445693093952,0.0034712567738328314,0.524,false
2,Professional_specialty,3,-0.0005099743152831094,0.0032718461632393987,0.876,false
2,Professional_specialty,4,0.005245283304111999,0.0035520637665875814,0.14,false
2,Professional_specialty,5,0.0031064487179735265,0.00381978364312744,0.44,false
2,Professional_specialty,6,0.003025572280721898,0.003392188741970633,0.38,false
2,Professional_specialty,7,0.004223656539432112,0.004192751782397064,0.272,false
2,Professional_specialty,8,-0.0027336104176591373,0.0037114582797843194,0.432,false
2,Professional_specialty,9,-0.000297999783384035,0.00385691240588146,0.912,false
2,Professional_specialty,10,0.0026692270862438217,0.004240806798338063,0.532,false
2,Professional_specialty,11,0.001764166420089761,0.0035838649592918404,0.608,false
2,Professional_specialty,12,-0.0035047506924787237,0.003999327590341738,0.372,false
2,Professional_specialty,13,-0.0001714382460496363,0.003395761083930629,1.0,false
2,Professional_specialty,14,0.0010366744519839835,0.0036093868651493922,0.784,false
2,Professional_specialty,15,0.0020235457522061167,0.0036646884091592774,0.592,false
2,Professional_specialty,16,0.005964802483571185,0.0036256655788609207,0.14,false
2,Professional_specialty,17,0.0018397735724387247,0.004131578937636497,0.72,false
2,Professional_specialty,18,-0.0029732084378234908,0.003873169674512564,0.448,false
2,Professional_specialty,19,0.001786809498995943,0.003718762744422678,0.624,false
2,Professional_specialty,20,0.003126631612780954,0.0038458921777040954,0.38,false
2,Professional_specialty,21,0.0018360428059832677,0.004321065211816377,0.672,false
2,Professional_specialty,22,0.00401627672152441,0.003924313055290449,0.248,false
2,Professional_specialty,23,0.0014190636786484178,0.0036615353047930606,0.688,false
2,Professional_specialty,24,-2.8141302549886553e-6,0.003984891522135299,1.0,false
2,Professional_specialty,25,0.0006947773731542103,0.0039286292807977135,0.836,false
2,Professional_specialty,26,0.009095146720566973,0.0037690586083010775,0.008,false
2,Professional_specialty,27,0.0033630647518107038,0.004192634940270914,0.388,false
2,Professional_specialty,28,0.0018273946265540979,0.0040038933819899255,0.656,false
2,Professional_specialty,29,-6.0982380577184316e-5,0.004285146697602071,1.0,false
2,Professional_specialty,30,5.1610691722519164e-5,0.0036210910335525387,1.0,false
2,Professional_specialty,31,0.004894430527719065,0.003645235183461684,0.144,false
2,Professional_specialty,32,-0.004083531075553423,0.003796153885607391,0.256,false
2,Professional_specialty,33,0.001297341666862968,0.003981413401253847,0.784,false
2,Professional_specialty,34,0.004680880161997257,0.004478223244380362,0.352,false
2,Professional_specialty,35,0.0023634518213779955,0.003609646344845499,0.436,false
2,Professional_specialty,36,-0.0024169534877521086,0.0040051670703843325,0.588,false
3,High_tech,0,-0.006579884967709451,0.004222567710178027,0.16,false
3,High_tech,1,-0.0028499690237902982,0.004885650588440891,0.52,false
3,High_tech,2,-0.010174744704618214,0.004871465409578668,0.036,false
3,High_tech,3,-0.002144777743706071,0.004911855677047664,0.624,false
3,High_tech,4,-0.0041385596522486665,0.005096393909934987,0.468,false
3,High_tech,5,-0.0008536524182470824,0.0047022762882908235,0.82,false
3,High_tech,6,-0.003918242348074508,0.004458914909295695,0.34,false
3,High_tech,7,0.0014434188462413816,0.00534826717738533,0.712,false
3,High_tech,8,-0.003397090657577146,0.004363899523628692,0.404,false
3,High_tech,9,-0.006385752489919676,0.004581537845909444,0.14,false
3,High_tech,10,-0.0006835915643795084,0.005923511886762128,0.908,false
3,High_tech,11,-0.001345448737665826,0.004356769534736873,0.8,false
3,High_tech,12,-0.005083404841073419,0.005187767996445379,0.34,false
3,High_tech,13,-0.003178909078107863,0.00523759975478888,0.56,false
3,High_tech,14,-0.010034298965925602,0.0047333678473879485,0.036,false
3,High_tech,15,-0.004751159607229779,0.005778572436460163,0.46,false
3,High_tech,16,-0.000214701302623973,0.004763036225774603,0.94,false
3,High_tech,17,-0.001397253498149646,0.0055370297546039225,0.796,false
