occ_group,occ_name,cum_resp,cum_se,occ_name_1,predicted_response,pred_se,residual,residual_se,R2
1,Managerial,-0.01827349991951685,0.010787529140956221,Managerial,-0.03189454005660215,0.004479071429409942,0.013621040137085302,0.011680448015240515,0.16077184858136584
2,Professional_specialty,-0.013773062973236999,0.011520025623630675,Professional_specialty,-0.017825732865903107,0.007788024132990605,0.004052669892666108,0.01390554962110996,0.16077184858136584
3,High_tech,-0.06801617662211876,0.01513831286557202,High_tech,-0.025197410414721757,0.006295614115425384,-0.042818766207397,0.016395221056950914,0.16077184858136584
4,Sales,-0.09385169560288896,0.015023058699619165,Sales,-0.04507656428485364,0.007863130316610107,-0.04877513131803532,0.01695644747782377,0.16077184858136584
5,Administrative_support,-0.038761933773623594,0.012196861450082924,Administrative_support,-0.032042392904220104,0.004867761250832852,-0.00671954086940349,0.013132346661112352,0.16077184858136584
6,Service,-0.008050515189607298,0.011131612367496687,Service,-0.02497555830314204,0.006096241140790791,0.016925043113534745,0.012691609430914401,0.16077184858136584
7,Farming_forestry_construction,-0.03045556636943702,0.015864470064689724,Farming_forestry_construction,-0.03793600059656671,0.008491141002373057,0.007480434227129691,0.01799391246937745,0.16077184858136584
8,Precision_production_repair,-0.11074326620520755,0.012573797024222875,Precision_production_repair,-0.030472402682085082,0.0055636931114119515,-0.08027086352312247,0.013749729184399553,0.16077184858136584
9,Machine_operators_transport,0.013389012284995398,0.01185581797472473,Machine_operators_transport,-0.024348590937799428,0.005955132683915639,0.037737603222794826,0.01326740461178622,0.16077184858136584
