occ_group,occ_label,W_full,H_full,p_full,W_short,H_short,p_short,W_long,H_long,p_long,peak_horizon,peak_theta,peak_boot_se,bh_reject_full,bh_reject_short,bh_reject_long,persistence_type
2,Professional_specialty,30.78501824139395,37,0.78,10.68956217230844,12,0.562,14.499818758801332,13,0.352,27,0.002147855023886753,0.0014179643782301487,false,false,false,Not_significant
3,High_tech,81.60496278183068,37,0.0,20.292211919450885,12,0.056,42.62195979515037,13,0.0,26,0.002527259515018732,0.0010214297831559176,true,false,true,Delayed_persistent
4,Sales,87.822839578439,37,0.0,22.78242992277472,12,0.038,42.39337321847263,13,0.0,28,0.004093130689547039,0.0016352254931899853,true,false,true,Delayed_persistent
5,Administrative_support,15.862461571613327,37,0.998,2.891975449892766,12,0.992,8.95765547562434,13,0.796,27,0.0015145487136000457,0.0014454316262011429,false,false,false,Not_significant
6,Service,58.32386445661578,37,0.014,12.535277661060706,12,0.388,30.892757191903844,13,0.008,27,0.005008915385758043,0.002332950821346227,true,false,true,Delayed_persistent
7,Farming_forestry_construction,23.058801189389662,37,0.966,11.60506069231987,12,0.456,3.7313573287961526,13,1.0,2,-0.006393837748512581,0.003058328213571565,false,false,false,Not_significant
8,Precision_production_repair,43.240965741038636,37,0.222,6.9599378821941285,12,0.876,21.115344818728147,13,0.064,27,0.002755030779403059,0.0015304948180713497,false,false,false,Not_significant
9,Machine_operators_transport,37.33377744039975,37,0.422,12.59217020150785,12,0.384,10.355132298252549,13,0.662,22,0.004762000350357213,0.002360924588622636,false,false,false,Not_significant
