occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,0,-3.126494077432313e-5,0.0005391038220414308,0.912,false
2,Professional_specialty,1,0.0001550790101462825,0.0008601030410301121,0.896,false
2,Professional_specialty,2,0.0008477354615405178,0.0009493086864444186,0.408,false
2,Professional_specialty,3,0.0014525375449797354,0.0010150777257597558,0.184,false
2,Professional_specialty,4,0.0014965590952114832,0.00104944820184493,0.164,false
2,Professional_specialty,5,0.0015270428079895487,0.0010739957593606003,0.144,false
2,Professional_specialty,6,0.0005732628625130186,0.0011355222808561616,0.64,false
2,Professional_specialty,7,0.00029924404500991897,0.0011147466150021976,0.848,false
2,Professional_specialty,8,-0.0008783044741902322,0.0009354077890402833,0.384,false
2,Professional_specialty,9,-0.0008498319980818759,0.000773540609522632,0.252,false
2,Professional_specialty,10,-0.0004289827176014227,0.0005881357502225912,0.468,false
2,Professional_specialty,11,0.00020157351469687003,0.000603454732795929,0.8,false
2,Professional_specialty,12,0.0003448780642721196,0.0007493279760957403,0.684,false
2,Professional_specialty,13,0.00039991223736698863,0.0008398997830582522,0.72,false
2,Professional_specialty,14,0.0007411222854586009,0.0009864943683579746,0.508,false
2,Professional_specialty,15,0.0011421514947247456,0.001057194118522622,0.244,false
2,Professional_specialty,16,0.00130943833067087,0.0011086231291993628,0.256,false
2,Professional_specialty,17,0.0007506440543332725,0.0012025064698073405,0.536,false
2,Professional_specialty,18,0.00025947541518850007,0.0012481150048237529,0.864,false
2,Professional_specialty,19,-0.00045989275565577466,0.0012151406536273235,0.616,false
2,Professional_specialty,20,-0.0011223444545396942,0.001132257036904925,0.344,false
2,Professional_specialty,21,-0.0006075108488680965,0.0008959883491246537,0.44,false
2,Professional_specialty,22,9.622829874238853e-5,0.0007887659648622608,0.872,false
2,Professional_specialty,23,0.00019819830635894935,0.0006992549636755368,0.732,false
2,Professional_specialty,24,0.0008790090627685317,0.0008993433811528975,0.364,false
2,Professional_specialty,25,0.0012609458615299263,0.0010622658379384926,0.252,false
2,Professional_specialty,26,0.001494752801466614,0.001248677066875097,0.26,false
2,Professional_specialty,27,0.002147855023886753,0.0014179643782301487,0.112,false
2,Professional_specialty,28,0.001970858797722204,0.001331474430632005,0.148,false
2,Professional_specialty,29,0.0019191332536104505,0.0015163831670459316,0.196,false
2,Professional_specialty,30,0.0011952200760033623,0.001391077987263926,0.412,false
2,Professional_specialty,31,-1.813440589325859e-5,0.0014691944935169671,0.964,false
2,Professional_specialty,32,-0.001041912498062339,0.0013291199574428478,0.38,false
2,Professional_specialty,33,-0.0002547866156383786,0.0012157822220852333,0.744,false
2,Professional_specialty,34,0.00012428389037102042,0.0011842266261542448,0.872,false
2,Professional_specialty,35,0.0013690624753406836,0.0010715865594457556,0.232,false
2,Professional_specialty,36,0.0014472639506035898,0.001185520897020536,0.26,false
3,High_tech,0,0.00011671155429169945,0.0007562690113221394,0.884,false
3,High_tech,1,1.5347528317650967e-5,0.0007082658001265342,1.0,false
3,High_tech,2,0.0003900252645229052,0.0008890078098657187,0.656,false
3,High_tech,3,0.0014843797079145073,0.0008203873292463239,0.06,false
3,High_tech,4,0.0012952700242013454,0.000977097024657717,0.156,false
3,High_tech,5,0.0009298888180967334,0.0010016165218120657,0.336,false
3,High_tech,6,0.0017864027553219574,0.0010940931073359812,0.076,false
3,High_tech,7,0.002128847514500855,0.001049143076486135,0.044,false
3,High_tech,8,0.0021292501981690867,0.0009498598602769046,0.02,false
3,High_tech,9,0.0004401485323516664,0.0010043038381479363,0.604,false
3,High_tech,10,-0.00038832586189957885,0.0008476128415630437,0.684,false
3,High_tech,11,0.0008363887365449391,0.0008719277549095875,0.336,false
3,High_tech,12,0.0007967566968402139,0.0008105380778093625,0.36,false
3,High_tech,13,0.0006015481799032995,0.0008174890601446319,0.424,false
3,High_tech,14,0.0008558669865564357,0.0008808042692519662,0.344,false
3,High_tech,15,0.0013432745090783123,0.0010476112840647539,0.172,false
3,High_tech,16,0.0017729338909426777,0.0011541719919282473,0.116,false
3,High_tech,17,0.0009378079653593439,0.0010644133988315686,0.4,false
3,High_tech,18,0.001072618449911485,0.001248145053436034,0.368,false
3,High_tech,19,0.0008913447245724714,0.001208129701422165,0.424,false
3,High_tech,20,0.0013477863329601123,0.0010859293232349336,0.212,false
3,High_tech,21,0.0014409548395320905,0.001024165262521839,0.144,false
3,High_tech,22,0.0015880525629718715,0.0008324014490440376,0.048,false
3,High_tech,23,0.0011345531410506524,0.0009094929039928503,0.164,false
3,High_tech,24,0.001580254886603748,0.0009775739566200664,0.104,false
3,High_tech,25,0.0024081071074702823,0.0010026310404331429,0.012,false
3,High_tech,26,0.002527259515018732,0.0010214297831559176,0.028,false
3,High_tech,27,0.0023478682684946934,0.0010410844743976569,0.036,false
3,High_tech,28,0.0021337752408735525,0.001150575506076104,0.056,false
3,High_tech,29,0.0013850225351884698,0.0012711619984850406,0.3,false
3,High_tech,30,0.0012957101293194675,0.001289309865068538,0.328,false
3,High_tech,31,0.0018224154037174173,0.0013389241317158943,0.196,false
3,High_tech,32,0.0023374518183264096,0.0012911744503718682,0.028,false
3,High_tech,33,0.0023260201261736655,0.0011749895559594087,0.06,false
3,High_tech,34,0.0006290407314165733,0.001114311666760374,0.596,false
3,High_tech,35,0.0012037729519367131,0.0011291906814511253,0.34,false
3,High_tech,36,0.0016678187371834121,0.0011709180742871257,0.144,false
4,Sales,0,0.0027843770548115457,0.0013352511124960203,0.008,false
4,Sales,1,0.0016559833903989271,0.0013163819324476063,0.18,false
4,Sales,2,0.0005387513084650554,0.0016993828338934455,0.672,false
4,Sales,3,0.0016286275527384916,0.0013569064506215533,0.212,false
4,Sales,4,0.002178632198303044,0.0013897597438881964,0.1,false
4,Sales,5,0.002727243400396318,0.0015345250690722127,0.04,false
4,Sales,6,0.0017073044188360422,0.0013918023486260889,0.164,false
4,Sales,7,0.0019846314448246118,0.0013139991599160207,0.112,false
4,Sales,8,0.0011638506350447016,0.001343128283087167,0.356,false
4,Sales,9,0.0014772485601040207,0.0010944059013286694,0.144,false
4,Sales,10,0.0012619855281457608,0.0010873065142483133,0.188,false
4,Sales,11,0.0010527881377198958,0.001266386875197184,0.34,false
4,Sales,12,0.0020801216298940153,0.001177348998181383,0.068,false
4,Sales,13,0.0017856724609169542,0.0011762775847758418,0.1,false
4,Sales,14,0.0015739245274291544,0.0012276146784069028,0.16,false
4,Sales,15,0.0019901619768114493,0.0014388691156462683,0.128,false
4,Sales,16,0.001855160445828535,0.001516030056596639,0.184,false
4,Sales,17,0.0009792439502599745,0.0017211603749840714,0.532,false
4,Sales,18,0.0010746719550549634,0.0017161894489273954,0.452,false
4,Sales,19,0.0010862884374096455,0.0017859044318204829,0.472,false
4,Sales,20,0.0014576788177983774,0.0016807883693306408,0.34,false
4,Sales,21,0.0018271273707163337,0.0015349993012483507,0.18,false
4,Sales,22,0.0019040942437004837,0.0013073344704077733,0.1,false
4,Sales,23,0.00239666785192688,0.0015739459294126746,0.068,false
4,Sales,24,0.00406552319169424,0.0015145122515560275,0.0,true
4,Sales,25,0.0038154399620373433,0.0014805143529302918,0.004,false
4,Sales,26,0.003187634727464402,0.001405887989968324,0.016,false
4,Sales,27,0.0030691511124103428,0.0016836115199350844,0.036,false
4,Sales,28,0.004093130689547039,0.0016352254931899853,0.004,false
4,Sales,29,0.0027376319813536263,0.0015585953551168416,0.076,false
4,Sales,30,0.0021880089741650594,0.0015091923905826506,0.152,false
4,Sales,31,0.0008509478618964275,0.00154600431027962,0.548,false
4,Sales,32,0.001409408854844047,0.001732524640802817,0.404,false
