horizon,coef_name,beta,dk_se,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,n_boot_valid
0,intercept,-1.589778766933821e-8,0.0009194974860262463,0.0008280864998856807,-0.0014945954704570625,0.0016268433695676183,-0.0011943980189817274,0.0014670865817889916,-0.0007678199974692617,0.0009574215917676697,500
0,shock,-0.0007078104923744729,0.002307731425765436,0.0023364054796494627,-0.005632784114501176,0.0029936293581030787,-0.0048874405753880044,0.00260093326436819,-0.0033560622212935815,0.001371231233761298,500
0,shock_x_occ2,0.0008297832994547277,0.003416469513741555,0.0035137751159462017,-0.0056808206533704,0.008095484351910468,-0.004262783433909769,0.006923739124610444,-0.002458951006200182,0.004597670604688137,500
0,shock_x_occ3,-0.00846952488938125,0.00408344745635354,0.004315749378767945,-0.017150407012578844,0.00040920789148667585,-0.015026698725741954,-0.0007767576103703079,-0.012132205980449685,-0.003804567199339957,500
0,shock_x_occ4,-0.0062791197827523565,0.004528066827529582,0.004353146454335118,-0.014478562862207436,0.002022503413804295,-0.013100667681743172,0.000809455621682659,-0.01021968770198813,-0.0016610831757737062,500
0,shock_x_occ5,-0.0030640382042339247,0.0031942112367211437,0.003197273132779466,-0.008787693179385037,0.0034351916369780413,-0.008068738409957638,0.0024390807961114837,-0.005992836609111875,0.00025015428341289454,500
0,shock_x_occ6,-0.0009287314007940016,0.003348742688755256,0.0033183189207349087,-0.0074024606370486825,0.005256741585586319,-0.006276324718089161,0.004496678983177273,-0.004158996052578802,0.0028584230003391243,500
0,shock_x_occ7,-0.003532689044021438,0.005168627817244755,0.005128392518154244,-0.012758406198445992,0.007066048975970659,-0.011155729674712707,0.005587001271675696,-0.008714652787659583,0.001367362575404944,500
0,shock_x_occ8,-0.0055345145936070445,0.004136119050066791,0.004533399295554162,-0.01276728573323704,0.004422332421215511,-0.011900674851714654,0.002669210402730713,-0.009714682531204855,-0.0005296560330521902,500
0,shock_x_occ9,-0.0002392974707205838,0.0032902280262439216,0.0033108081117173317,-0.005892102709470361,0.0064503340064759685,-0.0053634342521785795,0.005651160332874952,-0.0031470957761375973,0.0032118522359126994,500
0,shock_lag1,-0.002058312048866121,0.0013393593237134448,0.0015181558857660026,-0.005256479197402094,0.0007051119001923473,-0.004566534658068856,0.0004268406422147136,-0.0034421822093528166,-0.000538254006961811,500
0,shock_lag2,-0.0007315836522440496,0.001228892477969567,0.0012690397236475499,-0.0032080108463651627,0.0018394294648850216,-0.002899132644500302,0.0014666255445034892,-0.0018301043475873189,0.000562917176058956,500
0,shock_lag3,0.0016944208824816853,0.001299525103372998,0.0013732989038667109,-0.0008086605733906757,0.004420788546668086,-0.00046557436938830186,0.0038559011790138278,0.00026308117681210475,0.002905852725521629,500
0,shock_lag4,-0.0013078565570935024,0.0011958038020860064,0.0012005898614172673,-0.0034736683788067196,0.0013297130644545465,-0.003136284934931222,0.0008465733041155795,-0.0023656604468877546,2.3448373415369606e-5,500
0,shock_lag5,-0.0011083151692873982,0.001169816709324877,0.0012272444487633925,-0.0032452576917582406,0.0013311216603450748,-0.0030101580228444618,0.0010280093542479008,-0.0022720519398920563,0.0001939465464394315,500
0,shock_lag6,-0.0018037060843331106,0.0011790487260916348,0.0012466488077526891,-0.004122132354869088,0.0007690584086566716,-0.003799590352262472,0.00039541901042338605,-0.002916121569253285,-0.00045820889338156847,500
0,shock_lag7,-0.0017132230829733086,0.0010884332499271631,0.001218709284501855,-0.003949263146414161,0.0007886409696971523,-0.0036019973201365865,0.00028307695535495525,-0.0027683716363312064,-0.00042707735136396575,500
0,shock_lag8,-0.0016468898570797974,0.0010304917034604012,0.0011963389796721291,-0.004089949233676611,0.0006633751601453019,-0.003686245578241809,0.0001814994146153899,-0.002782314832625895,-0.00038780286416009854,500
0,shock_lag9,-0.0018255584552762914,0.0010481125495675426,0.0010991644078474961,-0.0042265941479896485,0.00021871993182420187,-0.0037491031402859284,-6.29079081301285e-5,-0.0030000383399567602,-0.0008269320550185364,500
0,shock_lag10,0.00027583666505054963,0.0010803357477046738,0.001075505851037683,-0.001884316253248332,0.0022562784669237605,-0.0014924602003712581,0.002020392135418529,-0.0007236687673749864,0.0012755135426255877,500
0,shock_lag11,-0.0004158766593614282,0.0010156905734057925,0.0010247951628145667,-0.002345093350806738,0.0014670899212017386,-0.0020272707398587084,0.0011995550802542463,-0.0015186996540965596,0.00061900400644224,500
0,shock_lag12,-0.0015705893366207923,0.0011344599177836071,0.0011969257649538563,-0.003959571463675713,0.0008950834490334864,-0.003536370347234724,0.00031624375779325215,-0.0028256070881192016,-0.0005416207845708225,500
0,log_oil_lag1,0.001148339385536922,0.002707857167668087,0.0025834035638042626,-0.0037772842764707787,0.005909055422376344,-0.0031243997071608255,0.005287954161351611,-0.0016341478991227316,0.0035235781229035947,500
0,ffr_lag1,0.00046066305532265584,0.0006169552376526011,0.0006051128484613871,-0.0005579222147477259,0.001736862514130356,-0.0004518617104020411,0.0014939930096624415,-5.1986959814915155e-5,0.001172436209141628,500
0,log_rwage,0.26029932648409543,0.02151808467604954,0.0200186498282079,0.22953275600520573,0.3087480253572563,0.23683454510422458,0.3025466271006308,0.2471526929040896,0.28582657184548804,500
0,age_mean,-0.0017663342495094277,0.0009432193060572858,0.0009681177943432188,-0.0037448096902825646,5.433390014310752e-5,-0.0032943440416190726,-0.00026037749882384074,-0.002771076674883044,-0.000822257263020152,500
0,female_share,0.07645801921083645,0.02359236532980948,0.025434921426614795,0.030610024362693215,0.13101493432361977,0.0374666946036636,0.12627992931948748,0.05500754272897507,0.10483216738682677,500
0,married_share,0.1260054005263587,0.036848043014958004,0.035506297000151,0.054842714968569004,0.19208686496584218,0.06380299254434656,0.1813056905338323,0.08504790352623443,0.15434195045769147,500
0,hours_mean,0.016141484493060097,0.0015350731384106496,0.0015452602067465339,0.013029209677112543,0.019070543835615864,0.013610752752446238,0.018589587109055675,0.014520173343827505,0.017583431342442273,500
0,unemp_rate,0.1293035075453842,0.05732111905949373,0.05906417199284962,0.011826193752464414,0.2594707824901907,0.04182298065662954,0.2334339872437792,0.08287711497988269,0.19565051052732063,500
1,intercept,6.597092109046862e-9,0.0007117454924892178,0.0007874871720102717,-0.001524315565447199,0.0014794042629882732,-0.001292795730858663,0.0012584680265740325,-0.0008438297229816786,0.0007396285891086191,500
1,shock,-0.0009807414375494117,0.003038176808483622,0.002833945545661185,-0.006222885586851623,0.004711365358411686,-0.005639446030284044,0.0033494629264278876,-0.003868760836052413,0.0016756629226935102,500
1,shock_x_occ2,0.0021351896816092365,0.004300188689544885,0.004282004630293881,-0.006843072055581198,0.010121858890629363,-0.005391924918748843,0.00916938819150288,-0.002215873268447415,0.0059916804707699665,500
1,shock_x_occ3,-0.004903666777556584,0.005435837095689763,0.00526320333290456,-0.015430724195206327,0.005411302048265526,-0.0132776156148869,0.0039330951693696565,-0.010201658250745968,0.0004287842269391532,500
1,shock_x_occ4,-0.005556163947756088,0.004918754951256255,0.004873219849540172,-0.015208201353972727,0.004599390872826615,-0.01358996629632256,0.0028990922720242597,-0.010104814802670059,-0.0005549854466008338,500
1,shock_x_occ5,-0.004228539285127329,0.0040598754834127605,0.00408371115835542,-0.012459974934708682,0.0040112949997032354,-0.010775482953770251,0.002368776758452771,-0.00815089185162595,-0.0002657431822596721,500
1,shock_x_occ6,-0.003095733103192196,0.004007510163549873,0.0037162858551120156,-0.01059564857222994,0.0036518863310814028,-0.009661760533247504,0.002995800680985572,-0.006823303619720663,0.0004430989939931655,500
1,shock_x_occ7,-0.007070442402858973,0.0060510892430800925,0.005959440011227878,-0.018320053577766046,0.004489424237007161,-0.017558643770933732,0.0021502529117816416,-0.013538220009694957,-0.001612491976794163,500
1,shock_x_occ8,-0.010487522417729241,0.005564653011304398,0.005342451367995566,-0.021585196313118598,0.0011547563582780217,-0.019416174342703648,-0.0017843271021387346,-0.015431462105476818,-0.005351606457826453,500
1,shock_x_occ9,-0.0006317334463457524,0.004687808927793336,0.0044323572731420355,-0.008910377338539308,0.008111954199055065,-0.007706620827643098,0.006873331897690036,-0.005303246506476008,0.0036111997576883346,500
1,shock_lag1,-0.002594447581983569,0.0015994891263451342,0.0016623045849131935,-0.005978166132079191,0.00045674377407859383,-0.00548001676814542,-9.194001383601468e-5,-0.004293280023903739,-0.0009351922829427751,500
1,shock_lag2,0.0021803363303329708,0.0010964351229049824,0.0012013055079360016,-0.00017783792130394028,0.0044681953960569315,0.0001902433206820825,0.004106428007276111,0.001050746053070494,0.0033035193348689533,500
1,shock_lag3,0.0028741269137594495,0.0016544712429976064,0.0016633130191104828,-2.5044759694777e-5,0.006181012447678107,0.00033842058677821714,0.005820015674154736,0.0012594136247281156,0.004552298616951163,500
1,shock_lag4,0.00029226450260508746,0.0012208529655490402,0.001304665136764222,-0.0021427513577614377,0.0030567204061263493,-0.001725245992708228,0.0025077578165431987,-0.0010162541772719838,0.0015693301770099695,500
1,shock_lag5,-0.0002737704769883629,0.0010975326134116277,0.001138231907121607,-0.0024724359228556238,0.0019350251183266644,-0.0021724851973391347,0.001479851651722432,-0.001418051200557986,0.00084511037255266,500
1,shock_lag6,-0.0012092689677101192,0.0011046734492468823,0.001285336709851357,-0.003586984031303247,0.0015060443336271047,-0.003206485067610959,0.0009677838980231805,-0.0025399698297577876,1.3727703221297614e-5,500
1,shock_lag7,-0.0017144889416833109,0.00104002369133374,0.0011635248431442187,-0.003860323173417941,0.0006243606483148166,-0.003497560895029174,0.00013330797509277298,-0.002813637254596744,-0.0005495566545545363,500
1,shock_lag8,-0.0020584148751925926,0.001116710746579612,0.00117061364925226,-0.004238261539166883,8.020843470804705e-5,-0.0039828888756395986,-0.00030077351174106435,-0.0033152330105799977,-0.0009694761682568093,500
1,shock_lag9,-0.0004002398053729949,0.00121069207375527,0.0012055307391853262,-0.0028095628545119124,0.0018898558886634928,-0.0022705534150324934,0.0015281738487707953,-0.0016599184574452293,0.000806098743171894,500
1,shock_lag10,0.0014424199113670223,0.0012605118267301164,0.0013551074796592235,-0.0011668922785334763,0.003820937648764635,-0.0008067799183216402,0.0034409167946947983,0.0001644304883838217,0.002772374120385012,500
1,shock_lag11,-0.0006555988229214649,0.0009656927249711314,0.0011027395776586767,-0.002949572563555253,0.0013682801716636953,-0.002475309529661432,0.0010381499426788444,-0.001772763438780387,0.00040325497419887936,500
1,shock_lag12,-0.0007097652459779337,0.0011737209485330662,0.0012646836539457235,-0.00301803227204142,0.0018098379866767456,-0.002713474031234838,0.0013886097175053011,-0.0019803236200852054,0.000557818757984084,500
1,log_oil_lag1,-0.0007711704366614373,0.0021170376590764523,0.00235925875490237,-0.005486139498676273,0.003915759336199334,-0.004710911202110724,0.003457005789050923,-0.0029044769888921995,0.0015740620021014017,500
1,ffr_lag1,0.00016315470668131185,0.0005913672499268931,0.0006458188286673624,-0.0010199911845098822,0.001377202631051064,-0.0009006314150291102,0.0012048454586699308,-0.0005562469257201001,0.0007355709635024773,500
1,log_rwage,0.0028029543404095854,0.019496409011223032,0.019836556093625803,-0.03318153608876681,0.040490422855184824,-0.030033818668821648,0.03487529112314121,-0.017510368447288042,0.023097041870107245,500
1,age_mean,-0.0005366428281527851,0.001034680977961774,0.0012082951816925799,-0.0029768528740895814,0.001546965482969871,-0.002614876303993322,0.0013003443942697821,-0.0018727500506689975,0.0005445116776775529,500
1,female_share,-0.02520379384787753,0.024928644183515224,0.02707189420359201,-0.07641397636969781,0.03350466856123839,-0.06987844152313728,0.020650654318984833,-0.05361368695802866,-0.0014007456777488624,500
1,married_share,-0.025539765042387773,0.03639860074686349,0.03582416088830834,-0.09240746674559482,0.0393616966016986,-0.08087508334140346,0.03211331744076239,-0.05760899096840533,0.013294004379595704,500
1,hours_mean,-0.0006924537909857537,0.0012752379310114078,0.0013299688183275463,-0.0033387842312273784,0.0017843667139670041,-0.0028940497711374496,0.0014735997415796854,-0.0020639591734184816,0.0006015772269601491,500
1,unemp_rate,0.009927336573659937,0.05653392729032155,0.06122368827615981,-0.10980581190420412,0.1160232998287188,-0.09506695677083521,0.1033703045198145,-0.061215053571017794,0.06212684573186246,500
2,intercept,-1.1708543843531987e-8,0.0009589149577662206,0.001027141300302313,-0.0019709744381305756,0.0019441057825915595,-0.0017834640082841724,0.0016197527270647482,-0.001035385894462512,0.0009119699899569066,500
2,shock,0.00036722232661115284,0.0026961861025617236,0.002902694646841636,-0.004733187720964606,0.005948702303041802,-0.004138330156166464,0.005286575627782657,-0.002524531196258395,0.0031482104700810247,500
2,shock_x_occ2,-0.0032832889037427296,0.00413513109375053,0.004039064072156917,-0.01133416148102449,0.0040546546552446185,-0.009894397007123867,0.0026139743863533463,-0.007449208768365032,0.0008198637235490035,500
2,shock_x_occ3,-0.01030545574227735,0.005598752705759256,0.005190634092868473,-0.020223430011550195,-0.000314745267234576,-0.018975945733288493,-0.0018223093770319426,-0.015210411796510349,-0.0054965457891770425,500
2,shock_x_occ4,-0.0129135101332618,0.004897660206020002,0.004948161789097484,-0.02261468509947872,-0.0024998711642738,-0.02030280776943242,-0.004295312010381555,-0.01735369052169778,-0.007570395142012701,500
2,shock_x_occ5,-0.004560635573098128,0.00341874412650102,0.0032783598211269436,-0.010801870163439095,0.002211490953018856,-0.009746553051789966,0.0011827253382565824,-0.007856006826854833,-0.001626558937135889,500
2,shock_x_occ6,-0.0040294240430619795,0.003678296072570813,0.0038481835637442013,-0.01206134825563971,0.003014140195399138,-0.010597788492171382,0.0020267330306814432,-0.007894915876806439,-0.000543902380800424,500
2,shock_x_occ7,-0.008883216769677934,0.005406931015375458,0.005810363211335732,-0.021757763380451545,0.001629840827834858,-0.019382500079192455,-0.000414803422929776,-0.014798194544582316,-0.0038721435326197666,500
2,shock_x_occ8,-0.008112532539291352,0.005062961460840064,0.004691650661201814,-0.016425007284054802,0.0011893730611602937,-0.01559829006491829,-0.00020223996932697792,-0.012755276093612912,-0.0034126533138525046,500
2,shock_x_occ9,0.0006358445644363378,0.004852561566104894,0.004864815831872811,-0.007523558141595537,0.010272836375832768,-0.007049417244599725,0.008543507872317098,-0.004175246118020239,0.005367878823434692,500
2,shock_lag1,0.0007786253967591258,0.0014839172637962125,0.0017275789714503442,-0.002774354987951883,0.003978563381647704,-0.002225113225279702,0.0035364384287302113,-0.0008169205376797327,0.00246748280013078,500
2,shock_lag2,0.0026178214170272823,0.001344736804174888,0.0014463408283927318,-0.0001121904631607055,0.005654507385598257,0.0004025371569917449,0.0051233011225267815,0.0013422610270192967,0.0041626874093892985,500
2,shock_lag3,0.0038875290356417394,0.0017353772450227304,0.0018648989151906477,0.000650744666608937,0.007475334152579259,0.0008479878600334017,0.006921415700037181,0.0019483770264823877,0.005622040745589425,500
2,shock_lag4,0.00040129362445887024,0.0013470812209016596,0.001392121482525393,-0.0023320691375792266,0.003105573218453214,-0.001899772978758611,0.002618668816025158,-0.0010657354024304158,0.0016902059293702199,500
2,shock_lag5,-0.00031604709594620846,0.0013696917938138009,0.0015078456477956243,-0.0031977002559975855,0.00257313936107377,-0.0027945013606549066,0.00214223660856857,-0.001993391157536079,0.0011615417150592532,500
2,shock_lag6,-0.0015296964455384482,0.001267924943356634,0.0015537489920168937,-0.004709149188909094,0.001674931453394707,-0.004042384253803897,0.0011678396626783412,-0.002953719097662501,-0.0001207503003426794,500
2,shock_lag7,-0.002458870028147441,0.0010560047727946912,0.0012980939394969387,-0.005062519390849991,5.5622452009873884e-5,-0.004680857494369949,-0.0003849529465187293,-0.003878961257236523,-0.0013157408007431967,500
2,shock_lag8,-0.000782371680643025,0.0012959069444317916,0.001557416349708672,-0.004129579973803686,0.002053340832080761,-0.003589912226128704,0.0015869804650950417,-0.002509362175731383,0.0005249112035991316,500
2,shock_lag9,0.00048790981975113743,0.001488864177776505,0.0015782953554691849,-0.00288019661990665,0.0034408726105868703,-0.002135331229355998,0.0030656316555801953,-0.0010553488496510483,0.0017883160419609983,500
2,shock_lag10,0.0006670839140266483,0.0011711923124158303,0.0012317048139307578,-0.001801539771095352,0.003056808325162352,-0.0014744911072353268,0.0027483872913303797,-0.0005925196828110933,0.00175459148493035,500
