ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
3,Construction,5,-0.0016655269329142262,0.00436958920727742,0.708,false
3,Construction,6,-0.00045323584912263486,0.003674271106446059,0.908,false
3,Construction,7,0.0002456425481450764,0.0038351829570511193,0.964,false
3,Construction,8,0.0008622570182684605,0.003687407337965158,0.84,false
3,Construction,9,0.001844247208574732,0.0038924605324611515,0.588,false
3,Construction,10,0.0028546895217290125,0.0034965987672958155,0.46,false
3,Construction,11,0.002444307632570623,0.003630858230554104,0.52,false
3,Construction,12,0.0029853295983712745,0.003941229865601278,0.468,false
3,Construction,13,-0.00014656685088471706,0.004272293251828876,0.956,false
3,Construction,14,-0.0016238787123575517,0.004906082615487934,0.772,false
3,Construction,15,-0.0021659776691536547,0.0052899619683754555,0.764,false
3,Construction,16,-0.0010881817701555282,0.005929842573000064,0.912,false
3,Construction,17,0.0006429562733873003,0.005996457697781923,0.884,false
3,Construction,18,0.002602974582188916,0.005045505345683264,0.564,false
3,Construction,19,0.0034277823030791584,0.005147849623384585,0.448,false
3,Construction,20,0.004143174905191619,0.005143555207648092,0.404,false
3,Construction,21,0.0056457012650484514,0.00460682005581441,0.2,false
3,Construction,22,0.0047539039530039165,0.004371015812474353,0.328,false
3,Construction,23,0.005733183708130784,0.004498207624847293,0.208,false
3,Construction,24,0.004185016492994555,0.004463992411947913,0.328,false
3,Construction,25,8.117024577667281e-5,0.004828476542017954,1.0,false
3,Construction,26,-0.003631335911526948,0.004937016028635549,0.504,false
3,Construction,27,-0.003746233581644546,0.005470184968345404,0.576,false
3,Construction,28,-0.0024312579283387683,0.005467755711617252,0.684,false
3,Construction,29,-0.0005672098002689356,0.005454729510136093,0.9,false
3,Construction,30,0.0005997524704098318,0.004849841523895274,0.976,false
3,Construction,31,0.0014128995196375932,0.005310311122809683,0.82,false
3,Construction,32,9.567797338639319e-6,0.004683872579624427,1.0,false
3,Construction,33,0.0019899975691451935,0.004259727092420974,0.64,false
3,Construction,34,0.0002440185466317412,0.0037083891215370112,1.0,false
3,Construction,35,5.441318997385304e-5,0.0037779682856577505,1.0,false
3,Construction,36,-0.0012498216265088961,0.003955152608220589,0.748,false
4,Manufacturing_nondurable,0,0.0006143826667362928,0.0007869090748727941,0.536,false
4,Manufacturing_nondurable,1,-0.0007620160847575269,0.0012157464836965147,0.572,false
4,Manufacturing_nondurable,2,-0.0009707293600992938,0.0014490355805372704,0.488,false
4,Manufacturing_nondurable,3,-0.0004908139434709585,0.0016865638210506288,0.736,false
4,Manufacturing_nondurable,4,-0.0007917357161235075,0.0016815417818105973,0.612,false
4,Manufacturing_nondurable,5,0.0006913358612855053,0.00191275639409639,0.732,false
4,Manufacturing_nondurable,6,-1.9116459061765097e-5,0.0022317739497123563,1.0,false
4,Manufacturing_nondurable,7,0.0009245824356857004,0.0021741043226043287,0.732,false
4,Manufacturing_nondurable,8,0.0018194334856504583,0.0021385277306899386,0.436,false
4,Manufacturing_nondurable,9,0.0014729217494110782,0.0020612641662337097,0.456,false
4,Manufacturing_nondurable,10,0.0019811694804720862,0.002202633076846505,0.336,false
4,Manufacturing_nondurable,11,0.002562786548148837,0.0022612527050552018,0.272,false
4,Manufacturing_nondurable,12,0.0017744095519886816,0.0021567915297126374,0.456,false
4,Manufacturing_nondurable,13,0.0015494672012116427,0.002157245305168186,0.476,false
4,Manufacturing_nondurable,14,0.00260345465582638,0.0019818155118903258,0.196,false
4,Manufacturing_nondurable,15,0.0015629239852105342,0.002220623397266062,0.508,false
4,Manufacturing_nondurable,16,0.002345855825926758,0.0023042958682607615,0.316,false
4,Manufacturing_nondurable,17,0.0009065452666159741,0.0023029530621522325,0.728,false
4,Manufacturing_nondurable,18,0.0031544167087677625,0.002261720356213606,0.18,false
4,Manufacturing_nondurable,19,0.002448184404604043,0.0022752278935143887,0.252,false
4,Manufacturing_nondurable,20,0.002582822490310874,0.002138847388449563,0.268,false
4,Manufacturing_nondurable,21,0.0036645640977807504,0.0021623565896798256,0.116,false
4,Manufacturing_nondurable,22,0.0030579617451316106,0.0020923293316401394,0.156,false
4,Manufacturing_nondurable,23,0.002098188251785107,0.0020710308216483966,0.368,false
4,Manufacturing_nondurable,24,0.002700518012683636,0.001980469906076638,0.132,false
4,Manufacturing_nondurable,25,0.0014510079180595548,0.00190044091857613,0.524,false
4,Manufacturing_nondurable,26,0.0020759878779705947,0.0018994034943137256,0.232,false
4,Manufacturing_nondurable,27,0.002428124024180126,0.0020631267575847868,0.24,false
4,Manufacturing_nondurable,28,0.002996287334434095,0.0019945034353357175,0.136,false
4,Manufacturing_nondurable,29,0.0017645355392611802,0.00201609020332212,0.424,false
4,Manufacturing_nondurable,30,0.0018795333417029679,0.0020596321103095267,0.472,false
4,Manufacturing_nondurable,31,0.0004312855481064314,0.0022828188653071994,0.94,false
4,Manufacturing_nondurable,32,-5.052054567880573e-5,0.0020194737973075697,1.0,false
4,Manufacturing_nondurable,33,0.0003691764806034585,0.001942704161757849,0.816,false
4,Manufacturing_nondurable,34,0.0002973354096991063,0.001992664950713973,0.88,false
4,Manufacturing_nondurable,35,-0.0006282381511866233,0.0017755907455317842,0.68,false
4,Manufacturing_nondurable,36,-0.0007633569500062309,0.0016487724409171456,0.608,false
5,Manufacturing_durable,0,0.002691127624670471,0.0015422073166129202,0.028,false
5,Manufacturing_durable,1,1.3265718776223376e-5,0.0015556661420192866,1.0,false
5,Manufacturing_durable,2,-0.001263222961650723,0.0019241411028027454,0.5,false
5,Manufacturing_durable,3,0.0002254095518915255,0.002118852994192253,0.876,false
5,Manufacturing_durable,4,0.00209526604021115,0.002357235785874171,0.356,false
5,Manufacturing_durable,5,0.00194038817929102,0.0025336684965018863,0.476,false
5,Manufacturing_durable,6,0.0015220000128132356,0.002412758292954723,0.532,false
5,Manufacturing_durable,7,0.0013974600472780132,0.002500458976820949,0.636,false
5,Manufacturing_durable,8,0.0012107007231562745,0.002827966938665435,0.7,false
5,Manufacturing_durable,9,0.002208492535020143,0.0029154379727113666,0.444,false
5,Manufacturing_durable,10,0.0025258185807527423,0.002993518395073988,0.376,false
5,Manufacturing_durable,11,0.0014958797411487132,0.002997772056240886,0.604,false
5,Manufacturing_durable,12,0.0024329368006393024,0.002915012184882046,0.424,false
5,Manufacturing_durable,13,0.0020473764107363747,0.002943128618380456,0.48,false
5,Manufacturing_durable,14,0.0021659909574695403,0.0028817573803444573,0.436,false
5,Manufacturing_durable,15,0.002077670044968124,0.003014233297857555,0.504,false
5,Manufacturing_durable,16,0.0028114920262049233,0.003117516533710274,0.368,false
5,Manufacturing_durable,17,0.0017603862316636428,0.003182123884132719,0.576,false
5,Manufacturing_durable,18,0.002841996924121069,0.0027419282446248254,0.316,false
5,Manufacturing_durable,19,0.003967545950941733,0.0029024597901414454,0.144,false
5,Manufacturing_durable,20,0.0035364169928194136,0.0026003716293270277,0.168,false
5,Manufacturing_durable,21,0.004676232269643289,0.0027246814068597057,0.096,false
5,Manufacturing_durable,22,0.004248828603751674,0.0025299751368024503,0.104,false
5,Manufacturing_durable,23,0.0041245168004982085,0.0023965142151514945,0.088,false
5,Manufacturing_durable,24,0.0038409499258461625,0.0024435916201855363,0.088,false
5,Manufacturing_durable,25,0.0027991582363881863,0.002503456254455083,0.276,false
5,Manufacturing_durable,26,0.0017523756736886914,0.0022278112848091417,0.42,false
5,Manufacturing_durable,27,0.00216750327446821,0.00240538700463189,0.348,false
5,Manufacturing_durable,28,0.0022285841885277802,0.002532365481287663,0.364,false
5,Manufacturing_durable,29,0.0017748011900984022,0.002496660067370197,0.496,false
5,Manufacturing_durable,30,0.001561631431238249,0.0024276609262511265,0.676,false
5,Manufacturing_durable,31,0.0006335486495925347,0.0026371752762543695,0.876,false
5,Manufacturing_durable,32,0.00014626828079806236,0.002349808446396555,0.98,false
5,Manufacturing_durable,33,-0.00018037508474441963,0.0022682261318842305,0.888,false
5,Manufacturing_durable,34,-0.0008671983377284912,0.0022409930399559684,0.656,false
5,Manufacturing_durable,35,-0.0009421979711359584,0.002291170251933684,0.6,false
5,Manufacturing_durable,36,-0.0007044147033835543,0.0021740488249646856,0.708,false
6,Transportation_utilities,0,0.0014948862688040105,0.0008833163231247677,0.08,false
6,Transportation_utilities,1,0.00039938673040076776,0.0012508433464574367,0.804,false
6,Transportation_utilities,2,-0.00012012340187567436,0.0014629664736263202,0.932,false
6,Transportation_utilities,3,0.0012400349672827035,0.0015345737894915986,0.428,false
6,Transportation_utilities,4,0.0011589465253351566,0.0016536087529684864,0.564,false
6,Transportation_utilities,5,0.002123390775466758,0.0017068323923490802,0.204,false
6,Transportation_utilities,6,0.0017880264408171426,0.001830553129936611,0.348,false
6,Transportation_utilities,7,0.002702212019921334,0.0017215788245939475,0.12,false
6,Transportation_utilities,8,0.0019691659512895247,0.0018396169704902516,0.336,false
6,Transportation_utilities,9,0.00215896052957381,0.0017014955609472996,0.22,false
6,Transportation_utilities,10,0.0026491685527819473,0.0019031574309810943,0.16,false
6,Transportation_utilities,11,0.0024611278349027086,0.0018175271375464508,0.208,false
6,Transportation_utilities,12,0.0027705420873645925,0.001707703533660666,0.132,false
6,Transportation_utilities,13,0.0027513389541406106,0.0018137594187182934,0.132,false
6,Transportation_utilities,14,0.002431842331200519,0.0019379261353744575,0.224,false
6,Transportation_utilities,15,0.0027093588640453247,0.0020617018416119724,0.164,false
6,Transportation_utilities,16,0.0030291484893964224,0.0018764994108498919,0.136,false
6,Transportation_utilities,17,0.002187370268376394,0.0019252338052511057,0.28,false
6,Transportation_utilities,18,0.003226739265842375,0.0019347749681051377,0.104,false
6,Transportation_utilities,19,0.0035229297443676974,0.0018958471952372276,0.056,false
6,Transportation_utilities,20,0.003035547587531009,0.0018794642783864272,0.112,false
6,Transportation_utilities,21,0.003442236529192865,0.0018669425678604621,0.056,false
6,Transportation_utilities,22,0.005051942692090416,0.0017903914283576114,0.004,false
6,Transportation_utilities,23,0.0047841082685058925,0.0016039341504878516,0.004,false
6,Transportation_utilities,24,0.0047388057019216254,0.0017781051809950977,0.0,true
6,Transportation_utilities,25,0.003397226312486817,0.0017742675254680275,0.064,false
6,Transportation_utilities,26,0.0030491042318938305,0.0018502728051974387,0.112,false
6,Transportation_utilities,27,0.0025490570578858276,0.0018875978002406977,0.172,false
6,Transportation_utilities,28,0.003763438261982668,0.0017143939889700884,0.044,false
6,Transportation_utilities,29,0.0030089326503590585,0.0017822611093644795,0.08,false
6,Transportation_utilities,30,0.0031192179677379285,0.0017664747135053087,0.096,false
6,Transportation_utilities,31,0.0029692337099643906,0.0017457143046595428,0.088,false
6,Transportation_utilities,32,0.0023480996355978796,0.001694215190833217,0.204,false
6,Transportation_utilities,33,0.0022478497217981786,0.001510315274338661,0.152,false
6,Transportation_utilities,34,0.0015579938904883269,0.0016706528119237233,0.332,false
6,Transportation_utilities,35,0.0010368252129152812,0.0016306104323026245,0.536,false
6,Transportation_utilities,36,0.0007395131163452073,0.0016428096841905881,0.692,false
7,Wholesale_trade,0,0.0004588302484407256,0.0008991447844067934,0.68,false
7,Wholesale_trade,1,-0.0009774043806499502,0.0011026867871333584,0.348,false
7,Wholesale_trade,2,-0.0020601969625552836,0.0012340316384787783,0.088,false
7,Wholesale_trade,3,-0.0008493256116041177,0.0011972343085536429,0.48,false
7,Wholesale_trade,4,0.0009371739436426198,0.0012552264389000106,0.52,false
7,Wholesale_trade,5,0.0014344322323254692,0.0012505137122099676,0.292,false
7,Wholesale_trade,6,-0.00036645198651447217,0.0013141961025095713,0.712,false
7,Wholesale_trade,7,0.0010239912262197408,0.001245145915733268,0.464,false
7,Wholesale_trade,8,0.0010554635135632913,0.0015057460291356716,0.544,false
7,Wholesale_trade,9,0.0018026320565223673,0.0014896137167169224,0.264,false
7,Wholesale_trade,10,0.001486706102438559,0.001481428511517489,0.34,false
7,Wholesale_trade,11,0.00028128698764701246,0.0015896662623123214,0.932,false
7,Wholesale_trade,12,-0.0002586775335281262,0.0014991620692253384,0.772,false
7,Wholesale_trade,13,0.0005481644355069129,0.0015169506045730231,0.872,false
7,Wholesale_trade,14,0.0016784393990459264,0.0016676515203464838,0.336,false
7,Wholesale_trade,15,0.0015446736531434446,0.0017033903516578206,0.384,false
7,Wholesale_trade,16,0.0024136966316965916,0.0016186338685353818,0.156,false
7,Wholesale_trade,17,0.0009573758061977013,0.001774045053624541,0.596,false
7,Wholesale_trade,18,0.0018663313337511386,0.0017080111408226924,0.284,false
7,Wholesale_trade,19,0.002490952251583758,0.0018573612727683852,0.196,false
7,Wholesale_trade,20,0.0030638626233565253,0.0016073081609404524,0.068,false
7,Wholesale_trade,21,0.0024822672290662055,0.0016828627251241628,0.14,false
7,Wholesale_trade,22,0.0031013282614641056,0.0016461352194342765,0.068,false
7,Wholesale_trade,23,0.002311412955388054,0.0015969864781402495,0.172,false
7,Wholesale_trade,24,0.0026622023397865325,0.0017200629481779366,0.112,false
7,Wholesale_trade,25,0.001950306952859399,0.0017592185874840552,0.3,false
7,Wholesale_trade,26,0.0024938828500242435,0.0016411195864096358,0.136,false
7,Wholesale_trade,27,0.0013868182814742054,0.0017904335455193507,0.416,false
7,Wholesale_trade,28,0.0012912685363279217,0.0018180044306602364,0.488,false
7,Wholesale_trade,29,0.002849612195148276,0.0018637404677049085,0.136,false
7,Wholesale_trade,30,0.0022562850865455956,0.0017753465536567835,0.324,false
7,Wholesale_trade,31,0.0016235561715285806,0.001785121896581646,0.396,false
7,Wholesale_trade,32,0.0008648314760895857,0.0017905579334035653,0.668,false
7,Wholesale_trade,33,0.0012969540988374618,0.0016732903379482304,0.476,false
7,Wholesale_trade,34,0.0011651664185823541,0.001818453758479506,0.516,false
7,Wholesale_trade,35,-0.0002793481922905597,0.00157902892724276,0.784,false
7,Wholesale_trade,36,-0.00043774773035255295,0.0015025138177096292,0.652,false
8,Retail_trade,0,0.003353877100028402,0.0022296127648606416,0.044,false
8,Retail_trade,1,-0.0005005035313890106,0.002414157088849722,0.864,false
8,Retail_trade,2,-0.002389687730568683,0.002887353963102452,0.408,false
8,Retail_trade,3,0.00035305863047136767,0.002462926228626595,0.928,false
8,Retail_trade,4,0.0022582365624717726,0.002471752933446132,0.392,false
8,Retail_trade,5,0.0027230286010165605,0.0025606998285327095,0.268,false
8,Retail_trade,6,0.002157212874831765,0.0023949596376565004,0.344,false
8,Retail_trade,7,0.002186603271235175,0.002260224601160805,0.36,false
8,Retail_trade,8,0.0020748236979811607,0.002389556799532967,0.424,false
8,Retail_trade,9,0.002481261841652874,0.002170245942455487,0.22,false
8,Retail_trade,10,0.002306562437530739,0.0023113365613781503,0.3,false
8,Retail_trade,11,0.0014638107108771547,0.0025052563874367953,0.636,false
8,Retail_trade,12,0.0025695469278509304,0.0021673271341018955,0.26,false
8,Retail_trade,13,0.0024902265296197173,0.0022021829845089353,0.28,false
8,Retail_trade,14,0.0023691764485122358,0.0022864101127283228,0.3,false
8,Retail_trade,15,0.0032850834409641227,0.00257155452043252,0.172,false
8,Retail_trade,16,0.003583973382886282,0.0024891178415194196,0.128,false
8,Retail_trade,17,0.000928415255927521,0.003256552807576436,0.776,false
8,Retail_trade,18,0.0019000358170205257,0.0029560039625032707,0.48,false
8,Retail_trade,19,0.0029851145373622325,0.0028656502946936406,0.28,false
8,Retail_trade,20,0.0028743165633105384,0.002681652968030138,0.312,false
8,Retail_trade,21,0.003790661809525836,0.0026336771737047525,0.156,false
8,Retail_trade,22,0.0031512036037639026,0.0024730904121265077,0.232,false
8,Retail_trade,23,0.004438999560988547,0.0023636312434518816,0.052,false
8,Retail_trade,24,0.005414184280097182,0.002648431748975969,0.008,false
8,Retail_trade,25,0.004558277111673487,0.0025163133413468926,0.052,false
8,Retail_trade,26,0.0030515378575322175,0.002334104524129185,0.18,false
8,Retail_trade,27,0.003946149523881476,0.002819835695859334,0.152,false
8,Retail_trade,28,0.004591088629653983,0.0025037429051692007,0.048,false
8,Retail_trade,29,0.003977541501393455,0.002362789230534342,0.072,false
8,Retail_trade,30,0.0031686995821245748,0.0024762987451460777,0.26,false
8,Retail_trade,31,0.0017151340304143842,0.0024675720939753743,0.492,false
8,Retail_trade,32,0.001719082106077612,0.002565164046167289,0.508,false
8,Retail_trade,33,0.0016777922142304804,0.0023191606076809076,0.484,false
8,Retail_trade,34,0.0005925142162072143,0.0024502988708244287,0.816,false
8,Retail_trade,35,0.00019534983349333372,0.0025946003843120096,0.92,false
8,Retail_trade,36,0.0008410161127387338,0.0024093798540496987,0.828,false
9,Finance_insurance_realestate,0,0.0004276101096848253,0.0005513459198578103,0.52,false
9,Finance_insurance_realestate,1,-0.0004489609335025817,0.0007664793616777405,0.424,false
9,Finance_insurance_realestate,2,-0.00012759856385606428,0.00082562998620463,0.808,false
9,Finance_insurance_realestate,3,-2.861322777055487e-5,0.0008731643944264748,0.988,false
9,Finance_insurance_realestate,4,0.00044538698427171533,0.0009316822763440073,0.716,false
9,Finance_insurance_realestate,5,0.0007181798017287772,0.000969831641772442,0.54,false
9,Finance_insurance_realestate,6,0.0008205341084599101,0.0010748409290784072,0.504,false
9,Finance_insurance_realestate,7,0.0013790055010241408,0.0010419895296056966,0.228,false
9,Finance_insurance_realestate,8,0.0013411564300238566,0.001154261953555991,0.332,false
9,Finance_insurance_realestate,9,0.0023089397889101294,0.0012328931402151883,0.08,false
9,Finance_insurance_realestate,10,0.0018072278802051247,0.0012214413443144723,0.144,false
9,Finance_insurance_realestate,11,0.001246271843507859,0.001333745024965663,0.436,false
9,Finance_insurance_realestate,12,0.0008813648811180585,0.0013389340341453306,0.588,false
9,Finance_insurance_realestate,13,0.0014281317197144439,0.0013679493842797545,0.356,false
9,Finance_insurance_realestate,14,0.0013660320110465108,0.001437899149886534,0.368,false
9,Finance_insurance_realestate,15,0.0015267044193222128,0.0014326930723102837,0.324,false
9,Finance_insurance_realestate,16,0.001763394693915093,0.0016578275199660378,0.32,false
9,Finance_insurance_realestate,17,0.0014918248843898462,0.0015740485681772951,0.412,false
9,Finance_insurance_realestate,18,0.0017661748582665161,0.001511190429682707,0.304,false
9,Finance_insurance_realestate,19,0.0027099196981952727,0.0017154891695981228,0.144,false
9,Finance_insurance_realestate,20,0.0032115341653927917,0.001544579807312314,0.04,false
9,Finance_insurance_realestate,21,0.00358968660780972,0.0016104546110895417,0.024,false
9,Finance_insurance_realestate,22,0.0025333874732299745,0.0016613479572052672,0.148,false
9,Finance_insurance_realestate,23,0.0024801232428625464,0.0016797446607952618,0.184,false
9,Finance_insurance_realestate,24,0.002657386225056333,0.0017316431107028394,0.12,false
9,Finance_insurance_realestate,25,0.0022234484772898073,0.0016428352616747216,0.22,false
9,Finance_insurance_realestate,26,0.00139193992114671,0.001707976528380332,0.416,false
9,Finance_insurance_realestate,27,0.0015661071282444393,0.0018668968049626172,0.416,false
9,Finance_insurance_realestate,28,0.0016703969751250176,0.0018518159154710338,0.388,false
9,Finance_insurance_realestate,29,0.0019532557388906176,0.0018872228762469468,0.372,false
9,Finance_insurance_realestate,30,0.0015347051453646916,0.0018672149337953436,0.508,false
9,Finance_insurance_realestate,31,0.0015477549480044635,0.0018084339243578666,0.472,false
9,Finance_insurance_realestate,32,0.0012092845974506767,0.001899309683509947,0.568,false
9,Finance_insurance_realestate,33,0.0012566418612682145,0.0016340418690388382,0.464,false
9,Finance_insurance_realestate,34,0.0007465556555065303,0.0018077033654987883,0.66,false
9,Finance_insurance_realestate,35,0.0004407645016019637,0.0016468445528039495,0.844,false
9,Finance_insurance_realestate,36,0.00046689531092604613,0.0016207573023244558,0.844,false
10,Business_repair_services,0,0.0017489731165979776,0.0010790956885169125,0.108,false
10,Business_repair_services,1,0.0008048955662218932,0.001249318240234423,0.552,false
10,Business_repair_services,2,-0.0008245160257552509,0.0014190078289737383,0.544,false
10,Business_repair_services,3,-0.00011453794547224289,0.0017993064105595736,0.912,false
10,Business_repair_services,4,0.0021434777309215064,0.001963377788516027,0.288,false
10,Business_repair_services,5,0.0026890801535719693,0.002210222356203444,0.22,false
10,Business_repair_services,6,0.002281735594554799,0.0021364024491855042,0.304,false
10,Business_repair_services,7,0.0018057536738070757,0.0022109947948144057,0.496,false
10,Business_repair_services,8,0.0012766711138625856,0.0023171095739479074,0.648,false
10,Business_repair_services,9,0.00360498403063899,0.0021867971673488773,0.108,false
10,Business_repair_services,10,0.0039019613973125806,0.002364396200883943,0.104,false
10,Business_repair_services,11,0.0031249256136282873,0.002506298378746764,0.204,false
10,Business_repair_services,12,0.004140051346811938,0.0024038331315601974,0.084,false
10,Business_repair_services,13,0.003499351360555621,0.0024516159732262508,0.152,false
10,Business_repair_services,14,0.0036108257040733337,0.002476925776610539,0.132,false
10,Business_repair_services,15,0.0036031076722487024,0.002722908916271514,0.192,false
10,Business_repair_services,16,0.004478350081064036,0.0028419578782290893,0.116,false
10,Business_repair_services,17,0.0033910387015364503,0.002838559680624167,0.252,false
10,Business_repair_services,18,0.003602368410170245,0.002704887137183904,0.144,false
10,Business_repair_services,19,0.003678747809854897,0.0028684711543158804,0.18,false
10,Business_repair_services,20,0.003875613892663778,0.002618302553137226,0.14,false
10,Business_repair_services,21,0.0041049736553743525,0.0026558134516679864,0.128,false
10,Business_repair_services,22,0.005430761695372968,0.0026296917892983905,0.044,false
10,Business_repair_services,23,0.005988288496027892,0.0024640868726690983,0.008,false
10,Business_repair_services,24,0.005413399216565048,0.002566932079026383,0.02,false
10,Business_repair_services,25,0.004934911673844723,0.0025110733907432866,0.06,false
10,Business_repair_services,26,0.004464974067864528,0.0024434235573855636,0.076,false
10,Business_repair_services,27,0.003998157250005695,0.002666442156320339,0.112,false
10,Business_repair_services,28,0.00522779173713778,0.0025765525931495,0.06,false
