horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta,ci_lo68_theta,ci_hi68_theta
0,0.0005113611205837111,0.0008473338455101512,-0.0011930786818625553,0.0021941420107949756,-0.0009756106547578737,0.0017919815783296695,-0.00028869697585043525,0.0013641153265484744,0.0001637733669369158,0.001143658749896631,-0.001872754763915017,0.0025125672256937487,-0.0015719122307440087,0.002192487661991841,-0.0009269108054379814,0.0013837765780238768
1,0.0009601733213204509,0.0013056296470104522,-0.0017910806220821276,0.0034549259232018823,-0.0012906727815336359,0.003017939201605492,-0.00035545581302251104,0.0021555867362190117,7.364898647048991e-5,0.001480603758280726,-0.002818595287907533,0.003082239825752996,-0.0024625804772545417,0.002474020497604071,-0.001409295673993783,0.0014975698860680586
2,0.000714184823646374,0.0015532698595509596,-0.0023983626032658195,0.0036945765142398328,-0.0019195476976637481,0.0032941904553648073,-0.0009069347367506762,0.002079893232431283,-4.038899907611974e-6,0.0016681165601866307,-0.0033132547863759165,0.0033431352803836778,-0.0026122922713459258,0.002761533899535009,-0.0015777115891634835,0.001732801975935687
3,0.0033934284762853935,0.001370769601896568,0.0006010319716586514,0.0058667896788169825,0.001032657699818987,0.005496291173296154,0.0019824938638286303,0.0048167983998886445,0.002793213714986419,0.001538181330729872,-5.057909725365538e-5,0.005611774140287307,0.00022071804923912833,0.005314999948750727,0.0012279763366979122,0.00434806107238949
4,0.0020695839384545236,0.0014886979779783855,-0.000953684940352025,0.004857056745230256,-0.000564624075821353,0.004371199878632659,0.0004595983754333621,0.0035488260363052866,0.001875603283191318,0.0016091303400704074,-0.00135470918295192,0.004883760189750497,-0.0008104564263345724,0.004485857328305974,0.0002080940683687805,0.0034404425931062466
5,0.0019292033181874746,0.0017005876007975672,-0.0013418663234141923,0.005248799872630746,-0.0010262868131060716,0.004664443430416368,0.00017357808253943796,0.0036174441275127205,0.0016503440610195518,0.002140207003052493,-0.0024875263381628314,0.006293966369717254,-0.0020000660360667303,0.0053887278055295505,-0.0005392847849285045,0.0035957276166323415
6,-0.000641840420646988,0.0018261602974391337,-0.004153570456437182,0.0025670550984103263,-0.0037237914784873536,0.0022604906504002935,-0.002607786857340174,0.0010841029406386043,-0.001197183819361988,0.0018855800593427455,-0.004638937809472409,0.0023608270434658627,-0.004099388559863765,0.0018497903806763136,-0.003324860633277411,0.0007438938137857921
7,-0.00026301384735401756,0.001567460792505307,-0.0033126344965627805,0.002680777000030854,-0.0028929404841976686,0.0023533212030889075,-0.001878337758140869,0.0013165312475544209,0.0006339226486658832,0.0020451385692938644,-0.0031442550372317883,0.0044636917707197325,-0.002598364377981911,0.004155715197898961,-0.0013267786707972758,0.0027883196305537187
8,-0.0001424700890197381,0.001706266720154391,-0.0034359537560055384,0.0035717155545288803,-0.0028284523784434814,0.0028283015712406573,-0.0016243450101669794,0.0017110822361293817,-0.0010248353548628242,0.002050892951082614,-0.004879047285493073,0.0028804432173404042,-0.00432164863177238,0.0024371846149612644,-0.003008674309075433,0.00107082561300175
9,0.0008191315731854364,0.0015964925630777632,-0.002284272688388927,0.0036582065309610206,-0.001763879689822611,0.003355505616576466,-0.0007852410535863427,0.002307741564168844,0.0013269780555202533,0.0018447011884505143,-0.0022417904990495513,0.004780534543852185,-0.0016732062213135714,0.0042094653866179875,-0.000601461605312016,0.0031601357410418695
10,0.0019710642596103205,0.0015984393775907463,-0.0011632575285492968,0.00494512248084995,-0.0006857297053627935,0.004513853783661158,0.00039687208420206735,0.003562093729630296,0.000728246338733801,0.001796460508507188,-0.0026965687338358696,0.004430090050384645,-0.002135162779060879,0.0037993593086482996,-0.0009521309235744738,0.0026299022786990117
11,0.00033197189995167473,0.0017810528592209426,-0.0032227257204844803,0.003432553541012831,-0.0028856780980450595,0.00297898221076255,-0.0017156080235025393,0.0020708954899733845,-0.0015573052844079097,0.0016467206199822484,-0.004861270614770622,0.001450500864059932,-0.004400895467540866,0.0009958404166906134,-0.0032700267132744483,-1.1078071017780537e-5
12,0.00047280576289791907,0.0017290053690664142,-0.00309397507219139,0.0033133400715962898,-0.002582434556518869,0.0029203624247154105,-0.001428355944964472,0.0020567613138225667,-0.0006226648707343234,0.0019751592037117478,-0.004560176335093112,0.002690942604810735,-0.0037963422192359196,0.002266733278397193,-0.0027273138378234403,0.0013545752142608237
13,0.000599398624980422,0.0017527827595845685,-0.0027014147811773555,0.004038630649253074,-0.0024658982621992864,0.003589374881440371,-0.0011635737575285334,0.0022810647091379014,0.00010446268699348288,0.0020102644988271544,-0.003679820874694124,0.003707522754551413,-0.003241418722957947,0.003283835369842517,-0.0019486878188722909,0.0021327968857936365
14,0.0017672268812017244,0.0014464778568887644,-0.001395563479758736,0.004798269508097471,-0.0005369155243343047,0.0041664873066035914,0.00036937152439563977,0.0032406693064939525,0.0008648455628119884,0.0016212501395716397,-0.002396009490431625,0.003976973045798116,-0.0016506554200565915,0.003748636286928029,-0.0007072152114000854,0.0024041628563656204
15,0.00027311197628610435,0.001691949243655742,-0.0031152489366268236,0.0037768526192154036,-0.002673049032381384,0.003110921168309516,-0.0012902936598797722,0.0018149537463257631,0.0006256218249566228,0.0017240095545707137,-0.0026686753306730477,0.004171831519984855,-0.0022259288155442878,0.0036656773001139983,-0.001141852779454197,0.002182160196287477
