horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_group,occupation
14,-0.0007150556983374418,-0.011399096777190736,0.009438070376067705,-0.007087629025985116,0.005182703337566094,income,Energy_intensive,Energy intensive,1,Managerial
15,-0.002865444140459652,-0.009901974810954768,0.004432586243770792,-0.006925950165216582,0.001382153097971911,income,Energy_intensive,Energy intensive,1,Managerial
16,-0.003385691695122039,-0.009004897579629483,0.0026777440982890797,-0.00694370137553325,0.00034064543317450895,income,Energy_intensive,Energy intensive,1,Managerial
17,0.013817654746257135,0.008377711554962829,0.020244901236408003,0.010218836928064199,0.01742832685195761,income,Energy_intensive,Energy intensive,1,Managerial
18,0.003253942469096929,-0.0028941546089677646,0.00926579786587834,2.510631246964651e-5,0.007076501696141995,income,Energy_intensive,Energy intensive,1,Managerial
19,0.003690886485158565,-0.0042320297287432775,0.010789274473275743,-0.0012033821563404048,0.0084604677623258,income,Energy_intensive,Energy intensive,1,Managerial
20,-0.004925832623160751,-0.010310164519895252,-7.047786840672001e-5,-0.008045227170809946,-0.00161701476171073,income,Energy_intensive,Energy intensive,1,Managerial
21,-0.004064382428722235,-0.011514710528890474,0.002739039706274168,-0.008788732327910664,-0.00019664267520745496,income,Energy_intensive,Energy intensive,1,Managerial
22,-0.010676200487609535,-0.018809944430611302,-0.0038176900112584875,-0.015210346374437082,-0.006371746759591991,income,Energy_intensive,Energy intensive,1,Managerial
23,0.013911404339876227,0.00789822077262887,0.019754947900272664,0.010438624970441348,0.017575656291986673,income,Energy_intensive,Energy intensive,1,Managerial
24,0.0010010455005563968,-0.005733815745125106,0.00810657007532566,-0.0031513178208600933,0.005260459390899176,income,Energy_intensive,Energy intensive,1,Managerial
25,0.0005274493434626158,-0.007163606694598295,0.007115830870372292,-0.0038344194083852353,0.004588171656488476,income,Energy_intensive,Energy intensive,1,Managerial
26,-0.0034346860788728585,-0.011297386488103215,0.0032636626552398833,-0.00841448782076919,0.0007046718238801777,income,Energy_intensive,Energy intensive,1,Managerial
27,-0.007968901363747232,-0.015255076985427224,-0.0005377054046968996,-0.01252260710570386,-0.003407762111102949,income,Energy_intensive,Energy intensive,1,Managerial
28,0.005331239103511243,-0.002403269480497394,0.01174687857585788,0.0002182830816024814,0.009390797132744315,income,Energy_intensive,Energy intensive,1,Managerial
29,0.00740350413835163,-0.00038449756028686565,0.014069100455464969,0.003133881467706685,0.011545405551342897,income,Energy_intensive,Energy intensive,1,Managerial
30,-0.006524301694623294,-0.011909836930803597,-0.0012852101910577904,-0.009612442872163588,-0.0036316385932631677,income,Energy_intensive,Energy intensive,1,Managerial
31,-0.003976907668980392,-0.010483474797654218,0.002459444841891886,-0.007741509185909793,0.00013370688295386013,income,Energy_intensive,Energy intensive,1,Managerial
32,0.003889673453716051,-0.0018100689468153867,0.010213597708697921,0.0002682669041729471,0.007560631920511997,income,Energy_intensive,Energy intensive,1,Managerial
33,0.007922431602229735,0.00033722529195358113,0.0147754452960304,0.0032611581859357574,0.012323228373795785,income,Energy_intensive,Energy intensive,1,Managerial
34,0.0024213501128543266,-0.0036926478431619884,0.009587753812820798,-0.001260744830661414,0.006228124356418278,income,Energy_intensive,Energy intensive,1,Managerial
35,-0.012678311498768857,-0.01978910967537133,-0.005999308097112157,-0.016876647812012247,-0.008958824845198329,income,Energy_intensive,Energy intensive,1,Managerial
36,0.009320492537764104,0.00025337617844605094,0.01689772007536373,0.0037063057338367882,0.013557697704449666,income,Energy_intensive,Energy intensive,1,Managerial
0,0.006298768729279048,-0.0013479701356370818,0.01512173598949389,0.001717665557061484,0.011850104518669363,income,Energy_intensive,Energy intensive,2,Professional specialty
1,0.00027902762515361545,-0.00988577815465195,0.011396551401489532,-0.006064217767987065,0.006855290122663782,income,Energy_intensive,Energy intensive,2,Professional specialty
2,0.000660594835855711,-0.007072348979700787,0.00973266103747519,-0.004437403667312793,0.005805030694121351,income,Energy_intensive,Energy intensive,2,Professional specialty
3,-0.0010370174429968693,-0.0089438874663433,0.008427871876002515,-0.005484587769351441,0.004873334902303336,income,Energy_intensive,Energy intensive,2,Professional specialty
4,0.0005235492123861459,-0.006411681617149224,0.007637447390473762,-0.004044078713221577,0.00551971076948085,income,Energy_intensive,Energy intensive,2,Professional specialty
5,-0.00628638006898572,-0.013467492428738712,0.00066958587875193,-0.010550041698101866,-0.0018194866258046975,income,Energy_intensive,Energy intensive,2,Professional specialty
6,-0.008083566387084597,-0.015992511928999663,0.0003148807104177871,-0.01272998321693314,-0.0035845717742983355,income,Energy_intensive,Energy intensive,2,Professional specialty
7,-0.0026744274915147855,-0.009306682596699638,0.0047001294548104965,-0.006455039929032577,0.002310780589077871,income,Energy_intensive,Energy intensive,2,Professional specialty
8,-0.007128924759192206,-0.01625699892330207,0.0020435557456691903,-0.01277516294898505,-0.0018381521844983715,income,Energy_intensive,Energy intensive,2,Professional specialty
9,-0.001445835715160652,-0.009670052243518088,0.006611232287634328,-0.00661797738880399,0.0038267275914005985,income,Energy_intensive,Energy intensive,2,Professional specialty
10,0.0037973279914835325,-0.006723660226304256,0.01483470329102144,-0.0023463670817855963,0.010681412158647869,income,Energy_intensive,Energy intensive,2,Professional specialty
11,0.0030503151695826752,-0.007350691258504946,0.011933801434050569,-0.0034165172343112167,0.008461834951378953,income,Energy_intensive,Energy intensive,2,Professional specialty
12,-0.00868325469293676,-0.018507333887899765,-0.00018766219657755448,-0.013849643043637883,-0.0031640012373652764,income,Energy_intensive,Energy intensive,2,Professional specialty
13,0.0016638199078848977,-0.006795199502421946,0.010093333083699453,-0.0035016200901619885,0.006517191315499448,income,Energy_intensive,Energy intensive,2,Professional specialty
14,0.005477145479388051,-0.003884290644773766,0.01621414431734993,-0.0005795261637712669,0.011744910524553877,income,Energy_intensive,Energy intensive,2,Professional specialty
15,-0.004486500776901782,-0.013645854134851955,0.003509548409357634,-0.009559020780390212,0.0001681353859810525,income,Energy_intensive,Energy intensive,2,Professional specialty
16,-0.003757854749167623,-0.01208111680311294,0.005283634610385744,-0.009122564251640842,0.001487268411068669,income,Energy_intensive,Energy intensive,2,Professional specialty
17,0.002307236238299493,-0.009651792534348853,0.014163498177668231,-0.004437350029727016,0.009448707731950941,income,Energy_intensive,Energy intensive,2,Professional specialty
18,0.00568649047279416,-0.0037435199822432787,0.014134849129570134,0.00021625891712566923,0.010715817071973433,income,Energy_intensive,Energy intensive,2,Professional specialty
19,-0.0017698817591417612,-0.009708819354698849,0.007345026654807192,-0.006683760287977066,0.004035823246751089,income,Energy_intensive,Energy intensive,2,Professional specialty
20,-0.007467256280599413,-0.016799561451824305,0.008162731875242496,-0.013650112614188097,0.0024700775066706744,income,Energy_intensive,Energy intensive,2,Professional specialty
21,0.005084155631536277,-0.0033289073214534852,0.01684345902894534,-0.0008401819402370702,0.012726321798739535,income,Energy_intensive,Energy intensive,2,Professional specialty
22,-0.006687400620353392,-0.016943121602768764,0.006679243996670174,-0.013061318285623083,0.0006741385242780909,income,Energy_intensive,Energy intensive,2,Professional specialty
23,-0.013879057233058639,-0.02201357383523131,-0.005909397345941621,-0.018568602856761453,-0.009883512197390573,income,Energy_intensive,Energy intensive,2,Professional specialty
24,-0.010122689402125748,-0.020059710660683357,0.0005830639532238419,-0.015864181053072864,-0.0036851496723967845,income,Energy_intensive,Energy intensive,2,Professional specialty
25,-0.008246956345754664,-0.017746332963274276,0.0011487562932551605,-0.013496841957154618,-0.00284205590050621,income,Energy_intensive,Energy intensive,2,Professional specialty
26,-0.004051272412361445,-0.012569595493799678,0.004727156102284646,-0.009884275797384318,0.0010322247135369353,income,Energy_intensive,Energy intensive,2,Professional specialty
27,0.011610255740947826,0.0008864634230449295,0.022708304605877142,0.005111788100471437,0.01788204621625831,income,Energy_intensive,Energy intensive,2,Professional specialty
28,-0.010485928629849267,-0.02074588479117452,-0.00183661675448624,-0.016709573886090606,-0.0054615842066107565,income,Energy_intensive,Energy intensive,2,Professional specialty
29,-0.007893253453787125,-0.01657853912751267,-0.0006868169381998137,-0.013167861769772842,-0.0027807791558962167,income,Energy_intensive,Energy intensive,2,Professional specialty
30,-0.00653119092338746,-0.015544876049493624,0.0021211332084367157,-0.01169780277913035,-0.0016700332210558997,income,Energy_intensive,Energy intensive,2,Professional specialty
31,-0.018469135630067468,-0.026509558595756037,-0.009385054589370155,-0.023322638707323706,-0.012508831230989559,income,Energy_intensive,Energy intensive,2,Professional specialty
32,0.002988898777290234,-0.0044504664980634,0.011562792831375306,-0.0019404835912562044,0.007969257137291706,income,Energy_intensive,Energy intensive,2,Professional specialty
33,-0.0036862934240099406,-0.012781086243336156,0.003955742121528627,-0.009013499122404997,0.0011753139506866053,income,Energy_intensive,Energy intensive,2,Professional specialty
34,0.004829988509321023,-0.00534787293136638,0.0149638999918474,-0.0013148102110478706,0.010745805063285239,income,Energy_intensive,Energy intensive,2,Professional specialty
35,-0.0016847912512430929,-0.012801126614808169,0.006601051889014655,-0.007792381056189457,0.003617186710762571,income,Energy_intensive,Energy intensive,2,Professional specialty
36,-0.002430645018336265,-0.011867298031833862,0.006870504658093876,-0.007564323689563761,0.0031377208674658163,income,Energy_intensive,Energy intensive,2,Professional specialty
0,0.011860711152888007,-0.006155393449808342,0.028409319261025755,0.00233386912829848,0.022061632621912453,income,Energy_intensive,Energy intensive,3,High tech
1,0.023349279624467333,-0.006284722868781539,0.04625148189564854,0.006495063668513278,0.037456014762202186,income,Energy_intensive,Energy intensive,3,High tech
2,-0.009450105851076416,-0.027258947873674645,0.012442228210226001,-0.020724319324842526,0.0038306709916534273,income,Energy_intensive,Energy intensive,3,High tech
3,0.016492333696826594,-0.004185090940563092,0.03880666881736826,0.005277935942032739,0.029211016362426966,income,Energy_intensive,Energy intensive,3,High tech
4,0.013906899663061377,-0.0017217697759987077,0.030028329660511235,0.0042185141419910244,0.023560554999638175,income,Energy_intensive,Energy intensive,3,High tech
5,-0.018664950032358955,-0.049104174699554706,0.009839320718767374,-0.0371994434979975,-0.003496773553577425,income,Energy_intensive,Energy intensive,3,High tech
6,0.027002570577426492,0.007564979353662432,0.05018195812996576,0.014082632521310668,0.03941915090940881,income,Energy_intensive,Energy intensive,3,High tech
7,0.016595279531262528,-0.001307238660245437,0.035428601544574334,0.005861745177650462,0.02761882274718564,income,Energy_intensive,Energy intensive,3,High tech
8,0.01621177839688987,-0.008547846303345576,0.04094931369745725,0.001951663686752897,0.0322806208307524,income,Energy_intensive,Energy intensive,3,High tech
9,0.006040858010675112,-0.014293981721841386,0.02562734341494391,-0.005814346964903427,0.017175937557325563,income,Energy_intensive,Energy intensive,3,High tech
10,0.028371062025212047,0.010486418271363394,0.050786313365138405,0.01546004760765728,0.04005685151881142,income,Energy_intensive,Energy intensive,3,High tech
11,-0.010540317006913236,-0.03278844661262222,0.01108791013610909,-0.023625864884761157,0.001397817300229618,income,Energy_intensive,Energy intensive,3,High tech
12,0.04571274349615035,0.024296930019902383,0.07201807545915781,0.03284341609498777,0.06260496184766298,income,Energy_intensive,Energy intensive,3,High tech
13,0.016712846055862873,-0.008340576255229073,0.04242162017321812,0.0015362207112264124,0.0328059146651375,income,Energy_intensive,Energy intensive,3,High tech
14,-0.011575410558568679,-0.03886085820562234,0.015153660907550402,-0.028398334994671377,0.0041858510570098525,income,Energy_intensive,Energy intensive,3,High tech
15,0.004630787884279052,-0.022383666579228835,0.025438601104190134,-0.011779473748347294,0.01656172814287053,income,Energy_intensive,Energy intensive,3,High tech
16,-0.002502724763299363,-0.02748852582485008,0.025406390516546033,-0.018238774028268567,0.010498612601120135,income,Energy_intensive,Energy intensive,3,High tech
17,0.03289157076471097,0.0021148660698848687,0.059843661432045545,0.015124128521486226,0.04933670663216189,income,Energy_intensive,Energy intensive,3,High tech
18,0.008731962770950093,-0.008622232706788331,0.029065419127122433,-0.0018399881500313197,0.02168914944815022,income,Energy_intensive,Energy intensive,3,High tech
19,-0.02234944794102857,-0.05164610611014704,0.0057741000120737455,-0.040819495255242796,-0.007521440842526088,income,Energy_intensive,Energy intensive,3,High tech
20,-0.021147976504580397,-0.03578955022501383,-0.0044749259293290315,-0.030222349482359565,-0.01158143874958482,income,Energy_intensive,Energy intensive,3,High tech
21,-0.013346708079967292,-0.03182977325231924,0.008640147101053878,-0.02492728552683698,-0.0001689600501274622,income,Energy_intensive,Energy intensive,3,High tech
22,0.02332597206146,0.0050020597769305335,0.03888221107418316,0.013305842490944214,0.03340667483373637,income,Energy_intensive,Energy intensive,3,High tech
23,-0.006817266596486059,-0.026069808705320913,0.010690283122299369,-0.018021755822580813,0.004113954275141848,income,Energy_intensive,Energy intensive,3,High tech
24,0.013815914539697967,-0.00881021492117102,0.03784740050903522,-0.0008872545551570927,0.027237503644857324,income,Energy_intensive,Energy intensive,3,High tech
25,0.0017134969948713952,-0.014823845695442327,0.023107405610252228,-0.00794000388617087,0.0155889501171414,income,Energy_intensive,Energy intensive,3,High tech
26,-0.031283709380874006,-0.05087072259614986,-0.008378316167545523,-0.041939202434863515,-0.017682110009669058,income,Energy_intensive,Energy intensive,3,High tech
27,0.010550982396028032,-0.014774089234347467,0.033992407697611325,-0.005994803333674819,0.022885278349045274,income,Energy_intensive,Energy intensive,3,High tech
28,0.004759576403856004,-0.01605157195885281,0.02270907013803277,-0.008380889554352186,0.015286825907644698,income,Energy_intensive,Energy intensive,3,High tech
29,0.006218682824259822,-0.01806107602262654,0.02899391518940936,-0.008866048639076043,0.019257645405905355,income,Energy_intensive,Energy intensive,3,High tech
30,0.008245089588135279,-0.013366457426778418,0.028698217800992916,-0.005596978930488427,0.021727057474466797,income,Energy_intensive,Energy intensive,3,High tech
31,0.006502655903248292,-0.011441308792790594,0.027409302052383726,-0.005905917222435636,0.020482774846487133,income,Energy_intensive,Energy intensive,3,High tech
32,-0.01553000135583192,-0.04143711974222166,0.008318819838426519,-0.030872988336622956,-0.0014472393733536062,income,Energy_intensive,Energy intensive,3,High tech
33,-0.008782987270613288,-0.026650410963629814,0.01080727698862333,-0.019773428903536068,0.002863092184987537,income,Energy_intensive,Energy intensive,3,High tech
34,0.01310560130767049,-0.011264636484622175,0.036425587656275515,-0.00315075669118685,0.02727692517849061,income,Energy_intensive,Energy intensive,3,High tech
35,0.0010793034725011194,-0.019583499682799654,0.019788542893683505,-0.010509759684563762,0.012902414931963573,income,Energy_intensive,Energy intensive,3,High tech
36,0.021403936647631763,0.000313570725031808,0.04419332406349867,0.008118125173255462,0.034999827609183666,income,Energy_intensive,Energy intensive,3,High tech
0,0.006340072270333762,-0.014222529053776928,0.02422633057259904,-0.006463920801851877,0.017408239955132826,income,Energy_intensive,Energy intensive,4,Sales
1,0.014427832697948903,-0.015454706548849664,0.03977543401277199,-0.0020890701410418207,0.0292390460153198,income,Energy_intensive,Energy intensive,4,Sales
2,-0.03344915878505173,-0.05870658336649219,-0.012172827726220161,-0.04785366543540651,-0.019106931543217846,income,Energy_intensive,Energy intensive,4,Sales
3,-0.01083715187073628,-0.03400574717766357,0.008969360819465174,-0.022771155456560867,0.0006853409668241307,income,Energy_intensive,Energy intensive,4,Sales
4,-0.02139034403946271,-0.04067431864813345,-0.0009618734128806587,-0.03231218773328605,-0.008790118937587578,income,Energy_intensive,Energy intensive,4,Sales
5,0.03266007862004343,0.011760015118643777,0.06099335771854074,0.019416894611061424,0.04703460650820315,income,Energy_intensive,Energy intensive,4,Sales
6,-0.0038131867911617634,-0.024470380581332326,0.01777374809345234,-0.015643362208518807,0.008290790939998606,income,Energy_intensive,Energy intensive,4,Sales
7,-0.0005094182262470019,-0.024308439785041207,0.024414350483696893,-0.015954708059642223,0.012248548243595218,income,Energy_intensive,Energy intensive,4,Sales
8,-0.010101001892607757,-0.033099145261681395,0.0110921947208692,-0.02465855667000289,0.0027432223631905246,income,Energy_intensive,Energy intensive,4,Sales
9,-0.02413179690047741,-0.0429392655318345,-0.0005074018363981393,-0.0354336792736387,-0.011024970147250642,income,Energy_intensive,Energy intensive,4,Sales
10,-0.014826828219138386,-0.03552417493481308,0.01311550792798224,-0.028346431870883076,0.0009596175083980019,income,Energy_intensive,Energy intensive,4,Sales
11,0.019331350414911675,0.0009599358621215949,0.03677298165187151,0.007794045565823913,0.03024195110646949,income,Energy_intensive,Energy intensive,4,Sales
12,0.02742291054134655,0.009363044296592626,0.047827407907564,0.0161134393187823,0.039856814111022563,income,Energy_intensive,Energy intensive,4,Sales
13,-0.002583773873732748,-0.02109749726908793,0.01896538732778773,-0.013294696597289728,0.011382733502279963,income,Energy_intensive,Energy intensive,4,Sales
14,0.023801348693582802,0.0015267087811211728,0.04681672806842781,0.010009081115317583,0.03793978108251371,income,Energy_intensive,Energy intensive,4,Sales
15,0.006110955140685289,-0.009682830702888985,0.02417108771021504,-0.0041470315950330235,0.017004361955397125,income,Energy_intensive,Energy intensive,4,Sales
16,0.012640620013447554,-0.014542628231742207,0.03445696332290184,-0.002435927023245762,0.02734239642850583,income,Energy_intensive,Energy intensive,4,Sales
17,-0.003994946659288977,-0.026159150002438288,0.018565115441950455,-0.01735420422832526,0.008697012404729214,income,Energy_intensive,Energy intensive,4,Sales
18,-0.008647735770827116,-0.02909935781312086,0.018878923234053185,-0.02197600669904961,0.007353050296970439,income,Energy_intensive,Energy intensive,4,Sales
19,-0.018416736538838983,-0.04258257466639884,0.0051176403062178355,-0.03325640559605992,-0.005451269047272547,income,Energy_intensive,Energy intensive,4,Sales
20,0.027976442554272108,0.004492023022225275,0.04523205741353622,0.01484117395529778,0.04018747686710951,income,Energy_intensive,Energy intensive,4,Sales
21,-0.03884737320360259,-0.061780674029918714,-0.011231896090981068,-0.053966928549138565,-0.021915797798809023,income,Energy_intensive,Energy intensive,4,Sales
22,-0.017976219340131123,-0.03898700639220916,0.004084672703239173,-0.030760770998837467,-0.004975230356037157,income,Energy_intensive,Energy intensive,4,Sales
23,-0.011887069826344776,-0.02872307412319096,0.010868486073065465,-0.0218911260145585,7.766489456706438e-5,income,Energy_intensive,Energy intensive,4,Sales
24,-0.030791155034672103,-0.04915934185409003,-0.017300841046481382,-0.04106782848037039,-0.022032678597056918,income,Energy_intensive,Energy intensive,4,Sales
25,0.0019503593012886217,-0.023958783685767527,0.02537084827138759,-0.012063340341956816,0.015468693093633286,income,Energy_intensive,Energy intensive,4,Sales
26,0.021918256301574925,-0.0057923796015540326,0.06325794087250917,0.005459414710025097,0.050245578558082135,income,Energy_intensive,Energy intensive,4,Sales
27,0.014667182138565956,-0.011647168725189684,0.03479315392910162,9.773546554986412e-6,0.02554377088806089,income,Energy_intensive,Energy intensive,4,Sales
28,0.031269066312936813,0.013032618351453307,0.05045111394796288,0.02151948627998529,0.042754756936910276,income,Energy_intensive,Energy intensive,4,Sales
29,-0.011753997731150196,-0.034566908124357414,0.010179104655602662,-0.025805457594986907,0.0005155839740564883,income,Energy_intensive,Energy intensive,4,Sales
30,0.00021459943266563536,-0.017957498083881744,0.018752402827586813,-0.01039330349504619,0.011291560378520023,income,Energy_intensive,Energy intensive,4,Sales
31,0.0119624782362944,-0.011748916508400986,0.031639537929195445,-0.0027855284774208466,0.02508557049644732,income,Energy_intensive,Energy intensive,4,Sales
32,-0.01879439328308114,-0.03804853551328507,0.00021152186503002254,-0.030815479670938194,-0.006582371768614783,income,Energy_intensive,Energy intensive,4,Sales
33,-0.021066721428825496,-0.04608999617403936,0.004575777678198813,-0.03572008896829656,-0.005534210913784981,income,Energy_intensive,Energy intensive,4,Sales
34,-0.031937105490110064,-0.05985588371870104,-0.008615489772468895,-0.04781392608704982,-0.01862506876985799,income,Energy_intensive,Energy intensive,4,Sales
35,-0.00970152830798162,-0.0334116925203546,0.012747419952227806,-0.023578051450090565,0.00474992675117461,income,Energy_intensive,Energy intensive,4,Sales
36,0.011452340625188219,-0.008116039825196784,0.03847063526675878,-0.0009569243971790826,0.025530699549378852,income,Energy_intensive,Energy intensive,4,Sales
0,-0.0004964907074515967,-0.006799144039259043,0.0050925123639632905,-0.00434246270307427,0.0029321332725317914,income,Energy_intensive,Energy intensive,5,Administrative support
1,0.0030428896614550075,-0.002849046963691412,0.009961061975330294,-0.0006837881319839431,0.007223136363966966,income,Energy_intensive,Energy intensive,5,Administrative support
2,0.0030684358641146795,-0.0017267643252394374,0.008371672503298889,0.0005865282757778097,0.006177109362073989,income,Energy_intensive,Energy intensive,5,Administrative support
3,0.0005137951159351951,-0.005594922171248426,0.006337171218175775,-0.002734425697116175,0.003620536276055492,income,Energy_intensive,Energy intensive,5,Administrative support
4,0.004093817779869696,-0.0012626612403228129,0.008679826150306685,0.0006434815043073216,0.006828941447015491,income,Energy_intensive,Energy intensive,5,Administrative support
5,0.0005323691320053802,-0.007066863988178497,0.006893391290514152,-0.004052249469624774,0.004124804982146991,income,Energy_intensive,Energy intensive,5,Administrative support
6,-0.003957841731548967,-0.009611313472602096,0.0017377786884519983,-0.007370624549707024,-0.0005006437647370526,income,Energy_intensive,Energy intensive,5,Administrative support
7,-4.8511897340857283e-5,-0.006250029849139626,0.006564040490918232,-0.003816592905262267,0.003959852574128989,income,Energy_intensive,Energy intensive,5,Administrative support
8,0.005122175010565773,-0.00016526037940864293,0.011488178448312252,0.0020035277170898976,0.008544917316890293,income,Energy_intensive,Energy intensive,5,Administrative support
9,-0.003486055530196962,-0.009851905613090326,0.0032160194898275445,-0.006960197017019618,0.0009942032104614572,income,Energy_intensive,Energy intensive,5,Administrative support
10,-0.0028960982409993487,-0.010157825801049476,0.002655190750916997,-0.00721400199161614,0.00014640831326448445,income,Energy_intensive,Energy intensive,5,Administrative support
11,0.003471322777499902,-0.002495223351028186,0.009942932192151656,0.0001957819755215905,0.007033851667882465,income,Energy_intensive,Energy intensive,5,Administrative support
12,-0.004301465089958249,-0.011049742632980022,0.0022770204028066095,-0.008395605898862972,-0.0002681650565222616,income,Energy_intensive,Energy intensive,5,Administrative support
13,-0.0014166387481563912,-0.007992894211174485,0.004288607189902905,-0.00520403789660791,0.001934280988910299,income,Energy_intensive,Energy intensive,5,Administrative support
14,-0.004386235302572644,-0.01008332132100877,0.0007880656729945994,-0.0073870520803559535,-0.0012140393573040796,income,Energy_intensive,Energy intensive,5,Administrative support
15,0.002761947633418107,-0.0023745275594813098,0.008539063806135228,-0.00025304950999096437,0.006503393604094205,income,Energy_intensive,Energy intensive,5,Administrative support
16,0.005933399803935391,-3.200400417427418e-5,0.011893357179408637,0.0026675318686040315,0.009251588986508005,income,Energy_intensive,Energy intensive,5,Administrative support
17,-0.0034903594951071824,-0.009969613210660404,0.002722311240346481,-0.007610959170578016,-9.35383700292839e-5,income,Energy_intensive,Energy intensive,5,Administrative support
18,0.0035498165379918806,-0.004254393377385618,0.010101883866264854,-0.0011169858129557344,0.007677737099841207,income,Energy_intensive,Energy intensive,5,Administrative support
19,0.0030334565375909183,-0.0028979889602165146,0.010113430167790653,-0.000534445930963422,0.007019861159830996,income,Energy_intensive,Energy intensive,5,Administrative support
20,0.003725849367582975,-0.001578041308696444,0.009239452983434992,0.000652964966517264,0.006844073019517854,income,Energy_intensive,Energy intensive,5,Administrative support
21,-0.0011471820153659221,-0.007954064016146347,0.00413871129191689,-0.004995095085447189,0.00242782414340414,income,Energy_intensive,Energy intensive,5,Administrative support
22,0.0014668006687623724,-0.004200173988178585,0.0073800813743216025,-0.0020799690038103566,0.004696639517489176,income,Energy_intensive,Energy intensive,5,Administrative support
23,-0.0011397981408275658,-0.007498971608207004,0.0035548843372121865,-0.005154744390527722,0.0017985535056712822,income,Energy_intensive,Energy intensive,5,Administrative support
24,0.008333006667635902,0.0036822173644214043,0.013624028389398937,0.004987688946522003,0.011353496048401433,income,Energy_intensive,Energy intensive,5,Administrative support
25,0.005285595170349109,-0.0032837587093025884,0.012269865825669406,0.00027376628657735293,0.009432224461920803,income,Energy_intensive,Energy intensive,5,Administrative support
26,-8.904758757346717e-5,-0.00518656592177483,0.005668568560462525,-0.0034725786985889354,0.003082028648538896,income,Energy_intensive,Energy intensive,5,Administrative support
27,0.0028307042103559396,-0.0031432917882751586,0.008452709114641478,-0.0009830191653506948,0.0059667922611873585,income,Energy_intensive,Energy intensive,5,Administrative support
28,2.0082537123643812e-5,-0.005269579312279194,0.005849394641653131,-0.0033558444974607715,0.003692890865428721,income,Energy_intensive,Energy intensive,5,Administrative support
29,-0.0018853770937909801,-0.008113739820742323,0.0046838011645457004,-0.005529772491736953,0.00201627473342241,income,Energy_intensive,Energy intensive,5,Administrative support
30,-0.003273647826149193,-0.009659380819648226,0.0020965807746295075,-0.0070591467892476955,-4.2824161613084794e-5,income,Energy_intensive,Energy intensive,5,Administrative support
31,0.005537632505221185,-7.734697011304702e-5,0.01272406925456434,0.0021816607872688627,0.00967671853478446,income,Energy_intensive,Energy intensive,5,Administrative support
32,0.0012072325666031252,-0.004073130924197957,0.006653622053855623,-0.002080281007617195,0.004662720654339498,income,Energy_intensive,Energy intensive,5,Administrative support
33,0.005417606668047149,-0.00015615915758764465,0.01120082684002699,0.002081923143016346,0.008931870647477982,income,Energy_intensive,Energy intensive,5,Administrative support
34,-0.00013393278527942552,-0.007604174385955352,0.007972586493656328,-0.004585953641818445,0.004577215036479412,income,Energy_intensive,Energy intensive,5,Administrative support
35,-0.0034439371804624278,-0.008770189962109428,0.0013036361934985973,-0.006589949120535592,-0.0007675848420337361,income,Energy_intensive,Energy intensive,5,Administrative support
36,-0.0030019388063155647,-0.007899135062041634,0.003288868255324595,-0.006012425631900449,0.0009512413801850235,income,Energy_intensive,Energy intensive,5,Administrative support
