outcome,horizon,group1_Managerial,group2_Professional_specialty,group3_High_tech,group4_Sales,group5_Administrative_support,group6_Service,group7_Farming_forestry_construction,group8_Precision_production_repair,group9_Machine_operators_transport
income,28,-0.0009262457924948493,-0.0017595940240690768,0.0008991409110606392,-0.0029673601404385827,0.002526612350694925,0.003055486774334837,-0.0033254139226779954,-0.009777505318483003,-0.0022623007228645326
income,29,0.00043524386801694584,0.0004846490761348948,-0.0022111297650151966,-0.00579362910819448,0.001212151096666434,0.0005428982291757119,-0.009097038625366732,-0.0037191734616451614,-0.0013867675659168129
income,30,-0.0018025357984308178,-0.002057133210263095,-0.0029588184463088434,-0.010392572900245364,-0.005155328223920714,-0.0013494086342874072,-0.0017359755396226463,-0.0002131274104109273,-0.0029809359168006615
income,31,-0.003171277996492046,-0.0027430799021129237,-0.005373150365279962,-0.010129505220453687,-0.0018104936797477713,-0.0025867442278480154,-0.009916620544351953,-0.0033687357582924096,-0.000874166812313927
income,32,0.0018790264358565202,-0.005603239052370728,-0.00345954179718726,-0.012024946046840857,-0.003591000476519275,-0.006476447614838664,-0.0047328311199102855,-0.008581918596847357,-0.004031779253901654
income,33,-0.0004545492789107829,-0.0026321990780235715,-0.008473054791265514,-0.009851618017746151,-0.0015365299962512714,0.0003265787629307571,-0.003317663353811918,-0.011277144862082925,-0.0027709942228797096
income,34,-0.002072554790506343,-0.0006207396016603851,-0.0026935341881056916,-0.010629930192411369,-0.00010553114428147913,-0.004333876390938982,-0.008070623201706444,-0.005350115027828806,-0.004000242088875379
income,35,-0.0028072713490268388,-0.002813631371304294,-0.007140107370268738,-0.005703883343722262,-0.003252296358487046,-0.006967719760096114,-0.011939429052021968,-0.004656789030175499,-0.003024419000097719
income,36,-0.0017145694685299475,-0.004777725649046111,-0.0025032785550446503,-0.0041198085313862084,-0.0028028267873320073,-0.007122093554076882,-0.004053250954030023,-0.007446887625176462,-0.0030943350815703188
income_share,0,-0.0007085067106233313,0.0020505931295495133,-0.00023007436592574983,-0.00044268056495465335,-0.00024114152086175507,-1.131485396963448e-5,-0.0004170835058379669,0.00034490270845253385,-0.000321634409515089
income_share,1,-0.0008483223416991433,0.0022741216108861013,0.00019204021627727025,-0.0007578430831117669,1.6696402817814648e-5,-0.0004220932589434102,-0.0002586968649072171,0.00011588668235529212,-0.00021791347293707362
income_share,2,-0.001545520048594881,0.002247707154378832,-2.040482926468579e-5,-0.0006491053092887439,1.3055656525836325e-5,-0.00013858318495245495,-0.00019652606938972585,0.00011431310602823106,0.00024805459423265234
income_share,3,-0.0012550998074615152,0.0012829245402018138,0.00019660368159117814,-0.0006232402504394697,0.0003867691473219362,-8.842177911762716e-5,-1.1772777628170375e-5,-0.0004340436159168083,0.0006286370964565926
income_share,4,-0.001072056108490325,0.0020221198482165787,0.0002373600877168082,-0.001157765573784425,2.3153348090595417e-5,0.0001113804579403641,-3.158643183412576e-5,-9.899294458455402e-5,3.773407786555078e-5
income_share,5,0.0001188932557707813,0.0029872443074572185,-6.057682481417759e-6,-0.0012252530874376879,-0.00047051634529560583,8.554267082383191e-5,-0.0003259767932997322,-0.00031805213889478536,-0.000762851673416319
income_share,6,-0.0007534345830054361,0.0024759274746321874,0.0003443036737495745,-0.0012683641644068901,-4.3319129305416014e-5,3.400011147157902e-5,-0.00012859493636652446,0.00011041350103638071,-0.0006982286447665038
income_share,7,-0.0009477650738468151,0.0033303671563047308,0.0005061057722066688,-0.0013739181424446702,-0.0001624700735918309,-0.00017538444175869606,-0.0004074119364629066,-0.00027522711154329447,-0.00042487726557170703
income_share,8,-0.0004527757814500482,0.0009177143981829502,0.00017584669801342628,-0.0009837876897020518,-6.32064109087693e-5,0.00011984044407249486,0.00012532340063485772,0.00015902851831754413,6.640240751228824e-5
income_share,9,-9.074026092529217e-5,0.0009460153751337537,0.00024911493181491303,-0.0012017129846655242,0.0005151232734938255,0.00016244950083458914,4.164856457869562e-5,-0.0003044004693927987,-0.00023695023255805093
income_share,10,-0.0011159492069614907,0.0011311178723043536,9.274857006189987e-5,-0.0006051684793197694,-1.0312651788492332e-5,0.0002983533570347772,0.00015306892249016094,3.593838395735013e-5,9.980541901620111e-5
income_share,11,-0.0016008888685978301,0.0013901102341123876,0.0003272893748796851,-0.0006534243891834247,0.0002843564356829195,0.000832789530486914,0.00024001930403305126,-0.000246404018905085,-0.0005051662262565163
income_share,12,-0.0006605339925485723,0.001961015582666881,-0.0002506756507855861,-0.000610455551334021,0.00017757943641803965,0.000369825715609087,-0.0003150504636068902,-0.0003128217181158265,-0.0002861739614611795
income_share,13,-0.0011691650013119844,0.0017285668176328648,0.0001906298940027936,-0.0011301035252637395,0.0002942647610481322,0.00024298078203910256,-0.0001910435259626892,-0.00014178034042662457,0.00027701209053911465
income_share,14,-0.0009824633029553698,0.0011218051152015027,-5.137010463924262e-5,-0.0006911141916815485,-3.305392419640008e-5,-0.00013101877674709936,-0.00014914408478905458,0.0005430098110676095,0.0004861764434914092
income_share,15,-0.001144503000163745,0.0015358973666345357,0.00030599837817059557,-0.0010096984896677272,0.00032335716425017425,6.498555573810223e-5,2.2381080487746294e-5,0.00026059109601148854,-0.00025735219070062486
income_share,16,-0.0014330708480075607,0.001504389700264392,0.0003819001721994837,-0.0005612806428688791,0.0007007069166342364,0.00025409673180998575,-7.215665638737801e-5,-0.0001088298366460857,-0.0005763248094609715
income_share,17,-0.0011292608707293406,0.0029932304691320704,0.00019016897554196549,-0.0014924999069623765,-0.00025824991335980885,0.0009407379028619296,-0.0004763745293803211,5.0812951866489994e-5,-0.000717811947732278
income_share,18,-0.0007339328742962536,0.0006804905045111847,0.00045810748978623096,-0.0007725780080349111,0.00048402836334592627,0.0005928426632153439,-0.0004475077042075698,0.0003114038593418751,-0.0004920656363977228
income_share,19,-0.0008335214885926293,0.0022943482007264384,0.0002653572542382636,-0.0005759288901266919,9.295078658326294e-5,-8.498326658459406e-5,-0.0002645161439093643,-2.231126469241017e-5,-0.0008028497018873574
income_share,20,-0.0003941874612306145,0.0016167352806145633,0.00013901445790735233,-0.000505349337549527,0.00028886076029898197,-0.0002738299994089839,-0.0003878218175423736,-1.618589952398336e-5,-0.0003918569549855315
income_share,21,-0.0007487655163465241,0.00125582688891579,0.000131416596452626,-0.00026276647142258,6.478487436244544e-5,0.00012127290137738805,-0.00033805961871248287,0.00011308156596075287,-0.00023912632791682343
income_share,22,-0.0002163214066190637,0.0011156166124823067,0.00012136967514348158,-0.0008903558160269759,0.0001604112465994534,3.346672509437607e-5,-0.0002074085279474682,0.0005964458390652248,-0.0006377833540064324
income_share,23,-0.0009071295654399189,0.001458085012945243,-0.00012169674641548062,-0.00043794355206112706,-6.421473053226873e-5,0.00040260656084178893,-0.00010154428174913683,6.044985908859628e-5,-0.00019656129414052646
income_share,24,-0.0008013911998799265,0.0007005013710449597,0.0003789423218170032,-0.00032252373883748833,-0.00011557368546584042,0.00031624005976246263,-0.00012334592052159406,0.0003431593757364264,-0.00026366812986521607
income_share,25,-0.0010942331623682335,0.0022241839957135006,3.3269616315317896e-5,-0.001194478335479846,8.876786037217133e-5,0.00023011437868102028,-0.0002737914165065695,-4.0672867223962916e-5,0.00013986006260039972
income_share,26,-0.0010270232237160706,0.0019941407072508995,0.0007663265741000243,-0.000993996786739542,-0.0004748621554429542,-0.00014864383157969316,0.00011309134926767989,6.980506152063283e-7,-0.00010211350857009376
income_share,27,-0.00036848457462717313,0.000878773747358584,-5.991887463008278e-5,-0.0006376255303075266,8.816921576667813e-5,-0.00024220368233119662,0.00017452139480837015,-8.723774420271149e-5,0.00035263560938930607
income_share,28,-0.0009743303684646754,0.0006029753546808301,0.00023841310220286743,-0.0006983078653410264,0.0004604326017962942,0.0005946094818270368,8.627906385930004e-5,-0.00020411134921151592,-3.8394975639165015e-6
income_share,29,-0.0005384402928702318,0.0018738586845951292,0.0002081014308433102,-0.0013022156727036534,0.0001925454763866857,0.0003903945865112511,-0.0006177610122403229,0.00013321341294290968,-0.00022908992124255853
income_share,30,-0.0002685497906284655,0.0007449142832429324,0.00027471926535492015,-0.001304036067598153,-7.911283490285379e-5,0.000281231881044262,9.701896780315185e-5,0.00017972357425069673,0.00017580728754202298
income_share,31,-0.0003883021983034738,0.0013411352118170444,4.969892006920797e-5,-0.0009978207944718622,0.000646338871025127,0.00015800050991872142,-0.0007711093743119485,0.00014809654927263368,-0.00010340580124021517
income_share,32,-0.00042312007791106044,0.001967496216620713,0.0003081970867378466,-0.0010394887491849123,0.00045796067510121184,-4.9313424489049455e-5,-0.00045808716108801693,-0.00018565710410535218,-0.0005034577056592838
income_share,33,-0.0004520655041905377,0.001297060898398591,-0.00011763371900010951,-0.0007413792817774934,0.00021392369987118586,0.00035630652411482616,-0.00016206446376338779,1.7821878397796426e-5,-0.0003059076805224446
income_share,34,-0.0006143139414722743,0.0016494398164699972,0.00036211949948386783,-0.0013462991063562363,0.00045267473745051273,-0.0004174162603973013,1.5523551963021833e-6,0.0002933079625175046,-0.0002842310277054239
income_share,35,-0.0011590506178625224,0.0005521064410657091,0.0002620913622812218,-0.0006604521287382085,0.0001932838348955393,0.0004837549906202018,-0.00017984970347410315,0.00038961660316373236,0.00018829612450547097
income_share,36,-0.0009617956867049599,0.0015409268091233393,6.709574011238668e-5,-0.000708954978440974,-0.00018760574252830076,0.00040589882630278316,0.00010807212457053282,-0.00019086234563064685,-4.245129066320369e-5
inequality,0,-0.006452945625289691,-0.002994819333985438,-0.008277037346944799,-0.012914485734966981,-0.00011328524956292665,0.0009098373296813797,-0.003835520428157676,-0.004636007729131307,-0.0022912899586733254
inequality,1,-0.002421950177362515,-0.003172515925552313,-0.001917496364032171,0.0035483359737253726,-0.0010057093243400653,0.0016808684034690454,-0.0010457189781794484,-0.005417639944945742,-0.00040628442928110895
inequality,2,-0.005454659599086746,-0.001633401320021949,-0.000899194313451995,5.028360459533882e-5,0.0007006861157709491,0.0040026749396092605,0.00039588879126304424,-0.00045711648772504924,-0.00038278986392395453
inequality,3,-0.0005864313533159811,-0.0016525358323519624,0.0053748482358311105,-0.0032683634421154643,0.0009732371013749715,-0.001383884574887561,0.007287672788109587,-0.0009001373619308554,0.001581093975664871
inequality,4,-0.0038806455196173082,-0.0004536821659781289,-0.006661165245758895,-0.0033990475928228443,-0.006966385520801854,-0.0019477517588773275,5.4670560881343055e-5,-0.0024806724206089844,0.0005424007786647442
inequality,5,-0.0019529814424293218,0.0017612123121858677,0.0018313304260510644,-0.003620860771799184,0.00023068059385662756,0.0015186758992882744,0.0006758287901454478,0.002388100396588234,-0.006612189047076419
inequality,6,-0.0031940942500314367,-0.0008551743396217823,-0.003944937801886765,0.001780465238358691,5.752880687948003e-7,0.009819658516660912,0.0042176550213085156,-0.002887684474070443,-0.00014173013871040591
inequality,7,-0.0017668547144991291,-0.00037865725899569253,-0.003961957510546746,-0.0019815613070696203,-0.0018530214735120148,0.00822557028675013,-0.0005532163137688956,-0.005785691654160838,-0.0006224256080653714
inequality,8,0.003678898950267,-0.0017375101197217332,-0.0044062825309089775,0.0011465141397430409,0.0022569024770689046,0.008959136626306312,0.001755373406035565,0.005636905940067389,0.008288033895334997
inequality,9,-0.006528684341019732,0.00542327562774402,-0.002479548370382336,-0.0011708569392621816,0.002470940090773322,0.0010270599794467107,0.003934557078404858,-0.006952240900207496,0.0013842190274569097
inequality,10,-0.00495070276695175,0.008674112131649961,-0.003810019993485192,0.0015860264759108515,-0.0014796375166872674,0.003883703189845758,0.004786940267793919,-0.002612969553628915,-0.0011745481391333865
inequality,11,0.0007055667270996588,0.0037200130993597998,-0.004022305276950701,-0.013238439155324324,0.0015620579319719544,0.00868733051885597,0.004779718205324014,-0.0034237235847633884,0.004736715326193322
inequality,12,0.0024979621996858406,-0.0011298164992188204,-0.007813391965358404,0.0031882075540693817,0.0031796715939329547,0.0038298555026519397,-0.0007481812617435886,-0.003935404436218826,0.0026938401639895414
inequality,13,0.005056903538563289,-0.0005042493040462821,-0.003576849134811822,0.0018959161825010955,-0.0011227088794826536,0.0025966529373170288,0.006587814832484067,0.002096569878471812,0.0070284713207929206
inequality,14,-0.0021108658512658,0.002012820886457046,-0.00014146865076798264,-0.0020158560296992187,-0.001987974702673886,0.006171897415293276,-0.0018469699336641219,0.0008971259019316231,0.005577291826441409
inequality,15,-0.0004216935311958379,-0.00020241458681190106,0.0003631026607506869,0.0034662756103432885,-0.0008527189686417446,-0.0014734714574516133,0.003306792783322498,-0.0014887524578886002,0.0031086878550916344
inequality,16,-0.003155127096103021,-0.002030777223946601,-0.002026898301956598,0.009181877014275102,-0.000654598853913448,0.0047257186750653615,-0.0032592575096006982,-0.0018116706091281377,0.0021177528821276653
inequality,17,-0.0002847615307997217,-0.003574172520145128,-0.0017933421210715277,-0.011529404321240397,-0.0012468714713379863,0.006365621505128307,0.008705142965797844,-0.00014898890992301564,-0.00011820055514082129
inequality,18,-0.0009614410824420344,-0.0006035921887707515,0.0003601451796643864,-0.001099859590434479,0.0012096119167058622,0.006922779835797893,-0.0049404534020271685,-0.005587612431201791,0.007769155306698907
inequality,19,0.0012390083509546516,-0.0033052533669508254,-0.0006441293273742348,-0.006163905889417665,0.00200065650963063,0.005033024323051719,0.004588711743002725,-0.00018609120733334233,0.002886712573955344
inequality,20,0.001904261607245419,0.0039556350846869665,0.0019637599562711866,-0.0008719951702074529,0.0009861788373886084,0.006464975477025328,0.005856938704329295,0.0025977395423732027,0.006512943435303059
inequality,21,-0.0038013752423585005,-0.003534151933089536,-0.003451458181056028,-0.005411546122042664,0.002600316689437892,0.010049399502683907,0.005692569653748107,0.0009303016032392276,0.001513182813232392
inequality,22,0.005005924080951118,0.003316573125300137,0.0009726938254557422,0.005549625979925807,0.0052325438647138,0.00783109285493532,0.002326034339424998,-0.003847933965724571,0.0006430289360838501
inequality,23,-0.002726741304629068,-0.00021025769151546806,-0.007226341358702821,-0.00840802555373545,-0.0004785456854073216,0.004868565725428663,0.0030246919103416796,-0.0013030616696784558,-0.0020345500754904195
inequality,24,-0.003883338913643611,0.0040542142528962825,0.003989344919966207,0.007341537904545162,0.0012208819446812898,-0.0006713159897263297,0.002911898283563743,-0.0015507480723547307,0.006109414604469217
inequality,25,0.00030922107572416266,-0.003454379668254721,-0.0006093586570212572,0.002227166881435899,0.0020946725254553517,0.00438294364224102,0.003440072142228674,0.0034348579290599496,0.0033500628432268915
inequality,26,0.0012306952286992422,-0.004897642210239799,0.0035495998199428108,-0.0020371684198812624,-0.0015096875883026835,0.0016992624733984318,0.006397185873290579,-0.005503509109143654,0.0030426889084678712
inequality,27,-0.0014012498434758502,-0.0024135115228007945,-0.006334299242033287,-0.0028776880169723677,0.0056449914019884575,0.005093111750005444,0.007837728994041615,-0.005081164179707804,0.00163623723861597
inequality,28,0.0030290634756499684,-0.004430796463189259,-0.005419344423145028,-0.004654985469394842,0.0006365125331236199,0.004366552329482488,-0.0010801294726416417,-0.003004243348117603,0.0005950905960956993
inequality,29,0.003962702097186002,-0.0012948114305454971,-0.002861867952011771,-0.0065597627260111655,0.0020929798734704644,0.0032395829563606517,-0.0004209575506351163,-0.0007550187513121063,0.003813923395144666
inequality,30,-0.0021883244527628955,-0.0019334326200855575,-0.00415905315461611,-0.00017609860259955326,-0.00026256674846176836,0.002286823827138179,-0.00018430434555243794,-0.0057003330552521875,0.002966819916465916
inequality,31,-0.0005006201867064562,-0.002028235238714054,-0.0010144035041316725,0.004232790696499654,0.002791716647255441,0.006766461698759332,0.00520272829744137,0.004579756411549148,0.002958220908859759
inequality,32,0.0014051688964206773,0.0029918047706955792,-0.0016431892160938017,0.002404176091589193,0.0009899224031749436,-0.0002758055454141677,0.006933784887841884,-0.0014842832999363213,0.008333647680477953
inequality,33,0.005040577372735712,-0.0009210392404361156,0.006609316374278029,0.008374349197255666,0.0056841295411516335,0.004225114568723774,0.011273584639619116,-0.0014881398274599696,0.01027253464973463
inequality,34,0.0031702180292091093,0.0010968381408885518,-0.003721150001796833,-0.0028399754047275724,0.0018666702590932657,0.006522943525263314,-0.00037698340670311715,-0.0010422969440320345,0.003534917681741516
inequality,35,-0.0006760838521149505,0.008434678863854697,-0.0023466485843568444,-0.006718393227345534,-0.003744293238540275,0.003977696180248783,0.0015256008516739657,0.006777162234539191,0.005394183249852387
inequality,36,-0.002314863704432383,0.0032864813364399123,-0.0031770146627911927,0.001446590410645963,0.005074686530539482,0.0026520862538055435,0.0007542408679315179,-0.005404969471354448,0.00013125136272631037
median,0,-0.001005714228863428,-0.0013308554169640184,-0.003393989461580216,8.495876316288107e-5,-0.0007989776175735548,0.002679152949618452,-0.005026503373008376,-0.007399684360001721,0.0008783094069374521
median,1,-0.0013627669773968664,0.0014500715283302012,-0.0032408545296384607,-0.0005283238592492223,-0.003134845400278937,-0.0027256279751488454,-0.006983001056617958,-0.009534782079544163,-0.00234068163924416
median,2,-0.0025037393416810685,-0.0030176156240160363,-0.0006413931186755871,-0.0005329165475858346,-0.003890073875286854,0.00017355172928606581,-0.0030797590076906385,-0.005608981037771784,0.001420512387125483
median,3,-0.0007088701520560907,0.0006227229442112141,0.0008553869396833667,-0.0004362635165847933,-0.002119354099754542,0.0023234187373246213,-0.003036435520486774,-0.0072491451154311284,0.0016705907968715464
median,4,-0.00548797937614567,0.0011101070634649969,-0.0019413495765896965,-0.0011075773331412292,-0.003097655531655517,6.101962859774801e-6,-0.002808497447110115,-0.0033620536144130797,0.004324901395060921
median,5,0.0032320944098170913,-0.0005754936344386268,-0.0010406534880318455,0.0017660940826121393,-0.0028840785018288697,0.002247251233209596,0.0014092186712863699,-0.0059677427859802686,-0.000582916041023694
median,6,-0.003300397053804762,0.0008543193774622906,0.0038522377801243936,-0.00036873009151483575,-0.001365360690947717,0.0011949093755686058,0.0011992735327113898,-0.002207626938155246,0.0013038283925271552
median,7,-0.0018307357652194351,0.00022592709007333438,0.00325401617751788,0.002056712122441127,-0.001593276207102367,0.0035153538211186836,0.0013750158322610971,-0.007103157305739539,0.0025320904240675097
median,8,0.0007474751304871657,-0.005679983168029134,-0.0021414383299992704,-0.0014772369798605291,0.0003798896038962246,0.0006871463192809356,0.006299896187783523,-0.008377726096777787,-0.001943323069071875
median,9,0.0003543068426290997,-0.004128525972005024,-0.004470799563096415,-0.0038028040332043936,-0.003672830642583773,-0.0009002103346835456,-0.0022591350068840023,-0.005483967684528461,0.003000918761222555
median,10,-0.001405236283634768,-0.0029214410732732684,-0.0038265058754184725,-0.001248635836603898,-0.0035952129416150776,0.0005636197941905702,-0.0054903545516268035,-0.004738687722831435,0.0023578549577312692
median,11,0.003580006907400559,-0.000580374514226352,0.00024727060667812734,0.001902786817178736,-0.0020633759334722206,0.002344274945349741,-0.00047709618729495644,-0.004594315279571141,-0.0013090516220483986
median,12,0.005188611761637678,-0.0022946879786875764,-0.0029943266890426305,-0.004506720841113811,-0.0002962137725995673,0.0002577048012362285,0.001924132732438095,-0.007443808876565374,-0.0025027368712542295
median,13,0.0017834201072540543,-0.001646040446604582,0.0028553494233221764,-0.005519977998566779,-0.000936932243407469,0.00038991498463888523,-0.010720767265940113,-0.005542967425995776,0.0011539814566929347
median,14,-0.001539146866172243,-0.0026050022104143924,-0.006788037581982955,-0.004330643975105495,-0.0026818122551269183,-0.0017923988725192434,0.00044512227872341387,-0.005511526535839262,0.0005367674242952021
median,15,-0.0018939838666302844,-0.0006974214576002417,-0.0008039967081113987,-0.003901889307901038,-0.003773462422865447,-0.003304409174219264,-0.0035572276850048615,-0.0030900498802087493,0.0018279948639564193
median,16,-0.003523549526497855,-0.002519691319745556,0.004038774145060908,0.0007435856235777654,-0.00028271238274579357,-0.0032694200647648123,-0.004148132218437571,-0.008429659708558955,-0.00343522564469172
median,17,-0.0030976957931522246,-0.0008784892641855753,0.0032387931107923673,-0.005007064071588217,-0.0007397691925430723,-0.0016577141414804131,0.0016620746539562773,-0.0034115567997528426,-0.004554777084242279
median,18,-0.00316712891811999,-0.004220360208107002,-0.005974761485807213,0.0022352896498387814,0.0007382765245010557,-0.0007903171041167449,0.0002399399168696526,0.0002504441604511652,-0.0011519753434560236
median,19,-0.00400093703830167,-0.0020898708862500423,0.0017341668027724894,0.004700527007940038,-0.003434216995812726,-0.0016163365198993407,-0.0011641216075296162,-0.0036064385913329236,0.0005944957077322926
median,20,-0.0024826077054373097,-0.00522741144596746,-4.54713670290069e-5,0.003317450227375015,0.0002714164590557336,-0.003094042715081633,0.0009037457148089774,-0.0014389344423982326,-0.0002811660831290318
median,21,-0.0039940283384684765,-0.0019937473763549317,0.0002354639828122483,-0.008410636542773246,-0.003993026340403849,-0.003656748634721917,-0.006862111088197289,-0.01080718273857255,-0.0010132526471585363
median,22,-0.003787093255260667,-0.002543064197842794,-0.006782065750678757,-0.00885900217511315,0.0005161231107982972,-0.004040701150107024,-0.009249412745045751,0.00024046874730138874,0.0007795523779237116
median,23,-0.0013757603321721832,-0.0038863822600935785,-0.0036007327632456817,-0.012589444451687356,-0.0024827875782032697,-0.004119718327276889,-0.00684809978794031,-0.011004863441161005,-0.0006889513939500311
median,24,-0.003653472570877363,-0.001342523462246542,0.0010796202781221639,0.0007470406907131648,-0.00080312577116961,-0.0040336150983263114,-0.007358300487595519,-0.005311228253687831,0.0026023921752780224
median,25,-0.0026703089360597056,-0.0003148916774590368,-0.005576941971393376,-0.0010119407342057622,-0.004844002383961032,-0.002415415936920142,-0.008798211075699098,-0.0064081349746183125,0.0018988934833785492
median,26,-0.003300408535058886,0.0009094174814468105,0.0003499042594675417,-0.005750469440364446,-0.004984197767554777,-0.006335845331087443,-0.00849893469458196,-0.006783224135728002,-0.005863845792287951
median,27,-0.0030358623626802524,-0.003663243792071494,-0.003973515725370131,-0.005984752180275066,-0.0049724653628547425,-0.0041807160790684585,-0.003137718347519834,-0.006581661887333982,-8.489763843357975e-5
median,28,-0.0016437053784718627,-0.002026500585333226,0.001584844647397062,-0.009292170423629556,0.0008112691116717204,0.0014060531983462376,-0.0040961769611002116,-0.007756639438784047,-0.004214970897893429
median,29,0.0012677895193148427,-0.00012472789045163825,-0.0037053414138875232,-0.0029095982834713534,-0.00045811766813042026,0.0004112584802334374,-0.008082270834501094,-0.0027145036416330063,-0.00037538730138858176
median,30,-0.0004833910226470988,-0.003447210336879321,0.001052138968747644,-0.008186978980808115,-0.003958828786348531,-0.003986857387121097,-0.005493214900920875,0.00044272681447438296,-0.0036002627750156392
median,31,-0.00046536532312150224,-0.0033078748477253913,-0.0019122526111852664,-0.0033151433851281134,0.0004723473687543576,-0.0010105708549837942,-0.011795508231542368,-0.003671925469392905,-0.00033195949074220555
median,32,0.0010937340673346588,-0.004084588844215782,-0.0032944129630849877,-0.009579564496347545,-3.4611809222716774e-5,-0.003638547946272045,-0.0032866859644458198,-0.0077270965706901645,-5.882287082475709e-5
median,33,0.0018323678299255969,-0.0017740248344088288,-0.00870348392317548,-0.009628008429501693,0.0002756097081961485,0.00020673442191250242,-0.0009707437078006543,-0.007508249023776887,-0.0010753621014828784
median,34,-0.0017735882820618318,0.0011376359279977714,0.0001901540415893153,-0.012768984871149237,-0.00012421096966717534,-0.005394462994010048,-0.008960036412058243,-0.006501121151249851,-0.004257763837729797
median,35,-0.004321392658420899,-0.0027571213145934,-0.008325660449428987,-0.004117698667852546,-0.003150290048462649,-0.008708821482918848,-0.015604033202198388,-0.005560285126298849,-0.002538981611443408
median,36,-0.0015727811914811216,-0.004684482559625523,-0.003262232181891565,0.003335970971601344,-0.00259652959483136,-0.007279694723001416,-0.0064487604385436775,-0.009567856455284345,-0.0021469014244052476
unemployment,0,0.000575519124799121,0.0004652558341089259,0.0004459946317436904,0.0029815475439521812,0.0011692622447880257,0.003656585033551224,0.0014490877956355324,0.001246693159402114,0.002316453572927695
unemployment,1,-0.00045207349482366516,-0.0007239843812579463,-0.0005298926075189945,0.0007587158915336955,5.854675547978245e-5,-0.00029031591596906636,-0.002147990370649327,-0.0004778072948484484,-0.0006643553652868605
unemployment,2,-0.0005728948691650023,-0.0003857881302518636,-0.00038398998679352325,-0.0005587747108855422,-0.0008592767563065059,-0.0014859160791769511,-0.00436384571485199,-0.0009718738176905068,-0.0023211336318575944
unemployment,3,-7.481907844834281e-5,0.0006214277612941281,0.0007842350595815069,0.0008381174307605577,7.516213393348521e-6,0.0009446248893316541,-0.0019159586834675778,1.858507136061935e-6,0.000187698205223872
unemployment,4,0.0007715199509229504,0.0013126954350318814,0.0015437387057117352,0.0020155829737561206,0.0012880382330237713,0.002161059237075765,-0.00042161856538878176,0.0018376800711268793,0.002524561374237604
unemployment,5,0.0009132463094409791,0.0016772960372135153,0.0011898359538907483,0.002825099263745002,0.0019859180398817105,0.002965162791402529,0.0020408161468001996,0.001996323994474729,0.003591458892654261
unemployment,6,0.0009266396542983575,0.0006767041569235081,0.0018490962426282646,0.0019005037318145072,0.0010993759976455375,0.0017697953849029583,0.00328972679289669,0.0012726567791406216,0.0036286821141419093
unemployment,7,0.0006101387885759721,8.121487450206119e-5,0.0018687390532575372,0.0017779653858250256,0.0009926629500289232,0.0017819742952006814,0.003193826681541531,0.0020550257502661793,0.002828311575772512
unemployment,8,0.0008572541171683858,-0.0004258992174592486,0.002297965262737331,0.0014217771626578533,0.0007851466593300748,0.0013811528852936915,0.002847595695527701,0.0013240978584146946,0.0022137083277803463
unemployment,9,0.0011595626188548728,0.00028531438110275,0.0013021385898897065,0.002217418597770123,0.001293170208970114,0.0019145133239542138,0.0029842330555223655,0.0019775321440832273,0.00360351476633914
unemployment,10,0.0010852426392361219,0.0006007529661812768,0.000375613161886758,0.002013123979422924,0.001442137838165881,0.001879495440001067,0.003924679201627487,0.0024073063902400405,0.003738039295436699
unemployment,11,0.0006468465715579983,0.0006378872996187117,0.0007635821668446512,0.0013233825039599483,0.000709937690256834,0.0009134006071684596,0.002059931909418552,0.0017967948005882996,0.0029479588812366293
unemployment,12,0.0011127683770004832,0.0011125226264648046,0.0010855084295832752,0.002506664914350031,0.0011676108966401965,0.001624042765064382,0.0030880974585802863,0.0024407447543677093,0.0029859246889690967
unemployment,13,0.0010867797381870978,0.0008474990515924969,0.001090831826049566,0.0017768190586239531,0.001670977450787835,0.0018050481136214118,0.0007099012865722289,0.0019068019129360523,0.002173284291217152
unemployment,14,0.00166112435542553,0.0016055732974164783,0.001769736693199726,0.0021680011736483944,0.0015984476746346414,0.0024231815777158118,-0.00022783067217436152,0.001574864479107796,0.0017074100159399233
unemployment,15,0.0014392668488550045,0.001779848061447533,0.0019494241975145992,0.0023932469890197545,0.0021721777096014153,0.002932027252598303,0.0009000577344321375,0.0023658033514976713,0.0018932315223747847
unemployment,16,0.0019831935890634953,0.002108984951363698,0.0029384358938060085,0.0028242279153530476,0.0027445963661536016,0.0027139696988799583,0.0024142540206475815,0.002857800362989608,0.0031543616407186596
unemployment,17,0.001596761854651568,0.0015668465527336388,0.001819377557197411,0.0021689798914025244,0.0023039582601164297,0.0004439273204504071,0.0042050709362847025,0.0024848678387101057,0.003014260775756262
unemployment,18,0.0019093821422333352,0.0012040419547377683,0.0018019736335040722,0.00223892932538082,0.0015936326143254176,0.0012292575935843588,0.007469997300858013,0.002561533319835841,0.0046116550277233255
unemployment,19,0.0019873586217172426,0.0006681320224512349,0.0016655314433972526,0.002292540290237934,0.002147867453097515,0.0019278893811844771,0.007127033819240397,0.0027787230303865985,0.0042937326760434545
unemployment,20,0.0016285421714772258,1.7605307062895125e-5,0.001562958677391484,0.002516568567235718,0.0020095551166048192,0.002400017341308174,0.006169662957910511,0.0030515579742557593,0.004122682480565817
unemployment,21,0.0021785977263840805,0.0010086060843180666,0.0026101594750755387,0.0034587054068690106,0.0028522209447345488,0.0030221027228344403,0.006786726430450676,0.0028674382012706125,0.005409871310937388
