ind_group,ind_label,horizon,beta,boot_se,p_value,bh_reject
2,Manufacturing_Construction,3,-0.0014112237699768705,0.0010465657800145588,0.152,false
2,Manufacturing_Construction,4,-0.0010748467883339554,0.0009707918399714782,0.192,false
2,Manufacturing_Construction,5,-0.0011019301839499107,0.000845758552186511,0.144,false
2,Manufacturing_Construction,6,-0.0011332904217174185,0.0009540973279622549,0.228,false
2,Manufacturing_Construction,7,-0.0024425660700647268,0.000930832283141668,0.0,true
2,Manufacturing_Construction,8,-0.0003278201024771883,0.0007885144047007731,0.712,false
2,Manufacturing_Construction,9,-0.001095639684193004,0.0008000855989428364,0.192,false
2,Manufacturing_Construction,10,0.00023902309731144944,0.0009167936844630214,0.808,false
2,Manufacturing_Construction,11,-0.0004228531750715734,0.0008698140084841863,0.72,false
2,Manufacturing_Construction,12,-0.0009436445003545892,0.0009496815633461556,0.272,false
2,Manufacturing_Construction,13,-0.0006847923788664738,0.0008490813919463282,0.396,false
2,Manufacturing_Construction,14,0.00010386257074524667,0.0010101691342331823,0.852,false
2,Manufacturing_Construction,15,-0.001493777589288411,0.0010358142496860133,0.176,false
2,Manufacturing_Construction,16,-0.000937595659538908,0.001044241148302045,0.404,false
2,Manufacturing_Construction,17,-0.0014248045199799298,0.000950496915716028,0.148,false
2,Manufacturing_Construction,18,-0.00240233154759633,0.0009554095344806695,0.008,false
2,Manufacturing_Construction,19,-0.0018134494613790031,0.001003238099298115,0.076,false
2,Manufacturing_Construction,20,-0.0018745168999071834,0.0010492771083032472,0.064,false
2,Manufacturing_Construction,21,-0.002861209510361328,0.0008779466598732061,0.0,true
2,Manufacturing_Construction,22,4.613996181681724e-5,0.0008182728350465761,0.824,false
2,Manufacturing_Construction,23,-0.0014108123335043825,0.0007480017245982568,0.088,false
2,Manufacturing_Construction,24,-0.0021453134301334205,0.0010856387258569476,0.044,false
2,Manufacturing_Construction,25,-0.0021504906154372807,0.0015909786502418851,0.168,false
2,Manufacturing_Construction,26,-0.001590267311343173,0.0011018303013642292,0.164,false
2,Manufacturing_Construction,27,-0.0017010068295148712,0.0010251169238003016,0.092,false
2,Manufacturing_Construction,28,0.00025248608090687024,0.00098746553981716,0.768,false
2,Manufacturing_Construction,29,-0.0019739474307852844,0.0008052621762158663,0.008,false
2,Manufacturing_Construction,30,-0.0019865559628990457,0.0008329163435105034,0.008,false
2,Manufacturing_Construction,31,-0.0011051431855767537,0.0009596983200001453,0.256,false
2,Manufacturing_Construction,32,-0.0015440699072641645,0.001001840967198896,0.108,false
2,Manufacturing_Construction,33,-0.0018583027885613731,0.0006836810597336086,0.004,false
2,Manufacturing_Construction,34,-0.0003708712429928493,0.0007956854767204843,0.668,false
2,Manufacturing_Construction,35,-0.00041337302237951797,0.0007578698731694174,0.592,false
2,Manufacturing_Construction,36,-0.0009409839954124649,0.0011582530729294677,0.476,false
3,Trade,0,-0.0005031132272049129,0.0015131543762177768,0.748,false
3,Trade,1,-0.0018363903662606544,0.0014900546874940124,0.188,false
3,Trade,2,-0.0017715753091837195,0.0016980567231228178,0.26,false
3,Trade,3,-0.0016290484422435446,0.0014652402822653778,0.224,false
3,Trade,4,0.0006307892429852422,0.0018154750048695529,0.812,false
3,Trade,5,-0.000560194093454252,0.001653762931961239,0.712,false
3,Trade,6,-0.0023408972480287336,0.001785268373638874,0.156,false
3,Trade,7,-0.0034824323195419686,0.0018084764536158045,0.04,false
3,Trade,8,-0.004123720467014836,0.0016213805738549323,0.0,true
3,Trade,9,-0.0022625560691594097,0.001510561700951181,0.132,false
3,Trade,10,-0.002234672124626256,0.0012446673751416043,0.096,false
3,Trade,11,-0.0016273584565182995,0.0013853692388673738,0.224,false
3,Trade,12,-0.0027543646765130795,0.0012524461197572397,0.04,false
3,Trade,13,-0.003142052275631908,0.001542002601445935,0.012,false
3,Trade,14,-0.0030638470727546684,0.0018723632555473343,0.068,false
3,Trade,15,-0.0013543586009019065,0.002091607828731102,0.488,false
3,Trade,16,-0.002173454467734831,0.0018728146018307614,0.256,false
3,Trade,17,-0.002608259294422402,0.0019568476349411624,0.132,false
3,Trade,18,-0.0026813804713687306,0.0020117800035461555,0.16,false
3,Trade,19,-0.0029472707585350253,0.0017721192887076062,0.096,false
3,Trade,20,-0.0049210616457425185,0.0016668594592040395,0.0,true
3,Trade,21,-0.0034028001262727298,0.0015544825480482052,0.036,false
3,Trade,22,-0.0038204337538373526,0.0014493283753739875,0.008,false
3,Trade,23,-0.0014653225942230503,0.0014237387917876063,0.296,false
3,Trade,24,-0.0031486168870911695,0.0014741402039706553,0.036,false
3,Trade,25,-0.0034198319631374508,0.0016864649037206544,0.036,false
3,Trade,26,-0.002333035512932251,0.002040376226514981,0.272,false
3,Trade,27,-0.0020551306979906103,0.0018173202901482857,0.28,false
3,Trade,28,-0.0009050249090857332,0.0019877503415919985,0.632,false
3,Trade,29,-0.0011796005715410576,0.0018844876096120358,0.524,false
3,Trade,30,-0.002573775756485959,0.0020002696312890287,0.188,false
3,Trade,31,-0.0045626596182898665,0.0018419568445270926,0.008,false
3,Trade,32,-0.004499555738424729,0.001752560080224065,0.012,false
3,Trade,33,-0.0036701564176525865,0.0014701473003426184,0.016,false
3,Trade,34,-0.0027421327163366085,0.0013228744409870205,0.052,false
3,Trade,35,-0.0027747213613751338,0.0014340030122040879,0.064,false
3,Trade,36,-0.0019730712584743633,0.0015101706292953525,0.212,false
4,Services,0,-0.0014167007941140585,0.0010812279228414466,0.204,false
4,Services,1,-0.0012820785627096999,0.0011292332795233126,0.26,false
4,Services,2,-0.001905725561377239,0.0012996840273303615,0.128,false
4,Services,3,-0.0018547710548422842,0.001517930059898504,0.184,false
4,Services,4,0.00024998395668587007,0.001464259918097039,0.82,false
4,Services,5,-0.0004904690539037836,0.001468976451985188,0.744,false
4,Services,6,-0.0013832893811514177,0.0014269447188631607,0.276,false
4,Services,7,-0.0027572663238406014,0.0013572630130179652,0.048,false
4,Services,8,-0.00239130514152853,0.0011369791629856517,0.02,false
4,Services,9,-0.0024767420168065684,0.001069094093441913,0.008,false
4,Services,10,-0.0015383871782476256,0.001020960499171552,0.136,false
4,Services,11,-0.0023980737157042174,0.0010074730705039038,0.02,false
4,Services,12,-0.0017989240340298119,0.0010648232371188854,0.068,false
4,Services,13,-0.001569861286371763,0.00128075314101297,0.212,false
4,Services,14,-0.0014364890298598347,0.0013929230280692929,0.272,false
4,Services,15,-0.0005474758534576055,0.0014811703091353436,0.692,false
4,Services,16,-3.4458413890286594e-5,0.001665692305516394,0.988,false
4,Services,17,-0.0001864728151340275,0.0014996945541039019,0.92,false
4,Services,18,-0.00209954815139901,0.0012100617605136765,0.06,false
4,Services,19,-0.0025339663544505743,0.0014777217128905753,0.084,false
4,Services,20,-0.0038816692275615164,0.001292746176616967,0.004,false
4,Services,21,-0.003566777992757713,0.0011492144662281964,0.0,true
4,Services,22,-0.001621765864928924,0.001152041706605489,0.168,false
4,Services,23,-0.002602267136743157,0.0010638541725687006,0.02,false
4,Services,24,-0.0017161944780858822,0.001392240225765543,0.208,false
4,Services,25,-0.0032324252815191397,0.0019024471191342914,0.064,false
4,Services,26,-0.0020626305203394696,0.0017394622978459185,0.228,false
4,Services,27,-0.002204210819352313,0.001690612824812859,0.18,false
4,Services,28,0.00035436977910464635,0.0016105429777749656,0.872,false
4,Services,29,-0.0009076888525347029,0.0013752253970804407,0.568,false
4,Services,30,-0.0017259329444705266,0.0012733194349670357,0.196,false
4,Services,31,-0.0025232886290865526,0.001399998774132963,0.08,false
4,Services,32,-0.004418671715858572,0.0014035931648583998,0.004,false
4,Services,33,-0.0036386683245354756,0.0012222579239251146,0.004,false
4,Services,34,-0.0019230430341358102,0.001038808435431751,0.1,false
4,Services,35,-0.002747159151956628,0.0012840730014072837,0.02,false
4,Services,36,-0.002596723631777863,0.0013589777378860623,0.032,false
