horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.00011674141040549553,-0.002729517787953344,0.0024224046284218636,-0.0018039324251507881,0.0015038440117703473
1,-0.0006515518282479951,-0.0032969530098016626,0.001798517124797748,-0.002169247942265802,0.0008639833349200021
2,-0.003984389033670065,-0.006799203595032045,-0.0011697424038472426,-0.005690509436094013,-0.002467508327673992
3,-0.0010699620754010186,-0.003918614513611084,0.0018531409208881991,-0.0028567188077516046,0.0007789315665405058
4,0.004083698660007446,0.0009636476109967525,0.007376857579130482,0.0023074384949993633,0.006308223683159074
5,0.0031658210620663318,0.00039631583194121725,0.006217523394018777,0.0014610027302390106,0.004878456263226383
6,-0.0014986588858818643,-0.004937614397114285,0.0021884937625329002,-0.0036625708909452633,0.0006902713139886954
7,-0.002024033730314684,-0.00465239714213422,0.0009151647446567841,-0.0037461869298709045,-0.000167113786151335
8,-0.006256256300774104,-0.00922574464932159,-0.002910639084596286,-0.00816003138825633,-0.004144778361976364
9,-0.0029875747053204997,-0.0059887812518702255,0.0007119603444110606,-0.004815632971798351,-0.0008722827057351269
10,-0.0015878480657918366,-0.0038020861445135865,0.0005536115910809098,-0.0029532803704203333,-0.00038029295981113135
11,-0.0032247796238089035,-0.00517220349910482,-0.0012993886431675076,-0.004458249480667049,-0.0021209068973638816
12,-0.0024246836034767477,-0.004823910828772971,-0.00035248278723836336,-0.003924158621920356,-0.0012422758901546526
13,-0.0013116033512629265,-0.003928247920687133,0.0015529801025431877,-0.0029836325009193346,0.0003773130059985812
14,-0.003002579877469062,-0.005803575227120774,-0.0002969656891552439,-0.004594996796314459,-0.0013265732139774015
15,0.00020422368034277798,-0.0033201901066437687,0.002955534811680987,-0.001954371192337354,0.0019888909242966515
16,0.002550483586913916,-0.0008790487720552508,0.005813790917040004,0.000791016178912959,0.004425960127920361
17,0.0014899544110903921,-0.002294564298534084,0.00490391198645964,-0.0005885197992258344,0.0037190310981599513
18,-0.0033387556350127894,-0.006733821764785354,-0.0001931477786262549,-0.00541158611507489,-0.001541891990136501
19,-0.002892778437161764,-0.006911790712627458,0.0005173702530290761,-0.005175598214958299,-0.0007845740690303753
20,-0.006822950841420351,-0.010207813331351573,-0.0028719505064471853,-0.008960116657797047,-0.004419212617453181
21,-0.004593901641221594,-0.007950694301277733,-0.0010429408531345296,-0.006347898654164866,-0.002381485879984029
22,-0.002696857677040393,-0.005471776174431203,-7.418809226139925e-5,-0.004516127123709709,-0.0012096397125340623
23,-0.001451836907690545,-0.003804256079110761,0.0010810719474879293,-0.0027322916279829317,4.465289696040965e-6
24,-0.000266947537260798,-0.0025843880092184185,0.002155052171284552,-0.001641864355434701,0.0009871855227360597
25,0.0010000626337141655,-0.0013899621960642538,0.0038164226410466904,-0.00040768636761925013,0.0026554322950725594
26,-7.234673016834644e-5,-0.0036545298096861026,0.0030150209025223322,-0.0019042577763139035,0.0015793736076831098
27,-0.0003608172558454052,-0.0036293052429187517,0.0028193254987622465,-0.002318579150273122,0.0014485500857287037
28,0.0016230579271312429,-0.0020613399132076602,0.004810119601127264,-0.0005416407919602948,0.00371896990935001
29,0.0021453040732800754,-0.0010198223645061797,0.005121071437723475,0.00020501343126486668,0.004054088454279915
30,-0.002854842486486355,-0.006241836387597597,9.334914227724853e-5,-0.004784798700009816,-0.0010859923514754167
31,-0.0022144923771573294,-0.004865988702494944,0.0005049491001430867,-0.003954595071986564,-0.0005551264473873613
32,-0.006652855598227584,-0.009327915452059006,-0.003738111794077754,-0.008426744064433996,-0.0050644559831911065
33,-0.0025248730713556466,-0.005763447774011961,0.00036121609757563955,-0.004719727683702419,-0.0008568997890979221
34,-0.0010006868845278463,-0.003930677266523034,0.0015658612795017414,-0.0029543306250363515,0.0004372867065407227
35,-0.002465099337801559,-0.005295422719138954,-0.00010287862523483248,-0.004098176300594349,-0.0008216788968210221
36,-0.005999366381289571,-0.008678157480334212,-0.0038168032186259053,-0.0077040839438457485,-0.004720342987277374
