group_id,cum_irf,oil_intensity,fitted,residual,alpha,delta,r_squared,var_share
1,-0.04876160729377023,0.0791542933632154,-0.10933781115804124,0.06057620386427101,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
2,-0.07400236928469071,0.049967435301234944,-0.11564283946813492,0.0416404701834442,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
3,-0.08552331369661222,0.08638651417638174,-0.1077754861940102,0.022252172497397985,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
4,-0.21685319780692036,0.030304485848941843,-0.11989048588123556,-0.0969627119256848,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
5,-0.06442378545433954,0.10934693085611798,-0.10281551150711987,0.03839172605278034,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
6,-0.07445324652293157,0.029739489507628603,-0.12001253800207413,0.04555929147914256,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
7,-0.15267476425100376,0.0662659184440039,-0.11212199466159495,-0.040552769589408816,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
8,-0.20631825754219343,0.1419274917738512,-0.09577736582837597,-0.11054089171381747,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
9,-0.04884751608529886,0.17568938564073755,-0.08848402523717386,0.039636509151875,-0.1264369473329841,0.21602285167880966,0.02613479547439146,0.026134795474391213
