horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0017087519250531594,-0.005039281018205146,0.001596154894464613,-0.0038148552230170083,0.00014878703232936905
1,0.0005567406804143454,-0.0026038132091536006,0.00374043445528872,-0.0014687045140659737,0.002407707465202792
2,-0.00405983564425081,-0.008731991939673042,-0.0008852559545983892,-0.00663313322631201,-0.002003688086912794
3,-0.001644299101086662,-0.005394325676035785,0.0022104059609810815,-0.003907891375756444,0.000651967239023162
4,0.0021097652324233536,-0.0029658452681935966,0.006127279118471084,-0.0009865878136190646,0.0045013910671978605
5,-0.0011007727450806205,-0.0043456526938346,0.001976901009638444,-0.002963458890584025,0.0005341737556950178
6,-0.0005942096122678601,-0.004325344859715225,0.0036119215759405775,-0.002782785471515392,0.0018345702152038701
7,0.000573650188884457,-0.0032270477466687934,0.004711397362517253,-0.0015580874528983084,0.003226115495122644
8,0.0017920297749320984,-0.002296557933738067,0.006370741805428785,-0.0005947174861672172,0.004382886481617588
9,-0.0029707233928694893,-0.007168082492806295,0.0018125985077447762,-0.005427413805221113,-0.0002977524670969762
10,-0.001025199989561058,-0.004530689378858414,0.0022208802037980997,-0.0030147359217373958,0.0011006552003612867
11,-0.0028024485522877523,-0.00550297374524372,0.00035130283738021243,-0.004498943966859797,-0.0007753371857337332
12,0.0010237957474770651,-0.002583380271297631,0.0041415828676118135,-0.001025851403790961,0.003023326760508731
13,0.0029557749413627195,-0.0007005484229390129,0.006542089212558856,0.0007591653402609852,0.005062171573849559
14,-0.0005205675469406835,-0.004293147878991479,0.0035563116948810116,-0.00246032396862951,0.0017511335633856515
15,-0.0009513685782792226,-0.004715402290764919,0.002928295910290861,-0.0031738082134025927,0.0012369678064123198
16,0.003872549671489942,0.0002868943314000938,0.007403167047849131,0.001650765384048073,0.0060150840269876365
17,-0.0002090582175068924,-0.003802977724889918,0.003343061449152688,-0.0022690322129500463,0.0019372301953983098
18,-0.001272530224348715,-0.005199948295639439,0.0026162857358219826,-0.0038134756561033667,0.0011343675129885295
19,-0.0005655035933275738,-0.003935522034584676,0.0023099405855044673,-0.002406341974894384,0.001249555120485536
20,0.0024561468024643274,-0.0022241604915086504,0.005762843363585735,-5.864840116298186e-5,0.004662334670791572
21,-0.0002460777409041458,-0.0044624132921685395,0.003433549939408486,-0.002402384854933703,0.0020413694274268447
22,0.0014894591617825683,-0.0026864372087410434,0.005621734990179322,-0.001000456626320499,0.003695974107557694
23,-0.00288277030466582,-0.0064845707740782965,0.0006427977776144603,-0.004795005517031161,-0.0007058178157032225
24,-5.8059558255002265e-5,-0.003450950414662207,0.0036209303460389593,-0.0021098542277032746,0.002020920166922702
25,-0.00501352348211954,-0.008743781335408454,-0.0010605991408278942,-0.007228797646401259,-0.0028282543777635536
26,-0.00445344895001335,-0.007457439049811845,-0.0010793375270837678,-0.006210933716557912,-0.0022513389346025727
27,-0.002834782836812097,-0.005994717994799857,0.00060958552568927,-0.004799104583592799,-0.0008341128577257014
28,-0.00015629838959082453,-0.0039412934542046784,0.0035118191709684146,-0.0025445873640035513,0.0021125286261134604
29,0.0013861377558009916,-0.0015477007585255778,0.0048134306099218045,-0.0004193632756870102,0.0034945275151740123
30,-0.0038935819999067786,-0.006597325096883388,-0.000505406214445323,-0.005500072894925713,-0.0017533195240040365
31,0.002311499223779818,-0.0015065944470468483,0.0064434623345900974,-0.00019220694122193968,0.0047069534704764
32,0.002338673112397169,-0.0011643358093678664,0.005633226956923781,0.00025389703168275614,0.004240999363228874
33,0.00331486950042988,0.00032639286890471337,0.006643042715039,0.0016089228705543368,0.005396853701932106
34,0.002836707968893556,-0.0008249181364942972,0.006917880173557938,0.0005421848509209906,0.005159435271018745
35,-0.001268531370458145,-0.004060647650859361,0.002120611334274083,-0.0030359244340593854,0.0007779176795461621
36,-0.0008808756641071955,-0.0052921207476083545,0.003201358447481707,-0.003813983473751138,0.001607961114435538
