group_id,cum_irf,oil_intensity,fitted,residual,alpha,delta,r_squared,var_share
1,-0.04589976769589902,0.6266343451119423,-0.040425304065173084,-0.005474463630725936,-0.13977498733483906,0.1585449058843369,0.5568055617750124,0.5568055617750123
2,-0.09504230334781688,0.11084487521208565,-0.12220109702657787,0.027158793678760992,-0.13977498733483906,0.1585449058843369,0.5568055617750124,0.5568055617750123
3,-0.19532613278884398,0.006227707021533097,-0.13878761611123488,-0.05653851667760909,-0.13977498733483906,0.1585449058843369,0.5568055617750124,0.5568055617750123
4,-0.10140830814698093,0.022154559546974803,-0.136262494776555,0.03485418662957407,-0.13977498733483906,0.1585449058843369,0.5568055617750124,0.5568055617750123
