horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0028729038469917185,0.002179919409544289,-0.007259317431378058,0.0011049761516718334,-0.006668385233031095,0.0005214981525665957,-0.00486698105978095,-0.0006610259177183115
1,-0.002359344050649461,0.0025490783850360714,-0.007100182436309705,0.002721689080724913,-0.0063438113266399065,0.0021024811906789976,-0.004772947495597018,0.00018328660486596093
2,-0.0021165231273975573,0.003162067996932765,-0.008210986716910302,0.0046248861638943685,-0.007413767412983018,0.003426108977257109,-0.005148136168894752,0.0007554004158020009
3,-0.004540359009584989,0.0034841931210162513,-0.011324605334625246,0.002101124450044805,-0.01039727563095528,0.0011878195489802095,-0.00805439752084966,-0.0010112918118099763
4,-0.00620258376906605,0.003639876668714764,-0.013568495721016907,0.0009899238857758348,-0.01208462881408862,0.00019771070705392645,-0.00964940450951376,-0.0026389497335388033
5,-0.0075640425339686245,0.0040614110404268025,-0.016560359005535385,0.00047038192450062235,-0.014005403891394166,-0.0007916145604533835,-0.011064754412843486,-0.0035484223719818167
6,-0.007608180113194193,0.003953701715196178,-0.015259844056092427,-0.0003178546746698236,-0.014471499194877304,-0.0014687942351555776,-0.011711156939383412,-0.003668987415275817
7,-0.008933210329254987,0.0037902565196516096,-0.015926332558961597,-0.0019484591145056984,-0.015206091502592297,-0.0027990101859942285,-0.012468184381397154,-0.004973802267143143
8,-0.0067397366659467045,0.004025636335988236,-0.01435538005019651,0.0009364714174952644,-0.013072367025233027,-0.0002350055059186315,-0.010508011351065561,-0.0022700646049617227
9,-0.006190411077091301,0.00431346962568408,-0.01436898696887551,0.002674391329858827,-0.013101468947175243,0.0010886734224917207,-0.010570517632495008,-0.0019737751844733876
10,-0.005723442663431703,0.00428974967451788,-0.014073901082318544,0.002555447609405525,-0.013125546162913367,0.0011107073954928783,-0.010113865008260656,-0.0017086116248302386
11,-0.006589398334313107,0.004480048640654911,-0.01570003913353633,0.0014828319289818706,-0.014441585548721662,0.0006130106034751481,-0.010890982488295283,-0.002243179897849248
12,-0.0058625521510286245,0.004099612031011019,-0.01326848555240876,0.0021148824193017264,-0.012092138007087281,0.0007635854166996563,-0.009856974549883926,-0.0017511531166707621
13,-0.009561768040225438,0.004411286230291027,-0.018083819555825498,-0.0007420318438151759,-0.016917297094723064,-0.00219912009456722,-0.013584475687949784,-0.005057067751104183
14,-0.00808415549692965,0.0045519220883896904,-0.01730520096818341,0.00024647277687164646,-0.015973318638087236,-0.001159157262652807,-0.012749770621906612,-0.00380983294197801
15,-0.008014344961510012,0.004707404999023589,-0.01704382146868945,0.0012561022073823177,-0.01555115741911927,-0.0004592221817610623,-0.013043677868023318,-0.0033964724708168406
16,-0.010695512416967366,0.00522853362287822,-0.021550561423076403,-0.0009730343361060607,-0.0197490423534074,-0.0024385603075943846,-0.01573703098261768,-0.005643781720648962
17,-0.007426073205475008,0.004821256322220492,-0.017687978413946457,0.0012821183982721595,-0.016230091774213223,0.00014747508853435172,-0.0119723911845956,-0.0024736812298156363
18,-0.01175163578159015,0.004895147673422334,-0.02130818662832898,-0.0013588891523681982,-0.019406436132607965,-0.0033248564672438948,-0.01634744904868706,-0.006523530648032473
19,-0.013675367859768174,0.0047460973926284995,-0.02310844700084163,-0.0036559782582713043,-0.02143194805564627,-0.00546793697101166,-0.01805206495777855,-0.008881720335107247
20,-0.012062489181568237,0.00505405976286602,-0.02225027512972285,-0.0023043215104592875,-0.020254496008376022,-0.0037075647938645305,-0.016913227344579902,-0.006740400862048917
21,-0.01214473189131013,0.005376820234454269,-0.022799539606086442,-0.0011025441350971128,-0.020623434917236453,-0.0027582374981691346,-0.017061716935703058,-0.006862657728080801
22,-0.013770369268856317,0.004741775765862529,-0.022695933326598777,-0.004270830234495726,-0.021265983713960674,-0.005701626048582683,-0.01807728961499515,-0.00877604960511546
23,-0.01220604310224819,0.004758784204783218,-0.02156492205610324,-0.0031670990441408963,-0.01982062278087474,-0.004250891730410419,-0.01641801811266821,-0.007224275865883147
24,-0.012084251891627784,0.004626451045249379,-0.0207724948134686,-0.002774528070819127,-0.019493691882154895,-0.004038550380512362,-0.016555754223903846,-0.007337515590905167
