ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
1,Agriculture_forestry_fishing,23,0.0028541937380574195,0.00572052943291259,0.572,false
1,Agriculture_forestry_fishing,24,0.007025334585574892,0.006234876531971967,0.26,false
1,Agriculture_forestry_fishing,25,0.022942301010252856,0.008676227740219714,0.02,false
1,Agriculture_forestry_fishing,26,0.021753675652669002,0.012489824000199951,0.068,false
1,Agriculture_forestry_fishing,27,0.02141766224613386,0.013661813702623468,0.12,false
1,Agriculture_forestry_fishing,28,0.017254932981857755,0.01473439893526836,0.236,false
1,Agriculture_forestry_fishing,29,0.013827553169060425,0.01576221649338171,0.388,false
1,Agriculture_forestry_fishing,30,0.01507527735338249,0.014085684631951655,0.296,false
1,Agriculture_forestry_fishing,31,0.006344107390644905,0.013081035069037957,0.604,false
1,Agriculture_forestry_fishing,32,0.0032808328072239787,0.011949240526575856,0.736,false
1,Agriculture_forestry_fishing,33,0.0019459800744939155,0.010377031261525671,0.812,false
1,Agriculture_forestry_fishing,34,0.0067904412535795145,0.00831854378656177,0.364,false
1,Agriculture_forestry_fishing,35,0.006586823321580009,0.0062595761700610444,0.224,false
1,Agriculture_forestry_fishing,36,0.010262732018911104,0.00733602342466477,0.128,false
2,Mining,0,-0.003741660689524761,0.0048046463950607325,0.344,false
2,Mining,1,0.01050125799227219,0.006871517195642452,0.124,false
2,Mining,2,0.013314175059903286,0.008211225404788578,0.076,false
2,Mining,3,0.020672229899888945,0.009831318678578097,0.044,false
2,Mining,4,0.01754557582679437,0.01114255823051803,0.116,false
2,Mining,5,0.01963240392188347,0.011024816574987556,0.084,false
2,Mining,6,0.022811680781871034,0.01278755688581979,0.08,false
2,Mining,7,0.025062215121712333,0.013763731307674543,0.068,false
2,Mining,8,0.027982063315140138,0.013849503635920269,0.052,false
2,Mining,9,0.019158013481796576,0.013095624357947823,0.164,false
2,Mining,10,0.014706072275658288,0.01391234888373795,0.316,false
2,Mining,11,0.01841979471561213,0.0145313979049188,0.232,false
2,Mining,12,0.012416730668066514,0.015125897430240308,0.352,false
2,Mining,13,0.010690874262640785,0.014239325305193246,0.436,false
2,Mining,14,0.02506418290532848,0.014214040582135622,0.08,false
2,Mining,15,0.024591187623479373,0.014679580541627131,0.068,false
2,Mining,16,0.017461635920203496,0.01578486580565666,0.284,false
2,Mining,17,0.026718689838704814,0.014984716864095662,0.076,false
2,Mining,18,0.024743950902466415,0.014963301865278021,0.116,false
2,Mining,19,0.029627415994335726,0.01539171374159685,0.08,false
2,Mining,20,0.029411326298329123,0.016085982953138227,0.076,false
2,Mining,21,0.020917496593113347,0.01637559691818844,0.208,false
2,Mining,22,0.018420680206286327,0.01737918377491165,0.308,false
2,Mining,23,0.01687112881999153,0.018638139570922172,0.316,false
2,Mining,24,0.01744233386485499,0.01998984298872842,0.344,false
2,Mining,25,0.026416152471429543,0.019104831591956247,0.136,false
2,Mining,26,0.030544707545066753,0.01858279197325981,0.096,false
2,Mining,27,0.028871369406144133,0.018696564185599264,0.12,false
2,Mining,28,0.026301152268475864,0.017016249413349983,0.14,false
2,Mining,29,0.027331156560818963,0.016623281532749567,0.112,false
2,Mining,30,0.028357543603689746,0.017470494147372395,0.104,false
2,Mining,31,0.031866336017159255,0.01757669396073195,0.052,false
2,Mining,32,0.032318479721530104,0.01822075671087118,0.06,false
2,Mining,33,0.022312839991126897,0.019000494287536644,0.244,false
2,Mining,34,0.018226632780340576,0.018796855228485936,0.312,false
2,Mining,35,0.02096658131256289,0.019442881530336516,0.248,false
2,Mining,36,0.033245632654940724,0.02115549490304764,0.148,false
3,Construction,0,-0.0019449886870695648,0.0030912511024543247,0.588,false
3,Construction,1,0.004070675155832487,0.0044452354689567194,0.352,false
3,Construction,2,0.0038637055256777785,0.005630771968113981,0.492,false
3,Construction,3,0.0029499656182249085,0.006069210983432994,0.7,false
3,Construction,4,0.0037989089812787325,0.007297471405745067,0.644,false
3,Construction,5,0.003140749728765403,0.007773410566812871,0.692,false
3,Construction,6,0.0025089314353756408,0.006803915650962761,0.756,false
3,Construction,7,-0.002396713283862914,0.007413442324079627,0.736,false
3,Construction,8,-0.0015094593125736654,0.006820073876947634,0.868,false
3,Construction,9,-0.0020925966105232586,0.007307445550876359,0.752,false
3,Construction,10,-0.0031225393917015056,0.00698479604009072,0.672,false
3,Construction,11,-0.00041222342388960893,0.007279061166230927,0.96,false
3,Construction,12,-0.004518652010351565,0.00783979952812472,0.564,false
3,Construction,13,-0.0012791499989473942,0.008368805095663772,0.832,false
3,Construction,14,0.0007880930947317073,0.009361485680789462,0.96,false
3,Construction,15,0.0008150826096547599,0.010706791464715405,1.0,false
3,Construction,16,0.0014103701356229922,0.011559507097165926,1.0,false
3,Construction,17,0.0009817935365367047,0.011687288355282885,0.9,false
3,Construction,18,-0.003825391627368739,0.010758636680297966,0.688,false
3,Construction,19,-0.009113646469941722,0.011949498050646115,0.38,false
3,Construction,20,-0.011806139356292544,0.01110004663337345,0.268,false
3,Construction,21,-0.012358348790432306,0.010854975761032972,0.24,false
3,Construction,22,-0.009578546225007067,0.010933365795726794,0.376,false
3,Construction,23,-0.01057552750558859,0.01187653311603639,0.384,false
3,Construction,24,-0.012902464969905067,0.01191056981086335,0.316,false
3,Construction,25,-0.004490410783502871,0.011400509445453183,0.764,false
3,Construction,26,0.0008946310577777166,0.011785316206606335,0.968,false
3,Construction,27,0.001127755736746499,0.013488441553721232,1.0,false
3,Construction,28,-0.0027093453336206347,0.01308966838535114,0.836,false
3,Construction,29,-0.008603205268177419,0.01335636407828752,0.536,false
3,Construction,30,-0.009462007782325478,0.01277287864891665,0.572,false
3,Construction,31,-0.01226430219522681,0.014222336791720058,0.432,false
3,Construction,32,-0.012002137145652644,0.013800462154928535,0.396,false
3,Construction,33,-0.01028583685519045,0.013555702003383388,0.46,false
3,Construction,34,-0.0071432492209404395,0.012659321917603434,0.604,false
3,Construction,35,-0.009710696334412591,0.012780275310695541,0.428,false
3,Construction,36,-0.009535154443112643,0.012893885926512692,0.424,false
4,Manufacturing_nondurable,0,7.89154167899264e-5,0.0020024714198631516,0.94,false
4,Manufacturing_nondurable,1,0.0045188466410173616,0.003278143150779987,0.212,false
4,Manufacturing_nondurable,2,0.004286159092842606,0.0036392330415099656,0.264,false
4,Manufacturing_nondurable,3,0.003183697511670078,0.004008170042693074,0.46,false
4,Manufacturing_nondurable,4,0.003861134989750766,0.0036900270779574485,0.296,false
4,Manufacturing_nondurable,5,0.0028220998854240897,0.004128666379169952,0.452,false
4,Manufacturing_nondurable,6,0.0027289660918151442,0.004423994403756883,0.504,false
4,Manufacturing_nondurable,7,-0.002316852696794856,0.004565055040696671,0.616,false
4,Manufacturing_nondurable,8,-0.005636836840383964,0.004374679808154357,0.208,false
4,Manufacturing_nondurable,9,-0.008912179867460587,0.0041441713872487585,0.04,false
4,Manufacturing_nondurable,10,-0.002175075229295963,0.004361991850487592,0.688,false
4,Manufacturing_nondurable,11,-0.00013631106203018434,0.00396378300457868,0.972,false
4,Manufacturing_nondurable,12,0.0032478578252328263,0.0038117540067195057,0.396,false
4,Manufacturing_nondurable,13,0.003730728326717981,0.004051481755177067,0.364,false
4,Manufacturing_nondurable,14,-0.00020893243703905235,0.0045096438711345905,0.996,false
4,Manufacturing_nondurable,15,-0.002704183587781933,0.004346052923790317,0.556,false
4,Manufacturing_nondurable,16,-0.0010615127897538078,0.004023626133573537,0.78,false
4,Manufacturing_nondurable,17,-0.0005852968492431471,0.004305949655556038,0.888,false
4,Manufacturing_nondurable,18,-0.0027945210143550145,0.0044474719972369525,0.6,false
4,Manufacturing_nondurable,19,-0.005165097497380314,0.004860866623374698,0.28,false
4,Manufacturing_nondurable,20,-0.005623777294053078,0.00472672823673394,0.228,false
4,Manufacturing_nondurable,21,-0.009226887459265299,0.005357686116792119,0.12,false
4,Manufacturing_nondurable,22,-0.006460249892639037,0.004685670267740665,0.16,false
4,Manufacturing_nondurable,23,-0.005346455173886864,0.0042402063631081024,0.22,false
4,Manufacturing_nondurable,24,-0.004316402978915973,0.004240285122392584,0.344,false
4,Manufacturing_nondurable,25,-0.004026953649208848,0.0041066278030246995,0.4,false
4,Manufacturing_nondurable,26,-0.0038732755664791386,0.004090857281568729,0.336,false
4,Manufacturing_nondurable,27,-0.005995909157858626,0.0051749433151981,0.228,false
4,Manufacturing_nondurable,28,-0.00705146855577018,0.004543015571349064,0.12,false
4,Manufacturing_nondurable,29,-0.0039516054247521176,0.004707262218159594,0.428,false
4,Manufacturing_nondurable,30,-0.006127181807834353,0.004446491391573325,0.184,false
4,Manufacturing_nondurable,31,-0.0001229588811712021,0.004790911285746815,1.0,false
4,Manufacturing_nondurable,32,-0.0020236661121027077,0.004479496744466138,0.632,false
4,Manufacturing_nondurable,33,-0.004230636922254462,0.004393879394881265,0.344,false
4,Manufacturing_nondurable,34,-0.004511983607832377,0.004869868254605715,0.344,false
4,Manufacturing_nondurable,35,-0.005318628698512032,0.004529153995069835,0.316,false
4,Manufacturing_nondurable,36,-0.004584704159950777,0.004543918075608646,0.352,false
5,Manufacturing_durable,0,-0.001849114777491565,0.002159743143310888,0.428,false
5,Manufacturing_durable,1,0.0002486782627446631,0.0030976037693087725,0.904,false
5,Manufacturing_durable,2,0.0009264893850963021,0.0038125786306215524,0.848,false
5,Manufacturing_durable,3,7.940973238568473e-5,0.004176745679528452,0.98,false
5,Manufacturing_durable,4,-0.0037524614900063713,0.004813594119862474,0.424,false
5,Manufacturing_durable,5,-0.0012469286038077714,0.005591464846115754,0.864,false
5,Manufacturing_durable,6,-0.0018036365521200855,0.005596003692147199,0.756,false
5,Manufacturing_durable,7,-0.004443054800421168,0.006102156105334978,0.504,false
5,Manufacturing_durable,8,-0.0030897546168669843,0.006105992563328774,0.628,false
5,Manufacturing_durable,9,-0.0018232760371262305,0.006449660946966634,0.752,false
5,Manufacturing_durable,10,-0.001886208996081021,0.0064727250818002085,0.776,false
5,Manufacturing_durable,11,-0.002015960105659087,0.006374445623609234,0.792,false
5,Manufacturing_durable,12,-0.0031743609835252367,0.006406359942933775,0.624,false
5,Manufacturing_durable,13,-0.0023703379225361787,0.006899101476189138,0.676,false
5,Manufacturing_durable,14,-0.0030007269458312163,0.007186052067080339,0.628,false
5,Manufacturing_durable,15,-0.005624485602616205,0.007555316118292142,0.428,false
5,Manufacturing_durable,16,-0.005739369112668775,0.008021078933552127,0.46,false
5,Manufacturing_durable,17,-0.0038347294596623063,0.007865218641357448,0.636,false
5,Manufacturing_durable,18,-0.006442897698723546,0.007276523936647844,0.352,false
5,Manufacturing_durable,19,-0.00993058577937699,0.00773932557328946,0.164,false
5,Manufacturing_durable,20,-0.009844988811470522,0.007571673139327797,0.204,false
5,Manufacturing_durable,21,-0.011686478154518778,0.007462382448124998,0.1,false
5,Manufacturing_durable,22,-0.008295635965060883,0.00692270744946103,0.248,false
5,Manufacturing_durable,23,-0.009177670516536743,0.006686781909363072,0.224,false
5,Manufacturing_durable,24,-0.009877109125726447,0.00680795467272646,0.132,false
5,Manufacturing_durable,25,-0.007842084938214696,0.007142706687258794,0.312,false
5,Manufacturing_durable,26,-0.008111732279061125,0.00615548982922115,0.192,false
5,Manufacturing_durable,27,-0.008894850056937027,0.0068196322127893946,0.168,false
5,Manufacturing_durable,28,-0.009053174355390149,0.007208135371942383,0.224,false
5,Manufacturing_durable,29,-0.010341706459276427,0.0072333808929969535,0.132,false
5,Manufacturing_durable,30,-0.008783177010632411,0.007467123628481909,0.292,false
5,Manufacturing_durable,31,-0.009417198074983063,0.007957570511066719,0.232,false
5,Manufacturing_durable,32,-0.009251582752527153,0.00675321804242048,0.2,false
5,Manufacturing_durable,33,-0.005077311414292028,0.006894451966453736,0.456,false
5,Manufacturing_durable,34,-0.0033018781117234042,0.006762182107913311,0.652,false
5,Manufacturing_durable,35,-0.0018191339345001228,0.006700595649040018,0.836,false
5,Manufacturing_durable,36,-0.005187034027785379,0.007047223866632056,0.524,false
6,Transportation_utilities,0,-0.0028729038469917185,0.002179919409544289,0.172,false
6,Transportation_utilities,1,-0.002359344050649461,0.0025490783850360714,0.352,false
6,Transportation_utilities,2,-0.0021165231273975573,0.003162067996932765,0.452,false
6,Transportation_utilities,3,-0.004540359009584989,0.0034841931210162513,0.212,false
6,Transportation_utilities,4,-0.00620258376906605,0.003639876668714764,0.112,false
6,Transportation_utilities,5,-0.0075640425339686245,0.0040614110404268025,0.064,false
6,Transportation_utilities,6,-0.007608180113194193,0.003953701715196178,0.032,false
6,Transportation_utilities,7,-0.008933210329254987,0.0037902565196516096,0.02,false
6,Transportation_utilities,8,-0.0067397366659467045,0.004025636335988236,0.092,false
6,Transportation_utilities,9,-0.006190411077091301,0.00431346962568408,0.14,false
6,Transportation_utilities,10,-0.005723442663431703,0.00428974967451788,0.172,false
6,Transportation_utilities,11,-0.006589398334313107,0.004480048640654911,0.132,false
6,Transportation_utilities,12,-0.0058625521510286245,0.004099612031011019,0.152,false
6,Transportation_utilities,13,-0.009561768040225438,0.004411286230291027,0.028,false
6,Transportation_utilities,14,-0.00808415549692965,0.0045519220883896904,0.06,false
6,Transportation_utilities,15,-0.008014344961510012,0.004707404999023589,0.088,false
6,Transportation_utilities,16,-0.010695512416967366,0.00522853362287822,0.036,false
6,Transportation_utilities,17,-0.007426073205475008,0.004821256322220492,0.116,false
6,Transportation_utilities,18,-0.01175163578159015,0.004895147673422334,0.016,false
6,Transportation_utilities,19,-0.013675367859768174,0.0047460973926284995,0.008,false
6,Transportation_utilities,20,-0.012062489181568237,0.00505405976286602,0.02,false
6,Transportation_utilities,21,-0.01214473189131013,0.005376820234454269,0.028,false
6,Transportation_utilities,22,-0.013770369268856317,0.004741775765862529,0.008,false
6,Transportation_utilities,23,-0.01220604310224819,0.004758784204783218,0.008,false
6,Transportation_utilities,24,-0.012084251891627784,0.004626451045249379,0.02,false
6,Transportation_utilities,25,-0.011971956369930184,0.005026867462981989,0.02,false
6,Transportation_utilities,26,-0.008131757384294617,0.004480442691394307,0.072,false
6,Transportation_utilities,27,-0.008994754165897375,0.0047391434542285215,0.052,false
6,Transportation_utilities,28,-0.012181577918318729,0.005239485316283783,0.012,false
6,Transportation_utilities,29,-0.011188914644337357,0.004823882039760261,0.032,false
6,Transportation_utilities,30,-0.013346324609882837,0.005464472447055819,0.016,false
6,Transportation_utilities,31,-0.01584789532488786,0.005541742054279211,0.004,false
6,Transportation_utilities,32,-0.01478867306174034,0.005197942034733543,0.0,true
6,Transportation_utilities,33,-0.014442224089471182,0.005177760072073109,0.004,false
6,Transportation_utilities,34,-0.009105752011757496,0.004962420323011969,0.056,false
6,Transportation_utilities,35,-0.004521399044372773,0.005410844891083393,0.424,false
6,Transportation_utilities,36,-0.009371654246971048,0.005002470448634806,0.084,false
7,Wholesale_trade,0,-0.0008547182393791646,0.002646675231512671,0.82,false
7,Wholesale_trade,1,-0.0004059217345667634,0.00389602935196408,0.936,false
7,Wholesale_trade,2,-0.0030776215414195056,0.004542170583145862,0.512,false
7,Wholesale_trade,3,-0.0032324109967904113,0.004893003604245178,0.476,false
7,Wholesale_trade,4,-0.005959702057582879,0.005149162468559464,0.228,false
7,Wholesale_trade,5,-0.006509980004854111,0.005192428344634927,0.188,false
7,Wholesale_trade,6,-0.004225117549516504,0.0051372047968617955,0.436,false
7,Wholesale_trade,7,-0.010689534847382219,0.005229978149598972,0.04,false
7,Wholesale_trade,8,-0.009631346127617216,0.00535334900156458,0.076,false
7,Wholesale_trade,9,-0.011347246510470615,0.005207229432806515,0.032,false
7,Wholesale_trade,10,-0.007936955207551765,0.005068710408294932,0.08,false
7,Wholesale_trade,11,-0.007244262809755245,0.005423202669778405,0.184,false
7,Wholesale_trade,12,-0.005225652098324875,0.005534327541854903,0.404,false
7,Wholesale_trade,13,-0.0047797354010784545,0.005118766933748309,0.36,false
7,Wholesale_trade,14,-0.008960442327901233,0.005748133225085646,0.088,false
7,Wholesale_trade,15,-0.005606845316642413,0.006007060347781818,0.348,false
7,Wholesale_trade,16,-0.0019061712941404498,0.005862503388718159,0.772,false
7,Wholesale_trade,17,-0.001497210344609434,0.006293980749668778,0.744,false
7,Wholesale_trade,18,0.00040246029130598725,0.006120975094413382,0.972,false
7,Wholesale_trade,19,-0.0028851481016030915,0.0060482121388388,0.636,false
7,Wholesale_trade,20,-0.006506085540236943,0.005723341342103799,0.26,false
7,Wholesale_trade,21,-0.0038413438883054367,0.005690973116793167,0.54,false
7,Wholesale_trade,22,-0.004265224212176907,0.005464480721768227,0.472,false
7,Wholesale_trade,23,-0.004638130488937663,0.005605505210926893,0.408,false
7,Wholesale_trade,24,-0.0053880735839451546,0.005254623651611635,0.272,false
7,Wholesale_trade,25,-0.005758654439511878,0.006361478792347821,0.368,false
7,Wholesale_trade,26,-0.0038188053928303756,0.006017812891065402,0.444,false
7,Wholesale_trade,27,-0.00876384697952306,0.006003096789821776,0.16,false
7,Wholesale_trade,28,-0.008654009254489543,0.006945289936908563,0.252,false
7,Wholesale_trade,29,-0.009774571234542137,0.0072310760493939285,0.184,false
7,Wholesale_trade,30,-0.013352389239775631,0.006903949583787024,0.092,false
7,Wholesale_trade,31,-0.012048687267242123,0.006336813953054452,0.052,false
7,Wholesale_trade,32,-0.014446767268390713,0.0074750278117578645,0.048,false
7,Wholesale_trade,33,-0.007232915348642022,0.0069872677617822355,0.292,false
7,Wholesale_trade,34,-0.005460708854393937,0.0068822117571434175,0.444,false
7,Wholesale_trade,35,-0.006843917848343608,0.007214001293152032,0.356,false
7,Wholesale_trade,36,-0.0033625656356256017,0.007221259323389583,0.616,false
8,Retail_trade,0,-0.006776341477697807,0.0034444037660512376,0.016,false
8,Retail_trade,1,-0.0014813859736542171,0.004432096583034036,0.716,false
8,Retail_trade,2,0.00409980183518368,0.005278213213599979,0.484,false
8,Retail_trade,3,0.0006674664777962328,0.004578345750619602,0.908,false
8,Retail_trade,4,-0.003804299098681879,0.004161783574326134,0.372,false
8,Retail_trade,5,-0.0032617963904407513,0.0046394641112626625,0.468,false
8,Retail_trade,6,-0.0033687156285921965,0.004095301829077156,0.436,false
8,Retail_trade,7,-0.0047239065794265536,0.0038487908647367765,0.176,false
8,Retail_trade,8,-0.004401590593219811,0.003809106260066335,0.28,false
8,Retail_trade,9,-0.0022163921400744583,0.003384826038403173,0.488,false
8,Retail_trade,10,0.00044308738883289177,0.003677601171269241,0.864,false
8,Retail_trade,11,0.00023522132107719947,0.003914382503209213,0.896,false
8,Retail_trade,12,-0.003349940196145489,0.00359329259803046,0.42,false
8,Retail_trade,13,-0.004143789591603804,0.003575658848572962,0.308,false
8,Retail_trade,14,-0.0018762460104198848,0.00383126068497932,0.604,false
8,Retail_trade,15,-0.0017327454789978932,0.004286662082613323,0.712,false
8,Retail_trade,16,-0.003468394912485734,0.004252485710078416,0.42,false
8,Retail_trade,17,-0.000604182158385041,0.005556726179943843,0.876,false
8,Retail_trade,18,-0.0021420560596594348,0.004592649768984511,0.636,false
8,Retail_trade,19,-0.005613417402226257,0.004355341536845195,0.216,false
8,Retail_trade,20,-0.004732678704750109,0.004054083043676308,0.264,false
8,Retail_trade,21,-0.003039442326508849,0.0041732049645234895,0.504,false
8,Retail_trade,22,-0.001717836747658979,0.00387498167803912,0.704,false
8,Retail_trade,23,-0.006731809959986864,0.0036104044320791114,0.036,false
8,Retail_trade,24,-0.009668794329016128,0.004139452077241528,0.024,false
8,Retail_trade,25,-0.00905957998570327,0.004140915956201333,0.016,false
8,Retail_trade,26,-0.0054570958079293895,0.00427840463075091,0.212,false
8,Retail_trade,27,-0.003978610380382442,0.00463516616271586,0.356,false
8,Retail_trade,28,-0.004668193932012694,0.003994255445738547,0.276,false
8,Retail_trade,29,-0.004812837801650605,0.00418582796749214,0.244,false
8,Retail_trade,30,-0.00504317998495195,0.004258821108220704,0.288,false
8,Retail_trade,31,-0.006375987154460503,0.004238977824420161,0.144,false
8,Retail_trade,32,-0.00417294705229824,0.0036246634214027462,0.232,false
8,Retail_trade,33,-0.002415054221303816,0.0033596587308921183,0.532,false
8,Retail_trade,34,0.0020437021429636454,0.0037692773074936748,0.596,false
8,Retail_trade,35,0.0010838546738023225,0.004490217528780359,0.82,false
8,Retail_trade,36,-0.0017110590021459841,0.0041181190134998834,0.72,false
9,Finance_insurance_realestate,0,-0.004147340661138476,0.0016533020716639542,0.016,false
9,Finance_insurance_realestate,1,-0.003212316257068838,0.0020292751226252096,0.1,false
9,Finance_insurance_realestate,2,-0.0029148861678225855,0.00233438958479445,0.216,false
9,Finance_insurance_realestate,3,-0.002036575914596995,0.0026216455433464847,0.468,false
9,Finance_insurance_realestate,4,-0.0010871368662569414,0.0028063167406183207,0.72,false
9,Finance_insurance_realestate,5,-0.0019086099300468988,0.003332295653782896,0.616,false
9,Finance_insurance_realestate,6,-0.0018307163904697282,0.003710490421822268,0.568,false
9,Finance_insurance_realestate,7,-0.004378008440232769,0.0035520163798600673,0.26,false
9,Finance_insurance_realestate,8,-0.003495848558853957,0.003410837811627021,0.34,false
9,Finance_insurance_realestate,9,-0.004609844973954622,0.0034597153976380283,0.18,false
9,Finance_insurance_realestate,10,-0.0037317458734967197,0.003367416819458462,0.288,false
9,Finance_insurance_realestate,11,-0.0018217453851771712,0.0038305756341400383,0.648,false
9,Finance_insurance_realestate,12,-0.0035778953702959287,0.004007065297458491,0.388,false
9,Finance_insurance_realestate,13,-0.0010191075874049712,0.003887869152838568,0.812,false
9,Finance_insurance_realestate,14,-0.0015772419328448871,0.004139571362846935,0.672,false
9,Finance_insurance_realestate,15,-0.005795459336128427,0.0039983842945913485,0.136,false
9,Finance_insurance_realestate,16,-0.00732386436814895,0.004708018042535267,0.12,false
9,Finance_insurance_realestate,17,-0.006329831221322945,0.00468235383819215,0.204,false
9,Finance_insurance_realestate,18,-0.007990721707879575,0.004752795344177884,0.12,false
9,Finance_insurance_realestate,19,-0.010945723429563103,0.005516331727968074,0.044,false
9,Finance_insurance_realestate,20,-0.008592494079164514,0.0050577220710776695,0.096,false
9,Finance_insurance_realestate,21,-0.00889326439409094,0.005288232558813243,0.088,false
9,Finance_insurance_realestate,22,-0.005096763445153654,0.0052781209274724355,0.396,false
9,Finance_insurance_realestate,23,-0.0007427995575631964,0.004958822955778518,0.912,false
9,Finance_insurance_realestate,24,-0.002242893672110951,0.005531556350273591,0.708,false
9,Finance_insurance_realestate,25,-0.00398912259708036,0.005157403757614979,0.564,false
9,Finance_insurance_realestate,26,-0.0027905417851250285,0.004758025755659654,0.556,false
9,Finance_insurance_realestate,27,-0.004613767871686795,0.004801573414186879,0.296,false
9,Finance_insurance_realestate,28,-0.005258141377494568,0.004914207915424136,0.312,false
9,Finance_insurance_realestate,29,-0.005488074458320897,0.005420696297386781,0.356,false
9,Finance_insurance_realestate,30,-0.005840305088949452,0.005153540429240765,0.328,false
9,Finance_insurance_realestate,31,-0.005105846879146889,0.005432671430789533,0.384,false
9,Finance_insurance_realestate,32,-0.004620074793815943,0.005215600547699849,0.392,false
9,Finance_insurance_realestate,33,-0.0031363834722181695,0.0050055920828597795,0.564,false
9,Finance_insurance_realestate,34,0.00018688186792866824,0.004682993832813694,0.928,false
9,Finance_insurance_realestate,35,0.0006090238883641828,0.004687754714648031,0.852,false
9,Finance_insurance_realestate,36,-0.002322356491602434,0.004924974358823871,0.688,false
10,Business_repair_services,0,-0.0027677780823394203,0.002289263420975775,0.224,false
10,Business_repair_services,1,0.0003938509485817282,0.0027266860640400258,0.836,false
10,Business_repair_services,2,0.0033005130474961716,0.0035323020023075254,0.348,false
10,Business_repair_services,3,-0.0006463711842779927,0.004088823237845619,0.88,false
10,Business_repair_services,4,-0.0037839307255362062,0.004448096742413999,0.352,false
10,Business_repair_services,5,-0.0029068349811605366,0.004331691336343275,0.592,false
10,Business_repair_services,6,-0.003195028898772751,0.004984031772542774,0.492,false
10,Business_repair_services,7,-0.004218640838227137,0.005044362640692403,0.44,false
10,Business_repair_services,8,-0.004669945366750056,0.004897652509192644,0.328,false
10,Business_repair_services,9,-0.0058431656702320174,0.004655542967689162,0.18,false
10,Business_repair_services,10,-0.004485708216797346,0.004607534624929124,0.308,false
10,Business_repair_services,11,-0.003715484657903775,0.005019210959299589,0.512,false
10,Business_repair_services,12,-0.006946744252114035,0.004923589914735701,0.14,false
10,Business_repair_services,13,-0.0027851183498058597,0.005252935406604827,0.604,false
10,Business_repair_services,14,-0.0036457236510578617,0.0053498501252539285,0.448,false
10,Business_repair_services,15,-0.004092925480491385,0.005851490060306307,0.42,false
10,Business_repair_services,16,-0.00845597168456324,0.006223930546983406,0.156,false
10,Business_repair_services,17,-0.007363576517968407,0.006284380013678616,0.248,false
10,Business_repair_services,18,-0.007853929970694538,0.006324337988863693,0.176,false
10,Business_repair_services,19,-0.009895618045680342,0.006375348627135604,0.072,false
10,Business_repair_services,20,-0.00954242264929554,0.006049160309486798,0.136,false
10,Business_repair_services,21,-0.010477904827918114,0.005698642462055753,0.052,false
10,Business_repair_services,22,-0.012847911270253065,0.005617067673511609,0.012,false
10,Business_repair_services,23,-0.015504335734604968,0.005714350729135007,0.004,false
10,Business_repair_services,24,-0.015102420476873936,0.00589802559709891,0.0,true
10,Business_repair_services,25,-0.014269598525104624,0.006230583857505387,0.016,false
10,Business_repair_services,26,-0.010585739336402021,0.005610311700960662,0.048,false
10,Business_repair_services,27,-0.01064382132933281,0.006607374862512419,0.088,false
10,Business_repair_services,28,-0.0117956904006925,0.006095304535078039,0.048,false
10,Business_repair_services,29,-0.010728262900662363,0.006158611546678259,0.056,false
10,Business_repair_services,30,-0.009079766743727388,0.006713237625429986,0.212,false
10,Business_repair_services,31,-0.006459095331418341,0.006876390590053158,0.364,false
