horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0019108353983927793,0.0018114939925539758,-0.004324503679463432,0.00048774941366854863,-0.003282987694329096,-0.0004574890013908904
1,-0.0024499178838177423,0.0017506527116447844,-0.004499514740064096,-6.649777644361383e-5,-0.0037904742240619776,-0.0009678035280513799
2,-0.0024424508497019894,0.0018009119741263628,-0.005025520196183584,-7.141596853956411e-5,-0.003906650313957873,-0.0011875399684621128
3,0.0017496685726710176,0.002137043079139212,-0.0007542202405588479,0.004841254645297157,0.0002769820706539797,0.0034483540397571765
4,-0.001020753286422967,0.0024602920064299523,-0.0047749286988121135,0.0019442592911054907,-0.00327046771679998,0.000749851940544224
5,0.0002417788778354627,0.002473296948859174,-0.003814517757995075,0.0033710762323301033,-0.002145730824316262,0.0021601380059348644
6,0.002223990804888229,0.0026885697788577956,-0.002423093380786749,0.004968575167396301,-0.0006492902972429723,0.0038110362944341744
7,0.0012135205767424045,0.0019068276508883758,-0.0010800707722707864,0.003957250204873225,-0.0002708976158161734,0.0026477545260524633
8,-0.00043365468994387737,0.001576138462406918,-0.0024882477576105813,0.001734453876386441,-0.0016902836570767432,0.0009666075148115712
9,-0.001403572764259269,0.002154799764782763,-0.004093353860497548,0.0012170393978905597,-0.003041550754120853,0.00035516928971150545
10,-0.0019764542443015494,0.001739838444142951,-0.004113588698864825,0.0003568155358138459,-0.0032790068493768806,-0.0005154332987345523
11,-0.0010232349705739708,0.001917218384693271,-0.00313765446085729,0.0017783842268450157,-0.0023298793780432863,0.0005804147776073795
12,-0.0022127349699889946,0.0017313677669465318,-0.004717706786642126,0.0003063799688212327,-0.0036245628511732807,-0.0006928647828530227
13,-0.0021881423581929234,0.0020969801745011844,-0.004616044249291405,0.0007343794035789895,-0.0036657968365266906,-0.0005717581861010429
14,-0.0017668440224822871,0.0018206282752624182,-0.004329154764065463,0.0006286273257508476,-0.0031903483874297766,-0.00017351656716570294
15,-0.002031198756242599,0.0020693693804998484,-0.004804693248484081,0.0007612078321061651,-0.0037292988490843972,-0.00031837693888995687
16,-0.005219007779756714,0.001835798894766214,-0.007475801725165148,-0.0025110671398854314,-0.006702630867396236,-0.0036921789418611663
17,-0.00361351754723165,0.002253938521463405,-0.006750901238007938,-0.0006107268053978415,-0.005620442118759556,-0.0017831489085092344
18,0.0012612246923070943,0.0021546378306206908,-0.0014770759630506499,0.0038930436965132946,-0.0006664740389939253,0.0028678839283522804
19,-0.0007911067558641626,0.0019492861269547876,-0.003427744130149756,0.001915312814045994,-0.002463124399758091,0.0008176802212524601
20,3.712717015767098e-5,0.001981838464074064,-0.0022675652359648046,0.0024405279425701843,-0.001394883327773492,0.0014218573584371533
21,-0.0029645193471467663,0.002076736629599652,-0.0054200458988161015,-0.00033027689402523796,-0.004364983620067143,-0.0013263600991263366
22,2.6146459623070394e-5,0.0022290353263957705,-0.002853983572946854,0.0030411273084587163,-0.0016235024133055937,0.001731978646942788
23,-0.0011415747147069959,0.0017493252711709485,-0.003396866433050428,0.0012907615471204317,-0.002423895197887615,0.00023615129441499844
24,0.00023414057003239656,0.0018347289506809037,-0.0021764891814362594,0.0028511979100676755,-0.001287663339109778,0.0017473267689569307
25,-0.0016262553159206003,0.002137175090005675,-0.004365701482648779,0.0015606817877404312,-0.0032696106357975687,0.00021918600103877812
26,-0.0038233695344397265,0.0019095284257426878,-0.006384417103453131,-0.001181155308608736,-0.005420597557427565,-0.0022121514321852918
27,-0.0019185933187934466,0.0024002457034962674,-0.004822395490324609,0.0011932510351546897,-0.0034969696614942786,3.2194957398318323e-6
28,-0.004677090404099808,0.0017393906158482705,-0.0072301395802621335,-0.0020523184025042196,-0.0059763179008718035,-0.003288598449975805
29,-0.002883542288568615,0.0016828749377755903,-0.005150010638984924,-0.0004480179904210674,-0.004211274491786066,-0.0014975035819081764
30,-0.003300030205361573,0.0019178697401732324,-0.0058721946587616865,-0.0009949378951920364,-0.004855718791396463,-0.0017287138589777119
31,-0.0025596304456025434,0.0019177400679402316,-0.0047068839820298344,8.643305851002963e-5,-0.003860913169222292,-0.0008516833086305647
32,-0.00023266353760238706,0.0017686294444315706,-0.002365048073848085,0.0019719556608298688,-0.0016407703128052441,0.0011674018320688324
33,-0.0031922334809050736,0.00177446372095929,-0.005544324377917071,-0.000946407386752147,-0.004623224340804024,-0.0017624824234911303
34,-0.0051019300433935415,0.0017162342171432564,-0.007500700433760538,-0.0027893377215832283,-0.006320649525070909,-0.003822258803836726
35,-0.006355057795338948,0.0017254838033436363,-0.008510941072163335,-0.003982645097145752,-0.0077351293911147164,-0.004985556840776417
36,-0.003900416184982599,0.00267919007126598,-0.007029778048155936,-0.00011274641174025121,-0.00568614422336237,-0.0015254901683690609
