ind_group,ind_label,horizon,beta,boot_se,p_value,bh_reject
2,Manufacturing_Construction,24,0.00023414057003239656,0.0020196125486197356,0.864,false
2,Manufacturing_Construction,25,-0.0016262553159206003,0.002289666828691735,0.452,false
2,Manufacturing_Construction,26,-0.0038233695344397265,0.0020421773583025114,0.064,false
2,Manufacturing_Construction,27,-0.0019185933187934466,0.002196141320734261,0.356,false
2,Manufacturing_Construction,28,-0.004677090404099808,0.0018590797874869416,0.012,false
2,Manufacturing_Construction,29,-0.002883542288568615,0.002118373850224091,0.14,false
2,Manufacturing_Construction,30,-0.003300030205361573,0.0021997637522877585,0.132,false
2,Manufacturing_Construction,31,-0.0025596304456025434,0.0020055796924291153,0.164,false
2,Manufacturing_Construction,32,-0.00023266353760238706,0.0019319284641786502,0.852,false
2,Manufacturing_Construction,33,-0.0031922334809050736,0.0020944654753687862,0.124,false
2,Manufacturing_Construction,34,-0.0051019300433935415,0.0019069106820036163,0.012,false
2,Manufacturing_Construction,35,-0.006355057795338948,0.0019110890781178194,0.0,true
2,Manufacturing_Construction,36,-0.003900416184982599,0.002508039320812721,0.112,false
3,Trade,0,0.0012817673079051938,0.0018149593728051202,0.46,false
3,Trade,1,-0.003640470944836855,0.0019098308244222901,0.092,false
3,Trade,2,-0.002559766002339358,0.002011673936976341,0.224,false
3,Trade,3,-0.0021711358625600987,0.001766721333410336,0.252,false
3,Trade,4,-0.002063436495738678,0.001758436030003538,0.22,false
3,Trade,5,-0.002634789709667545,0.0019208633841287035,0.204,false
3,Trade,6,-0.0011189787803799886,0.001800200694336087,0.528,false
3,Trade,7,0.002320655714151727,0.0019050005264260315,0.248,false
3,Trade,8,-0.002444773668645598,0.0017772311945206006,0.164,false
3,Trade,9,-0.0024644787330634433,0.0016633408386073781,0.124,false
3,Trade,10,-0.0035987541269578245,0.001776422885182723,0.02,false
3,Trade,11,-0.003089294989737884,0.0020679933663301942,0.092,false
3,Trade,12,-0.003546417283284319,0.0018081830413873004,0.076,false
3,Trade,13,-0.0033502007566066877,0.0018926570061975673,0.072,false
3,Trade,14,-0.002665976752379212,0.0019120735479477198,0.076,false
3,Trade,15,-0.0013388560381639627,0.0018780260492617202,0.468,false
3,Trade,16,-0.001982474097110315,0.0019743642675719457,0.26,false
3,Trade,17,-0.003638400302162908,0.002134328544379826,0.032,false
3,Trade,18,0.00046851585275780645,0.0017963242624036509,0.796,false
3,Trade,19,-0.0004575784440448587,0.0021936141386285747,0.776,false
3,Trade,20,-0.001595644013827089,0.002076566234094799,0.408,false
3,Trade,21,-0.0017605359683002752,0.0024145530706213706,0.408,false
3,Trade,22,-0.0053537951250037545,0.0021339106497410003,0.012,false
3,Trade,23,-0.005313336607957351,0.002180785550223418,0.012,false
3,Trade,24,0.00020893997653531775,0.0023481676910629542,1.0,false
3,Trade,25,-0.0023325906380895446,0.0020686783256037475,0.184,false
3,Trade,26,-0.004044580724389435,0.002248051137966173,0.056,false
3,Trade,27,-0.004518538813190455,0.0021791723164927205,0.036,false
3,Trade,28,-0.0012873398240877052,0.0023505222578376625,0.56,false
3,Trade,29,-0.003042535891214115,0.0023916336751991633,0.204,false
3,Trade,30,-0.002511138873838126,0.002349251562467748,0.288,false
3,Trade,31,-0.003558227103561789,0.0025852561988407596,0.152,false
3,Trade,32,-0.0034726300555387494,0.002480160548513574,0.184,false
3,Trade,33,-0.0016804290396600816,0.002728308125042122,0.568,false
3,Trade,34,-0.0038482527949854368,0.002478978490175451,0.132,false
3,Trade,35,-0.00371818972664362,0.0026472545719458964,0.136,false
3,Trade,36,-0.0036959312390311976,0.002449412603774782,0.124,false
4,Services,0,0.0001839168495003348,0.0015531549776260224,0.884,false
4,Services,1,-0.0008617398684289177,0.001710285608356454,0.676,false
4,Services,2,-0.0038515762247965306,0.0017065518434668827,0.044,false
4,Services,3,8.634265210323532e-5,0.0018720961524210976,0.964,false
4,Services,4,0.0005808295511385953,0.0017315179977934472,0.748,false
4,Services,5,0.002141266626142748,0.0017088094731272526,0.188,false
4,Services,6,0.00035777068258893826,0.0017146336358056559,0.792,false
4,Services,7,0.0018996005445685426,0.0019142568908657714,0.312,false
4,Services,8,-0.0009017399189809775,0.0017995213329262774,0.528,false
4,Services,9,-0.0006701272481822256,0.0016907446070793307,0.616,false
4,Services,10,-0.0021412765759155216,0.0017963203935914803,0.208,false
4,Services,11,-0.0023698099524566835,0.0016974614401273405,0.164,false
4,Services,12,-0.001451890189605504,0.001557786034164263,0.38,false
4,Services,13,-0.0007473483798442833,0.0017596100946503728,0.72,false
4,Services,14,-0.00215098723829629,0.0017994998913244667,0.216,false
4,Services,15,-0.0005986474607570973,0.001941992443496751,0.768,false
4,Services,16,0.0004367506609272253,0.0016874853409999675,0.82,false
4,Services,17,-0.0005504712374713611,0.0018476331075748692,0.82,false
4,Services,18,-0.0006492718033840266,0.0018563096869114758,0.8,false
4,Services,19,-0.0004854695514718074,0.0018803030453052186,0.792,false
4,Services,20,-0.0017785884306619258,0.0020499704400994178,0.328,false
4,Services,21,-0.0017527634249478047,0.001856601228299081,0.316,false
4,Services,22,-0.0027713028316379527,0.002051167759417099,0.164,false
4,Services,23,-0.0022066982986550117,0.0018163957513046146,0.196,false
4,Services,24,0.0007432269104265921,0.0017464663794900545,0.62,false
4,Services,25,0.0014318860659349258,0.001946022719948593,0.424,false
4,Services,26,0.0006184253013875741,0.0015602755270785979,0.708,false
4,Services,27,-0.0009383196548188317,0.0018719998632754082,0.572,false
4,Services,28,-0.0013541905976835716,0.0019341542034586505,0.508,false
4,Services,29,0.0006138356140708991,0.001949350497095538,0.74,false
4,Services,30,-0.001218181036347779,0.001834275158257647,0.456,false
4,Services,31,-0.000621958801275999,0.0019271317836173877,0.668,false
4,Services,32,-0.0018027618298717925,0.0019492263525860553,0.324,false
4,Services,33,6.105107145744201e-5,0.0018339944210681333,0.992,false
4,Services,34,-0.0007539413064188907,0.001940481189618464,0.736,false
4,Services,35,-0.003067089218593217,0.002122719963245191,0.084,false
4,Services,36,-0.003146273400275747,0.0019480276839330226,0.092,false
