horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.001913337662846623,0.0017194434339567529,-0.006353225862919793,-0.0005168438211236874,-0.0050845011758799555,-0.0009044389487331138
1,0.001910454163704781,0.001128637363719582,0.0006336367957965347,0.0035170379817654747,0.0010621297383211418,0.002973296958057475
2,0.0030782706791296272,0.0014706347696604653,0.0016082840438419723,0.005733361378253466,0.0020312136517657018,0.004819615006990855
3,0.000715531580444642,0.0013742108353674398,-0.00151255657687178,0.0020226108000221247,-0.0007034936689200162,0.0016188243140281941
4,-0.000524589425107458,0.0015870126791852222,-0.003003436532248709,0.001171604770237357,-0.0021652040067689344,0.0005530605697774848
5,-0.0009320106104978931,0.0017225932908222026,-0.003853486520156805,0.0009249460822642583,-0.002571087626138028,0.00023752236676807521
6,-0.00089674804778841,0.00145403626993633,-0.0030895106707642854,0.0006442409109536819,-0.0022737886089288675,3.5932637534359635e-5
7,-0.0011885930463287054,0.001520981002267223,-0.0037718466310600147,0.0005606257651620998,-0.00286581349356072,-9.828556496270838e-5
8,-0.0016238273400841347,0.001311740655642016,-0.003812123041581305,-0.00023551764617972645,-0.003046727572643946,-0.0007550915557247212
9,-0.001516701465432575,0.0014494237480766692,-0.004115630227512067,-0.00012836146541077308,-0.0031574282293485314,-0.0007278021468428272
10,-0.0005184362663546678,0.0014841619551092529,-0.002979232283243319,0.0011190792822671752,-0.001987144554453596,0.0004652534100093559
11,-0.00038944486701204025,0.0016770209752593704,-0.0025028144007672613,0.0019471088016828298,-0.0017694579946325147,0.0009776361970013575
12,-0.0015699328321564223,0.001709170135415523,-0.003969669396989827,0.00046050432457172977,-0.0032247824515282647,-0.0004857136963487918
13,-6.699271584452299e-5,0.0018799072177223411,-0.0028193542810370687,0.0022456057873843633,-0.0017537643998596028,0.0012403543425173545
14,-0.0008136022354135289,0.0019408751727307977,-0.0034429218196887538,0.0016900343452540285,-0.0025816251533314935,0.00048514210569101186
15,-0.0018426965038181268,0.001826853476297402,-0.004380129408560635,0.0003743023323354974,-0.0034964733480861154,-0.00066581561608139
16,-0.0022334760156218253,0.0019451485232161734,-0.004854617805278523,0.00028285745614725806,-0.00384351087144031,-0.0008019921837383963
17,-0.0016816571782098813,0.0025864557232653062,-0.004814364228797606,0.0024179692345878308,-0.003770498711581098,0.0005684974599688775
18,-0.0027340309670292108,0.0022786081571965033,-0.006081436571277767,0.00032721767945707945,-0.004667011315911724,-0.0007685376054901126
19,-0.00400901190057318,0.0021913451562446448,-0.007391409283524334,-0.0012507565752039656,-0.006043744519252549,-0.0024318291086002507
20,-0.0037854023098311514,0.002421189321265047,-0.007537691608722883,-0.0005349453739502048,-0.006025696984720876,-0.0019161305431594955
21,-0.004285352800024532,0.002362655529539881,-0.007757691006498382,-0.0013206650060178051,-0.0066125573020892,-0.0024641450640345472
22,-0.0038266782526832598,0.0022686668440037206,-0.006985359851036552,-0.0007531355424900466,-0.005842738334533214,-0.0020631929390115583
23,-0.004948986160309434,0.0021520704968129665,-0.008056827940358011,-0.002328791921210664,-0.006918746385502017,-0.0033538410379139183
24,-0.0049970167460574085,0.002394828320434623,-0.008737459130623704,-0.0018635260153707887,-0.007228417070128567,-0.0031996117018324314
25,-0.004688400926761009,0.0024604542115155836,-0.008346324536732095,-0.0013797171685513174,-0.006817841921469677,-0.002763536786066948
26,-0.003753146269993659,0.002356964635714248,-0.007233432013023029,-0.000663882682953388,-0.005861865698374888,-0.001802430190167853
27,-0.004862123005344827,0.002385461378491895,-0.008355506153641876,-0.0022310147319361357,-0.006898460247002426,-0.0030042754915420855
28,-0.005218788639035426,0.0024451699230650503,-0.008571545824599586,-0.0022252223623218086,-0.007147734953373299,-0.0034871139465837316
29,-0.005361418715735168,0.0024568420986914785,-0.008823957274820514,-0.0022181294863202207,-0.007489617259223204,-0.0034564666389900658
30,-0.004990911437572524,0.0024484904015953735,-0.008684685730046613,-0.0018166387311778403,-0.007214323996802399,-0.0030874980189072466
31,-0.004492929899216151,0.002505429252152956,-0.008280737904073928,-0.0012315063901504777,-0.006698902499311014,-0.002550504411003997
32,-0.003626345628868206,0.0025565336547083367,-0.007500464333546905,-0.00026061950612528504,-0.006119433963298337,-0.0015681436526450848
33,-0.003416953560562618,0.0026336796507316646,-0.007426621589290595,0.00037250923418027807,-0.005618680728272927,-0.0013807109633684634
34,-0.003126341568259708,0.002602362792476645,-0.007004222159829198,0.0007281064899795123,-0.005420926187714477,-0.0011270578299256997
35,-0.002261009678162565,0.002824812127592747,-0.005869463661088787,0.0020617358549499423,-0.004665878854918007,0.000153537743034332
36,-0.0019232703254089415,0.002924689787534344,-0.005503858937262492,0.001994319698379701,-0.004179516005971629,0.0004959554012907087
