occ_group,occ_name,hours,income_share,ratio_75_25,median_income,mean_income,hourly_wage,unemp_rate,emp_number,hours_std,income_share_std,ratio_75_25_std,median_income_std,mean_income_std,hourly_wage_std,unemp_rate_std,emp_number_std
1,Managerial,0.006190411277220318,-0.005947151100848902,-0.03660614121994068,-0.01582613837141096,-0.01827349991951685,-0.025078730033334558,0.005948089522670519,-0.04138840723746754,0.9006751850839144,-0.6916882853675598,-0.6239993330237179,0.49814612532281566,0.5458494988458278,0.25701005432451474,-0.6085753251794995,-0.5641601817094587
2,Professional_specialty,-0.005836003426939142,0.01702820852621518,0.008187166743299468,-0.019894282228676164,-0.013773062973236999,-0.006821429867543881,0.01031273973411004,0.013772865172266207,0.07121908653288553,2.130360202113665,0.13328909200649455,0.40386062010938395,0.6541872621480178,0.7833667214588387,-0.23036127876101145,0.6879699457861447
3,High_tech,-0.0035016616176593808,0.001520270895903391,-0.05352463675195898,-0.048664180157966946,-0.06801617662211876,-0.06592139231157153,0.017112424295004286,0.045083066412902946,0.23221753016214722,0.22553030417282574,-0.9100282381860071,-0.2629261151624537,-0.6515920827051626,-0.9204809984844191,0.35885803723474624,1.3986940563567607
4,Sales,-0.03876884424674712,-0.014093796893866471,-0.08133346790794384,-0.027917740594444497,-0.09385169560288896,-0.05460749345497599,0.026109513152458932,-0.07768492497150517,-2.2001432714566778,-1.69233549226259,-1.380172259818196,0.21790460377422055,-1.2735233248352407,-0.5943020979692801,1.13849104742328,-1.388070896465691
5,Administrative_support,-0.00891554414209989,-0.001245563862953311,0.028304166060877763,-0.049843602440499735,-0.038761933773623594,-0.030523552561267403,0.008002792877707759,-0.014660413340252948,-0.141175370980943,-0.11419538128108941,0.4733928133490864,-0.29026104472006725,0.05263714550897688,0.10003620753907456,-0.43052722683212385,0.04255037706139825
6,Service,-0.0002475083612433983,-0.0006418050050307907,0.07300986310937195,-0.0006799780423256585,-0.008050515189607298,-0.007916597006850067,0.0269217026201464,-0.02299768328461388,0.45665493154498726,-0.0400360732458591,1.229200063296229,0.8491817397888823,0.7919445587547008,0.7517931306121293,1.2088704478681196,-0.1467010020738624
7,Farming_forestry_construction,-0.01632992316963253,0.0015134947763724028,0.046924305608857866,-0.0464416162006341,-0.03045556636943702,-0.012271411528988623,-0.010636878422752754,0.046254252982567454,-0.6525415638687359,0.2246979978157626,0.7881901970052462,-0.2114147692172872,0.2525940111372493,0.6262441372206556,-2.0457277961654037,1.4252793384710358
8,Precision_production_repair,-0.0060612863744156364,-0.0007606853253540261,-0.05673600802430819,-0.13739149153500452,-0.11074326620520755,-0.10428229494789226,0.013492503496756198,-0.03427894129934424,0.05568142886178419,-0.054638065711051266,-0.9643205957636252,-2.3193183355293296,-1.6801493923838449,-2.026423097073104,0.045177713154823336,-0.402779268930566
9,Machine_operators_transport,0.011652778374204616,-0.00021567829313267722,0.07450328393016548,0.010781845761840889,0.013389012284995398,0.0014820668592174751,0.0194774222789209,-0.06291414242975785,1.2774120441206382,0.012304793765896459,1.2544482611344905,1.1148271756338348,1.3080523235294759,1.02275594237159,0.5637943812570682,-1.0527823684957616
