occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,0,0.0010256397566875926,0.0035724609327911546,0.772,false
2,Professional_specialty,1,0.002072311111976451,0.0042594219970706745,0.668,false
2,Professional_specialty,2,-0.0033153753903687774,0.004032873575116726,0.404,false
2,Professional_specialty,3,-0.000776136639122955,0.0040614239794505595,0.848,false
2,Professional_specialty,4,0.005765181962629827,0.004279417945852747,0.156,false
2,Professional_specialty,5,0.0025623995387871403,0.00468949630328681,0.616,false
2,Professional_specialty,6,0.0021128590636729752,0.004242173592359009,0.628,false
2,Professional_specialty,7,0.002895433646077412,0.005013810635660778,0.54,false
2,Professional_specialty,8,-0.004888265355193658,0.004718110879339132,0.296,false
2,Professional_specialty,9,-0.0024807531819479043,0.004725948607053672,0.584,false
2,Professional_specialty,10,-0.00026825164861166167,0.005149047794902901,1.0,false
2,Professional_specialty,11,-0.0010657609237794288,0.0043739281670629225,0.828,false
2,Professional_specialty,12,-0.006048907584490359,0.0045986205270796355,0.168,false
2,Professional_specialty,13,-0.00081847844696291,0.00397786394084244,0.86,false
2,Professional_specialty,14,0.0002579520456638996,0.004455742460748249,0.972,false
2,Professional_specialty,15,0.0036002586823448367,0.004554354969238565,0.432,false
2,Professional_specialty,16,0.00451126597713445,0.004612941137647003,0.384,false
2,Professional_specialty,17,0.0035256335071284645,0.004689175201164132,0.484,false
2,Professional_specialty,18,-0.004230243736909964,0.0045855086101795305,0.36,false
2,Professional_specialty,19,0.0011655450207605717,0.004382131916069199,0.836,false
2,Professional_specialty,20,-0.0008180222889400062,0.00494204608343025,0.916,false
2,Professional_specialty,21,-0.0008034108574467497,0.004839249441801791,0.84,false
2,Professional_specialty,22,0.002336415555783765,0.0045953309063539475,0.548,false
2,Professional_specialty,23,-0.0011084489377470113,0.004167228225718551,0.824,false
2,Professional_specialty,24,-2.4052356622980817e-5,0.004801593969883007,1.0,false
2,Professional_specialty,25,-0.0007588222482175781,0.004717056976560456,0.856,false
2,Professional_specialty,26,0.007975035782952137,0.0046967072768195756,0.064,false
2,Professional_specialty,27,0.0032744261323596857,0.005012740554954862,0.476,false
2,Professional_specialty,28,0.00017736630336271877,0.00487737265830865,0.972,false
2,Professional_specialty,29,-0.0001253383807466298,0.004970269374180459,1.0,false
2,Professional_specialty,30,-0.0002899383899761082,0.004483080846561513,0.988,false
2,Professional_specialty,31,0.002602742907056217,0.004449708235259626,0.464,false
2,Professional_specialty,32,-0.006792011238067941,0.004553931001455704,0.112,false
2,Professional_specialty,33,-0.0018703292366482726,0.004842090670080061,0.7,false
2,Professional_specialty,34,0.0036328032540165252,0.005431006447549175,0.544,false
2,Professional_specialty,35,0.00057151513448965,0.004372018080794706,0.784,false
2,Professional_specialty,36,-0.004982350741708496,0.0046885906833116645,0.32,false
3,High_tech,0,-0.008217802020270934,0.004278941310655581,0.076,false
3,High_tech,1,-0.0049533687561144025,0.005236761828405371,0.36,false
3,High_tech,2,-0.01032259941792967,0.005179266447017219,0.048,false
3,High_tech,3,-0.002524152837192416,0.005885165595103968,0.7,false
3,High_tech,4,-0.004886832140041967,0.006206397760703349,0.484,false
3,High_tech,5,-0.0012369893714066476,0.005204388786041609,0.772,false
3,High_tech,6,-0.0034251213421969584,0.0051408191018922885,0.476,false
3,High_tech,7,0.0018998755151914048,0.005429693753454188,0.672,false
3,High_tech,8,-0.004922673015743082,0.005123162242457631,0.344,false
3,High_tech,9,-0.007298700817020488,0.004821671580303907,0.132,false
3,High_tech,10,-0.0016886995907125057,0.005905895590930136,0.772,false
