group_id,cum_irf,oil_intensity,fitted,residual,alpha,delta,r_squared,var_share
1,-0.028987614792503176,0.0791542933632154,0.0005898092573319766,-0.02957742404983515,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
2,0.057638891060920905,0.049967435301234944,0.0017152734516456979,0.05592361760927521,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
3,0.006826593211855585,0.08638651417638174,0.00031093012778318687,0.006515663084072398,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
4,-0.031387236572761455,0.030304485848941843,0.0024734895472652368,-0.03386072612002669,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
5,0.004657697948820446,0.10934693085611798,-0.0005744384447672092,0.005232136393587656,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
6,0.005711830943724114,0.029739489507628603,0.002495276172969037,0.003216554770755077,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
7,-0.0057342256882592256,0.0662659184440039,0.0010867933610563393,-0.006821019049315565,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
8,0.000989421811977296,0.1419274917738512,-0.0018307660243133865,0.0028201878362906826,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
9,-0.006581637044076966,0.17568938564073755,-0.003132646569273364,-0.0034489904748036017,0.0036420501945827032,-0.03856064917723294,0.005505749373815316,0.005505749373814886
