occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,0,0.0031563194439618836,0.0018991270056794324,0.084,false
2,Professional_specialty,1,0.00575531550489316,0.003938492907142457,0.072,false
2,Professional_specialty,2,0.005439653283655678,0.003764598523424287,0.076,false
2,Professional_specialty,3,0.0012159026756038685,0.0037899077362901702,0.736,false
2,Professional_specialty,4,0.0018179154967753138,0.0037079779074947966,0.592,false
2,Professional_specialty,5,0.0020252850933743525,0.0038424927716769527,0.604,false
2,Professional_specialty,6,0.003527205966911497,0.004042156947089826,0.364,false
2,Professional_specialty,7,0.005051768971970108,0.0040221941682185135,0.18,false
2,Professional_specialty,8,0.007056019750256637,0.003996661443268369,0.016,false
2,Professional_specialty,9,0.008070637787998469,0.0038797662298908557,0.016,false
2,Professional_specialty,10,0.005796449793369071,0.0036667008040089165,0.088,false
2,Professional_specialty,11,0.006248798640963712,0.003853095511089415,0.072,false
2,Professional_specialty,12,0.005023889563147548,0.0046084436359135296,0.256,false
2,Professional_specialty,13,0.004468459569457005,0.004949031074211129,0.332,false
2,Professional_specialty,14,0.003684799781840155,0.005244833743630229,0.456,false
2,Professional_specialty,15,0.00031822406168268005,0.005310964798129156,0.956,false
2,Professional_specialty,16,0.0023342391946921262,0.005458576063550381,0.56,false
2,Professional_specialty,17,0.0022202205850981307,0.005250231636027894,0.62,false
2,Professional_specialty,18,0.004506793473208481,0.005333313728238982,0.32,false
2,Professional_specialty,19,0.004585906773028946,0.005376280576399934,0.316,false
2,Professional_specialty,20,0.009168770576626685,0.005189682128472012,0.064,false
2,Professional_specialty,21,0.006163692140450906,0.0046564749015466835,0.132,false
2,Professional_specialty,22,0.003956830071894306,0.0050743615550428705,0.44,false
2,Professional_specialty,23,0.003528467394352195,0.004912305201476364,0.452,false
2,Professional_specialty,24,0.003962350493736651,0.005753585682918496,0.436,false
2,Professional_specialty,25,0.0017647342785400584,0.005967756011766676,0.816,false
2,Professional_specialty,26,0.0005811933283929953,0.005524134641330856,0.908,false
2,Professional_specialty,27,-0.0012471857185505834,0.005889643320215709,0.792,false
2,Professional_specialty,28,0.00022828397094827693,0.005736919989977216,1.0,false
2,Professional_specialty,29,0.0008653515812544285,0.0058675866758404515,0.9,false
2,Professional_specialty,30,0.00036101992396661716,0.005729720997155527,1.0,false
2,Professional_specialty,31,0.005239663098607892,0.006208095557624938,0.396,false
2,Professional_specialty,32,0.008861203368045955,0.005682176470885806,0.088,false
2,Professional_specialty,33,0.007056712017558271,0.005806587295146451,0.18,false
2,Professional_specialty,34,0.0034585463887061804,0.005526704503519148,0.508,false
2,Professional_specialty,35,0.0015571059260840621,0.005595830012762128,0.78,false
2,Professional_specialty,36,0.003934091959390204,0.0063538712274617114,0.528,false
3,High_tech,0,0.0022523827952543006,0.00286059031701819,0.352,false
3,High_tech,1,0.00788847749787768,0.003429003105252974,0.012,false
3,High_tech,2,0.0068105740569482836,0.0036551239905149116,0.036,false
