horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_group,occupation
19,0.001833665035922209,-0.011238576908040778,0.014017606251127211,-0.005038440898131055,0.008636817254857631,inequality,Energy_intensive,Energy intensive,1,Managerial
20,0.004935303388840118,-0.00312804040756408,0.01279657837685957,0.00024160650734016478,0.009927476536569464,inequality,Energy_intensive,Energy intensive,1,Managerial
21,-0.00018421939592213813,-0.009746294380345936,0.011253706050360957,-0.006232537150979235,0.006141166937661059,inequality,Energy_intensive,Energy intensive,1,Managerial
22,0.009628261801243156,-0.0028993858639078246,0.019542153128195315,0.0018836039237606645,0.015150903797511894,inequality,Energy_intensive,Energy intensive,1,Managerial
23,-0.007594400006625679,-0.01674381971887591,0.00155249620076422,-0.013706356753361008,-0.0020728257128215175,inequality,Energy_intensive,Energy intensive,1,Managerial
24,-0.002672184639779261,-0.01190450483287387,0.006055676650690098,-0.008049198598180124,0.002818276585496394,inequality,Energy_intensive,Energy intensive,1,Managerial
25,-0.007454484137375656,-0.018712315779347767,0.0031555213268989425,-0.014309096556424802,-0.0013685316840448642,inequality,Energy_intensive,Energy intensive,1,Managerial
26,-0.003780135387916876,-0.013393113348075702,0.007337796302826521,-0.010123320726298311,0.002151033913762994,inequality,Energy_intensive,Energy intensive,1,Managerial
27,0.007230198533862046,-0.002564384342300256,0.017491627335813876,0.0009412404610888592,0.01292114794689446,inequality,Energy_intensive,Energy intensive,1,Managerial
28,-0.01053151121424036,-0.019827643048187293,1.8438286909939344e-6,-0.015824791836420465,-0.004995426025909085,inequality,Energy_intensive,Energy intensive,1,Managerial
29,-0.0009542535397751592,-0.012916219777918335,0.011466270337406154,-0.007953572779368048,0.007851674679499715,inequality,Energy_intensive,Energy intensive,1,Managerial
30,0.011321410763137717,0.0016165321385284998,0.020157529559173902,0.006224083672670847,0.01665673981468937,inequality,Energy_intensive,Energy intensive,1,Managerial
31,0.0017984833777788681,-0.00907177993490815,0.015250628567631284,-0.004860104652556769,0.009978806450301261,inequality,Energy_intensive,Energy intensive,1,Managerial
32,-0.005666332434621294,-0.015224350957452181,0.004339843270258923,-0.011569674209610196,0.0005611405892672243,inequality,Energy_intensive,Energy intensive,1,Managerial
33,-0.013703937137610698,-0.02327735106316484,-0.004595289577086024,-0.019850576131458575,-0.007701409263614972,inequality,Energy_intensive,Energy intensive,1,Managerial
34,0.012559928988863761,0.002969877466698856,0.022584066976272923,0.0068310205277018,0.018614772319821886,inequality,Energy_intensive,Energy intensive,1,Managerial
35,0.004499062217029283,-0.005668085110970734,0.013148193420259528,-0.0012096221365903957,0.009137787151964233,inequality,Energy_intensive,Energy intensive,1,Managerial
36,0.00311510721983648,-0.006113554773195045,0.013431793746879297,-0.0021518134153702905,0.008717603386571819,inequality,Energy_intensive,Energy intensive,1,Managerial
0,-0.005116788080400518,-0.018115089835805558,0.009958716974325783,-0.012995779584162735,0.003953445865009366,inequality,Energy_intensive,Energy intensive,2,Professional specialty
1,0.02024362707228996,0.005022104855021097,0.03362444269335138,0.010301073598944837,0.027725587589337356,inequality,Energy_intensive,Energy intensive,2,Professional specialty
2,0.01675873206738103,0.004908578271815858,0.030402555600904307,0.00953400920045288,0.024015404418030895,inequality,Energy_intensive,Energy intensive,2,Professional specialty
3,0.0014061670771356968,-0.009678481997182667,0.012604379239180022,-0.0057442897191462,0.007692061263255806,inequality,Energy_intensive,Energy intensive,2,Professional specialty
4,-0.006027332571180322,-0.017617476229842367,0.0051038251250697005,-0.012869793222388543,0.0005979985204174719,inequality,Energy_intensive,Energy intensive,2,Professional specialty
5,-0.004907232322858141,-0.01667401982630042,0.006280417611618748,-0.01187447661929886,0.002152620622305353,inequality,Energy_intensive,Energy intensive,2,Professional specialty
6,-0.0028867327548624147,-0.01656074718991646,0.00894445938909564,-0.01137709245444723,0.00483372368919785,inequality,Energy_intensive,Energy intensive,2,Professional specialty
7,0.003280214835726249,-0.009587531084851065,0.015173262152042302,-0.005136742151963827,0.010348278109132985,inequality,Energy_intensive,Energy intensive,2,Professional specialty
8,-0.011513653515155316,-0.023599407807770353,0.00013465207266917002,-0.01884751031878051,-0.004860563388670598,inequality,Energy_intensive,Energy intensive,2,Professional specialty
9,-0.0004607737247453302,-0.016189537026315426,0.013742886262220543,-0.010571497037843536,0.007572639671455752,inequality,Energy_intensive,Energy intensive,2,Professional specialty
10,-0.004923081134045732,-0.017051130973911914,0.006643789845123205,-0.012624483238643649,0.002628350803022977,inequality,Energy_intensive,Energy intensive,2,Professional specialty
11,0.0073284505799687885,-0.005738208053964133,0.02088723220273821,-0.0006359678867913082,0.016454124762058597,inequality,Energy_intensive,Energy intensive,2,Professional specialty
12,0.0004036230562397907,-0.010300963027684386,0.011619080097949834,-0.005627474871729517,0.007119894999388716,inequality,Energy_intensive,Energy intensive,2,Professional specialty
13,0.0065627970843287935,-0.007047293832751663,0.01822127460013411,-0.0012980047310839791,0.01393363393627127,inequality,Energy_intensive,Energy intensive,2,Professional specialty
14,-0.008356930776071586,-0.022591342408315472,0.004861107001007737,-0.016551679867763083,-0.0003778305749622263,inequality,Energy_intensive,Energy intensive,2,Professional specialty
15,0.011725048268470425,0.0027689795144568083,0.02288505606368372,0.0061586586150299905,0.018347543264812735,inequality,Energy_intensive,Energy intensive,2,Professional specialty
16,-0.004184067207927187,-0.015462162814624019,0.007620540934920492,-0.010921686919976876,0.0020249985173145454,inequality,Energy_intensive,Energy intensive,2,Professional specialty
17,-0.005004433253906849,-0.019771031527155005,0.00800892764751333,-0.01225836446974502,0.0027898171730393034,inequality,Energy_intensive,Energy intensive,2,Professional specialty
18,-0.007337727642975827,-0.017940831865166557,0.0042601535505440045,-0.014175710985990504,-0.0010513170633244867,inequality,Energy_intensive,Energy intensive,2,Professional specialty
19,0.005521804007116979,-0.008217056471372802,0.01697313883564958,-0.00251334571029253,0.013094252408068633,inequality,Energy_intensive,Energy intensive,2,Professional specialty
20,0.0011536222313758384,-0.009522183693846721,0.014095619667912887,-0.005138580659470553,0.008743354744611125,inequality,Energy_intensive,Energy intensive,2,Professional specialty
21,0.012884501505369681,0.0004962969837172138,0.026721743576275422,0.005641817395520772,0.021124738205985157,inequality,Energy_intensive,Energy intensive,2,Professional specialty
22,0.009267615706568757,-0.0031729037529403536,0.021834822407319404,0.001719334063137362,0.016478783491170032,inequality,Energy_intensive,Energy intensive,2,Professional specialty
23,-0.0003446297136996458,-0.012056009452572217,0.011719006770829564,-0.007411241752294322,0.006571878680515443,inequality,Energy_intensive,Energy intensive,2,Professional specialty
24,0.011890753868554984,-0.001649506003735736,0.02612414110426586,0.004348091492308105,0.020837997345355443,inequality,Energy_intensive,Energy intensive,2,Professional specialty
25,-0.011690590243405533,-0.02359552527847901,0.0002688664756779046,-0.018627955753398442,-0.004329408068795836,inequality,Energy_intensive,Energy intensive,2,Professional specialty
26,-0.012888683024984969,-0.026759971979275758,0.000826975479463924,-0.020930849855246698,-0.004901636739033809,inequality,Energy_intensive,Energy intensive,2,Professional specialty
27,0.010946339496477853,-0.0014383950705366775,0.024949603508975654,0.0039355981125796064,0.019173934626443907,inequality,Energy_intensive,Energy intensive,2,Professional specialty
28,0.005383874500567903,-0.005668300654260926,0.016976230262476397,-0.0016275772103998068,0.012309853202733598,inequality,Energy_intensive,Energy intensive,2,Professional specialty
29,0.011144914591726996,-0.000951067009951392,0.022039966614211114,0.0038834922728573492,0.017603757223648243,inequality,Energy_intensive,Energy intensive,2,Professional specialty
30,-0.018230471783940994,-0.03197280478617323,-0.0055373733655145665,-0.026066303575381797,-0.010421054864866266,inequality,Energy_intensive,Energy intensive,2,Professional specialty
31,-0.01920513976653363,-0.03149342874551536,-0.006991466334521537,-0.0270691664433146,-0.011863126156062428,inequality,Energy_intensive,Energy intensive,2,Professional specialty
32,-0.00182362508131376,-0.01838229719672602,0.012606980487165955,-0.011281326461406815,0.006460872006224427,inequality,Energy_intensive,Energy intensive,2,Professional specialty
33,-0.0006745479916744433,-0.01214178772566408,0.010782085062173631,-0.008318348712739218,0.007264028269891585,inequality,Energy_intensive,Energy intensive,2,Professional specialty
34,-0.008813714672261296,-0.02439323660419499,0.009659386651815729,-0.018115505771346158,0.0015436197999060004,inequality,Energy_intensive,Energy intensive,2,Professional specialty
35,0.014058020150837588,0.0023417411439882185,0.026390550726415465,0.007591190166813563,0.021046430622937387,inequality,Energy_intensive,Energy intensive,2,Professional specialty
36,0.0009355229471080701,-0.011499501955187497,0.013236176507272634,-0.0071021550846530924,0.007508962224774298,inequality,Energy_intensive,Energy intensive,2,Professional specialty
0,0.014060507267759984,-0.012539639149221373,0.039899713170254064,-0.0008348322351377935,0.028379946546091106,inequality,Energy_intensive,Energy intensive,3,High tech
1,0.00108227972162722,-0.03160323197738354,0.03817445174691829,-0.019865568390429904,0.023701257739031888,inequality,Energy_intensive,Energy intensive,3,High tech
2,-0.03664279679077103,-0.06449609199663536,-0.007945671489191855,-0.0528923801463419,-0.018897954741231418,inequality,Energy_intensive,Energy intensive,3,High tech
3,-0.008322987323893144,-0.039964092121068884,0.018308223126248628,-0.026270291349753186,0.008267011209104976,inequality,Energy_intensive,Energy intensive,3,High tech
4,-0.050131589267282256,-0.07726989665802107,-0.014411437706868896,-0.06608304536266785,-0.031108711332468564,inequality,Energy_intensive,Energy intensive,3,High tech
5,0.009962821063447076,-0.017298127587465913,0.03967484505503918,-0.007250817779874906,0.02538627678754131,inequality,Energy_intensive,Energy intensive,3,High tech
6,0.001021839217878839,-0.03428313978440174,0.038592405604047884,-0.01875680842472911,0.023766128056840988,inequality,Energy_intensive,Energy intensive,3,High tech
7,-0.00709979413237837,-0.04197465703535827,0.019769106394707435,-0.027371153287736087,0.008929986885896525,inequality,Energy_intensive,Energy intensive,3,High tech
8,0.018128999574351646,-0.02021102628485014,0.04906084249053025,-0.0029677629481088506,0.03688471558655437,inequality,Energy_intensive,Energy intensive,3,High tech
9,0.009197940106924277,-0.019008293276656946,0.03909066496219902,-0.007060829569058947,0.02609663188371343,inequality,Energy_intensive,Energy intensive,3,High tech
10,0.009802041188078226,-0.02265370214501209,0.04579611502113333,-0.011694144129406983,0.030907234499791388,inequality,Energy_intensive,Energy intensive,3,High tech
11,0.03386255346159683,0.007008939998877067,0.05766787446624125,0.01853723124618257,0.047223918516771116,inequality,Energy_intensive,Energy intensive,3,High tech
12,-0.004167539159929068,-0.03763039888278732,0.02860673753310712,-0.02446776400282623,0.01651344497502695,inequality,Energy_intensive,Energy intensive,3,High tech
13,-0.03583469648497394,-0.06004273658060612,-0.010363613405767556,-0.05017750167553497,-0.02034575748581767,inequality,Energy_intensive,Energy intensive,3,High tech
14,-0.0007355463024369383,-0.030746682983040015,0.03380918323520974,-0.02064671824316526,0.020875300085026534,inequality,Energy_intensive,Energy intensive,3,High tech
15,-0.01010873665445496,-0.04217016400704722,0.01955640129075209,-0.029297182860037116,0.00537719057185271,inequality,Energy_intensive,Energy intensive,3,High tech
16,-0.023140222123669865,-0.05139681506172462,0.011876161454790864,-0.04040212734847654,-0.00425317864139271,inequality,Energy_intensive,Energy intensive,3,High tech
17,-0.024145106693549263,-0.06290435000427466,0.009367154713297143,-0.04625712175912424,-0.003991754063934091,inequality,Energy_intensive,Energy intensive,3,High tech
18,0.011473992630848218,-0.018820004043074372,0.040776236035400315,-0.006293621022061395,0.026744024152778434,inequality,Energy_intensive,Energy intensive,3,High tech
19,0.02314309233870508,-0.00456817008629451,0.05019946891902008,0.006344999413161478,0.03953351626724576,inequality,Energy_intensive,Energy intensive,3,High tech
20,0.01335760692704776,-0.013466105665767598,0.04204779746533853,-0.0028886299751824055,0.030034649806762674,inequality,Energy_intensive,Energy intensive,3,High tech
21,-0.013042662211899142,-0.05421829236640479,0.030156402478425763,-0.03735569313405314,0.012844721193927015,inequality,Energy_intensive,Energy intensive,3,High tech
22,-0.006563476412691483,-0.03272469254916333,0.02133429345050331,-0.023366541576746048,0.00828129277257474,inequality,Energy_intensive,Energy intensive,3,High tech
23,-0.0038370423945144026,-0.03389351343132021,0.02764451407311454,-0.02127914092891083,0.014817846978597605,inequality,Energy_intensive,Energy intensive,3,High tech
24,-0.00891836686186075,-0.035240283599157166,0.020213484589467885,-0.024460640321915948,0.008361746178301991,inequality,Energy_intensive,Energy intensive,3,High tech
25,-0.0059387612535096715,-0.03763717436316784,0.022188728279030814,-0.026043608538416665,0.010833553460623004,inequality,Energy_intensive,Energy intensive,3,High tech
26,0.0412064056624274,-0.004321540752600397,0.07873869855364192,0.018748400072623933,0.0646698229328989,inequality,Energy_intensive,Energy intensive,3,High tech
27,0.010439344833086386,-0.021213442478473066,0.042294126280881764,-0.007346740282040335,0.03118255855900213,inequality,Energy_intensive,Energy intensive,3,High tech
28,-0.017454447643666833,-0.04422342521106677,0.01648086409357105,-0.0337175027061639,0.003431561073251748,inequality,Energy_intensive,Energy intensive,3,High tech
29,0.00833831109823813,-0.02668128083686114,0.040878315671570964,-0.012297775947682051,0.028033994353875033,inequality,Energy_intensive,Energy intensive,3,High tech
30,0.004861137942170799,-0.024089852528854084,0.03706871654538766,-0.012154782825222133,0.02513108664447137,inequality,Energy_intensive,Energy intensive,3,High tech
31,-0.011211424380710934,-0.04245213995856568,0.012370882530187621,-0.030245006537040847,0.0027681499737483937,inequality,Energy_intensive,Energy intensive,3,High tech
32,0.002382843746200997,-0.03646551211825449,0.03897599075537226,-0.019831334667348738,0.023493496754824587,inequality,Energy_intensive,Energy intensive,3,High tech
33,0.023047422436579156,-0.00892636649239682,0.05599760947545217,0.003918790347207546,0.04472967493533482,inequality,Energy_intensive,Energy intensive,3,High tech
34,0.013479863999043778,-0.018532972829708026,0.04434134765288395,-0.007715976802334669,0.031642397581240524,inequality,Energy_intensive,Energy intensive,3,High tech
35,0.054430067296718475,0.0202378490388525,0.08164217872350123,0.034415644881627454,0.07197715176570128,inequality,Energy_intensive,Energy intensive,3,High tech
36,0.00015690523774650444,-0.025890662541933302,0.03123890640142801,-0.01595597995209014,0.018842731261149107,inequality,Energy_intensive,Energy intensive,3,High tech
0,0.01237142081877166,-0.013414484831135224,0.041784676388197814,-0.004308382936101078,0.02901506872183335,inequality,Energy_intensive,Energy intensive,4,Sales
1,0.023823279325345035,-0.006440582090864372,0.049142995003643546,0.006099779088791436,0.03833380260799209,inequality,Energy_intensive,Energy intensive,4,Sales
2,-0.010610275016114964,-0.052036269539963834,0.03349687393867188,-0.03621026598090466,0.016180430824532986,inequality,Energy_intensive,Energy intensive,4,Sales
3,0.006185602561753701,-0.04083817634922725,0.04558827183746987,-0.022153058921296497,0.03127187395128777,inequality,Energy_intensive,Energy intensive,4,Sales
4,0.013284715212833493,-0.011121748563002628,0.038027781871292715,-0.000735091456261645,0.027164990349730033,inequality,Energy_intensive,Energy intensive,4,Sales
5,0.015445939856142243,-0.019948939853321652,0.05924652696670929,-0.006950390152149589,0.038364381863919085,inequality,Energy_intensive,Energy intensive,4,Sales
6,0.011594124272109178,-0.031941341880703425,0.05408403679337287,-0.016604262159724208,0.03686615002080658,inequality,Energy_intensive,Energy intensive,4,Sales
7,0.04194427987235926,0.011381156118920797,0.08038553079553384,0.023725304232042412,0.06204226461198287,inequality,Energy_intensive,Energy intensive,4,Sales
8,-0.0003075279880199473,-0.033027111934716295,0.026851529094084697,-0.01982307384573112,0.016883933057767645,inequality,Energy_intensive,Energy intensive,4,Sales
9,0.009991764268596335,-0.031636450891948484,0.04445510334623015,-0.015538543334522125,0.03125528479987986,inequality,Energy_intensive,Energy intensive,4,Sales
10,0.0017186137776118503,-0.042111942441931845,0.04136741714178474,-0.02338193294156372,0.026219158028278036,inequality,Energy_intensive,Energy intensive,4,Sales
11,-0.0017738950810143087,-0.036110257266578905,0.03777621131447662,-0.021597579914927074,0.023111748316067493,inequality,Energy_intensive,Energy intensive,4,Sales
12,-0.04291762925811922,-0.07054570086379999,-0.008850628534924486,-0.060425192504300035,-0.02339057275399484,inequality,Energy_intensive,Energy intensive,4,Sales
13,-0.038513981419894726,-0.06778438637584168,0.0013450128294078961,-0.056147265900121104,-0.017925062144895705,inequality,Energy_intensive,Energy intensive,4,Sales
14,-0.03998822518907207,-0.06924974625317712,-0.009196516687872944,-0.05745153041731419,-0.022687783763316465,inequality,Energy_intensive,Energy intensive,4,Sales
15,0.0390700395547269,-0.01734827364354149,0.07934293233966831,0.008961607544137495,0.06287495968921133,inequality,Energy_intensive,Energy intensive,4,Sales
16,0.01534571506289133,-0.03329455778095193,0.06051471739277768,-0.01122225090294061,0.04295325454493577,inequality,Energy_intensive,Energy intensive,4,Sales
17,0.04474126629749901,0.010207250019268317,0.07546901470104624,0.02386733258790673,0.06319627942206835,inequality,Energy_intensive,Energy intensive,4,Sales
18,-0.04345802674476018,-0.10012313657283947,0.02112498863127049,-0.07386786423380415,-0.0011723473259005884,inequality,Energy_intensive,Energy intensive,4,Sales
19,-0.013419099495387748,-0.041373368871156876,0.01628571012452616,-0.03001999817156516,0.005187499801104559,inequality,Energy_intensive,Energy intensive,4,Sales
20,-0.0150453811566484,-0.053053497508945335,0.029905333628805417,-0.03793071327416678,0.009838230132519957,inequality,Energy_intensive,Energy intensive,4,Sales
21,0.03221421357091338,-0.0038418947551198124,0.07877564148105962,0.008264859172233026,0.05858716272406175,inequality,Energy_intensive,Energy intensive,4,Sales
22,0.015084395301928483,-0.022215962240255148,0.045761755030396326,-0.008083344861496922,0.034345841055906864,inequality,Energy_intensive,Energy intensive,4,Sales
23,0.007646119811425949,-0.02821743874399197,0.03270107234505166,-0.013228016277172525,0.024467948753136064,inequality,Energy_intensive,Energy intensive,4,Sales
24,-0.025186992201930235,-0.06644215703430055,0.018866964669817778,-0.05079746880618284,-0.0013019246897758574,inequality,Energy_intensive,Energy intensive,4,Sales
25,-0.03717178199448572,-0.07609362885099522,0.0005800364553501594,-0.05951893318532184,-0.014420557174280164,inequality,Energy_intensive,Energy intensive,4,Sales
26,0.01329342761644312,-0.028769438728808876,0.057582676365184375,-0.011840826046605456,0.035875608493260595,inequality,Energy_intensive,Energy intensive,4,Sales
27,-0.0025752738087041187,-0.043594212911243796,0.0322996286331405,-0.02821634956028638,0.01975505138924346,inequality,Energy_intensive,Energy intensive,4,Sales
28,-0.014652290702495638,-0.05317562920664957,0.02464001342464723,-0.03930131083999829,0.0078113755898145485,inequality,Energy_intensive,Energy intensive,4,Sales
29,-0.01667566672125369,-0.06762859688944352,0.02415480641369828,-0.049582452162680285,0.005009164312898072,inequality,Energy_intensive,Energy intensive,4,Sales
30,0.018610663132019856,-0.027218737328094694,0.06462975200774247,-0.0073329036993812075,0.044659009101225375,inequality,Energy_intensive,Energy intensive,4,Sales
31,0.017808183687052236,-0.022652379108473748,0.04642054906643796,-0.006763241945195352,0.03358227825796047,inequality,Energy_intensive,Energy intensive,4,Sales
32,0.041166692225024254,-0.008114836473527502,0.08970145289530804,0.011407591323973745,0.06634922450087712,inequality,Energy_intensive,Energy intensive,4,Sales
33,-0.04686821234957308,-0.08877111678810093,-0.01629978670648167,-0.07378859271373747,-0.029624104328969007,inequality,Energy_intensive,Energy intensive,4,Sales
34,-0.03139774795169951,-0.061084572853008584,0.0014883608850447816,-0.0496013992330665,-0.0124917653332648,inequality,Energy_intensive,Energy intensive,4,Sales
35,-0.025881344814648145,-0.05592253300855447,0.005890368183056816,-0.043334096691646624,-0.005461863003732845,inequality,Energy_intensive,Energy intensive,4,Sales
36,0.044277486105189126,0.006553690252668831,0.08497533480964473,0.01950506247093784,0.0683559542935844,inequality,Energy_intensive,Energy intensive,4,Sales
0,-0.01112435499280273,-0.017862057361145333,-0.005012328868864948,-0.015106705155158013,-0.0075341256752979435,inequality,Energy_intensive,Energy intensive,5,Administrative support
1,-0.0034047773318609193,-0.00878066874954681,0.0032846034279390094,-0.00679815908557295,0.0005246196202369968,inequality,Energy_intensive,Energy intensive,5,Administrative support
2,-0.0018341506285940695,-0.012433146710054258,0.007715890711585881,-0.008756192712533433,0.0034804557858882984,inequality,Energy_intensive,Energy intensive,5,Administrative support
3,-0.00013447508099797997,-0.005565614579766952,0.006150962867579516,-0.00329264884781202,0.0036972577526148027,inequality,Energy_intensive,Energy intensive,5,Administrative support
4,-0.0011874658911417452,-0.008379899015205748,0.005872331079155693,-0.0057528490985327505,0.0033514154299309094,inequality,Energy_intensive,Energy intensive,5,Administrative support
5,-0.0023569720281256174,-0.00920375131066617,0.005071748841093423,-0.006415813465924935,0.001630643773256058,inequality,Energy_intensive,Energy intensive,5,Administrative support
6,-0.006782559448168486,-0.013134920273006983,0.0003931831049387574,-0.011059733331357256,-0.002421408398958532,inequality,Energy_intensive,Energy intensive,5,Administrative support
7,-0.005952214886723481,-0.01289420533287353,0.0029426921768280446,-0.010787076993695854,-0.0008207463213210997,inequality,Energy_intensive,Energy intensive,5,Administrative support
8,-0.006064181640992583,-0.013844527572843424,0.0014382606802619113,-0.010583742600960714,-0.001541276781287815,inequality,Energy_intensive,Energy intensive,5,Administrative support
9,0.0063307719116341005,-0.0007359733456350102,0.01444712192133918,0.002320792844777206,0.010603273023236083,inequality,Energy_intensive,Energy intensive,5,Administrative support
10,-0.0011407673039459958,-0.007427458757609368,0.004406287756933272,-0.004606485888693802,0.002361219638679464,inequality,Energy_intensive,Energy intensive,5,Administrative support
11,0.00331692255033515,-0.0035689330635288985,0.00917054661654936,-0.0009059301063568379,0.006784485710101816,inequality,Energy_intensive,Energy intensive,5,Administrative support
12,-0.0032391132296309935,-0.010192299274192278,0.0033278462404607487,-0.006926004163180868,0.0009266287020298649,inequality,Energy_intensive,Energy intensive,5,Administrative support
13,-0.004757035034149091,-0.011487799448999945,0.002875064080152574,-0.008972557979396015,-7.12684651590044e-6,inequality,Energy_intensive,Energy intensive,5,Administrative support
14,0.0003473302769156956,-0.005992321594706325,0.005789021726999553,-0.0032399110873820693,0.003758922521778246,inequality,Energy_intensive,Energy intensive,5,Administrative support
15,0.00264535974145226,-0.006066242251070095,0.009983619767332001,-0.002209478872246731,0.007156732029527933,inequality,Energy_intensive,Energy intensive,5,Administrative support
16,-0.011183145663912363,-0.019308910797557345,-0.003949089296152814,-0.016242811055614308,-0.007091368197294086,inequality,Energy_intensive,Energy intensive,5,Administrative support
17,0.001239123002292969,-0.0074513263248151195,0.010015768180599408,-0.0035176314157418847,0.006282100359662276,inequality,Energy_intensive,Energy intensive,5,Administrative support
18,-0.0028927907418510707,-0.010618135093919163,0.0046554959530384805,-0.007350909907059385,0.00164776711798869,inequality,Energy_intensive,Energy intensive,5,Administrative support
19,0.008904183680737253,0.0022138906548676606,0.015580047429233707,0.005212941519231396,0.012998535044694098,inequality,Energy_intensive,Energy intensive,5,Administrative support
20,-0.003016150997886247,-0.008685022361477984,0.0027157190559687766,-0.0068176280312169605,0.00027208731026049336,inequality,Energy_intensive,Energy intensive,5,Administrative support
21,-0.0007620093589521466,-0.009081871447883872,0.0066364422967714,-0.0058018561956395785,0.0036738461824417966,inequality,Energy_intensive,Energy intensive,5,Administrative support
22,0.0005158830997960881,-0.007078887167677053,0.007059859881303913,-0.004712845560160052,0.004831319749490408,inequality,Energy_intensive,Energy intensive,5,Administrative support
23,-0.009032747242271261,-0.01538955057205445,-0.0019378903779354879,-0.013339080420931416,-0.00488229031465687,inequality,Energy_intensive,Energy intensive,5,Administrative support
24,0.0028922279291656865,-0.0037071334643912815,0.008819376039335686,-0.0008572249484269188,0.006351856675734,inequality,Energy_intensive,Energy intensive,5,Administrative support
25,-0.005642681947072964,-0.011832480892963272,0.0020905631939174517,-0.009736473377803135,-0.0014981745712634182,inequality,Energy_intensive,Energy intensive,5,Administrative support
26,-0.006736753192553879,-0.013425092691545645,0.0011833130334838408,-0.01083750976526356,-0.0027055833967586113,inequality,Energy_intensive,Energy intensive,5,Administrative support
27,0.004470779125089524,-0.004336219601816463,0.011298333914091269,-0.0003083893869032161,0.008445693081775575,inequality,Energy_intensive,Energy intensive,5,Administrative support
28,0.0008023675186461319,-0.006240492901274579,0.008748383318604577,-0.0035102475790270296,0.005800426791309125,inequality,Energy_intensive,Energy intensive,5,Administrative support
29,0.011127985308213125,0.004223341415715708,0.018553170355449077,0.007124399687667061,0.015736730104867543,inequality,Energy_intensive,Energy intensive,5,Administrative support
30,0.002650211679633235,-0.00382474241769818,0.009486183645977898,-0.0010454959008799497,0.0069562037805433585,inequality,Energy_intensive,Energy intensive,5,Administrative support
31,0.0006471108066527494,-0.004890044868478947,0.006613659338853536,-0.0027137298546482513,0.004168039220112293,inequality,Energy_intensive,Energy intensive,5,Administrative support
32,-0.006720080413120589,-0.012457223329383097,-0.002318987983343411,-0.010251585789114705,-0.003918571727134529,inequality,Energy_intensive,Energy intensive,5,Administrative support
