horizon,coef_name,beta,dk_se,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,n_boot_valid
0,intercept,-7.830943643613137e-9,0.0004106060796665406,0.00042740542427029143,-0.0008817901096865428,0.0008041802153571497,-0.0007560960516275805,0.0007009481271370806,-0.0004280149814916748,0.0004258817314734376,500
0,shock,0.00040806889742909586,0.0007192071570287309,0.0008010271194921725,-0.0011766035587996017,0.0018989702523242824,-0.0009261332749703586,0.0017206560302178244,-0.00046530707866885093,0.0011637307750802122,500
0,shock_x_occ2,-0.0003955956169213625,0.0012508723031716049,0.0012785908890618146,-0.002699454541379232,0.002174086156593929,-0.002518155224300516,0.0018279924957267304,-0.0016367013157522323,0.0008656659751095082,500
0,shock_x_occ3,-0.001670577340172588,0.001856033942802528,0.0020233181640640354,-0.005448215734515352,0.0022677818659726364,-0.004987531092629621,0.0016767592718792664,-0.0037280115709034597,0.00030696725382226074,500
0,shock_x_occ4,-0.003614790864664856,0.0017626927695961643,0.0016650711941295954,-0.00697717900333018,-0.0006637056524874407,-0.006446849584200039,-0.0009744759241060921,-0.0052597192950227046,-0.0017549237878612118,500
0,shock_x_occ5,-0.0014242075585305732,0.0013100325427482689,0.0013473826173509317,-0.004099277842255067,0.0012497927077495985,-0.0034136002715942984,0.000819140702763765,-0.0025185825913982187,9.299134743692312e-5,500
0,shock_x_occ6,-0.0008492140296475554,0.0018243482766637934,0.0017242050185808692,-0.0042480363762126515,0.0021913085566420496,-0.0038820877847840353,0.0018241897055503936,-0.0026950963915083376,0.0008444643360447864,500
0,shock_x_occ7,-0.0018771071646915163,0.0013937595716693627,0.0014552492614338514,-0.004876036946150635,0.0008058961870700313,-0.004213712206480207,0.0003723780176329006,-0.00328373994795336,-0.0004455288649315792,500
0,shock_x_occ8,-0.00017241947068402896,0.0011732955833455092,0.0011572623522579384,-0.0026382019653360044,0.0019700441502506568,-0.002053055151042715,0.0016632331540381265,-0.0011727071136870299,0.0010592728012833723,500
0,shock_x_occ9,0.00010601445219076781,0.0011326564660365797,0.0011324470836341905,-0.0018632799977811388,0.0024002870639187454,-0.0016053903170263858,0.0021560702151353106,-0.0009682208266980359,0.0012775740078436579,500
0,shock_lag1,0.0005205968502134848,0.0006234811845504463,0.0006582047302426423,-0.0007081179700282113,0.0018080417132824741,-0.0005027275229934103,0.0016129434451662614,-2.2695982743185744e-5,0.0011920764237601169,500
0,shock_lag2,0.0002628620662072759,0.0006294101776104174,0.0006217882879170454,-0.0009504367028301794,0.001510910508234046,-0.0007276242814263594,0.0013284458046869568,-0.0003041895621193673,0.0009371235483625103,500
0,shock_lag3,0.0006164952369653951,0.0005484217118404808,0.0005880327689742044,-0.0005215683000502416,0.0017883299122150953,-0.0003137758449441352,0.0015637777588087944,3.810711865933622e-5,0.0011490126463141988,500
0,shock_lag4,8.5526437944162e-5,0.0005611076560141407,0.0006031714654043075,-0.00111298548504306,0.0012141107259851054,-0.0009361069283926142,0.0010342637886898004,-0.00047425797432699876,0.0007352825492370291,500
0,shock_lag5,-0.0008946885776272592,0.0006014201733173118,0.0005962558350507518,-0.0020199261836211123,0.00044267670138569044,-0.0017643775110068557,0.0001838396956405706,-0.001454393300286343,-0.00027703529077010425,500
