horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta,ci_lo68_theta,ci_hi68_theta
0,-0.008355312777208952,0.00911604442319288,-0.026309481143565953,0.007764283347921876,-0.025280865874043663,0.0042840433071686425,-0.01864400096144699,-0.0005436226029688026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0.018693109007191774,0.01092899062970394,-0.003042520467463037,0.038162181126984926,-0.001057784653338549,0.03480576772071451,0.006225273013705499,0.028117939626042695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,-0.0029655077969891414,0.010852220893623043,-0.024404230501761236,0.01752156338624475,-0.020527889647215254,0.015745864642296183,-0.013658162302518992,0.008021538702531122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-0.007665411308840888,0.011386455526407286,-0.029361183087898576,0.01362888011309191,-0.02711228035323743,0.010008150128941391,-0.01931262633784951,0.00403934225877247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,-0.005813529824467379,0.010576110621312905,-0.026330694236019653,0.014339664932620629,-0.022747797532349866,0.011465347858249469,-0.016395288792452552,0.0049378464187399135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,0.0018382944544402316,0.00983353299831563,-0.018703097083901776,0.019570502696250054,-0.014892579868577975,0.017135956366291647,-0.008937545838340638,0.01088145354334831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.0019942284967726927,0.011928169080755995,-0.02405757942769423,0.020721553060856754,-0.02055721550867935,0.017374756986708505,-0.014173836931575624,0.00971783022632253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,0.013996110498565311,0.00989102942075171,-0.006199249946964884,0.032355365485163476,-0.003359545800318645,0.02957480715486234,0.003940440324236438,0.02318530116601276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,0.003004455410881476,0.011967293013490837,-0.021200054652770556,0.025799973768467977,-0.018017491109902,0.022587999373215355,-0.009581499154255865,0.01368742644446659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,-0.005223387569052053,0.01064617292416698,-0.02431349061721942,0.015272125865475702,-0.02294306507865573,0.0120178503716541,-0.016363678683755833,0.0048816364229146165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,0.002450672615036503,0.011100698753138436,-0.021427160992262214,0.023621448443963033,-0.016245544022668226,0.01974121027880684,-0.008411173523960917,0.013248683887027313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,0.0242392506440886,0.009349202886595487,0.006634418250423337,0.04334127344564614,0.008989606852731832,0.04033774156535461,0.015420501663254033,0.03373127134579824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,-0.0004154380101129687,0.011049190982170132,-0.02111487450505615,0.020179923682605523,-0.018574037784217037,0.016896616477466167,-0.011375569269124561,0.011284513876643028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,0.0026038530224298745,0.009553438691112522,-0.014674551741790552,0.021788691175185976,-0.012955652010788628,0.01871030765660252,-0.006911422813356823,0.012138399651887236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,0.0010456556564392646,0.010805340790084253,-0.02186241868101691,0.020656600091433032,-0.018498972219304646,0.017317780708309388,-0.009785908438877377,0.010531361192273707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,-0.02079158863331226,0.010288263022179391,-0.041679165508961384,-0.0019130629205530519,-0.03981685344766832,-0.005846534909326591,-0.03167368903926585,-0.011119218252936033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,0.014018978119405633,0.01163204258509921,-0.008081988793315934,0.036632366195025856,-0.005892465182389151,0.032156821465874896,0.0025419720743260115,0.025075540605223892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,0.0013345127017131487,0.011454627112172846,-0.022676228728471935,0.02236056748789209,-0.017345382732063507,0.018678185053096267,-0.010649477457102251,0.012143679023543671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,0.013610874130679188,0.010693361019988662,-0.006146543236979678,0.033817093713409296,-0.0034781473773209896,0.032629798116538496,0.0025268367035502777,0.02434277287249655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,-0.006522960792020202,0.010605230338739573,-0.02789119162299883,0.013581586907235538,-0.023219982083966764,0.010567218115730522,-0.017048925671824637,0.0035317706072075785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,-0.0028864074432129695,0.011451918273647563,-0.024709820548075856,0.017581158240127064,-0.022246716650756965,0.014844442285184863,-0.01603525994584767,0.007764778103842476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,-0.004920361417769527,0.012550768913849571,-0.02979441791283967,0.020262550589322026,-0.025823141410607126,0.016553081676723695,-0.01659306614242139,0.007577534445186318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,0.0009804227219347183,0.011461485241506041,-0.02075145422097395,0.022397652967247897,-0.017843816087624344,0.020647382551497444,-0.01031576334712622,0.012927888060066988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,0.0025001313357069887,0.010846349232937137,-0.018740296604572,0.02546033571452664,-0.015514432219609225,0.02061550545724267,-0.007618814761779443,0.013036576563196524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,-0.005517670507386944,0.011643745111564569,-0.027950167677575646,0.016455362862882305,-0.02365397967722597,0.013276672413742474,-0.017082376082236245,0.006075417019995827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,-0.007529746881826995,0.010238543991180392,-0.027060787697442946,0.01247178861941961,-0.024082894027029084,0.009683884145153775,-0.017208213175652333,0.0024043885443119756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,0.007129446377620539,0.008986571470721636,-0.008977601209857949,0.024859498287252008,-0.005429279618457803,0.023122353467514126,-0.0013036656447445517,0.016703145239573437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27,-0.0026706069555586785,0.012548931840791788,-0.026650649850617165,0.020840974544011043,-0.025224527175421264,0.018403036510024874,-0.014112942711010368,0.009245856574408353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,0.012710479594109004,0.011967404924081522,-0.010439031998947232,0.037862570697167156,-0.005909760503209776,0.03304585878256447,0.001645254776789809,0.024893141548630635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,0.0018850922580224108,0.011479919563262846,-0.022670289308002814,0.024009245997789107,-0.017466126345215625,0.019788442116313715,-0.00866624759011467,0.012892238731275183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,-0.017153108744181866,0.012108813702700243,-0.03861036917509357,0.009235882913515386,-0.03533995256296935,0.005323933665135178,-0.028627225775306006,-0.005287814350365961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,0.0031420522509016274,0.011616952628100174,-0.020500296407760417,0.024664539465459896,-0.016417547480057144,0.021017492270170822,-0.009074551660011903,0.01484810034629222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
