horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,0.0030924138787948017,0.003497267904034363,-0.0014961141537269437,0.008184375500133878,0.00039973993706853657,0.006049225803985573
1,-0.0035973224183688847,0.002940378709853626,-0.006852090117495141,5.297396630023297e-5,-0.005770263473843955,-0.0014693771398495616
2,-0.00051265666629145,0.003228710199832789,-0.004683688462524056,0.002984505597281001,-0.0029741050776604834,0.0017003809747922194
3,-0.0007624817660129225,0.002896470719851383,-0.004497911409476921,0.0027861682360555647,-0.0030723035358389272,0.0013680473793801252
4,-0.003162834609611354,0.002860808573033685,-0.006749414156724269,0.0005344880831862826,-0.005300947728445512,-0.0008697317458250353
5,-0.0005934433669292671,0.002343793859136685,-0.0036374313719294447,0.0022163664406961965,-0.002493933587781316,0.0010472085877616583
6,0.0006317936453161304,0.0026876110380736956,-0.002912133823068715,0.003744608576076041,-0.001464627289933863,0.0024668241801883615
7,0.005165859403270548,0.002983088472072404,0.0016478370724231218,0.009022958218184043,0.0028493898957310396,0.007516510241919745
8,-0.0020079776234030317,0.002491473975975856,-0.005043088508878962,0.0010088501765959557,-0.0037818712204431048,-8.455199906177296e-5
9,-0.00031696188204480134,0.0027804189844076754,-0.003564068286891999,0.003535029050473698,-0.0022114056296236666,0.0021744738257817686
10,-0.002804698647080358,0.003000982400422107,-0.006778761197811732,0.0008305763903165542,-0.005272875169665767,-0.0005455056819838829
11,-0.0024176889546692762,0.002721527828331524,-0.006409007846439325,0.0015238980342434658,-0.004436528166776674,-6.758825213856777e-5
12,-0.0028055982867195434,0.0030454984484203106,-0.007065484910834894,0.0009864658954223554,-0.005138025936901059,-0.0006202994516289898
13,-0.005806257701530716,0.0033034499825292892,-0.010141691433023249,-0.0018504851231865953,-0.008333040096215882,-0.0033713723688379633
14,-0.0036228519371629985,0.0032380921634923405,-0.007651600712310778,0.00042104667859645074,-0.005951371148778029,-0.0009319542765424652
15,-0.0021389963693850774,0.0034445989269320174,-0.005798836098249549,0.002264459972554913,-0.004482702072882537,0.0007081183604768808
16,-0.004020735502613585,0.003275971088537396,-0.007925815802632675,0.0006046613348279278,-0.006621348937728127,-0.0015501507619359554
17,-0.003200060884827631,0.003456942550497845,-0.007178886580869046,0.0009520013686394892,-0.005173153219358529,-0.0004972355796628585
18,0.0004672653145645667,0.0028543697531438917,-0.002834881099640411,0.00393460885275607,-0.001557043414910306,0.0027060367915917685
19,0.0009362993537621629,0.0029666730476918092,-0.003189809833002237,0.004783601317210976,-0.001438940803348792,0.003352136932287192
20,-0.001897259862554953,0.003609558046791963,-0.0068106241701015435,0.002792554131852863,-0.004920897073531537,0.000842292159744381
21,-0.004293812873765408,0.0033964889027234746,-0.009151103937862035,0.0003878609870332922,-0.007003690695724152,-0.0015012077550558257
22,-0.008328766075554394,0.00328516424813285,-0.013723050082562773,-0.0038472683100732943,-0.011404000101432742,-0.0057418264765640645
23,-0.005504295410832741,0.004029534031360912,-0.011016535209935455,-0.00016200989318468449,-0.009042349516233327,-0.0022030807250189785
24,-0.00031394060098330416,0.0034786192824617667,-0.005325313812636671,0.00436697416196597,-0.003342574398530287,0.002547628789662472
25,-0.005185598259865766,0.003328876455230567,-0.010090129438366489,-0.001416407247975269,-0.008319692902231415,-0.0027700239469444733
26,-0.005006816268584596,0.00369626481516223,-0.010991586719684166,-5.776267568389452e-5,-0.008695887337015486,-0.0019808752411429073
27,-0.007208110918334242,0.004290901560594647,-0.012760374138122386,-0.0022511430577508576,-0.01037074630671826,-0.004191029862566062
28,-0.002280716144501388,0.0041654583070856715,-0.008701969747860399,0.003041693984767595,-0.00592963673222972,0.0012024274107953433
29,-0.0027196040265446875,0.0036932108000059857,-0.008860590605309655,0.0022407213886112185,-0.0062256805395492915,0.00047539463169429027
30,-0.0014760476062130746,0.0035779207185462378,-0.007029059120989799,0.0035387626179796267,-0.0045859697123855825,0.0015085760637815204
31,-0.0031617994401816805,0.004007628653176425,-0.00908680728543379,0.0013834617798868854,-0.006418198713830252,-0.0001841618167179801
32,-0.005827455641280051,0.004315882144747927,-0.011534846479108345,0.0006313361141463683,-0.009521419224655346,-0.002174689468519641
33,-0.003326541071399692,0.004305781418010179,-0.009716359353022438,0.002265629271089651,-0.0070924837058862185,0.0003169981859748811
34,-0.004680358585498198,0.003925781308324799,-0.010137300952386153,0.0008014195142947989,-0.008071473107075308,-0.0015637964706427822
35,-0.00492128802845837,0.004175892766962112,-0.011738583841637982,0.0010019158039678358,-0.009044346154766184,-0.0014231270984666308
36,-0.0024375160303236527,0.004014131123330832,-0.008080788066675818,0.0031726012193301107,-0.0057016586564055515,0.0012024622108775013
