horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0031660636095188228,0.0023778623284701644,-0.0058413015597819,0.0003046034801391182,-0.004763892918716786,-0.0012631803984037371
1,-0.002245909298731897,0.0019255182050024434,-0.004674308836489282,0.00024016464252681318,-0.00373086975435735,-0.0006638606390988826
2,0.0015412058840815405,0.002163332893865169,-0.001299672323225939,0.003960143669143977,-1.5966377533625092e-5,0.003156522387909511
3,0.0033050708870798503,0.002571777162911245,0.00035149964922018837,0.006779024391060601,0.0014714979227891973,0.005413670105026192
4,-1.38869501079226e-6,0.002297144640463315,-0.0033510076944090706,0.002996957693037071,-0.002121241926826606,0.0017823674474046684
5,0.0012343816578648695,0.0025736380634078498,-0.002177186838471401,0.004573988848940733,-0.00092019328492261,0.00336309321890139
6,0.0038541046743299254,0.0026663196387180063,0.0002846003124116667,0.006982410155723348,0.0014888600292729598,0.00567921133914857
7,0.0010968540447378716,0.0020932009924539753,-0.0013935649469871603,0.0042059517802676746,-0.0005662187736398413,0.0029848950497024023
8,0.0033739991027985673,0.0023326583605197304,0.0004068628224360065,0.00657391941467887,0.0014223777645485023,0.005370160914758304
9,-0.0020106270682119167,0.0027959436307110437,-0.005152061041987497,0.0013562188816122638,-0.003974562584579438,0.00016433213786480605
10,-0.0005000139516661831,0.0024144455811037193,-0.0030311414593450015,0.00269459725370148,-0.0020468799104878745,0.0016051763723122303
11,-0.0006464685137492189,0.0023275878591821554,-0.0032541689055698864,0.002253149810988018,-0.002273402577505026,0.001237391700052621
12,-0.0018904164145868816,0.0023474377886644185,-0.004949295342922658,0.0012591551970327856,-0.0037544935377249156,0.00017090431144431905
13,-0.0010697023227328436,0.0024486308202203225,-0.0043287882257578205,0.0022584908840096365,-0.00287981619192293,0.0008936795045882758
14,-0.002094540210618279,0.0019439131644122907,-0.004483226797488892,0.0005887609690749611,-0.0035944451055963935,-0.0005441634864864239
15,0.00012435315611822697,0.002323442724748729,-0.002659576365101773,0.003302830904638373,-0.0016105577205047885,0.0019375277307532557
16,-0.0026056264931787402,0.002178505652828314,-0.005627627218520993,0.0003881251078969826,-0.0044651366114445545,-0.0007313861853510851
17,0.000428736870283012,0.0030620597341319378,-0.004059724514742024,0.003882002724025775,-0.00220317835265332,0.0026367476789489423
18,0.003132126360454729,0.0026422729909625162,-0.0012195357155801198,0.006485590779384657,0.0005508356961159418,0.005064101413695294
19,0.0010389920332759608,0.0026260095886937104,-0.0027038214019642804,0.004506772457225378,-0.0010948958809965628,0.0029847230251270444
20,0.0037411551400501238,0.0025738214378129643,0.00029276053462810696,0.006597308500149947,0.0018306321267388412,0.005363356662860834
21,-0.0036454405137277294,0.002637659910453495,-0.006848732315969875,-0.0005483732338419159,-0.0056935835385767755,-0.0016840679555714657
22,-0.00020364450232811766,0.002588137028705865,-0.0038690572894035016,0.003402068550708151,-0.00238313092979154,0.0020198236537672678
23,-0.0010534879911642688,0.0023085690541496877,-0.004167396705977079,0.0017446784658034491,-0.0030575867127921198,0.0009113549151135662
24,0.0009083925462663265,0.0023202144276542928,-0.0022053865284738924,0.0039868953770622,-0.0009990284007921112,0.002609475284035481
25,-0.0020959251781572865,0.0026882896712909802,-0.005717873012892697,0.0012382271562168235,-0.004355498285625513,-0.00010746456326557723
26,-0.0035624344913547943,0.0021533905498534755,-0.006506887326415273,-0.0008735042120980472,-0.005182755070348702,-0.001904267722513028
27,-0.0011018351453302487,0.0020810896794150155,-0.0037544001919115576,0.0017802308176005624,-0.0027998373380110596,0.00046788577017665
28,-0.004515914934636658,0.0024995616702739335,-0.008196102442545839,-0.001234586764120554,-0.006510503465244215,-0.002508076009460232
29,-0.0037381023776955707,0.0025797295361107402,-0.007440852563970054,-0.00031922529184346196,-0.005861821362899167,-0.0016388249852599792
30,-0.0013740507548286082,0.002683907000417075,-0.0053120144800986036,0.0020695331593479846,-0.003466371315844115,0.0007064646321412406
31,-0.00202500272477105,0.0025685996953030183,-0.0048576716999639575,0.0020011031869576748,-0.003681689771883396,0.00023945000545399315
32,-0.0005060675754219347,0.0019943570934071605,-0.003184889901913166,0.0020494800013863574,-0.0021539963597869303,0.0009980382910543132
33,-0.0016257721648174058,0.0024640996368925977,-0.004996398531899647,0.001827421794891762,-0.0037038912000857864,0.0002632296091488024
34,-0.005479637288020766,0.0021649120506858953,-0.008378389343914687,-0.002795595644889831,-0.007070376356220307,-0.0037908239075924548
35,-0.0046579412818244705,0.0024875788638849036,-0.00790753187530529,-0.0014090176064912104,-0.006556469616229395,-0.002631182042647095
36,-0.004616662536800852,0.003402123893703851,-0.008649532152616143,0.000625892677917822,-0.006873347501358913,-0.0015193433361985814
