ind_group,ind_label,horizon,beta,boot_se,p_value,bh_reject
3,Trade,26,-0.005006816268584596,0.004635409261798885,0.252,false
3,Trade,27,-0.007208110918334242,0.003946549022880909,0.096,false
3,Trade,28,-0.002280716144501388,0.004491421110808838,0.592,false
3,Trade,29,-0.0027196040265446875,0.004651957213594167,0.596,false
3,Trade,30,-0.0014760476062130746,0.00429794503653037,0.744,false
3,Trade,31,-0.0031617994401816805,0.004081856577621611,0.408,false
3,Trade,32,-0.005827455641280051,0.004486742080392835,0.196,false
3,Trade,33,-0.003326541071399692,0.004993538339867694,0.544,false
3,Trade,34,-0.004680358585498198,0.004341698153127456,0.308,false
3,Trade,35,-0.00492128802845837,0.005008876475426084,0.336,false
3,Trade,36,-0.0024375160303236527,0.004620771118851356,0.536,false
4,Services,0,-0.0013719462996469175,0.0023022492593046924,0.584,false
4,Services,1,-0.001964398219285049,0.002318249414915733,0.396,false
4,Services,2,-0.0049954287114668035,0.002380924826463886,0.036,false
4,Services,3,-0.00332818392731075,0.0024927878390168115,0.212,false
4,Services,4,0.0013711883143364065,0.0023430170481261816,0.52,false
4,Services,5,-0.0005905650233452957,0.002313486492960228,0.792,false
4,Services,6,0.0012122212630918657,0.0024097686598456257,0.564,false
4,Services,7,0.00041982334533080784,0.0024875715124418247,0.796,false
4,Services,8,-0.0007638086135547608,0.0024488519952250284,0.644,false
4,Services,9,-0.0024252600204722934,0.0022536994158736424,0.252,false
4,Services,10,-0.003200329813194865,0.0024207862348531468,0.16,false
4,Services,11,-0.004470796947064282,0.0021440256595375903,0.028,false
4,Services,12,-0.0017199698946720422,0.0023462954685022227,0.48,false
4,Services,13,-0.001505802560778486,0.002306249965809992,0.56,false
4,Services,14,-0.004242710136306019,0.0023424524565421336,0.076,false
4,Services,15,-0.0027630778263950566,0.002411309322135485,0.252,false
4,Services,16,-3.332806635409765e-5,0.0022835163280709664,1.0,false
4,Services,17,0.0006778201866119227,0.002994859160758705,0.82,false
4,Services,18,-0.0015131644551201987,0.0025983827019933764,0.616,false
4,Services,19,8.301278837646837e-5,0.0024491358990571745,0.888,false
4,Services,20,-0.004855794536912599,0.0027652654507677983,0.072,false
4,Services,21,-0.002743473706865081,0.002419008155950832,0.248,false
4,Services,22,-0.004033933661957361,0.0025711679847159807,0.108,false
4,Services,23,-0.004632881179278532,0.0025443367369901277,0.064,false
4,Services,24,-0.001116446110957692,0.0026062594914912952,0.72,false
4,Services,25,-0.0021875829193766555,0.0024019784259842612,0.36,false
4,Services,26,-0.003019816343973918,0.0023151351942062542,0.176,false
4,Services,27,-0.0025984911282153932,0.002688528448282327,0.34,false
4,Services,28,-0.000379144094471924,0.002822006855954376,0.92,false
4,Services,29,-0.002007023830670675,0.0027446070532405227,0.492,false
4,Services,30,-0.0023912058515172096,0.002588791185656198,0.36,false
4,Services,31,-0.001173650929803545,0.002713945666919277,0.604,false
4,Services,32,-0.0036811924951892488,0.002541168443562196,0.136,false
4,Services,33,-0.0007502392182699742,0.0025262208564887337,0.808,false
4,Services,34,-0.0017015460029259197,0.003032271912742416,0.628,false
4,Services,35,-0.005174574468581908,0.0029617029674007377,0.072,false
4,Services,36,-0.004835464524081834,0.0027460541273343284,0.1,false
