ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
1,Agriculture_forestry_fishing,0,-0.0026607223790438297,0.0033227440180666657,0.44,false
1,Agriculture_forestry_fishing,1,-0.00058056582087677,0.004329948009715735,0.872,false
1,Agriculture_forestry_fishing,2,-0.0014559470959006387,0.004463718323856876,0.684,false
1,Agriculture_forestry_fishing,3,-0.007824348870797172,0.004370712141405129,0.056,false
1,Agriculture_forestry_fishing,4,-0.002983847368621453,0.00507436987564428,0.58,false
1,Agriculture_forestry_fishing,5,0.0009652740763490042,0.004993679153003345,0.828,false
1,Agriculture_forestry_fishing,6,-0.0048329929120701064,0.004448250489853086,0.26,false
1,Agriculture_forestry_fishing,7,-0.0023351338233176255,0.004845363986935898,0.632,false
1,Agriculture_forestry_fishing,8,-0.006092873275383864,0.004476488630401277,0.176,false
1,Agriculture_forestry_fishing,9,-0.0036470664890210372,0.004419790696535721,0.4,false
1,Agriculture_forestry_fishing,10,-0.0014693508175413841,0.004795344378869536,0.808,false
1,Agriculture_forestry_fishing,11,-0.006129537244105694,0.004136611643738576,0.164,false
1,Agriculture_forestry_fishing,12,-0.002885579525950553,0.003796659690265392,0.464,false
1,Agriculture_forestry_fishing,13,-0.007778449972190115,0.004195858489297223,0.06,false
1,Agriculture_forestry_fishing,14,-0.0028159384613410856,0.005004300229032619,0.548,false
1,Agriculture_forestry_fishing,15,-0.009551176452339006,0.004168738837792774,0.02,false
1,Agriculture_forestry_fishing,16,0.0005622898591336316,0.004635159033257715,0.92,false
1,Agriculture_forestry_fishing,17,-0.008378719361564311,0.004620757653936244,0.056,false
1,Agriculture_forestry_fishing,18,-0.00655103843020193,0.0038853479696985987,0.088,false
1,Agriculture_forestry_fishing,19,-0.008318199764253428,0.00442068928846284,0.056,false
1,Agriculture_forestry_fishing,20,-0.007055929511600038,0.0051864976130118765,0.168,false
1,Agriculture_forestry_fishing,21,-0.004827200496050099,0.004192966358531154,0.232,false
1,Agriculture_forestry_fishing,22,-0.009188792332724191,0.0050673218607031655,0.104,false
1,Agriculture_forestry_fishing,23,-0.003941876434303048,0.004582429172736932,0.356,false
1,Agriculture_forestry_fishing,24,-0.012138472586546864,0.004579656049732937,0.0,true
1,Agriculture_forestry_fishing,25,-0.004380702357309348,0.004618361618964019,0.36,false
1,Agriculture_forestry_fishing,26,0.001655811999437486,0.004418565798777066,0.636,false
1,Agriculture_forestry_fishing,27,-0.003700138096138415,0.004533110477273696,0.44,false
1,Agriculture_forestry_fishing,28,-0.005687071308005516,0.004321618579266532,0.176,false
1,Agriculture_forestry_fishing,29,-0.005751290218365696,0.00453966352551604,0.256,false
1,Agriculture_forestry_fishing,30,-0.001949177519726227,0.005248668923175886,0.752,false
1,Agriculture_forestry_fishing,31,-0.007458984612535134,0.004297651221241961,0.112,false
1,Agriculture_forestry_fishing,32,-0.006479431375936414,0.004095988727719812,0.1,false
1,Agriculture_forestry_fishing,33,-0.006407022847199209,0.005143663281031331,0.228,false
1,Agriculture_forestry_fishing,34,-0.006667424586561226,0.004147158725088197,0.096,false
1,Agriculture_forestry_fishing,35,-0.005046877298288639,0.004648653022932612,0.264,false
1,Agriculture_forestry_fishing,36,-0.005487122707983731,0.003960331062779358,0.168,false
2,Mining,0,-0.0021014415634334656,0.0033747633233884617,0.492,false
2,Mining,1,0.0024154939543672175,0.0037258867865389645,0.52,false
2,Mining,2,0.001164642093128302,0.004518374428602365,0.876,false
2,Mining,3,-0.002695819500642358,0.004653662251833199,0.528,false
2,Mining,4,-0.0005427236539944896,0.004320398937165686,0.876,false
2,Mining,5,-0.0025565218970724484,0.004536694877445297,0.556,false
2,Mining,6,0.0037515933314922426,0.004717945999238129,0.44,false
2,Mining,7,-0.0010959522643936806,0.005146470227585997,0.752,false
2,Mining,8,0.0005822176107847074,0.004582755638933425,0.912,false
2,Mining,9,-0.0049973441529598955,0.004204903223114841,0.228,false
2,Mining,10,-0.002694657250381816,0.005102002064426475,0.576,false
2,Mining,11,0.005191189166466634,0.004997992146475811,0.328,false
2,Mining,12,-0.0010612429642982777,0.00498341353338846,0.852,false
2,Mining,13,0.0029179588129942583,0.004664451427247517,0.504,false
2,Mining,14,6.222221946328793e-5,0.004123710948189867,1.0,false
2,Mining,15,-0.004106008201808662,0.005489693520874777,0.436,false
2,Mining,16,0.005321394313551121,0.004817942787402847,0.284,false
2,Mining,17,-0.009479522207580365,0.005323520979009948,0.06,false
2,Mining,18,0.0005167308589729829,0.004909264893857418,0.964,false
2,Mining,19,-0.003757396993232797,0.004389721817187353,0.376,false
2,Mining,20,-0.0008745561397177035,0.005900506104855846,0.808,false
2,Mining,21,0.0006697633378196351,0.004760505727958458,0.884,false
2,Mining,22,-0.0014703486497264083,0.004506836102010051,0.796,false
2,Mining,23,-0.00267982009733602,0.005119356580524713,0.592,false
2,Mining,24,-0.003462304896544033,0.004473125108518166,0.46,false
2,Mining,25,-0.001664637973323062,0.0047015004871877614,0.76,false
2,Mining,26,-0.0001481601834310789,0.004159743237459227,0.972,false
2,Mining,27,-0.003373886258582571,0.004729065808929029,0.468,false
2,Mining,28,0.00745252932569102,0.004777413375721397,0.092,false
2,Mining,29,-0.001909294572381025,0.004025774705235299,0.568,false
2,Mining,30,-0.001178704203096823,0.00490628353163929,0.792,false
2,Mining,31,0.0029212802391737043,0.003779717403512694,0.488,false
2,Mining,32,-0.004867734692308619,0.005571230941869043,0.356,false
2,Mining,33,0.003167945911996659,0.005480173859293014,0.564,false
2,Mining,34,0.00048345268490138256,0.004637273487274328,0.9,false
2,Mining,35,-0.0007814739748542909,0.005661291401085482,0.996,false
2,Mining,36,0.0022055218682540552,0.00486398229709321,0.652,false
3,Construction,0,0.0015622161253654842,0.0011844733511071539,0.184,false
3,Construction,1,0.0032113261187062063,0.0014605708986314167,0.02,false
3,Construction,2,0.003271379199164214,0.001540076827848898,0.032,false
3,Construction,3,0.001259723324153408,0.001403545466859396,0.368,false
3,Construction,4,0.0009168040123437705,0.0016541631493278627,0.564,false
3,Construction,5,0.0017720436469953066,0.0016453398358776462,0.28,false
3,Construction,6,0.0006970148600653115,0.0016611834278118117,0.76,false
3,Construction,7,-0.00018895419504919052,0.0016375194841516927,0.912,false
3,Construction,8,0.0004153155261090576,0.0014731237849483192,0.748,false
3,Construction,9,0.00044176722391676537,0.0014406416133267918,0.744,false
3,Construction,10,0.001600781147109469,0.0014543770407353634,0.272,false
3,Construction,11,0.0015419919646430396,0.0017196032381618734,0.428,false
3,Construction,12,3.842891804595147e-5,0.0016102377857136801,0.992,false
3,Construction,13,0.0015095754655584123,0.001656458052748662,0.304,false
3,Construction,14,0.0014712365039184602,0.0017053097485764913,0.404,false
3,Construction,15,0.0014332916796505576,0.0017432493285663884,0.468,false
3,Construction,16,0.0006753776237882337,0.001585128182070693,0.684,false
3,Construction,17,-0.00021214393939438764,0.0016363324045412667,0.896,false
3,Construction,18,-0.0014759649280982503,0.0016721374582871955,0.444,false
3,Construction,19,-0.0006914589712659802,0.001701099043239705,0.644,false
3,Construction,20,-0.00015659734746303135,0.0016839771334567803,0.928,false
3,Construction,21,-0.0011979003146579236,0.0016597414303861566,0.48,false
3,Construction,22,0.0013570857630199776,0.0016221948883329601,0.36,false
3,Construction,23,-0.0003839122902837963,0.0014500300547623515,0.744,false
3,Construction,24,-0.0009257841139531152,0.001640985763741312,0.512,false
3,Construction,25,0.00027324164387576696,0.0019347808909695593,0.82,false
3,Construction,26,0.0008382366890595444,0.0017094676771076433,0.664,false
3,Construction,27,0.0016071899771404735,0.0017203585520286536,0.288,false
3,Construction,28,0.002405149412418415,0.0019469992854537642,0.172,false
3,Construction,29,-0.0010182629329589948,0.0018407696462723817,0.56,false
3,Construction,30,-0.0011366493883064445,0.0016971161720144821,0.536,false
3,Construction,31,-0.000987391071463932,0.0016046127881930866,0.58,false
3,Construction,32,-0.0005037714937727103,0.0017004834924565847,0.832,false
3,Construction,33,0.001042127469818776,0.0014989838422247623,0.556,false
3,Construction,34,0.0014738827310848044,0.0014578190528517227,0.272,false
3,Construction,35,0.0009424282305839889,0.0015519895454917125,0.536,false
3,Construction,36,0.0014330042075022585,0.0017458861281421083,0.368,false
4,Manufacturing_nondurable,0,0.0008601719200314316,0.00115574628433567,0.42,false
4,Manufacturing_nondurable,1,0.0009696457318186955,0.0012598591827987062,0.388,false
4,Manufacturing_nondurable,2,0.0009336243298395623,0.0014248231337876261,0.556,false
4,Manufacturing_nondurable,3,6.771429236327456e-5,0.0013584923293141725,1.0,false
4,Manufacturing_nondurable,4,0.001410791967194939,0.0014637310436617424,0.368,false
4,Manufacturing_nondurable,5,0.001318759385666026,0.001455889121268756,0.352,false
4,Manufacturing_nondurable,6,0.0021497273286086847,0.0019854931204416927,0.324,false
4,Manufacturing_nondurable,7,-0.0009495613505803483,0.001845948949967724,0.616,false
4,Manufacturing_nondurable,8,0.0004095365870596672,0.0016792885469690561,0.772,false
4,Manufacturing_nondurable,9,5.1733295974033016e-5,0.0013695034735889478,1.0,false
4,Manufacturing_nondurable,10,0.0016647572083648902,0.001561913948042236,0.312,false
4,Manufacturing_nondurable,11,6.131842297664187e-5,0.0015220761801609385,1.0,false
4,Manufacturing_nondurable,12,6.415068269161456e-5,0.0017207785795071255,0.984,false
4,Manufacturing_nondurable,13,-0.0004208571350776303,0.001394069509671749,0.76,false
4,Manufacturing_nondurable,14,0.0012483890605379459,0.0018862718486384088,0.476,false
4,Manufacturing_nondurable,15,-0.0027036480451448773,0.0016580509247247513,0.064,false
4,Manufacturing_nondurable,16,0.0013956612505729399,0.0016432141276102718,0.368,false
4,Manufacturing_nondurable,17,0.00015606795499151845,0.001710177774585991,0.888,false
4,Manufacturing_nondurable,18,0.0011119758866671562,0.0015973075373434066,0.496,false
4,Manufacturing_nondurable,19,-0.0005362427380712145,0.0018860623079568321,0.784,false
4,Manufacturing_nondurable,20,-0.00034095159597900354,0.0017124778466388315,0.848,false
4,Manufacturing_nondurable,21,-0.0028147446275417704,0.001428945672577175,0.06,false
4,Manufacturing_nondurable,22,0.0002695445159655354,0.0015634819060156078,0.828,false
4,Manufacturing_nondurable,23,-0.0009863766977551921,0.001809923650006024,0.568,false
4,Manufacturing_nondurable,24,0.0008261883100641866,0.0018351141672762318,0.636,false
4,Manufacturing_nondurable,25,-0.0022015414640879057,0.0014129999866137441,0.14,false
4,Manufacturing_nondurable,26,0.000226678291905015,0.0014314338477483769,0.828,false
4,Manufacturing_nondurable,27,0.0002848881412931274,0.0015059022885168605,0.876,false
4,Manufacturing_nondurable,28,0.0015977017687587327,0.0015816660135315932,0.276,false
4,Manufacturing_nondurable,29,-0.00047449537897311663,0.0015272790601658602,0.72,false
4,Manufacturing_nondurable,30,-0.000832197624353604,0.0017454644291595774,0.62,false
4,Manufacturing_nondurable,31,-0.0005140809123007867,0.0016234146975309268,0.76,false
4,Manufacturing_nondurable,32,-0.00012308703724169036,0.0017010142541339392,0.988,false
4,Manufacturing_nondurable,33,-0.00022884667423395,0.0016580787851703685,0.836,false
4,Manufacturing_nondurable,34,0.00035165770922428977,0.0014434954976969825,0.808,false
4,Manufacturing_nondurable,35,0.0005459261281903424,0.0013497832989267484,0.664,false
4,Manufacturing_nondurable,36,0.0005846446334325516,0.0015439613721025252,0.648,false
5,Manufacturing_durable,0,0.00037919438302123687,0.0007516738910687048,0.584,false
5,Manufacturing_durable,1,0.0008238879637152849,0.0009566836237924355,0.396,false
5,Manufacturing_durable,2,0.000866783019454655,0.0009514732790656209,0.384,false
5,Manufacturing_durable,3,0.002210756308779859,0.0009229862520509042,0.02,false
5,Manufacturing_durable,4,0.0007350423563050894,0.0010390116543286415,0.44,false
5,Manufacturing_durable,5,0.0001714772742292841,0.0010610652728184915,0.864,false
5,Manufacturing_durable,6,-0.00010761854082749214,0.0010133825021147547,0.92,false
5,Manufacturing_durable,7,-0.0003756687314789892,0.0011467646985492627,0.804,false
5,Manufacturing_durable,8,-0.0002162421320651506,0.001017616926579035,0.928,false
5,Manufacturing_durable,9,-0.0002293432198904904,0.0011504646139874873,0.836,false
5,Manufacturing_durable,10,0.0009783860969558615,0.0011114087242826318,0.332,false
5,Manufacturing_durable,11,0.00025513459709617845,0.0010670281799659215,0.796,false
5,Manufacturing_durable,12,-0.0004953341584338978,0.0010918547241113728,0.592,false
5,Manufacturing_durable,13,0.000950557278837757,0.0011153159883016833,0.372,false
5,Manufacturing_durable,14,0.0004873551507817513,0.0013629568171057687,0.72,false
