occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,0,0.00011813404011474854,0.004496993410548142,1.0,false
2,Professional_specialty,1,0.0021623153788663295,0.004505118942074334,0.648,false
2,Professional_specialty,2,-0.0003519081707250927,0.004144600130504786,1.0,false
2,Professional_specialty,3,0.0011664739165079113,0.00413789469275482,0.764,false
2,Professional_specialty,4,0.005067669996863881,0.004197435427784083,0.236,false
2,Professional_specialty,5,-0.0028642439351829825,0.005101512239139058,0.532,false
2,Professional_specialty,6,0.003516815919681261,0.00424587817367193,0.352,false
2,Professional_specialty,7,0.0032549477675604963,0.004732722403661863,0.484,false
2,Professional_specialty,8,-0.005420015461007038,0.004983269749085037,0.24,false
2,Professional_specialty,9,-0.0036218103165799593,0.005085244499778888,0.428,false
2,Professional_specialty,10,-0.0029787372515692025,0.0051208018562663256,0.62,false
2,Professional_specialty,11,-0.00408833979308702,0.0044166143507447094,0.328,false
2,Professional_specialty,12,-0.010096653245220891,0.0050325636896898845,0.064,false
2,Professional_specialty,13,-0.005625021943356797,0.004135012139360783,0.176,false
2,Professional_specialty,14,4.507117590951363e-6,0.004980460431938461,1.0,false
2,Professional_specialty,15,0.00015219726633457914,0.004635886625447467,1.0,false
2,Professional_specialty,16,0.0003103369816730489,0.004467278627608268,1.0,false
2,Professional_specialty,17,0.00044908536529885215,0.005167021849256342,0.96,false
2,Professional_specialty,18,-0.0026620141024890423,0.005134195010255687,0.556,false
2,Professional_specialty,19,0.001063442597511538,0.004541623612847309,0.84,false
2,Professional_specialty,20,-0.002961108261262989,0.004701616199678914,0.58,false
2,Professional_specialty,21,0.0003091245703428084,0.0051037686616865535,1.0,false
2,Professional_specialty,22,0.0008305976011629752,0.0048667750353488205,0.86,false
2,Professional_specialty,23,-0.004076791875247163,0.004696047072285245,0.352,false
2,Professional_specialty,24,-0.0021366056422078995,0.005338631243396303,0.736,false
2,Professional_specialty,25,-0.0020373049364521725,0.004657316995419472,0.644,false
2,Professional_specialty,26,0.004999148128159061,0.00453477434619304,0.244,false
2,Professional_specialty,27,-0.005006660714145533,0.004774548906747369,0.304,false
2,Professional_specialty,28,-0.0010442200746684973,0.00474246545616364,0.848,false
2,Professional_specialty,29,-0.0030030466904294134,0.005422574002911607,0.632,false
2,Professional_specialty,30,-0.004889161189831922,0.004366303177758675,0.256,false
2,Professional_specialty,31,-0.0018306610895809441,0.005177894260787053,0.744,false
2,Professional_specialty,32,-0.0058794206552852625,0.004807112659313466,0.22,false
2,Professional_specialty,33,-0.004891658802874568,0.005067920610986191,0.332,false
2,Professional_specialty,34,0.0020402316491845906,0.005259909102886973,0.752,false
2,Professional_specialty,35,-0.0010157046705206853,0.004654865435241466,0.84,false
2,Professional_specialty,36,-0.006406261266753953,0.004562601487557509,0.16,false
