date,markup_shock_median,markup_shock_lower,markup_shock_upper,shock2_median,shock3_median,shock4_median,shock5_median
1999-10-01,0.01595025521217906,-0.8552165752367198,0.8372078763102685,0.002126411432321715,0.11486057356402728,-0.001222106702904898,0.036025274888714966
2000-01-01,0.12323429011388778,-1.505175059572438,1.5912755667399667,-0.11834659855417891,-0.04047096332031564,0.028772698805406338,0.044493223044698424
2000-04-01,-0.008637712062295355,-1.073989405975447,1.1746446806211799,-0.04724594513514388,0.15634528141970536,-0.05027292538831911,0.04085420497824386
2000-07-01,0.03891053271505665,-0.9232770107684584,0.9191221279948207,0.05741810968722008,-0.1149695499920508,0.021685554368960747,-0.032986613892342004
2000-10-01,0.010912102835145342,-0.6005026229181093,0.6085114307081823,0.04655385469868949,-0.037873640028613834,-0.04947172195145917,-0.02338618109166736
2001-01-01,-0.017955830756188118,-1.5888308300900702,1.4545591046841468,0.02835489042960823,-0.18264489523437732,0.16729389587629728,-0.049625088450985816
2001-04-01,-0.10915480921871298,-1.4042538474378778,1.2914383791913278,0.034494795751064705,0.01802024227095289,0.028366642654660892,0.03433010838657373
2001-07-01,0.01485043090131712,-0.5233055659928082,0.6051629794719726,0.06085085080511513,0.023610859400866838,-0.029482468793293914,-0.05900472475898712
2001-10-01,-0.1154861207082061,-1.3968117515956746,1.2598500408363709,0.03488848446405589,-0.03724111651344959,0.03726543921228656,0.09773928700700425
2002-01-01,0.11151250781610131,-1.2118805252095786,1.364664270071039,-0.011447988705042711,0.14667786687087936,-0.08298754507864142,-0.07180967775101316
2002-04-01,-0.05049249289442931,-1.4070876427481391,1.3740900151392503,-9.667527097032003e-5,0.05470465763657538,-0.010062987589117445,0.04582613446902198
2002-07-01,-0.029909370512335023,-0.8038944916561233,0.7208609916755351,-0.008316223380272447,0.04442502322272275,0.05033584658335462,0.04735576342062499
2002-10-01,-0.03974983135860739,-1.0580305510956585,1.001192042993918,0.09365111652619777,-0.011118552766233376,0.022233595987284888,-0.03433653648036672
2003-01-01,-0.051252757539050495,-0.6458514447832384,0.6728743555993817,0.06395587452375324,0.029629420269638485,-0.02541576159734558,-0.007512846852785183
2003-04-01,0.06787093100483257,-1.0215199237772175,1.1046125637864845,-0.015575883650254065,0.05618910390957228,-0.05777959412462215,-0.019943807687639432
2003-07-01,-0.029467791974752522,-1.587916968615357,1.4925028763088408,0.07971379401131964,0.0893009913461594,0.004063468527847003,0.08647199338614983
2003-10-01,-0.0017598904433551027,-0.49464964529811917,0.5469361648168488,-0.03258171135782778,0.043661363028643964,-0.021755962855425484,0.006702823282861731
2004-01-01,-0.05903422863349636,-1.0685468296369567,1.031755767863117,0.005469175167609655,-0.000864534955000204,-0.007783742806226374,0.0051043999301255555
2004-04-01,0.028260844452219328,-0.7211407762998883,0.7741683182682004,-0.0074201510397343025,0.04395272840825877,-0.020370415506066407,-0.030607625963478623
2004-07-01,0.11687372886514738,-1.0642204547276788,1.172317323333818,-0.007134221735770371,0.007614895695565137,-0.06573481891449368,-0.06150235160886223
2004-10-01,-0.027596514168008707,-0.5344915642926119,0.5397797022758013,0.017044622589571762,0.006284707377137988,-0.0026785033063638913,0.019980954031701748
2005-01-01,0.006815745733668456,-0.5119168335062522,0.5247678804011155,0.018445191893432605,0.05323054132304608,-0.028048964293952604,0.0004887888718591894
2005-04-01,0.014817277019571048,-0.7708057025009866,0.8667642571913106,0.07102190740639769,-0.049052193681107,-0.012502282935979395,-0.04111731741597904
2005-07-01,0.014692534252764324,-0.4510350238420825,0.4566418823193909,0.04423342731508946,0.027313694144227935,-0.01816549703323267,-0.023781398444752334
2005-10-01,-0.035525858432316794,-0.6022049204639598,0.5983454172807742,0.021404540250634606,-0.027953070736862734,0.01362716031575091,0.010531055598795903
2006-01-01,0.08341980581902295,-0.7962120639507316,0.8730177990625776,-0.03273337396087902,0.03525380256765668,-0.038349430001361595,-0.02454127436507414
2006-04-01,-0.07404986198561893,-1.2982791403345295,1.1780750562812954,-0.008961219596607284,-0.00883561417028508,0.04262444928771813,0.0679594230155192
2006-07-01,-0.019512185271277654,-0.7433160771938254,0.7365210552815433,-0.010337970267189162,-0.042897021100535705,0.0255393967419847,-0.00544020673612719
2006-10-01,0.04581500131285643,-1.0594879659120862,1.064094437286781,-0.04649279369554208,0.030839451923246032,0.0010505184817238278,-0.04087760783121358
2007-01-01,0.023458425883662794,-0.786837597620705,0.7373688465142775,-0.13567111967717133,-0.10365553173260413,0.030307437670677697,0.08127433793639033
2007-04-01,0.0019919817063662956,-0.7533497194976103,0.8059505392336924,0.04955198336996121,0.03238681341184911,0.01688680812243886,-0.04884664368981861
2007-07-01,-0.0445405811081368,-0.9585107370241068,0.9363241378704523,0.112241727389316,-0.004933969046416714,-0.02849163670483057,0.052552090464675544
2007-10-01,-0.04857266759931027,-0.9664995878210607,0.9139325253502879,-0.005349544272103185,-0.020378869024309493,0.03391127626298343,0.05858896378303413
2008-01-01,-0.028339776310003978,-1.4985370282476749,1.2618432013605179,0.027596440231536734,-0.06975733480978002,0.11447285419683281,-0.04455696626741634
2008-04-01,-0.14660063640829876,-1.604611286411298,1.4898539196431577,0.01982915262819088,0.08304263328041242,0.06107160557421426,0.11271147654347233
2008-07-01,-0.03156909242759254,-1.1809980586906847,1.2564132223711613,-0.016622273276889893,0.0658934369185475,-0.06643522347534504,-0.03007641456534471
2008-10-01,0.018112301993344737,-2.9264702160494496,3.0707440864910303,-0.022502485919732307,-0.2975282015907705,0.03881034451384119,-0.006025061787207242
2009-01-01,-0.02485298482113038,-1.235876302516438,1.3068362314902862,0.0045292145900973635,-0.10246479149571053,0.07219047917488669,0.023112980217440987
2009-04-01,-0.002354893226311411,-0.9775805993675358,0.9720087727894366,-0.027782040265469626,0.04581761526395821,-0.013020414794258157,0.057034236267471686
2009-07-01,0.01752456593704025,-1.1562057961703855,1.2110355905769201,0.07035685485600537,-0.02070679567272385,-0.010644418061980576,0.04145427428972695
2009-10-01,-0.04855833857509287,-1.9083559511543933,1.791715489059531,0.038696906278939305,0.06056155764055571,0.015788369046730234,0.1267229404745042
2010-01-01,-0.048611378355659755,-0.8715048794849434,0.8116015689133407,0.05607516843746341,-0.05411628696124404,-0.019324587230435605,0.031614382039396816
2010-04-01,0.10055015510459636,-1.317502581955596,1.459456046453117,0.04101775069853258,-0.003728990848711108,-0.06445207275609029,-0.024748197309892903
2010-07-01,0.055814875121882435,-1.105963043152206,1.1159582541538593,0.05136340247271949,-0.0068060379903165935,-0.020778469982096315,-0.025341831384305874
2010-10-01,0.04132218368638721,-0.8876600048904034,0.9139821350538104,0.12723818621448058,-0.005239070132450535,-0.037591993228388014,-0.052403874980938354
2011-01-01,-0.024737872741833915,-0.7554047127531562,0.7362732320474502,-0.07972258528265538,-0.07032265902161462,0.07435988914817036,0.06181536596382389
2011-04-01,-0.07409885461311286,-1.155044376053918,1.0809209899191705,0.032204484607974856,-0.04316902824651336,0.013862164457489449,0.04483684936125026
2011-07-01,0.0056146355196515195,-0.5180559260355938,0.5235815328635459,-0.040124147200238006,-0.049644781218234596,-0.012683056536217818,0.03598005005541277
2011-10-01,-0.04493460298753566,-0.939892515148181,0.9320795122742048,0.07147709925805742,0.009201879861251636,-0.0815937044005528,0.022494615571167643
2012-01-01,0.0330723247156132,-0.8377709517413744,0.9043894624646728,-0.07389840684730353,-0.03265688717358058,0.011880453310441817,-0.012578352888659099
2012-04-01,0.03011077004372604,-0.5151170299686242,0.5103898222409032,-0.006848162011873604,0.020314458401030376,-0.018872508371777938,0.007847754684064089
2012-07-01,-0.007446850269977462,-0.817114822259551,0.8178731246006381,0.04255052464937195,-0.023569564485635276,0.019726856877974736,-0.07428008164545113
2012-10-01,0.032496156657459696,-1.002381782522159,0.9484910263432818,-0.1569004275107127,-0.0791855642043951,0.08784781885435942,0.03666653709398801
2013-01-01,-0.00023775475072761176,-0.7256211737336548,0.7713294818683946,0.108692006090817,0.04709495629210357,-0.02322224167425979,-0.04479919220319451
2013-04-01,0.02545086808950564,-0.7552515511441164,0.7942782643918692,0.014118952948895024,-0.054661495587575576,-0.002855763777751555,-0.032081046922604904
2013-07-01,-0.06887463847742076,-0.808514776988366,0.7918163559733196,0.007880507700453437,0.038183746840938976,-0.010212288748382451,0.048311990967469964
2013-10-01,0.013912192549653195,-0.7587583388847844,0.8269739257510683,-0.019119241113777594,0.07642443413800998,-0.026617756737460835,-0.013911771463599447
2014-01-01,0.03893401725246707,-0.7590314095161861,0.7875906707804294,-0.04729880755736225,-0.05835188551518956,0.0420558104876394,-0.0033275045161486553
2014-04-01,-0.0778204411829887,-0.8329584297773168,0.7913607902251804,0.04062730004559554,0.056485138060519656,0.04315878821375471,0.013745935289591876
2014-07-01,0.005380238242504717,-0.7281357606337394,0.7314472546060359,0.025961837117360262,0.05410216938627396,0.0320355342963657,-0.027819100541463977
2014-10-01,0.1234411311386565,-1.0196000136981085,1.0584285115990015,-0.025420212163755545,-0.05756514285027953,0.01419153808183895,-0.047092392613109615
2015-01-01,0.08263954746818802,-1.3374831441807913,1.3958435717896132,-0.058578591341754783,0.04369737834088663,0.021356078855906645,-0.07073917231297117
2015-04-01,-0.059577632672302844,-0.6354036847620591,0.6440367509295558,-0.010898780833243443,0.0337322088230515,0.04677576226072702,-0.0036386404324550356
2015-07-01,0.04098354344352531,-0.48149171238102734,0.4874049932185931,-0.0008113170005901752,-0.0007745965737424275,-0.013633607109698385,-0.03403271610277382
2015-10-01,0.025711342546681643,-1.0017010132477107,1.0634880078567708,0.03434143746891624,-0.0672318967564477,0.026463312524056443,-0.08343652712814204
2016-01-01,-0.01997000960821467,-0.38432205713237266,0.3779524212787309,-0.018995585439459416,0.030113734714640364,0.005549618290689978,0.015668889238810102
2016-04-01,-0.03539980396626283,-0.5448847708990558,0.4958167412966664,0.021824629747305688,-0.004076511749486568,0.021423713819259116,0.020795829365279937
2016-07-01,-0.018490475556753073,-0.3669333736970574,0.35911098045318285,-0.004033732579196099,0.0018009552640202637,0.010173471954415918,0.014233823603897687
2016-10-01,-0.02298598923436204,-0.34411797858928755,0.33998839324013896,-0.010261500128727351,0.02833769929533757,-0.0010901665529087536,0.02582440889015986
2017-01-01,-0.0011902992640282772,-0.3863648130738858,0.4049878016268684,-0.027962210198237032,0.024027973845109615,0.0035075158697406295,-0.0008600054384272117
2017-04-01,0.01569321582183343,-0.7828326298368105,0.8133069160883069,-0.007961047207526311,-0.010663543396550467,-0.0045059254811093685,-0.050562641850093834
2017-07-01,0.004163828787002777,-0.5460560500558631,0.5627074354368634,0.03348368381688577,0.026254068006222306,-0.00028080889989089836,0.000645674772081474
2017-10-01,-0.0414953106880345,-0.4392335182332392,0.42026545165440854,-0.0025383886733326144,0.011753827989139987,0.011349470625242025,0.010702077135049393
2018-01-01,-0.014616982956956664,-0.6620393354058841,0.685934371087025,-0.012972151991448942,0.07412447383321433,-0.015007986639223786,-0.017000842733043697
2018-04-01,-0.033737642536343246,-0.5111400008781071,0.5302873485278103,-0.010426765371705754,0.00968969406578431,0.013394081555533538,-0.01050227335473652
2018-07-01,0.009863119379667135,-0.4383331959611002,0.4520759364371186,0.006445216863106467,-0.023406970286428276,0.0030884891387628587,-0.01202976316312899
2018-10-01,-0.010831355634601574,-0.6053968832061847,0.6330913541456393,0.0005051277064387905,-0.017122705432272553,0.037998012668737965,-0.0243116916424753
2019-01-01,0.09284204682019179,-1.1397750639937574,1.1633817262129555,-0.04071811593489169,0.03697811825530731,0.020992063659721644,-0.03907907894553593
2019-04-01,-0.04758740130144921,-0.7503510216460185,0.6656806108877484,0.050491904209223976,0.028265004105927832,0.019518002415406827,0.006954732705862415
2019-07-01,-0.07397077322476482,-0.8741099332962552,0.8922892621219696,0.051185077512048205,0.03310020266630281,0.004727967771123956,0.03839654304042946
2019-10-01,-0.003806219714223319,-0.765679915354513,0.746308703962248,0.0474442550102675,0.02577699945256927,0.034140809185214976,0.013120941574537054
2020-01-01,0.05934515714814495,-1.14465805365559,1.1586369788202768,-0.07104268286123047,-0.07062463275781289,0.0630663978708509,-0.031403353637417745
2020-04-01,-0.12255794336077441,-4.270510547895756,4.600359949356251,-0.14505098121389925,-0.3616292429073395,-0.020126358747610318,-0.0176713182408752
2020-07-01,-0.029332283719032404,-0.7898537886802539,0.751019945386889,-0.047442165951998905,0.05553983862509254,0.04732238782688433,-0.016737502718237207
2020-10-01,0.008863261851201634,-0.5545093009152939,0.5417811461158439,-0.019478685841984436,0.03862798915309949,0.02237916728163069,0.016388199589282323
2021-01-01,-0.011230752149697973,-0.5013200729561772,0.4900236641743772,-0.08200725345657947,0.029125021378595087,0.052687988843787274,0.02037577329317424
2021-04-01,-0.15052821046028364,-1.651639170617718,1.5743111397358787,-0.05351309081022952,-0.04982337739775928,-0.004322785772461656,0.10245019153619825
2021-07-01,0.017428719707662257,-0.7569531304955794,0.7689425094446325,-0.10868979219243542,0.06839601149704028,0.0007010999131116247,0.028843772469767468
2021-10-01,-0.08316031659441991,-1.9267855434441659,1.801637590048022,-0.06037265972844899,-0.04162181086969797,-0.01049665143495876,0.17203528984395772
2022-01-01,-0.07759809246786412,-1.1306696229462851,1.0138575425963172,-0.008567345257756154,-0.10142493340747538,0.09715079141749527,0.038319296908379985
2022-04-01,0.08689058365838206,-1.3082821701757323,1.4935651485548758,0.0675232781907209,0.08729646472968325,-0.017124545647455483,-0.05513850576014523
2022-07-01,0.03450345758123388,-0.8331088417591317,0.9480516768817293,-0.04103337594856871,0.05407570955292705,-0.0404920633015759,-0.01298076095732599
2022-10-01,0.00900989947110084,-0.6306863879138307,0.6201965732194828,0.008167323351564032,0.06304703493939383,-0.01902390143399013,0.03466473307905986
2023-01-01,-0.05188719556210299,-0.583329392807383,0.5346015291361058,0.02690305727835809,-0.03574133595946698,0.020633490543909408,0.04797662321655692
2023-04-01,-0.03534032629128679,-0.7967518697841248,0.7508462530647312,0.011564414486210844,-0.03261566084625433,-0.004768769302936741,0.011398586755499984
2023-07-01,0.04563605653805189,-0.9855467076464361,1.1125230587373518,0.08162417223409979,0.03147310754628402,-0.06057569615954066,-0.053550168380953916
2023-10-01,0.01507321552212968,-0.5491994395882783,0.5410208482528599,0.09107257974808876,0.024821725754783273,-0.011728629021759925,-0.025737708445892425
2024-01-01,0.0007074081291480946,-0.513296750119187,0.5069980709797259,-0.10354313365389058,-0.014580869387379295,0.05189183029775695,0.021129328327488442
2024-04-01,-0.008417334257158548,-0.49685070577622625,0.5066817483278673,0.00738530892619365,0.04670070799047574,0.012488794694546196,-0.011391941153434781
2024-07-01,-0.05579822633991151,-0.7233285131922771,0.6772674644562595,0.021322967610579772,0.0032370224360826066,0.006359649795805333,0.012804189822589986
2024-10-01,-0.061509009369184894,-0.980475673379021,0.84799256762769,-0.01299770926529814,-0.008311135337143005,0.06335766248559946,0.06951024401925535
