horizon,group1_Managerial,group2_Professional_specialty,group3_High_tech,group4_Sales,group5_Administrative_support,group6_Service,group7_Farming_forestry_construction,group8_Precision_production_repair,group9_Machine_operators_transport
17,-0.0028078717798747615,0.0007177617272504911,-0.0013516986398972746,-0.009104338418304485,-0.0017063126811387322,0.000790621499147512,-0.0070438138313565265,-0.010455533939049397,-0.005133859769187095
18,-0.0010733976761648284,-0.005303641413074798,-0.009741731598697588,-0.003163324245152498,0.00028818699110143634,0.0007714208617540434,-0.004030347799628601,-0.005600684161196791,-0.0005332492859289998
19,-0.0033440347039521584,-0.0021784896831915806,-0.004947095592624429,-0.009348882986606506,-0.003117079417873802,-0.0009440881235694091,-0.006480659965654665,-0.007537880068911767,-0.00011539432836544681
20,-0.005150823381319392,-0.005968845670259374,-0.007605079157037151,-0.008115343522380906,-0.005223956951935315,-0.006055587778184544,0.0019875130091776454,-0.0082209719921288,-0.0008725430753724209
21,-0.003910978640181196,-0.004714389497627952,-0.0097733306895849,-0.013004107706525509,-0.00573270961990111,-0.003611289471558383,-0.002209815640472736,-0.013377871751395529,-0.0003137035340054148
22,-0.0045266119911329394,-0.002190196435349189,-0.011113230382884205,-0.019398489088478868,-0.0037773505518732668,-0.002001739614501669,-0.00350338995404479,-0.006152522973243176,0.0005326327703885723
23,6.554285556299671e-5,-0.0010429060821840115,-0.005582024776477444,-0.012768975273473876,-0.0016881000157817916,-0.0010845489030795507,-0.009161047000805196,-0.011332169586076857,0.0003557376781368827
24,-0.0007682149521267919,-0.0007922673087497705,-0.001527019344938472,-0.005035750940472337,0.0037072510238092228,0.00010886480831756964,-0.0055654683002981115,-0.008588846786438469,0.0021630774092374497
25,0.0035843064571082126,0.0028254842088906106,-0.007252385493242823,-0.008237406198683529,0.0010860624323195522,-0.0017230904266959004,-0.01230191931458346,-0.008042494268066035,0.002615859293883172
26,-0.0023093637882595523,0.005665671994692587,-0.0025227053257634332,-0.009685330860934642,-0.0025981183453996576,0.0006746546131278543,-0.003303342268856875,-0.012581135383995749,-0.002519494122422088
27,-0.003967215445603884,-0.000692789313244208,-0.012499355981117462,-0.010590042922901124,-0.002188397647866294,-0.002330954067096252,-0.003959845104779665,-0.012456000843505809,0.002483589055129935
28,-0.00031787586915280286,-0.00014050956579008357,-0.0041434206924099905,-0.0057046583297408705,0.001191275041461124,0.0065082076335638015,-0.005418844263795282,-0.016219291000636616,0.0022507493836666044
29,0.0023463080618332933,0.0022209696810866577,-0.006703614731847378,-0.010437811212707199,0.0025113584669555914,0.0036937381019875805,-0.01023406805990365,-0.009652339175507188,0.0019084813092514613
30,-0.002002245753330551,-0.0022921841433066613,-0.006410680364631837,-0.013631588762352225,-0.0032711007739265425,0.0002750747135920055,-0.0024430655504357793,-0.005936558909069512,-0.0011010115734617345
31,-0.0026042451223783837,-1.5022153221641923e-6,-0.009086359011436848,-0.01483519881386719,-0.0015391090589435782,-0.001473339425247631,-0.00938178130408122,-0.006691048739962105,0.0012597198978336966
32,0.001698628635663777,-0.005093382602404174,-0.008026797483178439,-0.01579121310169749,-0.0038091682615528015,-0.005282278381067941,-0.0018275975454344249,-0.014009741643979548,-0.0016337269935663788
33,0.0002840090815717741,-0.0015863201550765063,-0.01363728420134541,-0.01515014013041528,-0.0032008452777582104,0.0001570064582485263,-0.001539668313238958,-0.016013736569689112,0.0007050480345535207
34,-0.005060105743593136,-0.0014273024895766146,-0.007483956766918548,-0.019788460420528193,-0.0024855157096773835,-0.004314675687228656,-0.0057689171378170435,-0.010155064316476703,-0.003164293158559219
35,-0.002401506716052003,-0.001829991581562363,-0.011734775017382144,-0.013364128921827116,-0.0046128106850716385,-0.006552235570367585,-0.01070298150941741,-0.009042381969048881,-0.002094475660242381
36,0.0011356092731726565,-0.0038467414685358532,-0.00862014580214146,-0.011300937836943019,-0.005224875980557044,-0.007749302014649072,-0.004675484830076406,-0.010400200811862496,-0.003212483610177416
