horizon,group1_Managerial,group2_Professional_specialty,group3_High_tech,group4_Sales,group5_Administrative_support,group6_Service,group7_Farming_forestry_construction,group8_Precision_production_repair,group9_Machine_operators_transport
0,-0.0024034976712600893,0.001568994962446655,0.0002589812968877267,-0.00575987342543504,-0.0011735905889711826,-0.005969663052063605,-0.001969941235345337,-0.0017177356141449957,-0.004511060619929197
1,-0.002936127066823409,0.003931493672692149,0.003950989684379082,-0.004228676375410529,0.001125589793306139,0.0008834565513448732,0.004572897765567012,0.0008922376584168676,0.00036896649667748747
2,-0.0018250301115067056,0.005384584109079531,0.003938625018793365,-0.0015181467230244738,0.0019546174423907578,0.004715702720220412,0.005289564471051368,-8.379408697371919e-5,0.0023686187768289305
3,-0.00041216352687123203,0.002027021119609791,0.001884036455951589,-0.0031441952595283483,0.00012273440430997834,0.0007445347087891873,0.0053415117766814684,-0.002106494479185347,-0.0007665207718293947
4,-0.0015909414008109248,0.0012880054864421561,0.0035725411383486197,-0.006930542615393675,-0.00128868153689246,-0.0014445483781653369,0.003405994308492869,-0.003085681534048157,-0.004788441437038685
5,-0.0010674545561255935,0.0014175052946274322,0.0042797251476806505,-0.006739128822219855,-0.0018444442573398129,-0.0022294155015468247,0.0025917436780853623,-0.003382033333268831,-0.006691973640161906
6,-0.002259686128752396,0.0021102201161627885,0.007071943369580894,-0.007876402675695298,0.0010780462391226525,-0.002427985534595343,0.0018633544499315775,-0.0035114572094925196,-0.0074984127106297515
7,-0.003335707030138357,0.002145218840130821,0.006959889896586681,-0.007805417373510296,0.0005450648885026132,-0.006598509943554559,-0.0007194529110716147,-0.005767812079664081,-0.008602243371702779
8,-0.00465245674357123,0.002464954539429588,0.003708668620600101,-0.006805663167700658,-0.00036821458014914466,-0.0059977506578265454,-0.0022709844989925575,-0.006485940761405832,-0.006968124503838381
9,-0.0051441826830845,0.0026758228739327057,0.0018445651317185853,-0.005039544057462017,0.00017086881862459456,-0.002645749938383059,0.00016134649951579175,-0.008760323624860405,-0.007893146141676056
10,-0.005589696179623873,0.00041225604149356195,0.0016511315520156577,-0.0026920488185333048,0.0010795322807225344,0.0012251373790582254,0.0027281192612685495,-0.00564696423308646,-0.00476738883187712
11,-0.005700157331309273,0.0003651190640383308,0.0021604758357016323,-0.0035687118107124746,0.00255321427601839,0.0027548917138923838,0.0024138103710635212,-0.003059267601772417,-0.004440313740869664
12,-0.006347861015701608,-0.0005699271975856303,5.4589518340632225e-5,-0.006029830401365248,0.0006523218200677596,2.6253458959292372e-5,7.888978730997074e-5,-0.0011985511489159906,-0.005314379959196985
13,-0.005720673875703025,0.00033019728788846443,0.002216075199033794,-0.006843508608128057,0.0006629680617413828,0.00016205963287175878,0.004791173849100209,-0.001888427420297687,-0.0046089993203130486
14,-0.005542384854105751,-0.00027541886917837265,0.002914849080311565,-0.005555370058588928,-0.000682208915880081,0.0005567985395075136,0.004326630641866182,0.00023961877391213244,-0.004394416929495731
15,-0.003886054303100503,-0.003419055959571101,0.0018764534196536783,-0.00498658391583036,-0.0016125062603808819,0.0012412516673572503,0.003281404551323142,-0.0015793206499553054,-0.004785261762038887
16,-0.004748554424212676,-0.002101099890604747,0.0009560254959908811,-0.006176366758731675,-0.0025246366580425187,-0.0008223259569901378,-0.00022423897810324215,-0.0027689636399266773,-0.006258852676762682
17,-0.004062673270173732,-0.0012639345676655458,0.0036941411076075294,-0.0064522076034996155,-0.0007963848878103281,0.002431174336478792,-0.0012760480856057559,-0.0038931651448220056,-0.006043380252180528
18,-0.00607963617070985,-0.001591132924889335,0.0032769163716225786,-0.005241057994862915,-0.0013017940651750704,-0.00048246308445547043,-0.006812894139537888,-0.005330335030138177,-0.00677688863873823
19,-0.005969784479639578,-0.0011016033509050332,0.000442441954967465,-0.007249257166236866,-0.003175618600860142,-0.005515622764715316,-0.010048642901049412,-0.0058909591626859345,-0.010569946557038364
20,-0.007056967415990495,0.0012992228531974374,-8.418828751199573e-5,-0.004878473401370704,-0.00393864533557,-0.0064159429225130946,-0.008778698816458258,-0.0049928194786066984,-0.010651068390561735
21,-0.007062854556380968,-0.0014696857265558867,0.001158719228362994,-0.0026977102677653124,-0.004972376253440212,-0.004643340867358784,-0.005996342220588188,-0.0028695164666466652,-0.011104108640746076
22,-0.0067609732096533225,-0.0032069719699145726,0.0030669365088582677,-0.0030166054701289587,-0.0030015740000308333,-0.0012543166788301467,-0.0037189851244724876,-0.003866081674659251,-0.009540825268150276
23,-0.007872074994570618,-0.003821043545839809,0.0020563594924101246,-0.006601655344460469,-0.0050492827117211946,-0.0028714391140945658,-0.0009929654029814637,-0.005188178189000783,-0.008880631166045436
24,-0.007237331642523528,-0.0033829554517905026,0.0025831401990451435,-0.012147211119508285,-0.00589683243584005,-0.003940308300081673,-0.003388292281953378,-0.005604531039734311,-0.008840398980337253
25,-0.00711358822894419,-0.003456026819104442,0.0013116776710056855,-0.010282297590467476,-0.004221092156958852,-0.00481790442504612,0.0019085262243929719,-0.004955732483334803,-0.005728245376253174
26,-0.005546204919677312,-0.004263465119696121,0.005051203042964373,-0.006221879059093446,-0.0027426536145013503,-0.001535853892691821,0.006591667100285305,-0.002511352610522916,-0.003861857604225788
27,-0.0062330704500480885,-0.006094504726360154,0.001061112054893462,-0.004924269026912762,-0.0028652281207442397,-0.004263521997246424,0.005504370620256539,-0.002723177939514592,-0.003972547919522665
28,-0.008347574595345542,-0.006252141619802309,0.0018384476051894966,-0.00704779369156944,-0.0027501951660348174,-0.003574511792363877,0.0014413000121662185,-0.0047475374975997795,-0.0065216956704230765
29,-0.00819981067537704,-0.005874443600461984,0.0016927791026672245,-0.008181309976436712,-0.0032565879645801146,-0.003304659297266401,-0.0028972275433535428,-0.007920656359466172,-0.007640243811049306
30,-0.008268787143255978,-0.006310278427268066,0.0020280387773008134,-0.00789779904648499,-0.0026876712054086736,-0.004739702603232295,-0.004107840401020168,-0.008534052976326489,-0.00793755691854507
31,-0.008744932823324942,-0.0024119666021296645,-0.0007086304007293331,-0.007450749328063556,-0.002653732403595387,-0.007168379869671334,-0.007350904988926693,-0.005918409679845443,-0.01086031198578051
32,-0.008864432151821179,-0.00047116362801674134,-0.0008524815804624884,-0.008406354781276807,-0.0021768864915251676,-0.006698947945703688,-0.005565614817398646,-0.0035280222195507357,-0.011948268542627451
33,-0.008728176386082732,-0.001034218384065747,0.00034167270629980895,-0.005890339033420623,-0.004183055855389315,-0.005357876836508082,-0.0026943278529466797,-0.005068695871153713,-0.006597140511043655
34,-0.008516148874480784,-0.002641529262530716,0.003492687594628563,-0.006326710456217049,-0.002167114981462189,-0.0025621305307182885,-0.001092093588333842,-0.0038818464698144733,-0.005774577214097835
35,-0.007717984986609369,-0.003114402907366892,0.0002548698196679041,-0.004011648269633984,-0.0022008964729180055,0.00021772993403078498,-0.0001583318753803745,-0.0026389652097309644,-0.0036494922935567773
36,-0.0067267805294428384,-0.0013181249761371006,-0.00229103629368281,-0.006258013479420879,-0.0033776284615629473,0.0007263373795921964,1.194142844353763e-5,-0.0019788586332220703,-0.005411688022813314
