horizon,coef_name,beta,dk_se,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,n_boot_valid
2,shock_lag6,-0.002178388282300344,0.0013374561228651901,0.001594695510409483,-0.005366261789460456,0.0010608401837541252,-0.004839818546050985,0.0004260773074020762,500
2,shock_lag7,-0.0029388719247736353,0.0011244659834193113,0.0013236385389429257,-0.005686091463033274,-0.00028094370053288276,-0.005225161853697876,-0.0009449997737198072,500
2,shock_lag8,-0.0008007915014973039,0.001362099902545133,0.0015788479946954302,-0.004149109888366163,0.0020358828201879078,-0.003746644283479524,0.0015633403615473776,500
2,shock_lag9,0.0009216284348398224,0.00153599106665307,0.0016491752466609173,-0.0025196035760840117,0.00396895499664829,-0.002051532696417776,0.0035254759379407434,500
2,shock_lag10,0.0006640584485685398,0.001165612234715893,0.0012129479032973664,-0.001619483683755535,0.003116010650349334,-0.0013070938968594028,0.0026366099847155364,500
2,shock_lag11,3.1976811165806956e-5,0.0012183125102189088,0.0012716331992211913,-0.00217015435369356,0.002726607421365833,-0.0019099549914117057,0.002199090781624505,500
2,shock_lag12,-0.00011080893985713564,0.0013548846201048097,0.0015268814778314139,-0.003088304365012548,0.0027199599481644472,-0.0028606511962419486,0.002266619863603775,500
2,log_oil_lag1,-0.004520414636157018,0.002870491792988665,0.003299837473218971,-0.010779183646168818,0.0020461185924919877,-0.009377281936606242,0.0010950588382621165,500
2,ffr_lag1,0.00046018798388010453,0.0007218877312878821,0.0008024590533316391,-0.0010873612603967322,0.002153290936907879,-0.0008460888687536898,0.0017144439334722528,500
2,log_rwage,-0.02960376009024023,0.02447332287827969,0.025715386286259103,-0.07542824848911583,0.023722029677767237,-0.07045266835181019,0.015258900777281202,500
2,age_mean,0.0023093751700255607,0.0012648383627951577,0.0013914627626950033,-0.0004654552197035904,0.004938644142321637,-7.91007280036766e-5,0.004571106814077734,500
2,female_share,-0.02984794435597392,0.0284093745228714,0.03181862801327856,-0.08668936428937526,0.03643870081434303,-0.07948333163665817,0.0290020768672815,500
2,married_share,-0.012562145920138938,0.04382181553421705,0.04435370092848758,-0.10126943505025812,0.07258874291904659,-0.08873703641161124,0.06159923834197565,500
2,hours_mean,-0.00245087885236966,0.0014822034861959623,0.0017244744237165416,-0.005865681945342795,0.0008300352837032619,-0.00538146759553993,0.00033858311564422417,500
2,unemp_rate,-0.07949764032182945,0.06219703412383861,0.07097214264598188,-0.22692327793634876,0.042942704855029754,-0.20230308604961159,0.02550997456721306,500
3,intercept,-1.6856316865034277e-8,0.0012092176068799708,0.0012766941799587513,-0.002490306245626833,0.0025823728112348288,-0.00204592028535272,0.0022114624058151336,500
3,shock,0.0005898250058485786,0.0030268420481019877,0.003160449024105177,-0.0055949583605183865,0.007118493933085451,-0.00466036619834126,0.005632063940474231,500
3,shock_x_occ2,-0.002525299058851649,0.003626399766627348,0.003940626492586092,-0.010322928421321835,0.00457357388168844,-0.009378643474323461,0.0037885042755495947,500
3,shock_x_occ3,-0.004728325475800914,0.005162630879945051,0.005351337976417859,-0.014620073668435535,0.005236704877831464,-0.013526132713914127,0.0038300599332087818,500
3,shock_x_occ4,-0.005068408350780506,0.004239500798937364,0.004362879332783336,-0.01443623242586366,0.0027914146535168508,-0.012501226582532629,0.0018501192940816884,500
3,shock_x_occ5,-0.002874789756443539,0.0030262500068736205,0.003298246992775772,-0.009214255505354086,0.0038463488264883243,-0.008270637799762321,0.0022040216945448353,500
3,shock_x_occ6,0.0012333309199424225,0.004365795453314323,0.004545431864824433,-0.008518042782890953,0.009338190792139149,-0.0063340092935529075,0.00806312109555895,500
3,shock_x_occ7,-0.009104209729487592,0.005184830391724267,0.005390210301086176,-0.019347215330625896,0.0006192386037442571,-0.018250626009125526,-0.0007845925533206068,500
3,shock_x_occ8,-0.0076834129082298365,0.003955268419914717,0.004219496693040952,-0.015493897572808496,0.0007454220485733501,-0.014703503304562073,-0.000432399640088615,500
3,shock_x_occ9,0.004651063133743695,0.003579685646698994,0.003623699673450711,-0.002379642622542297,0.011213409819675623,-0.0010562912183332595,0.010428944940803209,500
3,shock_lag1,0.0016579326949960037,0.0016174149661293091,0.0018788422566364755,-0.0017013651253283196,0.005490524688104008,-0.0010737623822554916,0.004885096444122156,500
3,shock_lag2,0.003525938275567835,0.0016166776536159517,0.0017854775964931255,0.00038894140869453206,0.007481502021850069,0.0008868563652033021,0.006851853618179012,500
3,shock_lag3,0.004016724772054674,0.001873395103543819,0.0018573848975668304,0.00036570745325024105,0.00757066997635498,0.0008684703991226501,0.007157103806516491,500
3,shock_lag4,-0.00019227837727651164,0.001734115284602541,0.0017712602696506761,-0.0034125442113261562,0.0036492867886328316,-0.0029403425623852866,0.002947927255352602,500
3,shock_lag5,-0.0014641336720680343,0.0015936351726323003,0.0016901338637824459,-0.0047048118072769325,0.0018644092839143955,-0.004160206860259918,0.0013907613510348257,500
3,shock_lag6,-0.002553202083731111,0.0015188119948718382,0.0017164460425586428,-0.00581743713267777,0.0006777492367669275,-0.005480037267587011,0.00012072774552456789,500
3,shock_lag7,-0.001479114133384672,0.0013695667064441673,0.001524746929638374,-0.004810371727431102,0.0014994501628115744,-0.004183330907247036,0.0007755500494690448,500
3,shock_lag8,-0.00012200364775172542,0.0016271966246072787,0.0016936818663919613,-0.0032461140553561984,0.0028815465920947496,-0.0028498863289940952,0.0024585708349283727,500
3,shock_lag9,-9.105088111830212e-5,0.001455878275745743,0.0014897180860735677,-0.0029057756298307676,0.0026941881429636723,-0.002476475740008619,0.0022995902496615317,500
3,shock_lag10,0.0013816856376576495,0.0013038779654414119,0.0013387674473177185,-0.0008779497880331256,0.004192875859513147,-0.0005811179449260181,0.003758641956264106,500
3,shock_lag11,0.0006322467073084073,0.0013579499821033717,0.0015317204378936492,-0.002139349532977137,0.0037952682944190543,-0.0017247696026923473,0.0033278420095223405,500
3,shock_lag12,0.0007652047682790601,0.0015895089786465938,0.0017621413393938683,-0.002609385113970423,0.004193459379758246,-0.0021675409343445964,0.003689788139069585,500
3,log_oil_lag1,-0.006130012383923298,0.0033033373886411713,0.003464464368432318,-0.013101299654118794,0.0005060173644480811,-0.012147130158497764,-0.0005263002444010198,500
3,ffr_lag1,0.00042267663659511373,0.0008807203474101037,0.0008893605526576367,-0.0012541317169096715,0.0022182281470931498,-0.0010131424589867187,0.0019342914925427521,500
3,log_rwage,-0.05139385769232761,0.027178106123339003,0.02586428509388272,-0.10389328629746827,-0.004171554304139572,-0.09447908222793652,-0.007877754532219111,500
3,age_mean,0.0032620995721673886,0.0013734437961108684,0.0014221114657001345,0.0006904209964192628,0.0061671936840359196,0.0011363844248590492,0.005676596550939579,500
3,female_share,-0.030541387186400138,0.029576226052301268,0.03237225307042479,-0.0856865702234311,0.035850245498690265,-0.07783773197480515,0.024595285637242104,500
3,married_share,-0.004729673114931803,0.052735622163547206,0.048647260980789205,-0.10131054886505633,0.08478270990925163,-0.09170671973379063,0.07636559179568511,500
3,hours_mean,-0.0048970617209117785,0.0016206790240558696,0.001748903407233356,-0.008440455193499776,-0.0013252278762434504,-0.007813726082915983,-0.002136709159979639,500
3,unemp_rate,-0.182385190666491,0.07074649644825338,0.08080902594486811,-0.34810083956633153,-0.03854215826889977,-0.32724837824350483,-0.06795843979244803,500
4,intercept,-1.7720835347898293e-8,0.0013440744912755816,0.001321015350940633,-0.0024728303979330794,0.0025484186758474056,-0.002096513759200034,0.002318516998457582,500
4,shock,-0.0012515470689930886,0.0027770882279732887,0.0029198222587453987,-0.007092783946023173,0.004151067581745571,-0.006143286350414973,0.003597591724394576,500
4,shock_x_occ2,0.0032780857392403114,0.0038852749812107266,0.00403844652214923,-0.004618487958481592,0.011129848140145795,-0.003209416529196072,0.009854803091161594,500
4,shock_x_occ3,-0.008066523202233495,0.00544329656285578,0.005882582663154965,-0.018647023568722488,0.0036784583809962796,-0.017417889918520817,0.0016052468534805552,500
4,shock_x_occ4,-0.0006603720723955133,0.005082733998859077,0.005072924283126107,-0.011458742771358749,0.008022021662535014,-0.008993994165159952,0.007328508937988327,500
4,shock_x_occ5,0.00027936513727191406,0.0034918493561025706,0.003645917820451431,-0.006104344275176161,0.007719786326645349,-0.005139008314628914,0.006371504945906307,500
4,shock_x_occ6,0.0030645544228709736,0.004868966366072039,0.00476166944018445,-0.006725323986087125,0.012232910140620546,-0.004737805326717489,0.010608359796145982,500
4,shock_x_occ7,-0.003980522124807377,0.005562282896692161,0.006064123005736392,-0.015174323507775297,0.008477995660029191,-0.013286017665285796,0.006274951951331632,500
4,shock_x_occ8,-0.006545323952589214,0.004070577237451495,0.004186795151273013,-0.014239076620526942,0.002534363400424668,-0.01261204136887565,0.000785716257652772,500
4,shock_x_occ9,0.004337926438837834,0.0034936629887034397,0.0036092575742954582,-0.0028483249680967496,0.011445737310410372,-0.0014737906167860233,0.009964241579835453,500
4,shock_lag1,0.0017781244771015144,0.0019943469881120043,0.002415893096381723,-0.0024750975088098865,0.006463460495763426,-0.0019564567160738422,0.006039093064051406,500
4,shock_lag2,0.0026111349983217944,0.0014859630534439514,0.0016736705728484411,-0.00033248464741439127,0.006175361879477884,8.157851343733672e-5,0.00555394165539636,500
4,shock_lag3,0.003093655531946383,0.0020453712190839713,0.002027429100678821,-0.0007582210313115125,0.007188080921903483,-0.0002286160072630866,0.006430607773238922,500
4,shock_lag4,-0.0016547440048760964,0.0016113576945905228,0.0015495669814872255,-0.004225516941948826,0.001792385992143998,-0.003851806667270341,0.0010048624236445294,500
4,shock_lag5,-0.0023014458175044153,0.0014449645209198012,0.0014237018678575947,-0.004955750102633612,0.0004702251708389591,-0.004558156880499111,3.889141535144139e-5,500
4,shock_lag6,-0.0013102034921089922,0.0015931722318778786,0.00166423361217841,-0.0045877676524637406,0.0020130120374069055,-0.004055127085824601,0.0012339960134516317,500
4,shock_lag7,-0.0009267952528967158,0.0015062694698103477,0.0016338463359086308,-0.004235723131870449,0.0019751543348868763,-0.0037188013761576084,0.0016780383849696971,500
4,shock_lag8,-0.0014849837177174552,0.0015503638795390522,0.0015792994621957749,-0.004465772587314438,0.001662394111207091,-0.00398745759266726,0.0012935572165579919,500
4,shock_lag9,0.0006441258953326596,0.0013613892607193102,0.0013256706151597338,-0.001834539513305961,0.0033291262062879953,-0.001517936120514482,0.002803849250397479,500
4,shock_lag10,0.0018124573648685364,0.0014004820688659889,0.0014697185156773646,-0.000994686943473399,0.004635773827396486,-0.0005558009361237748,0.004351185213215465,500
4,shock_lag11,0.0015497353711726738,0.001408383008946698,0.001550426523650697,-0.0014194551777819424,0.004436934807154822,-0.0009277848603490542,0.004110046452066193,500
4,shock_lag12,0.000836578464662672,0.001526418610397009,0.0015108902496293896,-0.0022017430970543454,0.003693851686025324,-0.0016230406257274873,0.0032712751465784713,500
4,log_oil_lag1,-0.005959161741103468,0.0034354764664018106,0.003721250653077841,-0.013453546092570847,0.001256447008158204,-0.01160456914195392,0.00041654605558691984,500
4,ffr_lag1,0.0001186299396577839,0.0009313146215001077,0.0009028179107304929,-0.0016235271479768574,0.0017858385806251488,-0.0014365788252474062,0.0014750597770398725,500
4,log_rwage,-0.06489153527999869,0.0312106942960316,0.030188077200288144,-0.12038240467776543,-0.0013979002982945732,-0.11191784407890708,-0.013842530310685653,500
4,age_mean,0.00294476870413396,0.0014110202550264633,0.0014239048228488756,5.7241737100381216e-5,0.0055355590587517975,0.0004755683237653348,0.0051134485232978534,500
4,female_share,-0.058480398693925066,0.03161321799837217,0.03206814235699542,-0.12084289992491035,0.005863128490313765,-0.11073544877766482,-0.0052760132808712685,500
4,married_share,0.012208203597769602,0.054897896955604125,0.05260178594627428,-0.09627706309015471,0.10546418184727409,-0.08638421827249722,0.10002557367978648,500
4,hours_mean,-0.006844077801321632,0.0017167809873478927,0.001800630041631472,-0.010081914258756448,-0.003497972480012986,-0.009725351478446697,-0.0037689083680344346,500
4,unemp_rate,-0.26918031028250144,0.07453365394829642,0.0846005716498642,-0.4352503057739898,-0.10874118248308998,-0.4157186878136801,-0.12847283556286992,500
5,intercept,-2.0783802380291918e-8,0.0013926410390538344,0.0013182328403848226,-0.0025569403429122734,0.0023811154523918432,-0.0022063213186372613,0.0022004257803078034,500
5,shock,0.00024383513597966733,0.003527178746446752,0.0035478054034039043,-0.006785033960144644,0.007001630991883347,-0.0055704344117996265,0.005860827659577498,500
5,shock_x_occ2,-0.0012473049915693133,0.004475104266194967,0.0047722549830001215,-0.011104960956197684,0.007346754673552575,-0.009855687084065605,0.006082106773217494,500
5,shock_x_occ3,-0.004903456452837684,0.0054472558420925335,0.005270674369422612,-0.015771265066575203,0.005651445089393577,-0.014198788285800361,0.003846330607905747,500
5,shock_x_occ4,-0.004737233624203049,0.004941153817112261,0.004916158860358499,-0.01457108130330416,0.0041680199720458815,-0.01338147354077127,0.002657094601077143,500
5,shock_x_occ5,-0.00332239544702463,0.004027069340642098,0.00405731979630255,-0.011819502812332936,0.00408337039601589,-0.01047528833347962,0.0033271068709550067,500
5,shock_x_occ6,0.002252295995649104,0.005260802155298553,0.005180767167361129,-0.008457530260727788,0.010839183109922036,-0.006672352161876354,0.009677941925159915,500
5,shock_x_occ7,0.0007073215398367706,0.005601884730779505,0.005674110160485616,-0.009332730154557961,0.01229952567290793,-0.008074863380292547,0.010013672934485162,500
5,shock_x_occ8,-0.009948434296401099,0.004913797519051052,0.005019776573348607,-0.01951671787836584,0.00033841652060399716,-0.01795381294421126,-0.001454490877291596,500
5,shock_x_occ9,0.0019418277255498434,0.004037634835596458,0.004044827590259993,-0.006079120672023869,0.009205901041885935,-0.004982710013317336,0.0081675809764047,500
5,shock_lag1,0.0012732860652659884,0.0018154352634881148,0.0020353771395644066,-0.0029093237737306283,0.0048863252761189215,-0.0020166027121340654,0.004479174787192043,500
5,shock_lag2,0.00201422807324554,0.0017578236610528198,0.0018422823055178358,-0.001588310805781498,0.005468824995389306,-0.0009304018046064722,0.004795304951856562,500
5,shock_lag3,0.001795709744086209,0.0019918410974008945,0.0018817401297324483,-0.0016543876790388141,0.005362582438986088,-0.0013371389520450932,0.0048796935449943995,500
5,shock_lag4,-0.00201349104744185,0.001547928171645197,0.0015254725941793003,-0.004999985737375321,0.0009052143809440896,-0.004563729910556234,0.00043572623731294826,500
5,shock_lag5,-0.0009619024156333319,0.0015805261550179595,0.0016200785532947,-0.004644667818626375,0.001883980185873379,-0.00380894733604826,0.001374208273141,500
5,shock_lag6,-0.0005520001881702904,0.001777077745558707,0.001788408281620312,-0.004252424441266958,0.0026117971510046345,-0.003793055671123752,0.002346634002239657,500
5,shock_lag7,-0.0019722581723673593,0.0013669070268081346,0.001567294254908902,-0.005299757504178434,0.0010226925206188334,-0.004385806473762154,0.0006446880285858763,500
5,shock_lag8,-0.0008078218224441199,0.0015266316240206506,0.0016312405755323158,-0.004206366166386719,0.0022999612752796464,-0.0035687052436033954,0.0017721121519169627,500
5,shock_lag9,0.0010978378217081136,0.001505018068544215,0.0016580718062880408,-0.002192294803501739,0.00409133458421846,-0.001876030432809808,0.003479851497117656,500
5,shock_lag10,0.0027605376952930237,0.0014116184299662897,0.0015075877769195035,6.319467783513511e-5,0.0058961453199171685,0.0003475556878610543,0.005420732057035431,500
5,shock_lag11,0.001800004840528638,0.0014558218137630727,0.001610142156118416,-0.0011864747041626955,0.004844857557483957,-0.0007566691825312985,0.004425889289617145,500
5,shock_lag12,-0.00027104692913582085,0.001729549061621545,0.0018915177462500501,-0.0043960879042644644,0.003240021395586003,-0.003502924295062621,0.002740538780210338,500
5,log_oil_lag1,-0.007708509795806307,0.003333221840912519,0.0034334732405552917,-0.013611607302656377,-0.0002468878642916089,-0.01272551844877813,-0.0014641905131426106,500
