outcome,industry,occupation,n_obs,n_horizons,beta_H,cum_irf,abs_cum_irf,peak_beta,peak_abs,peak_horizon,sig_count90,sig_count68,sig_share90,sig_share68,peak_share,mean_abs_beta,median_abs_beta,mean_ci_width90,max_ci_width90,sign_switch_count,consecutive_sig90_max,rank_abs_cum_irf,rank_abs_cum_path,rank_peak_abs,rank_sig90,score_cutoff,candidate_score,candidate_type,robust_candidate
median,Manufacturing Construction,Service,,37,0.0012827443886226043,0.12566456973844053,0.9243092484582559,0.060267912631183376,0.060267912631183376,15,7,17,0.1891891891891892,0.4594594594594595,0.06520319117406864,0.024981331039412316,0.02154878541840157,0.09313002377641619,0.17655070923599958,18,2,0.7333333333333333,0.95,0.8833333333333333,0.36666666666666664,0.7733333333333332,0.7733333333333332,Strong Net Effect,true
median,Energy_intensive,Service,,37,0.05227581811662298,0.38290279711833775,0.8879804173469299,0.06558917182236082,0.06558917182236082,7,6,15,0.16216216216216217,0.40540540540540543,0.0738633088535053,0.023999470739106212,0.01770742596991545,0.08338847368057342,0.16927921475502072,22,2,0.95,0.9166666666666666,0.95,0.2,0.7733333333333332,0.8274999999999999,Strong Net Effect,true
median,Energy intensive,Service,,37,0.05227581811662298,0.38290279711833775,0.8879804173469299,0.06558917182236082,0.06558917182236082,7,6,15,0.16216216216216217,0.40540540540540543,0.0738633088535053,0.023999470739106212,0.01770742596991545,0.08338847368057342,0.16927921475502072,22,2,0.95,0.9166666666666666,0.95,0.2,0.7733333333333332,0.8274999999999999,Strong Net Effect,true
median,Energy_intensive,Sales,,37,0.006771572935500148,-0.15099176267317385,0.7090434532601937,-0.06200637008910059,0.06200637008910059,2,11,19,0.2972972972972973,0.5135135135135135,0.08745073352556076,0.01916333657459983,0.016887594069895477,0.05755027238374248,0.08897887062092665,16,2,0.8,0.8833333333333333,0.9166666666666666,0.7166666666666667,0.7733333333333332,0.8358333333333333,Strong Net Effect,true
median,Energy intensive,Sales,,37,0.006771572935500148,-0.15099176267317385,0.7090434532601937,-0.06200637008910059,0.06200637008910059,2,11,19,0.2972972972972973,0.5135135135135135,0.08745073352556076,0.01916333657459983,0.016887594069895477,0.05755027238374248,0.08897887062092665,16,2,0.8,0.8833333333333333,0.9166666666666666,0.7166666666666667,0.7733333333333332,0.8358333333333333,Strong Net Effect,true
median,Trade,Professional specialty,,74,0.004956708864990622,-0.15672971705039163,0.6646050531122344,-0.030398670657734075,0.030398670657734075,16,14,30,0.1891891891891892,0.40540540540540543,0.045739451596677125,0.008981149366381544,0.007818319629084662,0.03119034780271564,0.04098383815521264,32,2,0.8166666666666667,0.85,0.8166666666666667,0.8833333333333333,0.7733333333333332,0.8366666666666666,Strong Net Effect,true
unemployment,Trade,High tech,,74,0.008227160172230383,0.10941067054228709,0.39425715301220543,0.015333073804903634,0.015333073804903634,34,8,28,0.10810810810810811,0.3783783783783784,0.03889104785482218,0.005327799365029802,0.0043672164791678314,0.024370150866839933,0.07059359585193288,32,2,0.6833333333333333,1.0,0.9666666666666667,0.05,0.7435,0.74,Strong Dynamic Movement,false
unemployment,Trade,Farming/forestry/construction,,37,0.0046194082573204,-0.021637714982792666,0.3769176516154866,-0.0316264344337054,0.0316264344337054,13,2,11,0.05405405405405406,0.2972972972972973,0.08390807461033738,0.010186963557175317,0.009088713947689953,0.05202421387255155,0.0878020802036738,10,1,0.1,0.9833333333333333,1.0,0.03333333333333333,0.7435,0.535,Strong Dynamic Movement,false
unemployment,Trade,Farming forestry construction,,37,0.0046194082573204,-0.021637714982792666,0.3769176516154866,-0.0316264344337054,0.0316264344337054,13,2,11,0.05405405405405406,0.2972972972972973,0.08390807461033738,0.010186963557175317,0.009088713947689953,0.05202421387255155,0.0878020802036738,10,1,0.1,0.9833333333333333,1.0,0.03333333333333333,0.7435,0.535,Strong Dynamic Movement,false
unemployment,Manufacturing_Construction,Service,,37,0.007390848991817709,0.1797826483573551,0.1882863594400741,0.011469103943764837,0.011469103943764837,21,18,24,0.4864864864864865,0.6486486486486487,0.06091308992256079,0.005088820525407407,0.0042716330502287035,0.0117341180225403,0.019077274885783202,6,5,1.0,0.95,0.95,0.45,0.7435,0.8925,Strong Net Effect,true
unemployment,Manufacturing Construction,Service,,37,0.007390848991817709,0.1797826483573551,0.1882863594400741,0.011469103943764837,0.011469103943764837,21,18,24,0.4864864864864865,0.6486486486486487,0.06091308992256079,0.005088820525407407,0.0042716330502287035,0.0117341180225403,0.019077274885783202,6,5,1.0,0.95,0.95,0.45,0.7435,0.8925,Strong Net Effect,true
unemployment,Trade,Service,,74,-0.0003456801745518107,0.15843559981550406,0.18323538219254643,0.005013348064593317,0.005013348064593317,24,42,62,0.5675675675675675,0.8378378378378378,0.027360152851512144,0.0024761538134127894,0.0023553791555099633,0.006115510466351707,0.016161811453220477,11,7,0.9333333333333333,0.9166666666666666,0.5333333333333333,0.8666666666666667,0.7435,0.8383333333333333,Strong Net Effect,true
unemployment,Energy_intensive,Service,,37,0.004511810358261769,0.14006829104390078,0.17097233861980365,0.011466292694141502,0.011466292694141502,15,16,23,0.43243243243243246,0.6216216216216216,0.06706519187082914,0.0046208740167514506,0.003412723166889149,0.013608138866813542,0.028263548920991564,8,6,0.85,0.9,0.9166666666666666,0.2833333333333333,0.7435,0.7933333333333333,Strong Net Effect,true
unemployment,Energy intensive,Service,,37,0.004511810358261769,0.14006829104390078,0.17097233861980365,0.011466292694141502,0.011466292694141502,15,16,23,0.43243243243243246,0.6216216216216216,0.06706519187082914,0.0046208740167514506,0.003412723166889149,0.013608138866813542,0.028263548920991564,8,6,0.85,0.9,0.9166666666666666,0.2833333333333333,0.7435,0.7933333333333333,Strong Net Effect,true
unemployment,Services,Sales,,74,0.002142283141051247,0.1692093387856034,0.1692093387856034,0.004431312754105016,0.004431312754105016,24,56,64,0.7567567567567568,0.8648648648648649,0.02618834625741141,0.0022866126862919377,0.002142283141051247,0.0036568999777423627,0.00466386467827596,0,15,0.9666666666666667,0.8666666666666667,0.45,0.9833333333333333,0.7435,0.8358333333333333,Strong Net Effect,true
unemployment,Trade,Sales,,74,0.0020551445841696997,0.1597286203357196,0.16529100471657523,0.005045856712146854,0.005045856712146854,24,54,64,0.7297297297297297,0.8648648648648649,0.030527110176376465,0.002233662225899665,0.0020823202745550093,0.0038970471330416296,0.007392027323876646,4,16,0.95,0.85,0.55,0.9666666666666667,0.7435,0.8424999999999999,Strong Net Effect,true
