horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_group,occupation
13,-0.0009810795253853454,-0.008664955121082273,0.005867390268100748,-0.005362949007998062,0.0029091889394446393,employment,Energy_intensive,Energy intensive,1,Managerial
14,-0.0004950008840446073,-0.009065993689499846,0.007088079201964694,-0.0053551211923115825,0.0035895006996870486,employment,Energy_intensive,Energy intensive,1,Managerial
15,-0.007151742881217027,-0.016690537336521632,0.0014479577325386354,-0.012265420637105727,-0.0022524427577609533,employment,Energy_intensive,Energy intensive,1,Managerial
16,-0.0068230553613016385,-0.014991326587539721,0.0005837096020354024,-0.011601398788163547,-0.002222941992365897,employment,Energy_intensive,Energy intensive,1,Managerial
17,-0.0013391816594194475,-0.00842515455210237,0.004626582523309487,-0.0052831358412238055,0.0021906687494062144,employment,Energy_intensive,Energy intensive,1,Managerial
18,-0.005309033632303461,-0.012712498891924122,0.0011676074482490943,-0.010015311203030154,-0.0014169274175087013,employment,Energy_intensive,Energy intensive,1,Managerial
19,-0.003499011507330927,-0.011155553715058228,0.00408619187681709,-0.0088439143523095,0.000634844945041551,employment,Energy_intensive,Energy intensive,1,Managerial
20,-0.00644817468294793,-0.013327700357638285,2.7803958959141117e-6,-0.010896943229066647,-0.0022706466021123793,employment,Energy_intensive,Energy intensive,1,Managerial
21,-0.006772295275718355,-0.01376319581300592,0.0004078821204693056,-0.011306686109438446,-0.0019734996447818695,employment,Energy_intensive,Energy intensive,1,Managerial
22,-0.0063927681341020524,-0.013514865977532185,0.0018742279799624194,-0.010910361525644677,-0.0017474030542433683,employment,Energy_intensive,Energy intensive,1,Managerial
23,-0.006976045080674159,-0.013702522637684376,0.0008472962465582252,-0.011385158159525687,-0.0026000939010862416,employment,Energy_intensive,Energy intensive,1,Managerial
24,-0.0048245017354591625,-0.012860114077492093,0.0022137671563964125,-0.009750214396376859,-0.000416184090514019,employment,Energy_intensive,Energy intensive,1,Managerial
25,-0.008585373718623966,-0.01634346731667631,-0.0009312878721541235,-0.013149444771958486,-0.004112432730801185,employment,Energy_intensive,Energy intensive,1,Managerial
26,-0.004843948994386463,-0.012705429684487983,0.0022842737805949306,-0.00990974622314476,-0.00039736183149458384,employment,Energy_intensive,Energy intensive,1,Managerial
27,-0.006550973282506521,-0.015033412583671447,0.0007763009571878374,-0.011422985676425435,-0.0021760721679854175,employment,Energy_intensive,Energy intensive,1,Managerial
28,-0.007215145633716708,-0.016599875059756325,0.0010043377803930715,-0.01283522180459237,-0.0020670565788468293,employment,Energy_intensive,Energy intensive,1,Managerial
29,-0.0036600703696664165,-0.0112873480762725,0.003612869962342382,-0.008538520013517247,0.00018072873593995504,employment,Energy_intensive,Energy intensive,1,Managerial
30,-0.0033832778623789127,-0.01135727320648755,0.00325864664748776,-0.00804574581289339,0.0006032741612647888,employment,Energy_intensive,Energy intensive,1,Managerial
31,-0.006355054349632351,-0.015297637073845828,0.0013521114326459768,-0.01140092080431458,-0.0017194643309621392,employment,Energy_intensive,Energy intensive,1,Managerial
32,-0.006380370147331891,-0.015686639929898823,0.0005296621260036114,-0.012211207255057975,-0.0021877311063099644,employment,Energy_intensive,Energy intensive,1,Managerial
33,-0.014031235313617762,-0.02123458503763354,-0.007593761642813006,-0.018337103694323932,-0.010313689348792423,employment,Energy_intensive,Energy intensive,1,Managerial
34,-0.010155502188264911,-0.01700959831410926,-0.004389217433888472,-0.01436788369720748,-0.006903395708208885,employment,Energy_intensive,Energy intensive,1,Managerial
35,-0.010979887433272006,-0.018537041192100034,-0.003972128113363737,-0.015105700977888919,-0.0071118354173463905,employment,Energy_intensive,Energy intensive,1,Managerial
36,-0.0076657594791210105,-0.015620037864365468,-0.0009061320338178518,-0.012471490100981007,-0.003295678230622612,employment,Energy_intensive,Energy intensive,1,Managerial
0,-0.0030824899343731807,-0.009373110436941366,0.0025302392848938443,-0.006595934235362096,0.0002579969681595056,employment,Energy_intensive,Energy intensive,2,Professional specialty
1,-0.0026240496303663904,-0.010397942966707497,0.004337986277797377,-0.007547595317031057,0.0014412433657948367,employment,Energy_intensive,Energy intensive,2,Professional specialty
2,-0.004227860456454076,-0.013251617250153109,0.003928406109646723,-0.00934734042097609,0.0007141468233523305,employment,Energy_intensive,Energy intensive,2,Professional specialty
3,0.004763912916193173,-0.004980147837565137,0.012803142426679445,-0.0003747258138458434,0.009985877815458472,employment,Energy_intensive,Energy intensive,2,Professional specialty
4,0.005786196442995711,-0.0014373898259964959,0.011742173145306336,0.0013862564709931626,0.009574596325056129,employment,Energy_intensive,Energy intensive,2,Professional specialty
5,0.013675979014336837,0.005506215197146166,0.021398161499395392,0.008317504019466043,0.018063482623178216,employment,Energy_intensive,Energy intensive,2,Professional specialty
6,0.0027452437318608814,-0.005561541111552955,0.010141448278024719,-0.0021042244527682214,0.007156690162529605,employment,Energy_intensive,Energy intensive,2,Professional specialty
7,-0.002392719383214701,-0.01071929424720975,0.005631132939107868,-0.0074580533268759006,0.0021875777249131152,employment,Energy_intensive,Energy intensive,2,Professional specialty
8,-0.0048490029552823236,-0.014239122496706816,0.0032998909072655784,-0.010580366736497562,-0.00019174203381731956,employment,Energy_intensive,Energy intensive,2,Professional specialty
9,-0.00019201423413328845,-0.010411809180606383,0.007324256437723242,-0.006353283550157977,0.004322459068038659,employment,Energy_intensive,Energy intensive,2,Professional specialty
10,-0.00489589175055059,-0.01611934343635612,0.003097448015321044,-0.011237064356049258,4.264037447710214e-6,employment,Energy_intensive,Energy intensive,2,Professional specialty
11,-0.002236779605850037,-0.012381363637017813,0.007290023933178002,-0.007942990313714721,0.0027774218576921443,employment,Energy_intensive,Energy intensive,2,Professional specialty
12,-0.006218481316448379,-0.01827609480109435,0.002912907794236261,-0.01290993270218867,-0.001178223231270789,employment,Energy_intensive,Energy intensive,2,Professional specialty
13,-0.010217545487239684,-0.01880458367155602,-0.002241165463234789,-0.01576641202862846,-0.005656310366054589,employment,Energy_intensive,Energy intensive,2,Professional specialty
14,-0.0031703351156025174,-0.0122842065291699,0.005473768913652977,-0.008892634221303163,0.0020644709340936498,employment,Energy_intensive,Energy intensive,2,Professional specialty
15,-0.009371382684410174,-0.01932586559993964,0.00013227130181995596,-0.014909162807254201,-0.004240905185247173,employment,Energy_intensive,Energy intensive,2,Professional specialty
16,0.0014011658600894933,-0.009290191556883223,0.009876088576677666,-0.0043221006459493744,0.007053483381696963,employment,Energy_intensive,Energy intensive,2,Professional specialty
17,0.003870001030487714,-0.0056652240956467734,0.012501553532261152,-0.0016491578286004414,0.009568180793775333,employment,Energy_intensive,Energy intensive,2,Professional specialty
18,0.0063065689948227375,-0.002180158641885521,0.016734405975990227,0.0008306926065841415,0.012495782349939893,employment,Energy_intensive,Energy intensive,2,Professional specialty
19,0.0048772727208071754,-0.00423184583462964,0.016270730595402804,-0.0006275461238404428,0.010488701155866417,employment,Energy_intensive,Energy intensive,2,Professional specialty
20,0.0033894086807593747,-0.004529777982931802,0.01350236546856816,-0.0018425447548005773,0.009253038945427462,employment,Energy_intensive,Energy intensive,2,Professional specialty
21,0.010410054738045738,0.0010812877458600892,0.020775139435953827,0.004659469605598109,0.017018595989424463,employment,Energy_intensive,Energy intensive,2,Professional specialty
22,0.0025370909588647928,-0.006869343228613504,0.014458993815729307,-0.003298907343948272,0.010334736974651298,employment,Energy_intensive,Energy intensive,2,Professional specialty
23,0.004690547706677951,-0.00405398787559057,0.014832974915526535,-0.000689515937136227,0.011046011719706622,employment,Energy_intensive,Energy intensive,2,Professional specialty
24,0.0025074783054033554,-0.00879422990175886,0.014615009084732667,-0.0037042418600976893,0.009293930711071397,employment,Energy_intensive,Energy intensive,2,Professional specialty
25,-0.005949356398122136,-0.016385214787535605,0.0068741212628704315,-0.011612280785065437,0.0011850812725641329,employment,Energy_intensive,Energy intensive,2,Professional specialty
26,0.0014123747589582381,-0.011637137115111268,0.013946886402443657,-0.006060078478382421,0.009414265283518271,employment,Energy_intensive,Energy intensive,2,Professional specialty
27,-0.00816299251145997,-0.018686445024947818,0.003265982479049096,-0.013601840440418875,-0.002020645676696609,employment,Energy_intensive,Energy intensive,2,Professional specialty
28,-0.004975806175806803,-0.014187638705934875,0.003840181411367205,-0.010737403787743236,0.0002124464405266471,employment,Energy_intensive,Energy intensive,2,Professional specialty
29,0.00017356417328598855,-0.008744901588540362,0.011432838530623398,-0.005011783352025455,0.005976183733611338,employment,Energy_intensive,Energy intensive,2,Professional specialty
30,-0.0036798927961366936,-0.014279792984721519,0.008860942129617876,-0.01047014982890469,0.003537104728823285,employment,Energy_intensive,Energy intensive,2,Professional specialty
31,0.0030347114702999967,-0.008164349155001888,0.01721510976080809,-0.003993215784331376,0.011703024625307729,employment,Energy_intensive,Energy intensive,2,Professional specialty
32,0.00148943502241917,-0.008930667497295288,0.012552704814261665,-0.004886213591946301,0.008104017315124846,employment,Energy_intensive,Energy intensive,2,Professional specialty
33,-0.0011023118222849013,-0.010239892385758368,0.008785094600309339,-0.007119939034409951,0.004581958624576814,employment,Energy_intensive,Energy intensive,2,Professional specialty
34,-0.011589409038905374,-0.020090358282397636,-0.003094083570556268,-0.016760455294776492,-0.006477200523594872,employment,Energy_intensive,Energy intensive,2,Professional specialty
35,-0.005485025224581479,-0.014671883860359315,0.0011693442883505736,-0.010662095320665924,-0.001291770993980406,employment,Energy_intensive,Energy intensive,2,Professional specialty
36,-0.0008731242315260633,-0.010725106169842298,0.007502418684453097,-0.007358057070302528,0.00425835394449962,employment,Energy_intensive,Energy intensive,2,Professional specialty
0,-0.010686417290753066,-0.0196967051778903,-0.0014337273903174495,-0.015971074882321832,-0.005293772274382897,employment,Energy_intensive,Energy intensive,3,High tech
1,-0.010346415223725253,-0.023771545168549374,0.002880083266044128,-0.017921937967315227,-0.002653993428759007,employment,Energy_intensive,Energy intensive,3,High tech
2,-0.004733476879487312,-0.020754844685735675,0.013259220755498794,-0.013351798765913948,0.005268998982303707,employment,Energy_intensive,Energy intensive,3,High tech
3,-0.007222380415334741,-0.023104664356223735,0.006650710997173603,-0.01694535621009564,0.0013393192495053437,employment,Energy_intensive,Energy intensive,3,High tech
4,0.007840051890946843,-0.006212032766750164,0.022978735015238953,-0.0014224511349561157,0.016697819658626996,employment,Energy_intensive,Energy intensive,3,High tech
5,0.005923575520418197,-0.00791986406385762,0.022909622131604655,-0.002828220262852439,0.015917624342039444,employment,Energy_intensive,Energy intensive,3,High tech
6,-0.005797257925745069,-0.02176241437285758,0.010805005122622826,-0.015524241796416672,0.0035728097560929224,employment,Energy_intensive,Energy intensive,3,High tech
7,-0.005815561947854386,-0.021369512458396647,0.009570674609492735,-0.015292334479459853,0.0026855533266324123,employment,Energy_intensive,Energy intensive,3,High tech
8,-0.01387099689659292,-0.026045368041588655,-0.0029930329889515887,-0.0210528613172156,-0.007210637838572619,employment,Energy_intensive,Energy intensive,3,High tech
9,-0.009404618296694185,-0.024019458708162033,0.003135727234511129,-0.019090599658996295,-0.001652794838092355,employment,Energy_intensive,Energy intensive,3,High tech
10,-0.003222129389299597,-0.016796779552079786,0.010267061146287629,-0.01224602521169499,0.005274433181919433,employment,Energy_intensive,Energy intensive,3,High tech
11,-0.026121452114223308,-0.040110135017287996,-0.01054020042805514,-0.03500915563693504,-0.016524455316185238,employment,Energy_intensive,Energy intensive,3,High tech
12,-0.020006775245563987,-0.035104870861531925,-0.0022651272943705024,-0.029004245886049093,-0.010265790783017837,employment,Energy_intensive,Energy intensive,3,High tech
13,-0.01894920709832546,-0.033477963269479064,-0.004419401806711406,-0.027262441587111705,-0.010724383642661404,employment,Energy_intensive,Energy intensive,3,High tech
14,-0.013510003481597544,-0.028836953784292192,0.004190169100977357,-0.022874867780460557,-0.0033490154659656293,employment,Energy_intensive,Energy intensive,3,High tech
15,0.0016952881003669293,-0.011344712949562543,0.018327988775486165,-0.006891841992638339,0.012364977027971409,employment,Energy_intensive,Energy intensive,3,High tech
16,0.008628317348299795,-0.006287830448258263,0.028509425921118024,-0.0007029849472740303,0.021606717076236275,employment,Energy_intensive,Energy intensive,3,High tech
17,0.014663033254525882,-0.0004716607057807399,0.03308255289982272,0.00526780984802825,0.025641970997183454,employment,Energy_intensive,Energy intensive,3,High tech
18,-0.004529129248866829,-0.018669697070808292,0.013546209908143318,-0.013341217370433017,0.006633720717019118,employment,Energy_intensive,Energy intensive,3,High tech
19,0.0033904325006008326,-0.013264751077448499,0.021833397324270296,-0.006652166061822682,0.014614871085728958,employment,Energy_intensive,Energy intensive,3,High tech
20,-0.004724156144114112,-0.020380933157689574,0.01216069697149981,-0.014391673639046504,0.005851145666391887,employment,Energy_intensive,Energy intensive,3,High tech
21,-1.2338599366363054e-5,-0.015294038214746059,0.018763525577774977,-0.010178372332934798,0.009783199489559653,employment,Energy_intensive,Energy intensive,3,High tech
22,0.006934471900173677,-0.0077016614563718095,0.02528628685061976,-0.002528250727861929,0.01763155797692735,employment,Energy_intensive,Energy intensive,3,High tech
23,-0.007946330328396601,-0.02484756739116996,0.012943259013316806,-0.018812776823932065,0.004965283521797632,employment,Energy_intensive,Energy intensive,3,High tech
24,0.0038905905446604185,-0.012428777695398257,0.024777114368604775,-0.006506495222053033,0.016875919644948084,employment,Energy_intensive,Energy intensive,3,High tech
25,0.00462672688443304,-0.011689044650176011,0.02734850786112253,-0.004789710131143236,0.017440888111746863,employment,Energy_intensive,Energy intensive,3,High tech
26,0.009069527835513425,-0.006892624525498088,0.030741324670870075,-0.0011785588878575667,0.02215885530628872,employment,Energy_intensive,Energy intensive,3,High tech
27,-0.00019757131376114343,-0.016246813878546137,0.02279422737912283,-0.010740892236513684,0.013060159635231694,employment,Energy_intensive,Energy intensive,3,High tech
28,-0.0038256849122625994,-0.020335676444796922,0.018494569793678924,-0.014615128040247182,0.009341299303665836,employment,Energy_intensive,Energy intensive,3,High tech
29,-0.010514197058684234,-0.027959105000682175,0.009490681342140504,-0.022637635763313763,0.0007394573172449445,employment,Energy_intensive,Energy intensive,3,High tech
30,-0.015852400007825042,-0.032164936570426295,0.004098886338560561,-0.02577152336116995,-0.0043802104741325,employment,Energy_intensive,Energy intensive,3,High tech
31,-0.0293049901403208,-0.044062539599718814,-0.010551783907062271,-0.038678810059227464,-0.018035899954043942,employment,Energy_intensive,Energy intensive,3,High tech
32,-0.02676571090033224,-0.04308338548337398,-0.009713369460802677,-0.03747720735288508,-0.015882088095100916,employment,Energy_intensive,Energy intensive,3,High tech
33,-0.01523004555405176,-0.0323799954425746,0.003576245208775211,-0.02626915759390653,-0.004228704397047188,employment,Energy_intensive,Energy intensive,3,High tech
34,-0.0021451998671559464,-0.0184648416144763,0.015666055884320185,-0.012181472274791829,0.009034514316195051,employment,Energy_intensive,Energy intensive,3,High tech
35,0.017326594532945327,-0.0012459466466258895,0.04225513770332265,0.005456274235921092,0.03230776442573347,employment,Energy_intensive,Energy intensive,3,High tech
36,-0.0023290326478874676,-0.018640583764209573,0.02603121309781028,-0.013189220633689913,0.013991216584423715,employment,Energy_intensive,Energy intensive,3,High tech
0,-0.0053340458303273415,-0.017154999237679696,0.00594637241381481,-0.011895080027938978,0.0016937947135943088,employment,Energy_intensive,Energy intensive,4,Sales
1,4.812342408608609e-5,-0.0159040799975567,0.014501620551385113,-0.009503786477730179,0.009035115238449472,employment,Energy_intensive,Energy intensive,4,Sales
2,0.008371575938498048,-0.010557167108612387,0.024366287569616014,-0.0011679547197954929,0.01756825282435488,employment,Energy_intensive,Energy intensive,4,Sales
3,-0.0031851773776436186,-0.019573195966715685,0.015105612103875388,-0.012574773768564198,0.007324362700627604,employment,Energy_intensive,Energy intensive,4,Sales
4,-0.02101698374858638,-0.037077736059960245,-0.004842827687960228,-0.030204412110139155,-0.011550045652255892,employment,Energy_intensive,Energy intensive,4,Sales
5,-0.03615137550252535,-0.04853212625255248,-0.021524311006117534,-0.04368848056353314,-0.027536966397671593,employment,Energy_intensive,Energy intensive,4,Sales
6,-0.015905779124414154,-0.029884368563616523,-0.0022544675148211697,-0.0247448747151427,-0.007570431373454901,employment,Energy_intensive,Energy intensive,4,Sales
7,-0.009154205130868428,-0.023315390406805817,0.00417108952946061,-0.017866199610201507,-0.000987068516089198,employment,Energy_intensive,Energy intensive,4,Sales
8,0.01096134534069066,-0.004108957674198027,0.024383782907971472,0.002375000345063648,0.020010169024107717,employment,Energy_intensive,Energy intensive,4,Sales
9,0.01361637711398574,-0.0001536247949494255,0.028151236757478736,0.0048170055544281935,0.021800659116915297,employment,Energy_intensive,Energy intensive,4,Sales
10,0.0069254388872502385,-0.01080551286360187,0.021002583846842348,-0.0033209007334928592,0.015347535114490999,employment,Energy_intensive,Energy intensive,4,Sales
11,-0.006137722801135601,-0.02056741391353588,0.008843235128718919,-0.01422389323998836,0.002901908585836226,employment,Energy_intensive,Energy intensive,4,Sales
12,-0.0021312734826447943,-0.02141645119686304,0.015462163487668872,-0.013870957002484655,0.008320442585006319,employment,Energy_intensive,Energy intensive,4,Sales
13,-0.0005119183747178488,-0.01999317185934971,0.015482628566134403,-0.011911613953804008,0.009743374505221994,employment,Energy_intensive,Energy intensive,4,Sales
14,-0.001859691507259411,-0.022833068660691604,0.016155656010050548,-0.015727279487868506,0.008685855898843802,employment,Energy_intensive,Energy intensive,4,Sales
15,-0.001499788628782556,-0.024443349385889466,0.014700088896098425,-0.014936875772775802,0.008321594487378719,employment,Energy_intensive,Energy intensive,4,Sales
16,0.0006365457848309673,-0.017808823569371985,0.016201145564357488,-0.010518351111126518,0.009145364783632032,employment,Energy_intensive,Energy intensive,4,Sales
17,0.012454059701913123,-0.0037327266854617538,0.0280301695265451,0.003384593789986094,0.021192210386040085,employment,Energy_intensive,Energy intensive,4,Sales
18,0.019160636319446898,0.0003570810730278706,0.03672240108664059,0.007856071558794175,0.029978737243625125,employment,Energy_intensive,Energy intensive,4,Sales
19,0.0024455242604475283,-0.016346537842480028,0.02082050071938805,-0.009542709701850744,0.013484720813602896,employment,Energy_intensive,Energy intensive,4,Sales
20,-0.004493025577954449,-0.027836152983007383,0.01700837289457341,-0.018718729582892554,0.007837701657442101,employment,Energy_intensive,Energy intensive,4,Sales
21,-0.014010443188792947,-0.03550087784976966,0.005142012880453267,-0.02752328579459431,-0.0024242922537254796,employment,Energy_intensive,Energy intensive,4,Sales
22,0.0007392266775737205,-0.015950687786166495,0.018082081651011217,-0.010307215356459266,0.010372786143351234,employment,Energy_intensive,Energy intensive,4,Sales
23,0.006463170893816995,-0.014011995545483337,0.024384722084044567,-0.006541938020471955,0.017177259160449578,employment,Energy_intensive,Energy intensive,4,Sales
24,0.008317598323208981,-0.013652658331053983,0.02880096647884612,-0.005241073196096171,0.02088134988533162,employment,Energy_intensive,Energy intensive,4,Sales
25,-0.00730934253035175,-0.029671886124497247,0.011828167090619795,-0.022004221125992623,0.004876221174457438,employment,Energy_intensive,Energy intensive,4,Sales
26,-0.007614538468333545,-0.029425405797318116,0.011230125707203407,-0.020540380244560286,0.005706666965922488,employment,Energy_intensive,Energy intensive,4,Sales
27,-0.016453735542501464,-0.03876928708358274,0.004555117358381773,-0.030352418709297647,-0.0036626323862948788,employment,Energy_intensive,Energy intensive,4,Sales
28,-0.0182743482343588,-0.04184732764774958,0.002622436402213355,-0.033162895410583274,-0.005330055303845595,employment,Energy_intensive,Energy intensive,4,Sales
29,-0.00429384523538972,-0.03496870743956633,0.02056894247872045,-0.02184844039815162,0.010420192670631184,employment,Energy_intensive,Energy intensive,4,Sales
30,0.002222082686369312,-0.02125085234859522,0.024787081810722984,-0.012193178314956352,0.015340394377928383,employment,Energy_intensive,Energy intensive,4,Sales
31,-0.0015705306778261011,-0.022856618894444895,0.020953984941211187,-0.014534297507537349,0.0113339490218162,employment,Energy_intensive,Energy intensive,4,Sales
32,-0.0072131904440059505,-0.028690969341843297,0.017293293872239917,-0.021718503884191973,0.007166801760691704,employment,Energy_intensive,Energy intensive,4,Sales
33,0.0031624289460526864,-0.01884126839919156,0.026772907233186354,-0.011249166048495112,0.01675839025138649,employment,Energy_intensive,Energy intensive,4,Sales
34,-0.0060038504096422965,-0.033575274946861994,0.017607912683465364,-0.021896699606027074,0.009271786364762509,employment,Energy_intensive,Energy intensive,4,Sales
35,0.005804065172964264,-0.021334741337997225,0.02844537132804602,-0.011764189154777237,0.020174089872825336,employment,Energy_intensive,Energy intensive,4,Sales
36,-0.0060628690774043115,-0.033398627469371986,0.021178407874725302,-0.02211986689496751,0.009673323608329915,employment,Energy_intensive,Energy intensive,4,Sales
0,-0.00017599859951224707,-0.00556033529126078,0.0032781279601639866,-0.003366041061364014,0.001976172554622858,employment,Energy_intensive,Energy intensive,5,Administrative support
1,0.0006032183228943055,-0.005367974321051395,0.004686727481261388,-0.00291701305647654,0.0032198718413256654,employment,Energy_intensive,Energy intensive,5,Administrative support
2,-0.0016681621368493636,-0.006449051755877792,0.0023474194749693407,-0.004771830773504262,0.0009528163873065317,employment,Energy_intensive,Energy intensive,5,Administrative support
3,-0.004722761497287725,-0.01034581153739274,3.450187667542598e-5,-0.008574242873942942,-0.0017291695407485098,employment,Energy_intensive,Energy intensive,5,Administrative support
4,-0.004189638330044722,-0.010381807010021381,0.0017666236581079528,-0.00831425487730033,-0.0008041766380031254,employment,Energy_intensive,Energy intensive,5,Administrative support
5,-0.0053511397729086195,-0.011658369297258452,0.0005273782107753878,-0.009291301305761779,-0.0017914735584457285,employment,Energy_intensive,Energy intensive,5,Administrative support
6,-0.004212483290816091,-0.01146258939388756,0.0022310792399126925,-0.008226012505784336,-0.0003811091330083341,employment,Energy_intensive,Energy intensive,5,Administrative support
7,-0.0005518091846929995,-0.007735404403123309,0.006971780737530001,-0.0050197568448098785,0.003704710464008809,employment,Energy_intensive,Energy intensive,5,Administrative support
8,-0.004418730801443561,-0.011570778911411214,0.005074779128421082,-0.00914683732011554,0.000926669451830708,employment,Energy_intensive,Energy intensive,5,Administrative support
9,-0.005196004588218199,-0.012840532155114555,0.0033559586259769587,-0.009982770042705577,-0.00020308224307195345,employment,Energy_intensive,Energy intensive,5,Administrative support
10,-0.003525654926867898,-0.012252743969178616,0.004309039061559083,-0.008417851661251908,0.0007140714243325866,employment,Energy_intensive,Energy intensive,5,Administrative support
11,0.0023447721516039106,-0.00456386791378295,0.009052054762270861,-0.0015553615604384078,0.006394454764185537,employment,Energy_intensive,Energy intensive,5,Administrative support
12,0.000978232547285895,-0.0061275870348815415,0.007190034052193909,-0.0033019647333615643,0.0047893458617692284,employment,Energy_intensive,Energy intensive,5,Administrative support
13,-0.0003114958563125202,-0.008468765362648793,0.006191770864984714,-0.005211140118011071,0.0035510544150402184,employment,Energy_intensive,Energy intensive,5,Administrative support
14,-0.0015053716945317161,-0.010372786270649782,0.006058454701938396,-0.007221658949237913,0.003132041314405893,employment,Energy_intensive,Energy intensive,5,Administrative support
15,-0.001106379144470022,-0.009241746870925355,0.00556415673304756,-0.006302950089719585,0.002826828208033977,employment,Energy_intensive,Energy intensive,5,Administrative support
16,-0.0024171350562531453,-0.01039293940015612,0.0037918484753811437,-0.007094911005095611,0.0014370613871727924,employment,Energy_intensive,Energy intensive,5,Administrative support
17,-0.004285189994010336,-0.01300298535236593,0.0024735263127646,-0.00912068033618173,-0.0006343427280490897,employment,Energy_intensive,Energy intensive,5,Administrative support
18,-0.0061144825205261925,-0.015921188437185416,0.0012170526387425265,-0.01151330668326066,-0.0019190386199055241,employment,Energy_intensive,Energy intensive,5,Administrative support
19,-0.00487569903107096,-0.013971444410881006,0.0027596478624524225,-0.010361912442612106,-6.146912212132236e-5,employment,Energy_intensive,Energy intensive,5,Administrative support
20,-0.0017956623234481536,-0.011484539426760653,0.0066801318338612775,-0.007056525606206998,0.003097431904804846,employment,Energy_intensive,Energy intensive,5,Administrative support
21,-0.004061900350216309,-0.01193164543473429,0.004463287608865862,-0.008824616551732948,0.0010418457837816008,employment,Energy_intensive,Energy intensive,5,Administrative support
22,-0.0013433825348185533,-0.011274705471261021,0.008610642878337195,-0.007221285407596027,0.004736560785360085,employment,Energy_intensive,Energy intensive,5,Administrative support
23,-0.0021017937458916703,-0.009502600388987634,0.006479152144450965,-0.006939809945496171,0.0032554693291030772,employment,Energy_intensive,Energy intensive,5,Administrative support
24,-0.0028069476052403645,-0.009853436302228858,0.004182877883828538,-0.007159071788808979,0.0020966864845825602,employment,Energy_intensive,Energy intensive,5,Administrative support
25,-0.003576179851717987,-0.01203978565398566,0.004295514568937812,-0.008374148928517927,0.0012219429596985773,employment,Energy_intensive,Energy intensive,5,Administrative support
26,-0.0018844944117690323,-0.009297927970956788,0.005838058877956215,-0.0058699235397649515,0.0025125606171382256,employment,Energy_intensive,Energy intensive,5,Administrative support
27,-0.0019816192756266435,-0.010018710258016214,0.00548028686594944,-0.006526600145302121,0.002704119729929293,employment,Energy_intensive,Energy intensive,5,Administrative support
28,-0.007704938548294314,-0.01660417072630703,0.0005435273919854496,-0.01297705824744852,-0.002826734351169341,employment,Energy_intensive,Energy intensive,5,Administrative support
29,-0.006661386416617368,-0.014921888626777239,0.001517541589794444,-0.011806201154690828,-0.002542676895383845,employment,Energy_intensive,Energy intensive,5,Administrative support
30,-0.008861137368965983,-0.01737288385394494,3.754026083038417e-6,-0.01431918386516364,-0.0040479695751489886,employment,Energy_intensive,Energy intensive,5,Administrative support
31,-0.008996903316320052,-0.01886596170361951,-0.0013065088588819504,-0.014561518512022004,-0.004029463966139029,employment,Energy_intensive,Energy intensive,5,Administrative support
32,-0.008394775427328001,-0.018955809546761758,-0.00015982209298044496,-0.014418707973662091,-0.0031566572336138637,employment,Energy_intensive,Energy intensive,5,Administrative support
