occ_group,occ_name,cum_resp,cum_se,occ_name_1,predicted_response,pred_se,residual,residual_se,R2
1,Managerial,-0.005947151100848902,0.002868547203582494,Managerial,0.001520129740234795,0.000792476862800665,-0.007467280841083696,0.002976001115130055,0.6207324110568428
2,Professional_specialty,0.01702820852621518,0.0029548585557217094,Professional_specialty,0.009063110548435671,0.001928323330277378,0.007965097977779508,0.003528401897518737,0.6207324110568428
3,High_tech,0.001520270895903391,0.0011694535576837614,High_tech,0.0066077569474441945,0.0014859466712289922,-0.005087486051540803,0.0018909413352390732,0.6207324110568428
4,Sales,-0.014093796893866471,0.0015025776594842911,Sales,-0.004232904298201355,0.0011358018092342847,-0.009860892595665116,0.0018835565753757345,0.6207324110568428
5,Administrative_support,-0.001245563862953311,0.001825636742646172,Administrative_support,0.002232213063197395,0.0009514339657128826,-0.0034777769261507057,0.0020586831002395362,0.6207324110568428
6,Service,-0.0006418050050307907,0.0017762571781925864,Service,0.0007950470491801659,0.001041943383404564,-0.0014368520542109567,0.0020593046344096933,0.6207324110568428
7,Farming_forestry_construction,0.0015134947763724028,0.0013542649092591753,Farming_forestry_construction,0.002846457197792191,0.000810511310235561,-0.0013329624214197884,0.0015782781847540465,0.6207324110568428
8,Precision_production_repair,-0.0007606853253540261,0.0013554486589400397,Precision_production_repair,0.0005450255499950925,0.0006849644884241785,-0.0013057108753491186,0.0015186893748968381,0.6207324110568428
9,Machine_operators_transport,-0.00021567829313267722,0.0018997397686847813,Machine_operators_transport,0.0011656585562121195,0.0006989140508021226,-0.0013813368493447967,0.0020242262816027113,0.6207324110568428
