occ_group,occ_name,cum_resp,cum_se,occ_name_1,predicted_response,pred_se,residual,residual_se,R2
1,Managerial,-0.04138840723746754,0.011041183411113781,Managerial,0.01434465269611904,0.0021343559875356003,-0.055733059933586585,0.011245586094080788,-0.2437374543385522
2,Professional_specialty,0.013772865172266207,0.009253358431295685,Professional_specialty,0.013396312953503776,0.003534346884052232,0.00037655221876243053,0.009905364715892123,-0.2437374543385522
3,High_tech,0.045083066412902946,0.014557500330398154,High_tech,0.01314128799706235,0.0028925916729660483,0.031941778415840595,0.014842098990912805,-0.2437374543385522
4,Sales,-0.07768492497150517,0.012204773304565882,Sales,0.017775839796692665,0.005187706655622735,-0.09546076476819784,0.013261553142850064,-0.2437374543385522
5,Administrative_support,-0.014660413340252948,0.009465215271604783,Administrative_support,0.014433615752149223,0.0021028795625107014,-0.02909402909240217,0.009695999308593498,-0.2437374543385522
6,Service,-0.02299768328461388,0.01687779666769,Service,0.02140436924713435,0.0041341071039069175,-0.044402052531748226,0.017376733349581598,-0.2437374543385522
7,Farming_forestry_construction,0.046254252982567454,0.02463750996103762,Farming_forestry_construction,-0.006311961736457202,0.006915839393656808,0.05256621471902466,0.02558975833412819,-0.2437374543385522
8,Precision_production_repair,-0.03427894129934424,0.012262307079289759,Precision_production_repair,0.015091667434870224,0.003123421395940471,-0.04937060873421446,0.012653850644109028,-0.2437374543385522
9,Machine_operators_transport,-0.06291414242975785,0.017132093235012393,Machine_operators_transport,0.014037681049592896,0.003297668798089937,-0.07695182347935074,0.017446582419346584,-0.2437374543385522
