horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0008547182393791646,0.002646675231512671,-0.005588844316745359,0.0044211271090592655,-0.005046197728706782,0.003867749469614409,-0.0033341784476355876,0.001947616498205688
1,-0.0004059217345667634,0.00389602935196408,-0.007905588959166023,0.00665672352253314,-0.006570372829870576,0.005866091613416351,-0.00422833194652433,0.0034028733614569788
2,-0.0030776215414195056,0.004542170583145862,-0.012430304761563076,0.005174814676701276,-0.010752802269929897,0.003934943172268512,-0.007567159244212224,0.0013284138376402801
3,-0.0032324109967904113,0.004893003604245178,-0.013266560866679822,0.005271775832128161,-0.012150460562838443,0.004150751289817488,-0.008896352531832574,0.0014100864405482937
4,-0.005959702057582879,0.005149162468559464,-0.016632673123002865,0.0035718474285247955,-0.014812851188355092,0.002255833961410434,-0.011189944775156613,-0.0011669761932874135
5,-0.006509980004854111,0.005192428344634927,-0.017239585845206594,0.0028534486762813423,-0.01615889396901337,0.0012725845976259843,-0.01188189671749694,-0.0018232176174640918
6,-0.004225117549516504,0.0051372047968617955,-0.013287057999573254,0.005747041874646743,-0.012264294104842905,0.0041254090822327805,-0.009188974443189857,0.001067282772568521
7,-0.010689534847382219,0.005229978149598972,-0.021198937352894867,-0.0006735533708786135,-0.01970592546956365,-0.002159574414868718,-0.01585227588137639,-0.005758837584261184
8,-0.009631346127617216,0.00535334900156458,-0.02083168829086713,0.0011355727830919715,-0.017973166599207734,-0.0004047130243681746,-0.014461217861747973,-0.003965586217246635
9,-0.011347246510470615,0.005207229432806515,-0.02187948773556716,-0.0018284936127043907,-0.020093404036501228,-0.0031030001596300868,-0.0161174455450745,-0.006148244921615068
10,-0.007936955207551765,0.005068710408294932,-0.017473384191237864,0.0013716787259037315,-0.01623130386642759,-0.0003472034759612603,-0.013395946454056652,-0.003028773686171543
11,-0.007244262809755245,0.005423202669778405,-0.017820935140166957,0.003854969627461573,-0.015749733405002225,0.0019132082064809524,-0.01232864622455731,-0.0017876163414257248
12,-0.005225652098324875,0.005534327541854903,-0.015352927717503632,0.004937055680769221,-0.013795134078928191,0.003587693431686915,-0.010650039813799295,0.0005798447319856699
13,-0.0047797354010784545,0.005118766933748309,-0.015392241597404883,0.0048135336207355064,-0.013409002642629786,0.0038553856227605465,-0.009603918552691292,0.00022462432267809197
14,-0.008960442327901233,0.005748133225085646,-0.020946124100795376,0.001528524516129232,-0.019008801212726315,-0.000203884289256586,-0.014555700418019384,-0.0036267236097995894
15,-0.005606845316642413,0.006007060347781818,-0.017077863237513993,0.006959411885137044,-0.015048865091224084,0.00462163289744057,-0.011014774223627302,0.00022115626215027156
16,-0.0019061712941404498,0.005862503388718159,-0.013118456963345005,0.008920028897342024,-0.011816144297664857,0.007140221960398646,-0.007941791132322856,0.0037561971957056767
17,-0.001497210344609434,0.006293980749668778,-0.014525185226755461,0.010742906654711455,-0.012086858762484711,0.008632343327046618,-0.008273501813327698,0.004219248594412621
18,0.00040246029130598725,0.006120975094413382,-0.012162166669057667,0.012297873662661664,-0.0098796393833482,0.009676606302600088,-0.0053545249961220375,0.006403135087807566
19,-0.0028851481016030915,0.0060482121388388,-0.014058891603325413,0.008571571092881237,-0.012978483051882784,0.007047375807041317,-0.00889994858291297,0.0030408597254261223
20,-0.006506085540236943,0.005723341342103799,-0.017829389075767057,0.004213380000726682,-0.01588614467142494,0.0030554459118511943,-0.01197210410253323,-0.0007482660320162191
21,-0.0038413438883054367,0.005690973116793167,-0.014967929168905686,0.007218750924676349,-0.01327386826692611,0.00572333035082674,-0.009059381720498748,0.00215132740777319
22,-0.004265224212176907,0.005464480721768227,-0.014268809100017767,0.0066795317895495905,-0.013412440253074642,0.005275195595316463,-0.009366897998841892,0.0013972783849284661
23,-0.004638130488937663,0.005605505210926893,-0.01465829027368135,0.006262635334188178,-0.013681736232739918,0.00420758725869994,-0.010467903381694264,0.0006369037186051006
24,-0.0053880735839451546,0.005254623651611635,-0.017047440388093957,0.0041398641969549385,-0.014680415975172643,0.0023676309168396254,-0.01053422811689183,-0.0004484372881317842
25,-0.005758654439511878,0.006361478792347821,-0.017725777203958015,0.005887285629016822,-0.01630973725262062,0.004516462945204703,-0.011641457908676064,0.0006530421103588366
26,-0.0038188053928303756,0.006017812891065402,-0.015935532502619944,0.006741943743553607,-0.0144180243271748,0.005063457802342165,-0.0103030323730481,0.0015741102780922785
27,-0.00876384697952306,0.006003096789821776,-0.020428629471728316,0.003701927517694581,-0.018749965186336686,0.0019852834230252385,-0.014218222454963077,-0.0027106806650082937
28,-0.008654009254489543,0.006945289936908563,-0.02171307887175898,0.00633408975752763,-0.01909862103350483,0.0031830953602891648,-0.015155443745297738,-0.0014930148280661616
29,-0.009774571234542137,0.0072310760493939285,-0.023299125370104493,0.005144733583766839,-0.02127520910404435,0.002996951992538343,-0.016530090005246457,-0.002332382475000652
30,-0.013352389239775631,0.006903949583787024,-0.026175684568786092,0.0021722629358679555,-0.02371848540370677,-0.0006853538150577599,-0.01969192804474358,-0.007024248985604246
31,-0.012048687267242123,0.006336813953054452,-0.024557672217981552,9.179264098834494e-5,-0.022969440906554197,-0.001633092441568426,-0.01817426669320106,-0.00568272860345803
32,-0.014446767268390713,0.0074750278117578645,-0.030145504035216958,-0.00010438908810875356,-0.027477888389814003,-0.0024752926298084073,-0.021679767364784268,-0.0067828415755154595
33,-0.007232915348642022,0.0069872677617822355,-0.020168918837587507,0.007291600599405028,-0.0190035261219675,0.00524993825749256,-0.013686154262827092,-0.0002929829568134579
34,-0.005460708854393937,0.0068822117571434175,-0.019079051403056983,0.00850812649582261,-0.01678711857477519,0.005904525779097134,-0.012285583104760637,0.0013825460053983826
35,-0.006843917848343608,0.007214001293152032,-0.020416353710144157,0.006806041123532934,-0.018585274365157327,0.004507794968797898,-0.013165700421967132,0.0004670473352995388
36,-0.0033625656356256017,0.007221259323389583,-0.01797141377489958,0.010080506879081713,-0.016386134133308076,0.008702944952349656,-0.010533359506355212,0.0033049735884152338
