group_id,cum_irf,oil_intensity,fitted,residual,alpha,delta,r_squared,var_share
1,-0.025714243515024507,0.0791542933632154,-0.04302820724783656,0.017313963732812056,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
2,-0.010749268384203762,0.049967435301234944,-0.037967266562440614,0.027217998178236853,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
3,-0.04682385367078143,0.08638651417638174,-0.0442822593448932,-0.0025415943258882273,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
4,-0.10073519599299795,0.030304485848941843,-0.03455775188749099,-0.06617744410550697,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
5,-0.011966807144323851,0.10934693085611798,-0.04826354800163586,0.03629674085731201,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
6,0.008573952503816764,0.029739489507628603,-0.034459782693109745,0.043033735196926506,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
7,-0.047182338374523944,0.0662659184440039,-0.04079338975364931,-0.006388948620874635,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
8,-0.1497255639446166,0.1419274917738512,-0.05391294972728323,-0.09581261421733339,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
9,-0.01270902883316775,0.17568938564073755,-0.05976719213748362,0.047058163304315864,-0.02930301686060921,-0.1733979270618532,0.028743313301140327,0.028743313301140442
