ind_group,ind_label,horizon,beta_abs,boot_se,p_value,bh_reject
5,Manufacturing_durable,26,-0.0027507631425734815,0.0037180933348021214,0.496,false
5,Manufacturing_durable,27,-0.0018126782090921113,0.003637870959516278,0.576,false
5,Manufacturing_durable,28,-0.0012950329915002213,0.0040452398761194564,0.812,false
5,Manufacturing_durable,29,-0.0008672133992820137,0.003614093645629991,0.784,false
5,Manufacturing_durable,30,-0.0005721966113460214,0.004004823630713939,0.852,false
5,Manufacturing_durable,31,0.0004648982379813951,0.003608959616368843,0.904,false
5,Manufacturing_durable,32,0.002949954694997258,0.0037937841737544615,0.4,false
5,Manufacturing_durable,33,-0.004745843319993474,0.003955493624992247,0.272,false
5,Manufacturing_durable,34,-0.006331648681034752,0.004073433875320955,0.152,false
5,Manufacturing_durable,35,-0.005931496387159229,0.003992619430107309,0.132,false
5,Manufacturing_durable,36,-0.00793407913556878,0.0035603588739531963,0.024,false
6,Transportation_utilities,0,0.0013375936420788165,0.0036627186111675403,0.696,false
6,Transportation_utilities,1,-0.00011933388469514318,0.0034035239468861948,1.0,false
6,Transportation_utilities,2,-0.0007656288207128713,0.003152094485339626,0.772,false
6,Transportation_utilities,3,-0.00400075218729149,0.0035791575949700506,0.26,false
6,Transportation_utilities,4,-0.003727542374375762,0.0035663380144629977,0.3,false
6,Transportation_utilities,5,0.0002524026772634402,0.003973015563609082,0.94,false
6,Transportation_utilities,6,-0.0009865821295598923,0.0038049342841245553,0.764,false
6,Transportation_utilities,7,-0.0011104604623202706,0.003793722392440096,0.724,false
6,Transportation_utilities,8,-0.0033181913129730575,0.003982860384533691,0.38,false
6,Transportation_utilities,9,-0.00250575819694487,0.0037861450314928724,0.524,false
6,Transportation_utilities,10,0.0023302733018210407,0.004163323005043322,0.556,false
6,Transportation_utilities,11,-0.0004365867621269655,0.003456874207877312,0.956,false
6,Transportation_utilities,12,-0.0002378858888802935,0.0038799874425061295,1.0,false
6,Transportation_utilities,13,0.003679685688855287,0.0038710754668453058,0.36,false
6,Transportation_utilities,14,0.0030602703535449957,0.003930182746763203,0.456,false
6,Transportation_utilities,15,-0.0005115886014679989,0.0041602076733557114,0.9,false
6,Transportation_utilities,16,-0.0016296560506037579,0.003752431008837325,0.636,false
6,Transportation_utilities,17,-0.0004456114619578989,0.004020949849399567,0.86,false
6,Transportation_utilities,18,0.0004093126949575499,0.004498108935445614,0.884,false
6,Transportation_utilities,19,-3.358259833313152e-5,0.004523961148599629,1.0,false
6,Transportation_utilities,20,0.000861787054370457,0.004175465001279467,0.864,false
6,Transportation_utilities,21,-0.0021534503606822786,0.004255764734160278,0.608,false
6,Transportation_utilities,22,0.002780055700252591,0.004313862667623079,0.464,false
6,Transportation_utilities,23,-0.0016973743890399576,0.0036177573916355834,0.64,false
6,Transportation_utilities,24,0.005831318885950825,0.0037761228658142764,0.084,false
6,Transportation_utilities,25,0.0031944447905507,0.004261022879077743,0.524,false
6,Transportation_utilities,26,0.0004925878201204666,0.0035670662824370675,0.872,false
6,Transportation_utilities,27,-0.0019893427930710605,0.004142882089726097,0.612,false
6,Transportation_utilities,28,-0.0008880399136890704,0.0037762528099978695,0.808,false
6,Transportation_utilities,29,0.0025091218027332887,0.003663191946011662,0.48,false
6,Transportation_utilities,30,-0.0020655603442699634,0.004322020482267023,0.624,false
6,Transportation_utilities,31,0.0009395876348861281,0.004097450072862051,0.848,false
6,Transportation_utilities,32,0.001346994888655606,0.0036173097970820184,0.672,false
6,Transportation_utilities,33,0.0018190643808902024,0.003642299270574252,0.608,false
6,Transportation_utilities,34,0.0016451954588046955,0.0039594166790832795,0.576,false
6,Transportation_utilities,35,-0.005598444055495484,0.003419719599339805,0.124,false
6,Transportation_utilities,36,-0.0026828415276398815,0.004059925461911829,0.536,false
7,Wholesale_trade,0,-0.0017424054391877233,0.0036478728481018703,0.684,false
7,Wholesale_trade,1,-0.0043092439129746325,0.004236754011717888,0.348,false
7,Wholesale_trade,2,-0.0017605946666851475,0.004504571366690956,0.696,false
7,Wholesale_trade,3,-0.007238878056637679,0.00550074620961469,0.164,false
7,Wholesale_trade,4,0.0007375360133959951,0.004690843599056145,0.824,false
7,Wholesale_trade,5,-0.0026474591501789643,0.004642720774420106,0.576,false
7,Wholesale_trade,6,0.002296244608879661,0.005190626997571534,0.7,false
7,Wholesale_trade,7,-0.0014850789022205573,0.004992404698862849,0.784,false
7,Wholesale_trade,8,-0.004349233307550397,0.00482199613888623,0.304,false
7,Wholesale_trade,9,0.0029073198086082483,0.0054354344454022865,0.572,false
7,Wholesale_trade,10,-0.00205210905956896,0.005478267561825686,0.688,false
7,Wholesale_trade,11,0.0008842520827278781,0.004836770916425939,0.808,false
7,Wholesale_trade,12,-0.0063103068146968064,0.005381427632233674,0.24,false
7,Wholesale_trade,13,-0.002102337264180738,0.005515416615420793,0.7,false
7,Wholesale_trade,14,0.0001590519778804107,0.005532849843491286,0.948,false
7,Wholesale_trade,15,0.004236972417045193,0.004748552870624445,0.356,false
7,Wholesale_trade,16,-0.004293717720280937,0.005432102233637275,0.464,false
7,Wholesale_trade,17,-0.00537653729117774,0.005861147765714088,0.364,false
7,Wholesale_trade,18,-0.0004463460989459199,0.005562858080401007,0.916,false
7,Wholesale_trade,19,-0.0010688709633672566,0.005159901627243456,0.88,false
7,Wholesale_trade,20,-0.0016675568448550817,0.005212196265409373,0.66,false
7,Wholesale_trade,21,0.00810943482800674,0.005116994765564105,0.116,false
7,Wholesale_trade,22,0.0013574905605994996,0.0054108024361318695,0.724,false
7,Wholesale_trade,23,-0.004985362327215433,0.005732621323355688,0.436,false
7,Wholesale_trade,24,0.0009233518933505138,0.005545116971362634,0.9,false
7,Wholesale_trade,25,0.00028952337610264867,0.005287220911664449,0.956,false
7,Wholesale_trade,26,-0.0011163521002183516,0.005563423891594687,0.832,false
7,Wholesale_trade,27,-0.0034120287806164934,0.005520482513814092,0.568,false
7,Wholesale_trade,28,-0.0013879520698653505,0.005462897900635045,0.824,false
7,Wholesale_trade,29,0.003922541248462144,0.005968235487989207,0.468,false
7,Wholesale_trade,30,-0.001340297692566079,0.0061402970519757166,0.808,false
7,Wholesale_trade,31,-0.005981876396516908,0.00574509518103871,0.272,false
7,Wholesale_trade,32,-0.0028237926355607953,0.005156734920251421,0.676,false
7,Wholesale_trade,33,-0.005482153522942422,0.0054740220883982525,0.428,false
7,Wholesale_trade,34,-0.002988847157761355,0.005556303077579425,0.576,false
7,Wholesale_trade,35,-0.0008689762525468906,0.005182444052857619,0.944,false
7,Wholesale_trade,36,0.006122500736735465,0.0051556223973090185,0.24,false
8,Retail_trade,0,-0.0015129081694096758,0.0021843789841200075,0.464,false
8,Retail_trade,1,-0.004593027627764574,0.0022239108618243245,0.028,false
8,Retail_trade,2,-0.002779747982625829,0.0025269696215596514,0.32,false
8,Retail_trade,3,-0.0013701660632415532,0.002192237576820488,0.436,false
8,Retail_trade,4,-0.0020986126251353707,0.00234331146196073,0.34,false
8,Retail_trade,5,-0.003654577056620588,0.0023623032841411087,0.096,false
8,Retail_trade,6,-0.002730341996651656,0.002194775111598,0.192,false
8,Retail_trade,7,0.003626537661776614,0.0025207009938881877,0.14,false
8,Retail_trade,8,-0.002819301622564871,0.0024114179831426293,0.248,false
8,Retail_trade,9,-0.004259882065599658,0.0023140102055499473,0.064,false
8,Retail_trade,10,-0.004221011780246555,0.0023568055102133156,0.044,false
8,Retail_trade,11,-0.0016304007159663083,0.002664223839005264,0.572,false
8,Retail_trade,12,-0.003767048744557564,0.002673666219102238,0.168,false
8,Retail_trade,13,-0.004247671491950172,0.0025297036408256945,0.08,false
8,Retail_trade,14,-0.00265665686665461,0.0028422109050454335,0.316,false
8,Retail_trade,15,-0.0006609656827080292,0.0026039854102511274,0.74,false
8,Retail_trade,16,-0.001953707882340215,0.0032970989052117554,0.52,false
8,Retail_trade,17,-0.0017028725060917417,0.0028789447560257264,0.548,false
8,Retail_trade,18,0.00015242627878829282,0.002723427903614939,1.0,false
8,Retail_trade,19,-0.00010970095106304525,0.0028452423616200347,0.912,false
8,Retail_trade,20,-0.0006476951553517191,0.0030995943736063175,0.78,false
8,Retail_trade,21,-0.002986317495834235,0.0037968220730875903,0.368,false
8,Retail_trade,22,-0.006681142317217493,0.0030387248677127706,0.028,false
8,Retail_trade,23,-0.004662431267609259,0.0031227801837987045,0.104,false
8,Retail_trade,24,-0.0005657270950595413,0.003396036740716586,0.88,false
8,Retail_trade,25,-0.0031030813137588402,0.003158873985327197,0.276,false
8,Retail_trade,26,-0.004469604631727029,0.003435079534094995,0.168,false
8,Retail_trade,27,-0.005385885298508767,0.003001812945399601,0.048,false
8,Retail_trade,28,0.0008706080425553274,0.0035734409636841587,0.88,false
8,Retail_trade,29,-0.003586987482919448,0.003974695562598663,0.352,false
8,Retail_trade,30,-0.0021334343524281453,0.00391283787026101,0.588,false
8,Retail_trade,31,-0.002769788810708762,0.003818864455893605,0.468,false
8,Retail_trade,32,-0.0021294803360540856,0.004178080169977976,0.548,false
8,Retail_trade,33,-0.0016817107437815536,0.0038538710348348998,0.728,false
8,Retail_trade,34,-0.0045169802172084295,0.004151572091596151,0.248,false
8,Retail_trade,35,-0.002812920977979197,0.004038203825077863,0.548,false
8,Retail_trade,36,-0.006252810004894024,0.003955540723786697,0.088,false
9,Finance_insurance_realestate,0,-0.004268130043778686,0.0033990101776939542,0.228,false
9,Finance_insurance_realestate,1,-0.006443031267848646,0.0035252235044296223,0.072,false
9,Finance_insurance_realestate,2,-0.0070334083880107005,0.003406190023895981,0.032,false
9,Finance_insurance_realestate,3,-0.0022919212323777214,0.0034707698722823213,0.52,false
9,Finance_insurance_realestate,4,-0.007574863207626012,0.003592588865882763,0.048,false
9,Finance_insurance_realestate,5,-0.0027582726499952356,0.003979200835180535,0.532,false
9,Finance_insurance_realestate,6,-0.005012817827898293,0.003755734838579499,0.164,false
9,Finance_insurance_realestate,7,-0.005101614081023155,0.003386264991609245,0.128,false
9,Finance_insurance_realestate,8,-0.0030982833474109805,0.003613546860418255,0.392,false
9,Finance_insurance_realestate,9,-0.0055517870194927675,0.003669888877698408,0.124,false
9,Finance_insurance_realestate,10,-0.005091040538378267,0.003898042269960442,0.192,false
9,Finance_insurance_realestate,11,-0.004319282218124705,0.003512626528225312,0.236,false
9,Finance_insurance_realestate,12,-0.0023544546679032264,0.003396890314017034,0.488,false
9,Finance_insurance_realestate,13,-0.007171430106264205,0.003962429506173866,0.056,false
9,Finance_insurance_realestate,14,-0.004799600563724192,0.0038465058836129142,0.192,false
9,Finance_insurance_realestate,15,-0.0044054242053809525,0.004582777565286623,0.332,false
9,Finance_insurance_realestate,16,-0.007672334590261267,0.0042886421923102385,0.068,false
9,Finance_insurance_realestate,17,-0.008280624066102764,0.0037480041738259208,0.02,false
9,Finance_insurance_realestate,18,-0.0007199736001258471,0.004087311584695707,0.848,false
9,Finance_insurance_realestate,19,-0.005362022959045778,0.004442785127208678,0.192,false
9,Finance_insurance_realestate,20,-0.007394243039639178,0.003369742947630741,0.032,false
9,Finance_insurance_realestate,21,-0.0039892259281015295,0.0036878344788035173,0.276,false
9,Finance_insurance_realestate,22,-0.006455831429794899,0.004681507921710043,0.188,false
9,Finance_insurance_realestate,23,-0.005227317968601275,0.0036235670316848954,0.132,false
9,Finance_insurance_realestate,24,-0.0015037780197784177,0.0034013279852359956,0.684,false
9,Finance_insurance_realestate,25,-0.0009522428094574414,0.003733060099584371,0.78,false
9,Finance_insurance_realestate,26,-0.0008413525416710939,0.0038346018800348063,0.824,false
9,Finance_insurance_realestate,27,-0.005935591079578091,0.003577338760910802,0.068,false
9,Finance_insurance_realestate,28,-0.00847059909250427,0.003983602119797573,0.032,false
9,Finance_insurance_realestate,29,-0.0036722284313774234,0.003888000551324104,0.392,false
9,Finance_insurance_realestate,30,-0.00831597016260709,0.004255904780146653,0.036,false
9,Finance_insurance_realestate,31,-0.003755090437585672,0.00387773508158159,0.356,false
9,Finance_insurance_realestate,32,-0.005943452023182597,0.004163711827833867,0.14,false
9,Finance_insurance_realestate,33,-0.002793267616034901,0.0041668736007047695,0.556,false
9,Finance_insurance_realestate,34,-0.0064087261229188175,0.004112726020044681,0.12,false
9,Finance_insurance_realestate,35,-0.011930142423233005,0.00393838705454586,0.0,true
9,Finance_insurance_realestate,36,-0.0037277011170178055,0.004537997617023191,0.44,false
10,Business_repair_services,0,-0.006918394742425822,0.003724537255989192,0.068,false
10,Business_repair_services,1,-0.007718783068774902,0.003351658063710096,0.02,false
10,Business_repair_services,2,-0.010828614017317913,0.003527348463731995,0.0,true
10,Business_repair_services,3,-0.008509965602083074,0.00402998786427377,0.04,false
10,Business_repair_services,4,-0.008037669317898125,0.0034734970330893636,0.024,false
10,Business_repair_services,5,-0.005170598745994211,0.003942735033717884,0.176,false
10,Business_repair_services,6,-0.004317945560510313,0.003988955004430485,0.312,false
10,Business_repair_services,7,-0.0007898752086525871,0.0032966724635281664,0.816,false
10,Business_repair_services,8,-0.004947106915089459,0.0036617602861431374,0.172,false
10,Business_repair_services,9,-0.008428914634917403,0.004270705005979801,0.048,false
10,Business_repair_services,10,-0.011656016280030454,0.0037638298860205445,0.0,true
10,Business_repair_services,11,-0.005550847391066423,0.0036171267382467723,0.112,false
10,Business_repair_services,12,-0.004820611729423924,0.004339748066168836,0.244,false
10,Business_repair_services,13,-0.0070693693074895415,0.003712210331118179,0.06,false
10,Business_repair_services,14,-0.007980125600745298,0.004132739728109484,0.056,false
10,Business_repair_services,15,-0.010140495836999348,0.0034370170497054807,0.004,false
10,Business_repair_services,16,-0.007709620235336498,0.004559663538882714,0.06,false
10,Business_repair_services,17,-0.007042889050207742,0.0043601274080301835,0.096,false
10,Business_repair_services,18,-0.006606648929683718,0.004135280991901552,0.128,false
10,Business_repair_services,19,-0.003745908104253891,0.004606362364331625,0.432,false
10,Business_repair_services,20,-0.010427584843788123,0.0037513207788262073,0.004,false
10,Business_repair_services,21,-0.012058420364992767,0.004318978527928327,0.004,false
10,Business_repair_services,22,-0.012851080837787856,0.0048516689912832455,0.012,false
10,Business_repair_services,23,-0.00496314746544058,0.004257798672865231,0.212,false
10,Business_repair_services,24,-0.005075661813165846,0.004518640841295368,0.288,false
10,Business_repair_services,25,-0.0073098432297812495,0.004438169119829781,0.104,false
10,Business_repair_services,26,-0.009133850286391642,0.00399082609950874,0.032,false
10,Business_repair_services,27,-0.00965106876788992,0.004516256694111889,0.04,false
10,Business_repair_services,28,-0.011373125276695775,0.00439608034740773,0.008,false
