horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta,ci_lo68_theta,ci_hi68_theta
0,-0.007486279463589988,0.003430694665548886,-0.014326199161248176,-0.00037180132751171295,-0.013072058510015375,-0.0018960979637411177,-0.010718948217583733,-0.0038703022360534823,-0.006579884967709451,0.004222567710178027,-0.0142784819973488,0.0014853802264774413,-0.013065292900123378,0.0008533122325001388,-0.010412862569576306,-0.001863840594630683
1,-0.004770878275866856,0.004074148576065832,-0.012634918573525077,0.0036109183177805556,-0.011496541450821575,0.0023837433245477687,-0.008564067171192237,-0.0010618438736134954,-0.0028499690237902982,0.004885650588440891,-0.01256806419882207,0.006556296133420833,-0.010927192332376996,0.005540437354450645,-0.007616954013099614,0.0020525665331995614
2,-0.010639979074663427,0.003930187761408561,-0.018183825435497847,-0.002908723158632464,-0.01698323242281327,-0.004081299810251501,-0.014759947968153308,-0.006742085972643201,-0.010174744704618214,0.004871465409578668,-0.020007744407726936,-0.0008793684085481427,-0.01855278518268622,-0.002246359325750854,-0.014775030354807752,-0.005618577658659028
3,-0.0036100532120600165,0.0043763515227508015,-0.012212081349983386,0.004494092552979724,-0.011040472985245492,0.0032841401563873055,-0.00806507069310764,0.0004382320430870267,-0.002144777743706071,0.004911855677047664,-0.01121280950661871,0.007406140216813658,-0.010255174596998427,0.0055241114440379244,-0.007145899090961147,0.0026221483318230993
4,-0.006728405200104547,0.004285263039698165,-0.014176898692860693,0.002239899576748813,-0.013298746551467264,0.0013789680234111306,-0.010679397789294673,-0.0026239750920684307,-0.0041385596522486665,0.005096393909934987,-0.012684160321559107,0.006792881845317568,-0.011115685097965969,0.004801689189964304,-0.008655937711693049,0.0012710404825841976
5,-0.002754470511998091,0.0041683914557078825,-0.010785363102331242,0.004993348097020985,-0.009326435506603864,0.0036478966849260615,-0.006833410942079973,0.001282523397531422,-0.0008536524182470824,0.0047022762882908235,-0.0096155337127398,0.008765030255228415,-0.008635293465346888,0.0071150531205950275,-0.005635177113314563,0.003719420539573427
6,-0.006406579028428801,0.003861215124432032,-0.01412249351418267,0.000990746178130779,-0.012591501821374376,-0.00017988253347542467,-0.010689712794206448,-0.00279102624599873,-0.003918242348074508,0.004458914909295695,-0.013138312324839939,0.004529708651631388,-0.011327148133354416,0.0034369240931961314,-0.008489470981232913,0.00019537063401412418
7,-0.002127826589313003,0.004377790095290948,-0.0104707171892405,0.006034875641557412,-0.009305772865415975,0.0050060171283527475,-0.00652347423038494,0.0026616137075750244,0.0014434188462413816,0.00534826717738533,-0.008503269989941251,0.01141820834739114,-0.007095028089686475,0.01023753053193843,-0.0037350600693183706,0.007239355753165167
8,-0.004608665940385438,0.004268616048309768,-0.01228624397552144,0.004075554309780155,-0.011720675367659092,0.0026844810884535638,-0.008862166256358094,-0.00026446581199341545,-0.003397090657577146,0.004363899523628692,-0.011391878777875893,0.005345554721746901,-0.010551077077562167,0.0037749965750884865,-0.007817069695351444,0.0008509798053678144
9,-0.009029110450639359,0.0040504131306089985,-0.01646788307492801,-0.0014861235073535936,-0.015444723480354527,-0.0024381845467610266,-0.013016096092604838,-0.005081764558526522,-0.006385752489919676,0.004581537845909444,-0.015047995250617867,0.0020921056615627303,-0.013609454373337425,0.0010228836616855929,-0.010628550674538918,-0.0018929334677293842
10,-0.0060182958994109,0.005192595244935913,-0.016434785895052942,0.003759869182176143,-0.015175951248419889,0.0021887663925461965,-0.011188598778181515,-0.0009238613515101476,-0.0006835915643795084,0.005923511886762128,-0.012147640398023496,0.011266550951307287,-0.010210628185516822,0.009217915954286539,-0.006524446718476623,0.005495442512147149
11,-0.00316183890040336,0.004173774506948294,-0.011617049293225407,0.004805528299699562,-0.010288271003099213,0.0032427947569611494,-0.007674408345764851,0.0008910522856426502,-0.001345448737665826,0.004356769534736873,-0.010312978084650232,0.0063461856537461395,-0.008438397515006437,0.005393593911163181,-0.005738725220449061,0.003048066738438193
12,-0.005912788708565291,0.00400606027208153,-0.014057277061787127,0.001690463448938682,-0.012483799327883308,0.0005791778869281493,-0.009763957912046255,-0.002204711608807951,-0.005083404841073419,0.005187767996445379,-0.01578757673677153,0.004478505495998495,-0.013596892594716128,0.002482468485636242,-0.010217265548382334,0.00013316449526819767
13,-0.002747772477581922,0.004590041041871511,-0.01190630508991477,0.0054544374393432635,-0.01038740753682146,0.004615193817066755,-0.00730467973085429,0.0017806734430548994,-0.003178909078107863,0.00523759975478888,-0.012884344387980425,0.00762755150777826,-0.011235210688620358,0.0058581376342755,-0.008102399173421855,0.002052135680600407
14,-0.011346511455414557,0.0042704785572909775,-0.019943416440100982,-0.002589395306185167,-0.018134045629681315,-0.004228819987994546,-0.015555533535516787,-0.006895496691536921,-0.010034298965925602,0.0047333678473879485,-0.0188734231002598,-0.0006948634949242214,-0.017408997213695973,-0.0024049208775296775,-0.014719428943665966,-0.0052009193896697704
15,-0.00789977540256079,0.00495975872955979,-0.017018183781790003,0.002061271105064616,-0.01574176016828335,-3.2331842045148996e-6,-0.012797989142159507,-0.003054362352296144,-0.004751159607229779,0.005778572436460163,-0.015154712063066057,0.006982648579012695,-0.013884054859775698,0.0050548658429647765,-0.010201197036883446,0.001130443522262017
16,-0.004464393914636412,0.0043174607183142566,-0.0131312789293084,0.004484633399969012,-0.011553764397898451,0.0022600252460857565,-0.008557360049675207,-0.00033096439156513584,-0.000214701302623973,0.004763036225774603,-0.009327770822111933,0.008551189046725983,-0.00819421970273134,0.007242110085566413,-0.005529814034129472,0.0042142601357220534
17,-0.0029829424933053954,0.004742977177909983,-0.012535753566015433,0.006249946233839609,-0.01012522590143442,0.0045737644580885126,-0.00727507313897254,0.002053754608607172,-0.001397253498149646,0.0055370297546039225,-0.011153201984871675,0.009386768098471221,-0.009927661188589471,0.007282151229497349,-0.0068645357611271185,0.004016484725600477
18,-0.00853331910457926,0.004251613487449704,-0.016311661006398918,0.0005510748767951825,-0.015232320108134894,-0.0008419639941059594,-0.012778150315866791,-0.004110379274851046,-0.007749863173565454,0.004575625950514105,-0.015985664941518866,0.0013028371419132575,-0.01472968999736959,-0.00013353581060191946,-0.011775913342997093,-0.0026807720685864326
19,-0.001898541020431206,0.005078001846471347,-0.011424041924915413,0.008900814159374118,-0.010063211316851776,0.006781546441158779,-0.006560636772656791,0.0029424571771951577,-0.0001384628905284231,0.005339076727190929,-0.010281516804353725,0.011485212588579999,-0.009093536629496884,0.0088863400861721,-0.005118608822708511,0.005079148117804397
20,-0.003473702500998287,0.004059250334899492,-0.011420021804455704,0.004492943288153299,-0.010312582105880303,0.0030421467601383693,-0.007678214607669986,0.0004047012323916565,0.0029502474976861857,0.004668768012801103,-0.005931904999095115,0.012166727944757006,-0.004118173299679888,0.010845103938301551,-0.0014097732764940954,0.007708993273921846
21,-0.004856419259624106,0.004043719323134274,-0.012919642013006825,0.0028124814949026114,-0.011270538629236796,0.0016051888281591405,-0.008807231124099197,-0.0005484008511295345,-0.0023877214356233366,0.004970264871015329,-0.011794312388589924,0.0070245084919143,-0.010565663639641454,0.0058059089263805905,-0.007051889555332147,0.00300207304762479
22,-0.010174073766857245,0.0037997919809473115,-0.01790861399250909,-0.0031338590257481242,-0.01654416095054004,-0.004115224299865464,-0.014141450015678604,-0.006503872470391607,-0.005712785172737864,0.004798615997713709,-0.014891138969431695,0.004196718422295584,-0.014106762393010022,0.002063552617096562,-0.010307998189101887,-0.0010412956573564443
23,-0.0027956606533340415,0.0044950444463669895,-0.011810633465509816,0.005683593242972533,-0.01003624552150129,0.004209775578094599,-0.0075680548469445625,0.001632400980725432,-0.0022372756937766684,0.005215653841686831,-0.012717572949577777,0.007843516377936477,-0.011131164689668325,0.005697474875740229,-0.00745412987644372,0.0026878766487703006
24,-0.0037805448687251693,0.004134248103324133,-0.011836866295807748,0.004169121896950604,-0.010583964407091598,0.0027476225541426995,-0.008090513037778562,0.00024777586227885855,-0.0035803073831198805,0.004680621923876373,-0.013762112330697185,0.005649726158181989,-0.01182139613413224,0.003916505899819857,-0.007968799220841817,0.0009307140176923297
25,-0.004132439466244112,0.00401359301823776,-0.01207069608591838,0.003826687921336747,-0.010677875107577128,0.0023891146506310914,-0.008157569358912271,-0.00019032029302961816,-0.007284926499029554,0.004688794933996228,-0.016438883304925607,0.0023046010004323467,-0.015277432777518753,0.0002755545820001037,-0.012268715992661569,-0.0030136452156026023
26,0.00016646273555427854,0.00358224993220431,-0.006680705384191158,0.007213029992263947,-0.005580560501291399,0.00629281855647387,-0.003144029287278337,0.0039046456556722014,0.0030515729974620845,0.0043177299031365475,-0.004701113026598747,0.0126426468343396,-0.0032160131678729406,0.010904549467157883,-0.0008329564646917078,0.007652974421810652
27,-0.010457138381162913,0.004234345607980979,-0.019342825535500048,-0.00269215704884891,-0.017730117319671987,-0.003684243856377361,-0.014636994242873062,-0.006429714246518819,-0.007140295895304953,0.00527825160463354,-0.017702524534569435,0.003244516424446773,-0.015795290740138433,0.0010573923679687857,-0.012331544988148445,-0.0021368998252078364
28,-0.006526449921387349,0.004732044764374441,-0.015262033854272605,0.0038518667889318303,-0.014489143224119618,0.0016700681704086664,-0.011363100439026757,-0.002186360804594766,-0.005144615594314582,0.005190087922666658,-0.015190464500194161,0.005191053445131605,-0.013409897382974578,0.0033826627265164852,-0.010749040837517048,-0.0003894128482949618
29,-0.005000433457423778,0.004804299784719912,-0.013813044862154924,0.004807432039484619,-0.012438633897893382,0.003064809668839528,-0.009894767752441103,-0.00019924547108165184,-0.007888803501205962,0.005749176430272827,-0.018716755130031362,0.004182624116232822,-0.017289727270869026,0.0023619934936217886,-0.013592092643175903,-0.0023902150511793843
30,-0.003763105870324802,0.004074889242430529,-0.012167659044029467,0.004009635123184974,-0.0105428104185191,0.0027000916857498375,-0.008004203595502229,0.00012141094536388921,-0.0027725734359366223,0.004491494298240627,-0.010961200477734766,0.00614020641616104,-0.009917046528370733,0.005139542936612897,-0.007586488242710253,0.001689506499379059
31,-0.005170555562387073,0.004867304222177588,-0.015476122251191209,0.0036193732949551614,-0.012979773232739203,0.002243542880963897,-0.010123571388566985,-0.0006689978718480564,-0.002845873060881564,0.005434488905592602,-0.013430374576715733,0.007813246923056849,-0.011504914757136081,0.00645619277393571,-0.007993043456934846,0.0025959562173350926
32,-0.004926367437122539,0.004162585608124471,-0.01313678850716549,0.002459911118949957,-0.012249394815850719,0.001653216990885549,-0.009239734223544441,-0.0010981125623273425,-0.006613420232208852,0.004931467956502354,-0.01678491140975584,0.0026214826547711,-0.014772418966852711,0.0008496924809796674,-0.011595193461514565,-0.0018361611700044942
33,-0.010318411699875532,0.004466097786825825,-0.018543301220767,-0.0016008069633734936,-0.01782421622370717,-0.003043584543422878,-0.015194137488188812,-0.006310013083904775,-0.010134032064202176,0.0054017489227086105,-0.020667293430817968,0.0011381174588252076,-0.01863750738076896,-0.0015155804115899397,-0.015741161234371578,-0.0055472670403049215
34,-0.004447724184222165,0.00437157801602387,-0.013197555310256362,0.004117142718598476,-0.01131296985120081,0.002438532419717992,-0.008636174990774558,-0.0001679777661503245,7.589589792624518e-5,0.005382358967726509,-0.010335775928944881,0.010840369575690912,-0.008812967657097472,0.00921445665232241,-0.0058467920248749675,0.0049413681563277865
35,-0.011805544825946791,0.004169834423369707,-0.020384260550479014,-0.003220098082576665,-0.01882090768482846,-0.005034134278225057,-0.015998422570278763,-0.007898835606356638,-0.009682350362157787,0.004557079731214274,-0.018101416252186586,0.00013110331670175681,-0.0164992934026335,-0.0020359368399773654,-0.013989695240410991,-0.0048128967828575155
36,-0.008858033609851735,0.004267542877256595,-0.016888931352800705,-0.0007538154109770465,-0.015630395475913456,-0.0017498068200684465,-0.012813105533204937,-0.0043787549024376215,-0.008081776339052629,0.004992662098259306,-0.0169947898197279,0.001607550392984436,-0.015581041111639146,0.0003316419798349301,-0.012515657926252324,-0.0024096256040786216
