occ_group,occ_label,horizon,beta,boot_se,p_value,bh_reject
2,Professional_specialty,1,0.0008638598066404068,0.0021156448797964556,0.708,false
2,Professional_specialty,2,-0.0033680489592798047,0.0019455926200639276,0.064,false
2,Professional_specialty,3,0.000649396788382332,0.0021754949563643636,0.74,false
2,Professional_specialty,4,0.0026522303980197957,0.0020790392389539447,0.208,false
2,Professional_specialty,5,0.0014460458035120184,0.0020830906822482506,0.52,false
2,Professional_specialty,6,0.0008102780599021133,0.0019416725711088045,0.684,false
2,Professional_specialty,7,0.000713897809801508,0.002578339337087533,0.796,false
2,Professional_specialty,8,-0.003815577879844843,0.0022168313943707863,0.056,false
2,Professional_specialty,9,-0.0019239533472805563,0.0022731790183854418,0.34,false
2,Professional_specialty,10,-0.0001219817304527981,0.0023150346379502418,0.96,false
2,Professional_specialty,11,0.0008418337661043168,0.002062201591769807,0.748,false
2,Professional_specialty,12,-0.001350316668683972,0.0020985731417013987,0.544,false
2,Professional_specialty,13,-0.00018954197230739502,0.0019434591745853991,0.924,false
2,Professional_specialty,14,-0.0015223955025616695,0.002384018471043975,0.528,false
2,Professional_specialty,15,-0.000486034706388656,0.002379093121023852,0.912,false
2,Professional_specialty,16,2.2357931693712377e-5,0.002417239595420203,1.0,false
2,Professional_specialty,17,-0.001140395157606243,0.0027800889872056523,0.664,false
2,Professional_specialty,18,-0.0034531606964288,0.002378786450261049,0.168,false
2,Professional_specialty,19,-0.0018308989090645722,0.002616329727522635,0.436,false
2,Professional_specialty,20,-0.003396412787358991,0.002559390740674478,0.172,false
2,Professional_specialty,21,-0.0014728217011369185,0.0026077920404957173,0.576,false
2,Professional_specialty,22,-0.0007447732835721473,0.002265492227004008,0.78,false
2,Professional_specialty,23,0.0015214950575511233,0.0021562812848993774,0.464,false
2,Professional_specialty,24,0.000989118204781892,0.002435019495565892,0.604,false
2,Professional_specialty,25,0.0029957525220151437,0.002744872209735476,0.28,false
2,Professional_specialty,26,0.0033959022476425394,0.0024466511689311614,0.168,false
2,Professional_specialty,27,-6.323927073635642e-5,0.0023293886819831322,1.0,false
2,Professional_specialty,28,-0.001431498237646832,0.0024590562947818624,0.572,false
2,Professional_specialty,29,0.0008899703570078816,0.002107264477468688,0.664,false
2,Professional_specialty,30,-0.0017397212159982326,0.0021020940989167703,0.376,false
2,Professional_specialty,31,0.0005479935372322574,0.002351084884480024,0.892,false
2,Professional_specialty,32,-0.001729098949423126,0.0025980241687192556,0.5,false
2,Professional_specialty,33,0.0009438734536274447,0.0025160553380649524,0.68,false
2,Professional_specialty,34,0.0015950979145129896,0.002377563266746783,0.448,false
2,Professional_specialty,35,0.0003898773341682156,0.002326251695533823,0.888,false
2,Professional_specialty,36,-0.0022383784010275407,0.0022652388714203336,0.26,false
3,High_tech,0,-0.004506281262778461,0.0029041732092358183,0.144,false
3,High_tech,1,0.002077530546719199,0.0034436317695777973,0.476,false
3,High_tech,2,-0.006218634754591719,0.0032304858101527005,0.044,false
3,High_tech,3,0.0013244091350348014,0.0037495208925481744,0.648,false
3,High_tech,4,-0.00182520422883523,0.003127636536478766,0.588,false
3,High_tech,5,0.0005720665103540121,0.003224180000933252,0.876,false
3,High_tech,6,-0.0008278741624311793,0.003080928345285471,0.784,false
3,High_tech,7,0.00035976689312758277,0.0030264445722395917,0.908,false
3,High_tech,8,-0.0015245366727114319,0.003643786247590838,0.668,false
3,High_tech,9,-0.004722797275619327,0.0029931970204251945,0.096,false
3,High_tech,10,-0.0023027600334916774,0.004040232811438802,0.548,false
3,High_tech,11,-0.0005840626024787906,0.0032388261770550176,0.848,false
3,High_tech,12,0.000955911709084193,0.003206091454413475,0.76,false
3,High_tech,13,0.0020604226804514167,0.0034378432425120472,0.504,false
3,High_tech,14,-0.006426429952555257,0.003239190444889857,0.044,false
3,High_tech,15,-0.0017633946495070117,0.003869002840327437,0.676,false
3,High_tech,16,0.0029383633987900156,0.003566825860969821,0.444,false
3,High_tech,17,0.0005322226091408055,0.00284384953398793,0.888,false
3,High_tech,18,-0.002271731963863479,0.003851771484301572,0.604,false
3,High_tech,19,0.0007265926763333477,0.003043163910005186,0.8,false
3,High_tech,20,-0.0005079346075391633,0.003176073709673027,0.916,false
3,High_tech,21,-0.0007539249471227751,0.0029407063122640306,0.804,false
3,High_tech,22,-0.007301013100535334,0.0029154409875910155,0.004,false
3,High_tech,23,0.0010480660255427958,0.003283552114573295,0.768,false
3,High_tech,24,0.0015980342728690697,0.0031426275161363063,0.56,false
3,High_tech,25,0.000881683075669964,0.0032189193477878504,0.816,false
3,High_tech,26,0.0024288043045453274,0.002926031326332775,0.388,false
3,High_tech,27,-0.003575901047858578,0.0032242208438655923,0.276,false
3,High_tech,28,-0.0029949748058648714,0.003273880107785353,0.364,false
3,High_tech,29,-0.0017808235205012527,0.0032321095418759017,0.524,false
3,High_tech,30,-0.0015578595069675075,0.0030373990718427124,0.56,false
3,High_tech,31,-0.0016182808410348606,0.0029917131425586567,0.516,false
3,High_tech,32,-0.0008486607551065936,0.003537144718202363,0.844,false
3,High_tech,33,-0.004922146649827737,0.0029319007144937136,0.08,false
3,High_tech,34,-0.0012804802785180574,0.0028541253871145734,0.692,false
3,High_tech,35,-0.0069298480540580165,0.0031530222964725623,0.028,false
3,High_tech,36,-0.001788453097424115,0.0028394821073972447,0.568,false
4,Sales,0,0.0003763337027608326,0.0024649893857430993,0.86,false
4,Sales,1,-0.00158935785150336,0.0024693853315081588,0.6,false
4,Sales,2,-0.004814147512994321,0.0025153679006546716,0.064,false
4,Sales,3,-0.000783617772858851,0.002329433460967915,0.772,false
4,Sales,4,-0.0019116482151407183,0.0026326068986821283,0.428,false
4,Sales,5,-0.0010970120527009162,0.002816326223238868,0.752,false
4,Sales,6,-0.001977573629943155,0.0022099763915391832,0.424,false
4,Sales,7,-0.0016409705025404236,0.002431761247838481,0.544,false
4,Sales,8,-0.0020874771906051253,0.0024160369578108683,0.364,false
4,Sales,9,-0.004524565858326413,0.00231032741086742,0.044,false
4,Sales,10,-0.001787680873061741,0.003018880034325348,0.564,false
4,Sales,11,-0.002669661568655692,0.0024317002733976766,0.252,false
4,Sales,12,-0.004559284116944017,0.002308411396682114,0.044,false
4,Sales,13,-0.00349265397337923,0.0026020742091716607,0.156,false
4,Sales,14,-0.001984484456286767,0.0027019573766028,0.412,false
4,Sales,15,-0.0050755498898178856,0.0025304831993620447,0.036,false
4,Sales,16,-1.4270499720444643e-5,0.002757473596375905,0.896,false
4,Sales,17,-0.004102744004393478,0.0025481880938309554,0.092,false
4,Sales,18,0.003182355044584236,0.0025378656423897966,0.228,false
4,Sales,19,-0.0015471463502785344,0.0028669031716899505,0.544,false
4,Sales,20,0.0016082874247815495,0.0025353124804512006,0.552,false
4,Sales,21,-0.0038384710023648496,0.0030045054580167927,0.156,false
4,Sales,22,-0.007048445874212068,0.0035361808634776187,0.04,false
4,Sales,23,-0.006763036663533747,0.003017800156682335,0.032,false
4,Sales,24,0.0016955171903963269,0.003082648844744287,0.624,false
4,Sales,25,-0.0007800297295088616,0.002865138119096312,0.752,false
4,Sales,26,-0.0010548859959473946,0.0030518754265618907,0.704,false
4,Sales,27,-0.003373134655084709,0.0028625698007514293,0.232,false
4,Sales,28,-0.0015238574594987988,0.003018813996541168,0.564,false
4,Sales,29,-0.004379053629332909,0.00290300935575112,0.132,false
4,Sales,30,-0.00636967581519647,0.0030026141558403938,0.032,false
4,Sales,31,-0.005939468052118007,0.0029108370677901558,0.04,false
4,Sales,32,-0.004929678490504587,0.0037823201440799247,0.2,false
4,Sales,33,-0.004432267365918865,0.00355972257392042,0.204,false
4,Sales,34,-0.005402891574570254,0.0031272420212210164,0.096,false
4,Sales,35,-0.004151719795672818,0.0031256881281770273,0.192,false
4,Sales,36,-0.0015748932301446472,0.0033184716393824354,0.576,false
5,Administrative_support,0,-5.866741000405813e-5,0.001848855891650562,1.0,false
5,Administrative_support,1,-0.0026562711858348293,0.002005424624295831,0.18,false
5,Administrative_support,2,-0.003520802782745559,0.0020779807817935207,0.104,false
5,Administrative_support,3,-0.0004871448983157346,0.0022935873470262677,0.812,false
5,Administrative_support,4,0.000516444036185431,0.0023478904205413843,0.836,false
5,Administrative_support,5,0.00017867540662816635,0.0017801318223482953,0.936,false
5,Administrative_support,6,-0.0014920146533111084,0.0022860231483696467,0.552,false
5,Administrative_support,7,0.00016587195681188824,0.002381264465303472,0.976,false
5,Administrative_support,8,0.00011573355759161088,0.0026412005409218796,0.968,false
5,Administrative_support,9,-0.0013306424382960875,0.002050337712637101,0.476,false
5,Administrative_support,10,-0.0003877921966019236,0.0024982159918360866,0.892,false
5,Administrative_support,11,-0.0016458402430721887,0.0022415566958306223,0.468,false
5,Administrative_support,12,-0.00048664422667245923,0.002433526148576217,0.868,false
5,Administrative_support,13,-0.0006580761475002447,0.0023731449173650014,0.768,false
5,Administrative_support,14,-0.0005647588708125882,0.002270878570660715,0.696,false
5,Administrative_support,15,0.00025801477531064597,0.0023218051542297415,0.896,false
5,Administrative_support,16,0.0018684002409736216,0.002026923507279554,0.332,false
5,Administrative_support,17,-0.001039269871023817,0.0021712052088720926,0.62,false
5,Administrative_support,18,0.0014147229636461915,0.0024372453100018495,0.56,false
5,Administrative_support,19,-0.0005461179725084105,0.002318584577531436,0.792,false
5,Administrative_support,20,3.04516785019342e-5,0.0029198247246032243,1.0,false
5,Administrative_support,21,-0.0015243261739134744,0.0026094093426883335,0.532,false
5,Administrative_support,22,-0.0010571806269390122,0.0024957261998597756,0.684,false
5,Administrative_support,23,-0.0023008204382466316,0.002215189575823737,0.3,false
5,Administrative_support,24,0.003732401770171106,0.0020759499465173845,0.076,false
5,Administrative_support,25,0.0025498199843216893,0.0025074182780033955,0.3,false
5,Administrative_support,26,-0.0010826104665131598,0.002326820305315567,0.604,false
5,Administrative_support,27,0.001008979546576487,0.002098911860777874,0.604,false
5,Administrative_support,28,0.00042443915535653626,0.002429080637329613,0.796,false
5,Administrative_support,29,0.0007043817404813469,0.001895321236559674,0.72,false
5,Administrative_support,30,-0.0030055193192699624,0.0021521209444917092,0.16,false
5,Administrative_support,31,0.0004224321493451024,0.0021379563644874254,0.912,false
5,Administrative_support,32,7.07352501035501e-5,0.0022776644923568714,0.936,false
5,Administrative_support,33,0.0007757852496883802,0.002029178096045418,0.736,false
5,Administrative_support,34,-0.0004202712502614685,0.0021302949098465523,0.792,false
5,Administrative_support,35,-0.0016018727527953266,0.001910034078531167,0.356,false
5,Administrative_support,36,-0.00039612009138355423,0.0023341304291211056,0.784,false
6,Service,0,0.0017693595353336243,0.0019600837073631746,0.328,false
6,Service,1,-0.003091729665040048,0.0020613314492109974,0.176,false
6,Service,2,-0.0022116962198599206,0.0017691771066227619,0.216,false
6,Service,3,0.001175652143987743,0.0020127772926438496,0.552,false
6,Service,4,-0.0003883230334198986,0.001690594674034564,0.82,false
6,Service,5,-0.00047363366769947606,0.001932341184732847,0.788,false
6,Service,6,0.0017548455505287553,0.002249360593734281,0.424,false
6,Service,7,0.005477605152939087,0.0025987774647566273,0.024,false
6,Service,8,0.001509196292540408,0.0018062172329068346,0.404,false
6,Service,9,0.00037431110461537046,0.0020218201665551773,0.868,false
6,Service,10,-0.0024001556771435016,0.0016976952848474273,0.132,false
6,Service,11,0.0012328683234435918,0.002144898482469823,0.588,false
6,Service,12,0.00039309579811319266,0.0019524300051081496,0.792,false
6,Service,13,0.0004109884639668255,0.0020971026310599964,0.828,false
6,Service,14,-0.0003437268773247772,0.002326268390198945,0.916,false
6,Service,15,0.0012861699628442269,0.0019408214505512906,0.464,false
6,Service,16,0.0015845136817730099,0.0021200745031317854,0.472,false
6,Service,17,0.0009238406991627774,0.002191787668406186,0.724,false
6,Service,18,0.0024703251872776385,0.002250372942726784,0.236,false
6,Service,19,0.0008983358257026137,0.002361687356671489,0.704,false
6,Service,20,-0.0007731760120813384,0.0020072133025149813,0.728,false
6,Service,21,-0.0002100519074401633,0.00217913073880392,0.832,false
6,Service,22,-0.0001587362773620443,0.001856263571957469,0.9,false
6,Service,23,-0.0009289598997097312,0.002058396033779365,0.544,false
6,Service,24,0.001328506770010934,0.0023533220333958184,0.624,false
6,Service,25,-0.0003821825722463795,0.0021806199607545926,0.76,false
6,Service,26,0.0005163826714792045,0.0020454388881387606,0.868,false
6,Service,27,-0.002040992362313224,0.0022853435668593967,0.312,false
6,Service,28,0.003198998336593228,0.00221778205151775,0.156,false
6,Service,29,0.001706113185261777,0.0021863216011432374,0.392,false
6,Service,30,0.0011006069602961812,0.0020307718491095247,0.628,false
6,Service,31,0.0016201428851223916,0.002390764097343517,0.52,false
6,Service,32,-0.001792275752128825,0.0019928052673066766,0.384,false
6,Service,33,0.003698427090420529,0.002175804376304113,0.096,false
6,Service,34,-0.001183562713280281,0.0019694971715608542,0.596,false
6,Service,35,-0.0039048663824327486,0.0023674977913202564,0.096,false
6,Service,36,-0.0038029045627803655,0.0022455538791177395,0.088,false
7,Farming_forestry_construction,0,-0.0008646979203737113,0.0034955331501406047,0.872,false
7,Farming_forestry_construction,1,-0.004236871095831332,0.0037534323904140905,0.256,false
7,Farming_forestry_construction,2,-0.0031866532779064355,0.003823248249625377,0.416,false
7,Farming_forestry_construction,3,0.0007410683730037079,0.004183553822120812,0.88,false
7,Farming_forestry_construction,4,-0.002486117770933377,0.004674436911614505,0.676,false
7,Farming_forestry_construction,5,0.00547410842720967,0.004836785809388131,0.204,false
7,Farming_forestry_construction,6,0.004045565377319607,0.00426963763312094,0.328,false
7,Farming_forestry_construction,7,0.0021707865286860646,0.004068277377792108,0.608,false
7,Farming_forestry_construction,8,0.005167046966221249,0.003209699458642618,0.124,false
7,Farming_forestry_construction,9,0.000986573292080801,0.0034092870907504722,0.776,false
7,Farming_forestry_construction,10,-0.0014174670014053849,0.0030365402597351695,0.648,false
7,Farming_forestry_construction,11,-0.0014169081066994183,0.0027309923807512645,0.572,false
7,Farming_forestry_construction,12,-0.0011165781940957234,0.0028090117884688494,0.628,false
7,Farming_forestry_construction,13,-0.006699718417414002,0.0038690634181360924,0.096,false
7,Farming_forestry_construction,14,-0.0038235397318244677,0.003335777752670606,0.272,false
7,Farming_forestry_construction,15,-0.000511911142878996,0.004286881568514613,0.944,false
7,Farming_forestry_construction,16,-6.453903747902882e-5,0.004063441806806091,0.968,false
7,Farming_forestry_construction,17,0.0005997576487358098,0.004528949386376395,0.876,false
7,Farming_forestry_construction,18,0.001425024544375127,0.0037526392887930375,0.748,false
7,Farming_forestry_construction,19,-0.0012878678353839864,0.003439061252648714,0.78,false
7,Farming_forestry_construction,20,0.005637592053540781,0.0029143685001969113,0.048,false
7,Farming_forestry_construction,21,-0.0022650417432046885,0.003473008383173868,0.472,false
7,Farming_forestry_construction,22,-0.002625500336646224,0.002621459753312603,0.288,false
7,Farming_forestry_construction,23,-0.005093364324252893,0.0026239196136991923,0.036,false
7,Farming_forestry_construction,24,-0.0018131934089387727,0.0032963487405354487,0.568,false
7,Farming_forestry_construction,25,-0.006194512702055217,0.0034946163708134393,0.076,false
7,Farming_forestry_construction,26,-0.0024440981630304854,0.0032582886387696503,0.436,false
7,Farming_forestry_construction,27,-0.0012949363312591343,0.0037262709404037985,0.748,false
7,Farming_forestry_construction,28,-0.0017824632354522273,0.003788197727939436,0.62,false
7,Farming_forestry_construction,29,-0.0046678156061693435,0.0038528086769777864,0.248,false
7,Farming_forestry_construction,30,0.0009131937049866274,0.003760037743742994,0.848,false
7,Farming_forestry_construction,31,-0.00739295551693157,0.0038197146100451594,0.044,false
7,Farming_forestry_construction,32,-0.0003296407496309173,0.0030692705248394005,0.884,false
7,Farming_forestry_construction,33,0.0025785215065220837,0.00339177527767111,0.404,false
7,Farming_forestry_construction,34,-0.005860349081758164,0.003820728397414362,0.124,false
7,Farming_forestry_construction,35,-0.007974316054686497,0.0032354151489234484,0.004,false
7,Farming_forestry_construction,36,-0.0009352179313371922,0.0034938115500002856,0.74,false
8,Precision_production_repair,0,-0.0045658554262462256,0.0021853103397182637,0.024,false
8,Precision_production_repair,1,-0.007857568860826598,0.002802573294113544,0.0,true
8,Precision_production_repair,2,-0.0050176707427617645,0.0025141345020868954,0.068,false
8,Precision_production_repair,3,-0.003227681808901857,0.0027936194751347855,0.252,false
8,Precision_production_repair,4,-0.004788725061905587,0.0026490136505151044,0.076,false
8,Precision_production_repair,5,-0.0037690379051322056,0.0031333103352676455,0.276,false
8,Precision_production_repair,6,-0.002432590636784303,0.0023995724312452595,0.356,false
8,Precision_production_repair,7,-0.0033404037729443093,0.0026374962921646397,0.24,false
8,Precision_production_repair,8,-0.006217229489708382,0.0023233683693679743,0.004,false
8,Precision_production_repair,9,-0.004514914665459315,0.002811334527080909,0.116,false
8,Precision_production_repair,10,-0.0051445475590269334,0.0026656381580475144,0.036,false
8,Precision_production_repair,11,-0.005863579527592099,0.0024939504122916674,0.02,false
8,Precision_production_repair,12,-0.006865436625690657,0.0026549516918548495,0.0,true
8,Precision_production_repair,13,-0.007705385674061761,0.002305981966903259,0.0,true
8,Precision_production_repair,14,-0.003903859035865558,0.0026833410681772014,0.14,false
8,Precision_production_repair,15,-0.0020198332045848807,0.0025658312565383047,0.412,false
8,Precision_production_repair,16,-0.005951647528096633,0.00278069123023834,0.036,false
8,Precision_production_repair,17,-0.004465608754362546,0.0029098096781468253,0.124,false
8,Precision_production_repair,18,0.0005582829160531536,0.002504513552423862,0.768,false
8,Precision_production_repair,19,-0.002443004468943425,0.003104041038823213,0.356,false
8,Precision_production_repair,20,0.0006066401743747554,0.003084447935336063,0.796,false
8,Precision_production_repair,21,-0.0070179133196102104,0.0030502533907645446,0.028,false
8,Precision_production_repair,22,-0.0018116390338040688,0.002558452446103727,0.504,false
8,Precision_production_repair,23,-0.007859180034277114,0.002522493390446015,0.004,false
8,Precision_production_repair,24,-0.000928642140307121,0.002417466943471378,0.68,false
8,Precision_production_repair,25,-0.0025613211106443024,0.002762750749413713,0.4,false
8,Precision_production_repair,26,-0.006417236027968219,0.002746360297729881,0.032,false
8,Precision_production_repair,27,-0.0042175587616639365,0.003188245145024239,0.208,false
8,Precision_production_repair,28,-0.00804370651888785,0.002899830878034064,0.008,false
8,Precision_production_repair,29,-0.001600061809429906,0.0026767740803251287,0.576,false
8,Precision_production_repair,30,0.0011868409835879838,0.003005462722405017,0.608,false
8,Precision_production_repair,31,-0.000988106237638809,0.0034616130234405734,0.776,false
8,Precision_production_repair,32,-0.005832767141510039,0.0031547222458409804,0.044,false
8,Precision_production_repair,33,-0.006539614892903534,0.0028158839086711886,0.02,false
8,Precision_production_repair,34,-0.004050299301882616,0.0028508978966892916,0.168,false
8,Precision_production_repair,35,-0.0031415386326630905,0.0025749134001901435,0.204,false
8,Precision_production_repair,36,-0.005539017732792852,0.0030036515363923055,0.072,false
9,Machine_operators_transport,0,-0.00042578659303392144,0.0019205197200478467,0.848,false
9,Machine_operators_transport,1,-0.0016123858616110683,0.0021631143782272367,0.512,false
9,Machine_operators_transport,2,5.617174680033663e-5,0.0029443254028933322,0.964,false
9,Machine_operators_transport,3,0.00306769312364404,0.0022805397943560387,0.16,false
9,Machine_operators_transport,4,0.0010936227239290047,0.0024866394267862423,0.668,false
9,Machine_operators_transport,5,0.0004446527916735246,0.0023372932505299994,0.868,false
9,Machine_operators_transport,6,0.0017786977127982064,0.002132780658236214,0.384,false
9,Machine_operators_transport,7,0.002600484195461017,0.0024091048020742803,0.292,false
9,Machine_operators_transport,8,-0.0006199043789109687,0.0021339952138157855,0.868,false
9,Machine_operators_transport,9,0.0010248469406022324,0.0026835886363539524,0.728,false
9,Machine_operators_transport,10,-0.0003415121119959489,0.002095364808847229,0.892,false
9,Machine_operators_transport,11,-0.0031244961678402023,0.002005035584201908,0.12,false
9,Machine_operators_transport,12,-0.002061253731058172,0.001911328127649971,0.288,false
9,Machine_operators_transport,13,0.0017736942446524395,0.0021428895014017984,0.404,false
9,Machine_operators_transport,14,0.0030623282617758076,0.0022388376222511803,0.172,false
9,Machine_operators_transport,15,0.002971385253259649,0.001842174442624441,0.112,false
9,Machine_operators_transport,16,-0.002600581349262223,0.001930514321392373,0.184,false
9,Machine_operators_transport,17,-0.0038216647465203544,0.002025904820720916,0.084,false
9,Machine_operators_transport,18,0.001182744330407706,0.0021730344233132698,0.584,false
9,Machine_operators_transport,19,-0.00021815705172355658,0.002040991473062986,0.916,false
9,Machine_operators_transport,20,-0.0011830451718110625,0.0021419330906917375,0.616,false
9,Machine_operators_transport,21,-0.00047723124244942143,0.0019224596260188729,0.768,false
9,Machine_operators_transport,22,-0.0010691182806119132,0.0021670585292415693,0.592,false
9,Machine_operators_transport,23,-9.293338493804307e-5,0.002169698280779947,1.0,false
9,Machine_operators_transport,24,0.0017964874419200087,0.0021876296895649333,0.408,false
9,Machine_operators_transport,25,0.001320038085116496,0.0020161843160097326,0.588,false
9,Machine_operators_transport,26,-0.0030626556947615435,0.00206917458119435,0.108,false
9,Machine_operators_transport,27,0.0005400312469073773,0.0019888359035097588,0.844,false
9,Machine_operators_transport,28,-0.002353968188145452,0.0019193691133156756,0.268,false
9,Machine_operators_transport,29,0.0001423095980367565,0.0019720409175662925,0.932,false
9,Machine_operators_transport,30,-0.0014733069577220436,0.0017113246706883841,0.388,false
9,Machine_operators_transport,31,-0.00039581945460580683,0.0015229419057821187,0.688,false
9,Machine_operators_transport,32,-0.00220497266900145,0.0019883786454830228,0.276,false
9,Machine_operators_transport,33,-0.001532008409524119,0.0020905581107612263,0.44,false
9,Machine_operators_transport,34,-0.00256613705723751,0.0020700617900376297,0.232,false
9,Machine_operators_transport,35,-0.00217600071633331,0.002036112096462563,0.324,false
9,Machine_operators_transport,36,-0.002577063904088183,0.0024208679405103533,0.292,false
