horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta,ci_lo68_theta,ci_hi68_theta
0,-0.0009441728428599245,0.0022176422838042467,-0.0051113880759257446,0.0033117009781826684,-0.004489602134303215,0.0028086839545774667,-0.003161029741485184,0.0013410861227205902,-3.777834697942488e-5,0.0029839870551415433,-0.005310202969038451,0.006240346815933542,-0.004479096161628021,0.005146825455868364,-0.0027785273477330175,0.0031754710287272155
1,-0.0027663659990316233,0.002933538742577933,-0.008003189344809166,0.002799860594844744,-0.007489691084588059,0.0020738931866309913,-0.005810008430946315,0.0002552614416097398,-0.0008454567469550636,0.0036727387272194384,-0.007635697292426996,0.006223729099664626,-0.006811824296254292,0.0049773885320498765,-0.004511354160139476,0.0028343435961274603
2,0.00018628282762579224,0.003797111343325831,-0.007287094591791529,0.007395873835466504,-0.00561260191378339,0.006455942228264361,-0.003697542901072649,0.004311873978365881,0.0006515171976710076,0.004328603378863487,-0.007042859004336882,0.009068118687678182,-0.006168757123295285,0.007690001747107353,-0.0035864905611870546,0.004835264009145325
3,0.0020773500246578478,0.003121961452796502,-0.003715643810651326,0.008325947194198475,-0.002994147366216798,0.0072560291000896525,-0.001256901888394665,0.004942865175053957,0.0035426254930117944,0.0033787258155670036,-0.0025903636535494316,0.010345385441916212,-0.0015903854251775637,0.009459075005761125,0.0002537013207288223,0.006842536281714152
4,0.0006899427676024228,0.0031662603844684607,-0.005131180034084563,0.007061971737679797,-0.004494708743439187,0.006015566051080061,-0.002536820387288798,0.0037242156293670367,0.0032797883154582954,0.0038236059212387167,-0.0038159567257145073,0.010803541476317579,-0.0027916983388032936,0.009852000668828622,-0.00012777469881521277,0.007313608881655083
5,0.0005156747160802852,0.0029287806702762496,-0.005259755017067399,0.0057331117460257455,-0.004333720479014592,0.0051979918433876495,-0.0026034301449220933,0.0034835451135028137,0.0024164928098313033,0.003342295269981589,-0.004115138095129464,0.009263050920884527,-0.003209457137475076,0.007882919499534962,-0.0011998482058899586,0.005510281527537368
6,0.0014149003259635948,0.0032763616660876236,-0.004839345416749427,0.008271378426056372,-0.003915897655794209,0.0068789093787807,-0.0019932316536429976,0.0046798675434455055,0.003903237006317888,0.0033729844143585235,-0.002084105051544935,0.01136006185371655,-0.001101826736703529,0.009740840921296935,0.0008622493890024139,0.007186261783609337
7,0.0022186006265120625,0.003271610617266455,-0.004571971255641528,0.00864155962629962,-0.003030596331060098,0.007399971220302094,-0.0011449277090104391,0.00542740896525155,0.005789846062066441,0.003689829504616118,-0.0009324733104162784,0.013208529564818655,4.206808400561779e-5,0.011890914435799996,0.0023197888761977764,0.009622188585373212
8,-0.0005911563344925479,0.00314277557926355,-0.006886706842424983,0.005585201382600824,-0.005611345936013083,0.004630412166374377,-0.0036976246321265803,0.002799825282371249,0.0006204189483154143,0.0034919076784126024,-0.005865602930205764,0.007735184726159463,-0.004675843443617543,0.006153289403232795,-0.002656178143089466,0.004097147414664184
9,0.00030771958263941905,0.003502319956721736,-0.006525433290336792,0.007300291332198028,-0.005526485463853887,0.006238814778351703,-0.0029600637328519924,0.004100178260156949,0.0029510775433588643,0.00420957743915136,-0.005034735764377814,0.011169158318565828,-0.004192652750113197,0.010427480643944814,-0.0010569642968435817,0.007448274961007462
10,-0.0009157938927910119,0.0030307432407722813,-0.00655209237946095,0.0052995903696132565,-0.005834947156433322,0.00423496501027363,-0.00388889385432045,0.002057809950085583,0.004418910442239708,0.003997117319785239,-0.0029023271248802404,0.012649916995440701,-0.0018050295310256992,0.011100929220631585,0.0008502944328970498,0.008404221924848236
11,-0.0028534668223794413,0.0026582731005101888,-0.007923556807304406,0.0021470508399193755,-0.007309910898555642,0.0012586886995893023,-0.005845273514873546,-0.00033671483030838954,-0.0010370766596419984,0.0033094809198810867,-0.007647002305830607,0.005304569619843059,-0.006763098174085227,0.004147277668725627,-0.004438140272070811,0.0021073469868471903
12,-0.0025389531875384375,0.0026436791062570057,-0.007715462884023605,0.0022370321682968542,-0.006695577992411906,0.0017197645501607973,-0.005222268686641827,0.00010628928801973253,-0.001709569320046824,0.0034907377026941046,-0.008114472920274741,0.00528127771150835,-0.007160429652601415,0.0044596650380889944,-0.005078415305290262,0.0019247979336707295
13,0.0018537503900799466,0.0028747125739220355,-0.003868088915836129,0.007358856988559053,-0.0025337148989111693,0.006733224342128596,-0.0006985976521012855,0.004821665661369338,0.0014226137895527013,0.0037689354569476843,-0.00517472168899907,0.0097246823111117,-0.004134858207528247,0.008328378419428134,-0.0017659626157845334,0.005326965845617026
14,0.0028105180892565554,0.0029867915531267687,-0.002787139308871648,0.00878512966708762,-0.001992037285758195,0.008122436603867248,3.3642709016245835e-5,0.005779714039938043,0.004122730578745154,0.003949655734134241,-0.0034853744853348004,0.011479158435390675,-0.0022372573246471944,0.010800208584187876,0.00023397905191661718,0.008223228636144374
15,0.004721389920043407,0.0028798521512310112,-0.001023392017590924,0.009830232621680672,-0.00019948615960008631,0.00908103035131137,0.0016043751134602866,0.007557211767374689,0.007870005715374419,0.003492538545801344,0.001253295616614275,0.015259179560688237,0.002460900157117259,0.013983111645961298,0.004392905992526413,0.011087878881021395
16,-0.0028916814506741283,0.002379842980376671,-0.0075664334064731685,0.0017220948580016905,-0.006911802233691592,0.0009326220629351282,-0.005323690778473543,-0.0006177170689914788,0.001358011161336271,0.0033607984742446244,-0.005767097271412043,0.007504067304059829,-0.004337601063180629,0.006528597800165714,-0.0021031719978095637,0.004326358178578871
17,-0.0033366253102697285,0.0028706839515458267,-0.008917247853080297,0.0020969027225645645,-0.008256120327148338,0.0010894147075850033,-0.006294848248013974,-0.0007527624546130679,-0.0017509363151146022,0.0036979481812568923,-0.00849454102016408,0.00554576161685503,-0.007906632761250245,0.004100908923583908,-0.005519904833125472,0.0016482539908612335
18,0.0008153289630570087,0.0028813780939842834,-0.004737842204413527,0.006567527220954916,-0.004103161388095,0.005401558438199072,-0.002157966865323062,0.0033681112859001738,0.0015987848940708191,0.003968485059660199,-0.006072944515839194,0.009271457635324153,-0.0044438095292206325,0.008169583636558805,-0.002167956807201321,0.005521540120249223
19,0.0012624578608157477,0.002780987966353625,-0.0038878967246663404,0.0067747097364250965,-0.00313135376113472,0.006160748727935641,-0.0016534152464386725,0.003790490932734391,0.0030225359907185122,0.0033023686904770076,-0.0032941652991082425,0.009891076185177459,-0.002270014690751121,0.008280746288615094,-0.0001216123905962928,0.006207336353547824
20,-8.926496362631799e-5,0.0033786941071765075,-0.006375733263883528,0.006480175894656602,-0.005743490067295729,0.005593531972862256,-0.003629219989486793,0.003287312134658785,0.0063346850350581695,0.004368082739889886,-0.0018209332792747906,0.014751760213844606,-0.0005339850823880042,0.01343317145057317,0.0018996821552941796,0.010888652971325425
21,0.0012357001587936095,0.0027910912530117694,-0.00409856161496969,0.0070090720825899564,-0.0032157394247535353,0.006088527452594572,-0.0016169297549284243,0.003952405584974963,0.0037043979827943684,0.003860111313404897,-0.0036312431539467028,0.01122055488556404,-0.002329306384282281,0.010028946764298712,0.00016604241725392123,0.007573701067984408
22,-3.573020479150958e-5,0.0030775704357683406,-0.005606678415504898,0.006257037675430055,-0.005140244218013178,0.005157510424653804,-0.003148863204686645,0.0028085099049318762,0.004425558389327865,0.004024846274225141,-0.0029190500343740057,0.012649179225984093,-0.001625804048086403,0.011078136969284832,0.0006424489386435658,0.008873644557893537
23,-2.3857803394558628e-5,0.002966675789147706,-0.005760014389563021,0.005307210160739942,-0.005206330760670379,0.004734736501222583,-0.003134114106485859,0.0028191734064708586,0.0005345271561628085,0.0038186295988672852,-0.006925663539539282,0.008068701841208965,-0.005443007453225573,0.006905588701943556,-0.003451497874671838,0.0041686596736562435
24,0.002114898491899905,0.002983186538589287,-0.0036564037067780284,0.00792589881027112,-0.0028733584735959414,0.007181877148319113,-0.0007718136956324505,0.005027044082535305,0.002315135977505195,0.003479198283474803,-0.004991334452997611,0.009246280857085846,-0.003761582537239037,0.008010724485002932,-0.0012067193831001067,0.005469357671751274
25,0.001575529438194103,0.0026933053094464646,-0.00393327943929553,0.0062553538498382145,-0.0028722319401275806,0.00585616120960683,-0.0010608479336383027,0.004323129775571827,-0.0015769575945913717,0.0036289489142017355,-0.009452930308303254,0.00512844361732148,-0.008069967976173459,0.004256270585804812,-0.005136765101376297,0.0016260414942167048
26,-0.0026254996263811803,0.0029147539505027195,-0.007898957788784912,0.0036075195311709675,-0.007212684936982657,0.0026118836440031,-0.005540636543151253,-3.72931931664519e-7,0.00025961063552660136,0.003980358788042648,-0.006831181851281658,0.00838499247062571,-0.005912199017547268,0.007025842575132227,-0.003727006927615154,0.004305311810985051
27,0.0021051134952508642,0.003001909869707645,-0.003467281422604128,0.008190096036463628,-0.0028418557370706466,0.007287158406354998,-0.000689776438342417,0.00514550634979506,0.005421955981108822,0.004217587193417274,-0.0028853663884090847,0.01389507764223339,-0.002045781329281341,0.012659390718973122,0.0015010307626974436,0.010296902487757748
28,0.0004926953357707741,0.003115180854000268,-0.005654105058643385,0.006898396986786598,-0.004856508873423286,0.0052082562969433316,-0.0027288708849191557,0.00336294983982929,0.0018745296628435528,0.0035578575284233574,-0.004853919067285384,0.008839624120682028,-0.003536838674245546,0.007944703202166843,-0.001613501223693873,0.005532071423406678
