occ_group,occ_label,W_full,H_full,p_full,W_short,H_short,p_short,W_long,H_long,p_long,peak_horizon,peak_theta,peak_boot_se,bh_reject_full,bh_reject_short,bh_reject_long,persistence_type
2,Professional_specialty,28.1326446230264,37,0.87,6.926736142169916,12,0.87,12.354925801482697,13,0.494,26,0.009310929424603048,0.0038622976939093425,false,false,false,Not_significant
3,High_tech,46.7569897649918,37,0.138,13.078854616813013,12,0.34,21.568168021554253,13,0.072,2,-0.010162437547808599,0.004878019183428464,false,false,false,Not_significant
4,Sales,45.79867827631042,37,0.154,8.177817878901411,12,0.766,20.938479063646707,13,0.068,29,-0.009650236536860311,0.004401504374282972,false,false,false,Not_significant
5,Administrative_support,20.391067731937362,37,0.99,4.8274300398148515,12,0.966,5.45547242674276,13,0.974,16,0.005446824749852415,0.0035492964710395194,false,false,false,Not_significant
6,Service,34.168957621952956,37,0.61,9.16729545018458,12,0.678,12.039382387846304,13,0.532,7,0.0081582588211127,0.003996604948678712,false,false,false,Not_significant
7,Farming_forestry_construction,35.91829403483794,37,0.52,12.191257326219135,12,0.424,7.142941139476865,13,0.906,20,0.014278317094347617,0.004480824345772349,false,false,false,Not_significant
8,Precision_production_repair,144.67966438495154,37,0.0,28.516116925534316,12,0.006,57.96499623823679,13,0.0,32,-0.01502949137724045,0.004755529100884466,true,true,true,Persistent
9,Machine_operators_transport,33.65715815445393,37,0.656,9.706798630017804,12,0.646,7.762676352649375,13,0.848,15,0.008464197595161413,0.0035922506990258393,false,false,false,Not_significant
