occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
3,High_tech,12,-0.012078174727618738,0.006107796118894338,0.04,false
3,High_tech,13,-0.005334058509357626,0.007334411220732725,0.428,false
3,High_tech,14,-0.006283660006036492,0.006238619982659772,0.352,false
3,High_tech,15,-0.0040958042559524135,0.006924188244862832,0.516,false
3,High_tech,16,-0.0013414674735439211,0.005845431935907233,0.816,false
3,High_tech,17,0.0038682997347195035,0.0065990943678281115,0.524,false
3,High_tech,18,-0.006943909186190789,0.005787019201733056,0.26,false
3,High_tech,19,0.003946793657172019,0.00660811521121025,0.552,false
3,High_tech,20,0.0029079854784099697,0.007446819667348091,0.656,false
3,High_tech,21,0.000166504653620252,0.006777255675368982,0.948,false
3,High_tech,22,-0.004829669620926526,0.006619407614816347,0.444,false
3,High_tech,23,-0.007100832752620699,0.0069910842625998185,0.328,false
3,High_tech,24,-0.0013888809041211298,0.005866379535661938,0.812,false
3,High_tech,25,-0.011511430059840323,0.006089248194386159,0.06,false
3,High_tech,26,0.0026241125300357853,0.006035639594683458,0.66,false
3,High_tech,27,-0.005648334374832446,0.0066476833387784035,0.328,false
3,High_tech,28,-0.0011069483738665017,0.006721640674178715,0.86,false
3,High_tech,29,-0.009940876422058131,0.007147943523034827,0.136,false
3,High_tech,30,-0.0008348139777726247,0.0063830778043211,0.988,false
3,High_tech,31,-0.006118108457308716,0.0067272235272217125,0.412,false
3,High_tech,32,-0.0044948211607244454,0.007137176737065286,0.484,false
3,High_tech,33,-0.01387173468179815,0.006137803315594429,0.032,false
3,High_tech,34,0.001999551723315878,0.0061815426104231425,0.74,false
3,High_tech,35,-0.005164493179449194,0.006741527365171298,0.448,false
3,High_tech,36,-0.004673147025211935,0.0063910109320001835,0.556,false
4,Sales,0,-0.0025110066654776917,0.005851691901516794,0.7,false
4,Sales,1,0.00043426373816824284,0.006499810996863531,0.896,false
4,Sales,2,-0.00027459328597202135,0.007438740885739288,1.0,false
4,Sales,3,0.0002800930090840598,0.006477327688058825,0.944,false
4,Sales,4,0.00408104793775001,0.006784786813885858,0.56,false
4,Sales,5,-0.0017635538975036861,0.006490739916398475,0.788,false
4,Sales,6,0.001205874441165832,0.006006369381311733,0.76,false
4,Sales,7,0.002038365838337338,0.006327643210201762,0.696,false
4,Sales,8,-0.0036861886140407054,0.007590338908085793,0.676,false
4,Sales,9,-0.0031834328176906074,0.00714189619669369,0.568,false
4,Sales,10,-0.0034750125661263858,0.00777944488216758,0.644,false
