occ_group,occ_label,W_full,H_full,p_full,W_short,H_short,p_short,W_long,H_long,p_long,peak_horizon,peak_theta,peak_boot_se,bh_reject_full,bh_reject_short,bh_reject_long,persistence_type
2,Professional_specialty,21.191226302493316,37,0.982,5.650692842535171,12,0.932,9.065096881103933,13,0.77,12,-0.009917421629703004,0.005046925733249785,false,false,false,Not_significant
3,High_tech,33.34139823622383,37,0.646,7.670566599315389,12,0.792,15.24101353315432,13,0.292,33,-0.01387173468179815,0.006137803315594429,false,false,false,Not_significant
4,Sales,24.191624080707726,37,0.938,1.7655535773250075,12,1.0,10.039971356313353,13,0.684,12,-0.013330281800502058,0.006918723603812018,false,false,false,Not_significant
5,Administrative_support,28.08071761181689,37,0.866,9.618805516381634,12,0.618,10.065880861798009,13,0.696,25,-0.008370025158895561,0.0037002289970168895,false,false,false,Not_significant
6,Service,11.85620359844801,37,1.0,3.938892598394274,12,0.988,4.408626496610968,13,0.986,36,-0.0069652676487887795,0.005531956437297548,false,false,false,Not_significant
7,Farming_forestry_construction,34.68144549460116,37,0.594,6.995956022166024,12,0.874,18.481381646516308,13,0.166,13,-0.016893462630218452,0.007536266916843661,false,false,false,Not_significant
8,Precision_production_repair,163.8476362638558,37,0.0,38.655442749421894,12,0.0,58.00864109534987,13,0.0,12,-0.019135091132228898,0.005990553931225179,true,true,true,Persistent
9,Machine_operators_transport,29.091584087910793,37,0.86,11.93644145460715,12,0.46,4.288604794539557,13,0.99,4,0.010115129135063967,0.004468941226165934,false,false,false,Not_significant
