occ_group,occ_label,horizon,beta,boot_se,p_value,bh_reject
1,Managerial,32,0.0010937340673346588,0.0030239085802015635,0.744,false
1,Managerial,33,0.0018323678299255969,0.0030903883443874976,0.576,false
1,Managerial,34,-0.0017735882820618318,0.002941259326585864,0.516,false
1,Managerial,35,-0.004321392658420899,0.0029295935495681604,0.144,false
1,Managerial,36,-0.0015727811914811216,0.0030234417517272538,0.584,false
2,Professional_specialty,0,-0.0013308554169640184,0.002238692283259477,0.52,false
2,Professional_specialty,1,0.0014500715283302012,0.00199234776309101,0.48,false
2,Professional_specialty,2,-0.0030176156240160363,0.0022342725342237913,0.164,false
2,Professional_specialty,3,0.0006227229442112141,0.0021354516561180137,0.772,false
2,Professional_specialty,4,0.0011101070634649969,0.0026243728783154497,0.716,false
2,Professional_specialty,5,-0.0005754936344386268,0.002473045285635808,0.784,false
2,Professional_specialty,6,0.0008543193774622906,0.002281435438672173,0.768,false
2,Professional_specialty,7,0.00022592709007333438,0.0024413396100233875,0.904,false
2,Professional_specialty,8,-0.005679983168029134,0.002327709315158835,0.012,false
2,Professional_specialty,9,-0.004128525972005024,0.0026926859803129855,0.08,false
2,Professional_specialty,10,-0.0029214410732732684,0.002304805125878553,0.2,false
2,Professional_specialty,11,-0.000580374514226352,0.002200848109379724,0.732,false
2,Professional_specialty,12,-0.0022946879786875764,0.002207065222547417,0.292,false
2,Professional_specialty,13,-0.001646040446604582,0.0021276323113359314,0.432,false
2,Professional_specialty,14,-0.0026050022104143924,0.00228989088059169,0.216,false
2,Professional_specialty,15,-0.0006974214576002417,0.0026122784599911237,0.864,false
2,Professional_specialty,16,-0.002519691319745556,0.0021830621194114316,0.22,false
2,Professional_specialty,17,-0.0008784892641855753,0.002720417843798527,0.7,false
2,Professional_specialty,18,-0.004220360208107002,0.002189606362102113,0.072,false
2,Professional_specialty,19,-0.0020898708862500423,0.002605537969319656,0.44,false
2,Professional_specialty,20,-0.00522741144596746,0.002687160374586673,0.04,false
2,Professional_specialty,21,-0.0019937473763549317,0.0024290771504121246,0.408,false
2,Professional_specialty,22,-0.002543064197842794,0.0025410045597161605,0.36,false
2,Professional_specialty,23,-0.0038863822600935785,0.0023973803303101986,0.112,false
2,Professional_specialty,24,-0.001342523462246542,0.0021372044430309294,0.604,false
2,Professional_specialty,25,-0.0003148916774590368,0.002726957811336108,0.964,false
2,Professional_specialty,26,0.0009094174814468105,0.002710031400555941,0.636,false
2,Professional_specialty,27,-0.003663243792071494,0.0023967101128575937,0.168,false
2,Professional_specialty,28,-0.002026500585333226,0.0025731876697641107,0.488,false
2,Professional_specialty,29,-0.00012472789045163825,0.002414311201233551,0.948,false
2,Professional_specialty,30,-0.003447210336879321,0.0022327221563167737,0.136,false
2,Professional_specialty,31,-0.0033078748477253913,0.0025119896248763994,0.208,false
2,Professional_specialty,32,-0.004084588844215782,0.0024513422680345854,0.068,false
2,Professional_specialty,33,-0.0017740248344088288,0.0026538291120986094,0.556,false
2,Professional_specialty,34,0.0011376359279977714,0.0029365098424051863,0.688,false
2,Professional_specialty,35,-0.0027571213145934,0.0024395976751560404,0.276,false
2,Professional_specialty,36,-0.004684482559625523,0.0024394454957244317,0.056,false
3,High_tech,0,-0.003393989461580216,0.003952095079790723,0.36,false
3,High_tech,1,-0.0032408545296384607,0.004064038832539557,0.468,false
3,High_tech,2,-0.0006413931186755871,0.0037544579191135983,0.928,false
3,High_tech,3,0.0008553869396833667,0.004123136871255942,0.852,false
3,High_tech,4,-0.0019413495765896965,0.0043833926194324704,0.684,false
3,High_tech,5,-0.0010406534880318455,0.004456154077230838,0.768,false
3,High_tech,6,0.0038522377801243936,0.004058936312973149,0.348,false
3,High_tech,7,0.00325401617751788,0.003953647094955719,0.42,false
3,High_tech,8,-0.0021414383299992704,0.004268316696386664,0.632,false
3,High_tech,9,-0.004470799563096415,0.00415916881564814,0.248,false
3,High_tech,10,-0.0038265058754184725,0.004282904200591988,0.364,false
3,High_tech,11,0.00024727060667812734,0.004457635934663715,1.0,false
3,High_tech,12,-0.0029943266890426305,0.003975550869687459,0.416,false
3,High_tech,13,0.0028553494233221764,0.005083535729443721,0.548,false
3,High_tech,14,-0.006788037581982955,0.00402421963142953,0.104,false
3,High_tech,15,-0.0008039967081113987,0.004741168068770565,0.908,false
3,High_tech,16,0.004038774145060908,0.004394065620200719,0.384,false
3,High_tech,17,0.0032387931107923673,0.0036077288050632077,0.36,false
3,High_tech,18,-0.005974761485807213,0.004294897577529768,0.152,false
3,High_tech,19,0.0017341668027724894,0.0040071442242028505,0.684,false
3,High_tech,20,-4.54713670290069e-5,0.0036245717654636647,1.0,false
3,High_tech,21,0.0002354639828122483,0.004141692880487195,0.9,false
3,High_tech,22,-0.006782065750678757,0.004005833194310272,0.076,false
3,High_tech,23,-0.0036007327632456817,0.0037624205542131552,0.32,false
3,High_tech,24,0.0010796202781221639,0.0044263310481962425,0.792,false
3,High_tech,25,-0.005576941971393376,0.003969934492471431,0.216,false
3,High_tech,26,0.0003499042594675417,0.0040339978243624924,0.984,false
3,High_tech,27,-0.003973515725370131,0.0037625891695597952,0.296,false
3,High_tech,28,0.001584844647397062,0.004447786388860726,0.672,false
3,High_tech,29,-0.0037053414138875232,0.004369817101131837,0.38,false
3,High_tech,30,0.001052138968747644,0.004054572739954191,0.804,false
3,High_tech,31,-0.0019122526111852664,0.004073409312500366,0.624,false
3,High_tech,32,-0.0032944129630849877,0.004217138811804005,0.476,false
3,High_tech,33,-0.00870348392317548,0.003782844964170713,0.02,false
3,High_tech,34,0.0001901540415893153,0.00324474200418868,0.968,false
3,High_tech,35,-0.008325660449428987,0.0034545591273504456,0.016,false
3,High_tech,36,-0.003262232181891565,0.0038466111018824888,0.436,false
4,Sales,0,8.495876316288107e-5,0.0039572720197881914,0.944,false
4,Sales,1,-0.0005283238592492223,0.0040938252558657216,0.92,false
4,Sales,2,-0.0005329165475858346,0.00465666023259942,0.92,false
4,Sales,3,-0.0004362635165847933,0.0037772800270780738,0.892,false
4,Sales,4,-0.0011075773331412292,0.00459562557571229,0.74,false
4,Sales,5,0.0017660940826121393,0.004424482684193223,0.652,false
4,Sales,6,-0.00036873009151483575,0.003768611310493679,0.92,false
4,Sales,7,0.002056712122441127,0.003631324287859443,0.592,false
4,Sales,8,-0.0014772369798605291,0.003958986648656237,0.7,false
4,Sales,9,-0.0038028040332043936,0.004018463989277802,0.332,false
4,Sales,10,-0.001248635836603898,0.004810439801258273,0.832,false
4,Sales,11,0.001902786817178736,0.004063625425125629,0.66,false
4,Sales,12,-0.004506720841113811,0.004133388478851174,0.284,false
4,Sales,13,-0.005519977998566779,0.004212544518465524,0.168,false
4,Sales,14,-0.004330643975105495,0.005048315514702546,0.36,false
4,Sales,15,-0.003901889307901038,0.0045698869124314425,0.356,false
4,Sales,16,0.0007435856235777654,0.00481466279429139,0.88,false
4,Sales,17,-0.005007064071588217,0.004389081750326579,0.176,false
4,Sales,18,0.0022352896498387814,0.004118458981311852,0.608,false
4,Sales,19,0.004700527007940038,0.004427956591012655,0.288,false
4,Sales,20,0.003317450227375015,0.004396047469955428,0.504,false
4,Sales,21,-0.008410636542773246,0.005077129338832439,0.068,false
4,Sales,22,-0.00885900217511315,0.004815667559716055,0.056,false
4,Sales,23,-0.012589444451687356,0.00480111227368203,0.004,false
4,Sales,24,0.0007470406907131648,0.005063251742482022,0.924,false
4,Sales,25,-0.0010119407342057622,0.004824135270878795,0.836,false
4,Sales,26,-0.005750469440364446,0.005246301989108859,0.264,false
4,Sales,27,-0.005984752180275066,0.004302869933403663,0.152,false
4,Sales,28,-0.009292170423629556,0.004904945429330801,0.036,false
4,Sales,29,-0.0029095982834713534,0.004995206960265609,0.62,false
4,Sales,30,-0.008186978980808115,0.005192174013027818,0.132,false
4,Sales,31,-0.0033151433851281134,0.004569069335039091,0.444,false
4,Sales,32,-0.009579564496347545,0.005925808178041179,0.08,false
4,Sales,33,-0.009628008429501693,0.005481768282358136,0.06,false
4,Sales,34,-0.012768984871149237,0.0047529702208501615,0.008,false
4,Sales,35,-0.004117698667852546,0.005239612021053565,0.432,false
4,Sales,36,0.003335970971601344,0.0047816463216417155,0.5,false
5,Administrative_support,0,-0.0007989776175735548,0.0021654828036165264,0.736,false
5,Administrative_support,1,-0.003134845400278937,0.002095593158899672,0.124,false
5,Administrative_support,2,-0.003890073875286854,0.002213356015611351,0.12,false
5,Administrative_support,3,-0.002119354099754542,0.0025222499924235455,0.452,false
5,Administrative_support,4,-0.003097655531655517,0.0027361648346594615,0.24,false
5,Administrative_support,5,-0.0028840785018288697,0.0021127158094279177,0.188,false
5,Administrative_support,6,-0.001365360690947717,0.0023183274530825236,0.608,false
5,Administrative_support,7,-0.001593276207102367,0.0023801826351335605,0.464,false
5,Administrative_support,8,0.0003798896038962246,0.0026709352441640706,0.948,false
5,Administrative_support,9,-0.003672830642583773,0.0022271611410486806,0.08,false
5,Administrative_support,10,-0.0035952129416150776,0.002412530805698915,0.136,false
5,Administrative_support,11,-0.0020633759334722206,0.0021650274984007936,0.308,false
5,Administrative_support,12,-0.0002962137725995673,0.002407791203374039,0.844,false
5,Administrative_support,13,-0.000936932243407469,0.0025496891082394443,0.688,false
5,Administrative_support,14,-0.0026818122551269183,0.0025837328067287273,0.26,false
5,Administrative_support,15,-0.003773462422865447,0.002379390146499764,0.12,false
5,Administrative_support,16,-0.00028271238274579357,0.0024660846981737305,0.924,false
5,Administrative_support,17,-0.0007397691925430723,0.002339855408260325,0.828,false
5,Administrative_support,18,0.0007382765245010557,0.002775000994876482,0.76,false
5,Administrative_support,19,-0.003434216995812726,0.002126802334808688,0.08,false
5,Administrative_support,20,0.0002714164590557336,0.0026242866725104284,0.88,false
5,Administrative_support,21,-0.003993026340403849,0.0025588782628564954,0.12,false
5,Administrative_support,22,0.0005161231107982972,0.002443252812731732,0.828,false
5,Administrative_support,23,-0.0024827875782032697,0.0024074470806310345,0.368,false
5,Administrative_support,24,-0.00080312577116961,0.0023894379992179643,0.744,false
5,Administrative_support,25,-0.004844002383961032,0.0022647480056590587,0.032,false
5,Administrative_support,26,-0.004984197767554777,0.0024272057169122457,0.044,false
5,Administrative_support,27,-0.0049724653628547425,0.002180969265430563,0.028,false
5,Administrative_support,28,0.0008112691116717204,0.0027025428671910673,0.728,false
5,Administrative_support,29,-0.00045811766813042026,0.0021933508142618183,0.796,false
5,Administrative_support,30,-0.003958828786348531,0.0022897923957480052,0.068,false
5,Administrative_support,31,0.0004723473687543576,0.0022888424181620706,0.9,false
5,Administrative_support,32,-3.4611809222716774e-5,0.002438705813926665,1.0,false
5,Administrative_support,33,0.0002756097081961485,0.002258311691977782,0.96,false
5,Administrative_support,34,-0.00012421096966717534,0.0025788574160836284,0.932,false
5,Administrative_support,35,-0.003150290048462649,0.0024462454543146155,0.164,false
5,Administrative_support,36,-0.00259652959483136,0.0023566019680848413,0.292,false
6,Service,0,0.002679152949618452,0.003242745126760936,0.356,false
6,Service,1,-0.0027256279751488454,0.003340675869619336,0.436,false
6,Service,2,0.00017355172928606581,0.002889760205004565,0.904,false
6,Service,3,0.0023234187373246213,0.0034319084563792204,0.452,false
6,Service,4,6.101962859774801e-6,0.0027975117651381333,0.988,false
6,Service,5,0.002247251233209596,0.003362706341232814,0.504,false
6,Service,6,0.0011949093755686058,0.003312311000475219,0.708,false
6,Service,7,0.0035153538211186836,0.0036076146894614023,0.292,false
6,Service,8,0.0006871463192809356,0.003799318397584233,0.796,false
6,Service,9,-0.0009002103346835456,0.0032109696776633136,0.784,false
6,Service,10,0.0005636197941905702,0.0033632089123392136,0.812,false
6,Service,11,0.002344274945349741,0.0033498828090564297,0.488,false
6,Service,12,0.0002577048012362285,0.0033397608859081565,0.948,false
6,Service,13,0.00038991498463888523,0.003058535834777339,0.952,false
6,Service,14,-0.0017923988725192434,0.0034507731806606447,0.64,false
6,Service,15,-0.003304409174219264,0.0032800086751097832,0.312,false
6,Service,16,-0.0032694200647648123,0.0037564411315520086,0.336,false
6,Service,17,-0.0016577141414804131,0.0038080489649937282,0.688,false
6,Service,18,-0.0007903171041167449,0.003340272262850866,0.836,false
6,Service,19,-0.0016163365198993407,0.0035633405957778285,0.644,false
6,Service,20,-0.003094042715081633,0.0031051357944218926,0.324,false
6,Service,21,-0.003656748634721917,0.003480244718481778,0.264,false
6,Service,22,-0.004040701150107024,0.003223379487519893,0.18,false
6,Service,23,-0.004119718327276889,0.0034544410588682388,0.22,false
6,Service,24,-0.0040336150983263114,0.0041821130207591655,0.292,false
6,Service,25,-0.002415415936920142,0.003728797942978343,0.44,false
6,Service,26,-0.006335845331087443,0.0038139387715012394,0.08,false
6,Service,27,-0.0041807160790684585,0.003932947994581394,0.272,false
6,Service,28,0.0014060531983462376,0.004230598419955132,0.728,false
6,Service,29,0.0004112584802334374,0.0041545624281229074,0.888,false
6,Service,30,-0.003986857387121097,0.003900810438422783,0.316,false
6,Service,31,-0.0010105708549837942,0.0035120776696289146,0.792,false
6,Service,32,-0.003638547946272045,0.003141882923010488,0.284,false
6,Service,33,0.00020673442191250242,0.003449970782711733,0.944,false
6,Service,34,-0.005394462994010048,0.003786029197640133,0.136,false
6,Service,35,-0.008708821482918848,0.004106898762227583,0.012,false
6,Service,36,-0.007279694723001416,0.004078114305510134,0.06,false
7,Farming_forestry_construction,0,-0.005026503373008376,0.0041051654607138855,0.232,false
7,Farming_forestry_construction,1,-0.006983001056617958,0.0042633820068825445,0.1,false
7,Farming_forestry_construction,2,-0.0030797590076906385,0.004843566920855504,0.568,false
7,Farming_forestry_construction,3,-0.003036435520486774,0.0047793982853362275,0.564,false
7,Farming_forestry_construction,4,-0.002808497447110115,0.005081696009517992,0.644,false
7,Farming_forestry_construction,5,0.0014092186712863699,0.005572965998956422,0.732,false
7,Farming_forestry_construction,6,0.0011992735327113898,0.00562363099332993,0.856,false
7,Farming_forestry_construction,7,0.0013750158322610971,0.004765700209921991,0.82,false
7,Farming_forestry_construction,8,0.006299896187783523,0.004039525672157543,0.128,false
7,Farming_forestry_construction,9,-0.0022591350068840023,0.004821616802353596,0.628,false
7,Farming_forestry_construction,10,-0.0054903545516268035,0.004362756670406554,0.228,false
7,Farming_forestry_construction,11,-0.00047709618729495644,0.004134013348964763,0.996,false
7,Farming_forestry_construction,12,0.001924132732438095,0.004112708920799624,0.668,false
7,Farming_forestry_construction,13,-0.010720767265940113,0.005063541474912121,0.032,false
7,Farming_forestry_construction,14,0.00044512227872341387,0.004179162909556401,0.88,false
7,Farming_forestry_construction,15,-0.0035572276850048615,0.004395374348651176,0.424,false
7,Farming_forestry_construction,16,-0.004148132218437571,0.004831090320711619,0.428,false
7,Farming_forestry_construction,17,0.0016620746539562773,0.004922184510032583,0.696,false
7,Farming_forestry_construction,18,0.0002399399168696526,0.004992957884355433,0.96,false
7,Farming_forestry_construction,19,-0.0011641216075296162,0.004602359879009103,0.916,false
7,Farming_forestry_construction,20,0.0009037457148089774,0.004377243394494503,0.784,false
7,Farming_forestry_construction,21,-0.006862111088197289,0.003920051374855379,0.056,false
7,Farming_forestry_construction,22,-0.009249412745045751,0.004167128521290791,0.032,false
7,Farming_forestry_construction,23,-0.00684809978794031,0.003595866648777008,0.036,false
7,Farming_forestry_construction,24,-0.007358300487595519,0.004148240526566207,0.096,false
7,Farming_forestry_construction,25,-0.008798211075699098,0.004220194314737849,0.04,false
7,Farming_forestry_construction,26,-0.00849893469458196,0.00427384689528418,0.044,false
7,Farming_forestry_construction,27,-0.003137718347519834,0.0047870984388968495,0.528,false
7,Farming_forestry_construction,28,-0.0040961769611002116,0.004442503391815653,0.34,false
7,Farming_forestry_construction,29,-0.008082270834501094,0.004671746465430241,0.1,false
7,Farming_forestry_construction,30,-0.005493214900920875,0.004576153852966757,0.232,false
7,Farming_forestry_construction,31,-0.011795508231542368,0.0051909617713787656,0.044,false
7,Farming_forestry_construction,32,-0.0032866859644458198,0.004576872988765064,0.46,false
7,Farming_forestry_construction,33,-0.0009707437078006543,0.0047363258729127685,0.852,false
7,Farming_forestry_construction,34,-0.008960036412058243,0.005032552874411353,0.084,false
7,Farming_forestry_construction,35,-0.015604033202198388,0.004668130131226165,0.0,true
7,Farming_forestry_construction,36,-0.0064487604385436775,0.0046945167489634,0.152,false
8,Precision_production_repair,0,-0.007399684360001721,0.0026972699983439305,0.004,false
8,Precision_production_repair,1,-0.009534782079544163,0.004008986422999885,0.016,false
8,Precision_production_repair,2,-0.005608981037771784,0.0032960653469059197,0.1,false
8,Precision_production_repair,3,-0.0072491451154311284,0.003513335451668854,0.032,false
8,Precision_production_repair,4,-0.0033620536144130797,0.0035451073843021136,0.344,false
8,Precision_production_repair,5,-0.0059677427859802686,0.0036737486783941383,0.088,false
8,Precision_production_repair,6,-0.002207626938155246,0.0030326993445329202,0.476,false
8,Precision_production_repair,7,-0.007103157305739539,0.003713743811759353,0.044,false
8,Precision_production_repair,8,-0.008377726096777787,0.0035540786803490453,0.016,false
8,Precision_production_repair,9,-0.005483967684528461,0.0044788154152511726,0.26,false
8,Precision_production_repair,10,-0.004738687722831435,0.0035923843809754843,0.112,false
8,Precision_production_repair,11,-0.004594315279571141,0.003666923750278647,0.176,false
8,Precision_production_repair,12,-0.007443808876565374,0.00384723525447927,0.044,false
8,Precision_production_repair,13,-0.005542967425995776,0.003226705670341967,0.092,false
8,Precision_production_repair,14,-0.005511526535839262,0.0042254464869017,0.188,false
8,Precision_production_repair,15,-0.0030900498802087493,0.003624276650488515,0.412,false
8,Precision_production_repair,16,-0.008429659708558955,0.003660168769962004,0.036,false
8,Precision_production_repair,17,-0.0034115567997528426,0.004202329848370486,0.444,false
8,Precision_production_repair,18,0.0002504441604511652,0.003676107263441629,0.908,false
8,Precision_production_repair,19,-0.0036064385913329236,0.0036849342738306877,0.304,false
8,Precision_production_repair,20,-0.0014389344423982326,0.004225740055261613,0.772,false
8,Precision_production_repair,21,-0.01080718273857255,0.004189439168507773,0.032,false
8,Precision_production_repair,22,0.00024046874730138874,0.0038193968461882836,0.904,false
8,Precision_production_repair,23,-0.011004863441161005,0.003960213910280714,0.008,false
8,Precision_production_repair,24,-0.005311228253687831,0.0034887738412734,0.124,false
8,Precision_production_repair,25,-0.0064081349746183125,0.004170920870700731,0.132,false
8,Precision_production_repair,26,-0.006783224135728002,0.004098966310122373,0.12,false
8,Precision_production_repair,27,-0.006581661887333982,0.00440815438515325,0.144,false
8,Precision_production_repair,28,-0.007756639438784047,0.004383573777041875,0.1,false
8,Precision_production_repair,29,-0.0027145036416330063,0.003917227478438494,0.528,false
8,Precision_production_repair,30,0.00044272681447438296,0.0037489990120442994,0.816,false
8,Precision_production_repair,31,-0.003671925469392905,0.004811720227627466,0.44,false
8,Precision_production_repair,32,-0.0077270965706901645,0.004314567418005131,0.036,false
8,Precision_production_repair,33,-0.007508249023776887,0.004019201320323654,0.068,false
8,Precision_production_repair,34,-0.006501121151249851,0.004235476673950876,0.148,false
8,Precision_production_repair,35,-0.005560285126298849,0.004068252508016776,0.16,false
8,Precision_production_repair,36,-0.009567856455284345,0.004029102682719605,0.016,false
9,Machine_operators_transport,0,0.0008783094069374521,0.0024114815575716517,0.708,false
9,Machine_operators_transport,1,-0.00234068163924416,0.0023487579100358214,0.328,false
9,Machine_operators_transport,2,0.001420512387125483,0.0034992233539897838,0.668,false
9,Machine_operators_transport,3,0.0016705907968715464,0.0028287072632278572,0.56,false
9,Machine_operators_transport,4,0.004324901395060921,0.002553999983452361,0.072,false
9,Machine_operators_transport,5,-0.000582916041023694,0.0025691862476763753,0.768,false
9,Machine_operators_transport,6,0.0013038283925271552,0.0022341439504428677,0.572,false
9,Machine_operators_transport,7,0.0025320904240675097,0.0031654515197635054,0.42,false
9,Machine_operators_transport,8,-0.001943323069071875,0.0025406669502129322,0.492,false
9,Machine_operators_transport,9,0.003000918761222555,0.0028021218238957397,0.292,false
9,Machine_operators_transport,10,0.0023578549577312692,0.002862016140242623,0.4,false
9,Machine_operators_transport,11,-0.0013090516220483986,0.0023783758713334584,0.6,false
9,Machine_operators_transport,12,-0.0025027368712542295,0.0025286306830557825,0.312,false
9,Machine_operators_transport,13,0.0011539814566929347,0.002438573396378407,0.58,false
9,Machine_operators_transport,14,0.0005367674242952021,0.002974176816637736,0.848,false
9,Machine_operators_transport,15,0.0018279948639564193,0.002507739859080324,0.464,false
9,Machine_operators_transport,16,-0.00343522564469172,0.0026321939488696154,0.236,false
9,Machine_operators_transport,17,-0.004554777084242279,0.002279615715363539,0.064,false
9,Machine_operators_transport,18,-0.0011519753434560236,0.0026253519503323867,0.632,false
9,Machine_operators_transport,19,0.0005944957077322926,0.0021851689702226435,0.764,false
9,Machine_operators_transport,20,-0.0002811660831290318,0.0028023446480298707,0.904,false
9,Machine_operators_transport,21,-0.0010132526471585363,0.0023218638238152456,0.672,false
9,Machine_operators_transport,22,0.0007795523779237116,0.0029080562031877574,0.824,false
9,Machine_operators_transport,23,-0.0006889513939500311,0.002503343702886723,0.856,false
9,Machine_operators_transport,24,0.0026023921752780224,0.002665111379269947,0.264,false
9,Machine_operators_transport,25,0.0018988934833785492,0.0025514153253055516,0.428,false
9,Machine_operators_transport,26,-0.005863845792287951,0.002685523087121849,0.044,false
9,Machine_operators_transport,27,-8.489763843357975e-5,0.002721862246743888,0.924,false
9,Machine_operators_transport,28,-0.004214970897893429,0.002565221920481314,0.136,false
9,Machine_operators_transport,29,-0.00037538730138858176,0.002436844731015574,0.908,false
9,Machine_operators_transport,30,-0.0036002627750156392,0.002349924171779658,0.156,false
9,Machine_operators_transport,31,-0.00033195949074220555,0.0020960479434420335,0.84,false
9,Machine_operators_transport,32,-5.882287082475709e-5,0.0025208473125818134,1.0,false
9,Machine_operators_transport,33,-0.0010753621014828784,0.0018736707860446075,0.564,false
9,Machine_operators_transport,34,-0.004257763837729797,0.0027304201520086243,0.156,false
9,Machine_operators_transport,35,-0.002538981611443408,0.0023904985053384248,0.284,false
9,Machine_operators_transport,36,-0.0021469014244052476,0.0025532543878525483,0.368,false
