horizon,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.0005762275009904017,0.0006436787481710147,-0.0013685321895561748,0.0002655433047535088,-0.0010512498883552188,-5.659453186369575e-5
1,-0.0003607317081465347,0.0005600618708017459,-0.0011064698063462403,0.0004728627754758945,-0.0007939534222601609,9.406965897533693e-5
2,-0.00010661417685205614,0.0005959049215793296,-0.0007958867569800855,0.000779400945050662,-0.0005367613999879794,0.00037455326206177166
3,-0.0003262942839446755,0.000461244400015863,-0.0009290479882718527,0.00024914116034759927,-0.0006922224790335211,4.239052371318838e-5
4,-0.0008398038076254526,0.00048513701166750525,-0.001487870978373963,-0.000275812627429345,-0.0012225582141207117,-0.000494447557065389
5,-0.0007725596900380353,0.0003708350030762349,-0.0012557254455021186,-0.00029495049463381664,-0.0010676863342417527,-0.0004711266052275307
6,-0.0005467949762020624,0.00046761411562825836,-0.0012025322768838328,9.828716140345209e-5,-0.0008758623047467394,-0.00014640593243808123
7,-5.448116513459408e-6,0.00044991655617951436,-0.0005653007716784298,0.0005826268790166233,-0.00035370476811669876,0.00032873305041621157
8,-0.00014256945821250643,0.0004858956830878369,-0.0007576944513228665,0.0004977102711630504,-0.0005529622078807702,0.00023685071918469618
9,-0.0011108969458890425,0.00048664221907714365,-0.001706547074554331,-0.0004888128732933107,-0.001446416406049314,-0.0007312806405641487
10,-8.805550315776187e-5,0.00041252454332742986,-0.0006263460934232675,0.0004331627643505778,-0.0004041528761431996,0.00021452987902901164
11,-0.000328090375853968,0.0004280781869333509,-0.0009449487007098207,0.0002408376087689604,-0.0006225912258871456,3.58800540599854e-5
12,0.00014753195119868973,0.0006025573937526672,-0.0005787903732112922,0.00100930684902114,-0.00027575791677879433,0.0006433094869443602
13,-0.0003115380192755174,0.0004449021412027986,-0.0008788052000012348,0.00023901044837053705,-0.0006709698484092708,-1.7245629558153047e-6
14,0.0001305996033949868,0.00044555288314000627,-0.0004019449703489894,0.0006789929496187012,-0.00018140204286055118,0.0004918380218447044
15,-0.00016868728122553894,0.0005564893349717994,-0.0009700025193772252,0.00046298048053801014,-0.0006097426373883837,0.00023041152988843448
16,-0.000810658617101219,0.0005091733332462149,-0.0014694979892397439,-0.00011912618239755908,-0.0012030738410113327,-0.0003913617294785535
17,0.00024545362543205025,0.0005172262409247533,-0.0004634664471218467,0.0009054904665647212,-0.00015227057194518796,0.0006195565892678789
18,-0.00019496044475799548,0.00047749390556382104,-0.0008667549297876069,0.00045872164492240795,-0.0005489946025946971,0.0001999071701119469
19,-0.0003152440897489732,0.0005049091928247224,-0.0009583112793107545,0.0003253071259313979,-0.0006960219534721886,5.905286934277808e-5
20,0.00018962797759440594,0.0004655949088036658,-0.00035179510521191016,0.0007436029940610367,-9.558884512935294e-5,0.0004974677928425989
21,-0.00017445190456174604,0.0005327580488938998,-0.0008447761810403893,0.000489501518587345,-0.0005581615671697172,0.00022599229851451747
22,-0.0001399811926131025,0.0004604690557426543,-0.0007754162353599122,0.00048708889931957464,-0.0004975241618502544,0.00016412250819306532
23,3.4704525403768105e-6,0.0004824644770309313,-0.000648567663979879,0.0006240640113523676,-0.0003908550773619714,0.0003861837837916926
24,4.160714852791231e-5,0.0004875126672342491,-0.0006593579057252378,0.0005761205816441413,-0.000339234396160724,0.00034591497397582676
25,-0.00046114486684843995,0.00043428626690743423,-0.0009526271716645884,9.252840588880264e-5,-0.0007712986657563406,-0.00015487984237541516
26,0.00032008559389393323,0.00043497077382251146,-0.00025118076635986423,0.0008212409594119019,-3.89911511447561e-5,0.0006183120427639315
27,0.00037591130604286535,0.0005507874456476723,-0.000326677132681435,0.0009640190017990036,-3.668211971083289e-5,0.00074507765425337
28,1.088605449569726e-5,0.0005174644310886532,-0.0005984827123914297,0.0007784389067778014,-0.0003895545747874105,0.0004503124653704556
29,0.0005599192553753654,0.000602183950452493,-0.00016461824968230017,0.0014163297849835333,0.00014552604584499375,0.001035182231179813
30,-0.0002223840407618495,0.0006222675726767234,-0.0009975391129193258,0.0005029987353125787,-0.0007115813091424734,0.00016938955492359006
31,-0.00015517267125997067,0.0005470319428831047,-0.0008684952134171058,0.0005349116162834584,-0.0005441319219692258,0.0002796658752337798
32,-2.011463163330274e-6,0.00038966526984813513,-0.0005931553727475003,0.00048393668490700814,-0.0003447111236842568,0.0002790056890383324
33,-0.00037729645825144623,0.0005702934501363543,-0.0011570420408426314,0.00027629006731128594,-0.0008426628196169286,2.456887950087294e-5
34,-4.860366283155703e-5,0.00047434689136997555,-0.0006867481235479895,0.0005826397653881829,-0.00040842280212272217,0.00031024476345069914
35,4.761629261844585e-5,0.00043094600040347443,-0.0005021728110539418,0.0005536804410558873,-0.00028861232566724344,0.0003422196224767646
36,-9.199976017320344e-5,0.0005564629464299445,-0.0007924724549538509,0.0005596456049515087,-0.0005624968767822179,0.0002934029029288995
