ind_group,ind_label,horizon,beta,boot_se,p_value,bh_reject
4,Services,20,0.0003253228885811995,0.0011199925599570764,0.792,false
4,Services,21,-0.00019464404771706405,0.0009862279083042444,0.808,false
4,Services,22,0.00042846999604203597,0.001114626152488291,0.732,false
4,Services,23,-0.00021416067210761243,0.0010763611571722217,0.8,false
4,Services,24,0.00041730419997147505,0.0011130356945142853,0.7,false
4,Services,25,0.0013432814155436448,0.00093795966406573,0.172,false
4,Services,26,0.0009579091786634876,0.0011193835303650523,0.404,false
4,Services,27,-2.9048100056927255e-6,0.0010552960787611866,0.96,false
4,Services,28,0.00013069680729246356,0.0011528244846253583,0.928,false
4,Services,29,0.0008350684914616794,0.0012038930787560108,0.528,false
4,Services,30,0.0007156450236416345,0.0012038836454173385,0.596,false
4,Services,31,0.0009951182638710365,0.0011932930064058984,0.396,false
4,Services,32,0.00027944351036512076,0.001006384812982314,0.916,false
4,Services,33,0.0007945690137111943,0.0009968885829106744,0.512,false
4,Services,34,2.180942757131614e-6,0.0009559188624661807,0.976,false
4,Services,35,0.0002890725614489179,0.001027621475072038,0.708,false
4,Services,36,0.0003494012982316772,0.0011542229673784227,0.76,false
