horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68,theta,boot_se_theta,ci_lo95_theta,ci_hi95_theta,ci_lo90_theta,ci_hi90_theta,ci_lo68_theta,ci_hi68_theta
0,-0.00010695548587825356,0.0022711080468399195,-0.00449048043320705,0.0043635652594442385,-0.004025030289962603,0.003677263129982987,-0.0025207383406405603,0.002014407441693059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,-0.004556035778048769,0.0022216078182453153,-0.008646030822301577,-0.0004384172173974185,-0.008050380129369436,-0.0008409637653032874,-0.006829987801874932,-0.0021690221687678535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,-0.002741981647195379,0.002528959807621668,-0.007251528780609388,0.0026091017236170404,-0.006637383007478972,0.0014487216222284186,-0.005024729906657254,5.6228921926376865e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,-0.001418763063938668,0.002208330143859058,-0.006026349006378269,0.0027105522359094003,-0.005151075152195531,0.0022634038222736014,-0.0036780409614426707,0.0005171218115609769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,-0.002128056687184732,0.0023659371238681434,-0.006686220970575271,0.0026597384926433905,-0.006069298918990582,0.001523593278253655,-0.004485524007393219,0.00010874801768156178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,-0.003746453658110702,0.0023738861218085944,-0.008635574446885586,0.0006974539175728773,-0.008119251878324693,-0.0001946462170907087,-0.00618498490988346,-0.001432438077008709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,-0.0027474775182605815,0.0022152834340617455,-0.006849990190214329,0.0012271005574371833,-0.006384425279003061,0.0006140834819469462,-0.005240979675607222,-0.0006198440769557181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,0.003593605853024315,0.002531497834627211,-0.0012013538791587203,0.00893076269175647,-0.00038868417231196687,0.007801961624745149,0.0011306314166560233,0.006046409709658817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,-0.0027542392690690872,0.0024670759393639976,-0.007727239764847513,0.0019251829044613792,-0.007032755890868418,0.00115138222176392,-0.0053830866658488045,-0.0003107654221231525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,-0.004274201080216312,0.0024167981505805163,-0.009371905622990128,0.00026608436359503297,-0.008400145347184685,-0.00039690795153627105,-0.006641870803391086,-0.0018402032922610332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10,-0.004056392066080637,0.0024404810632443897,-0.009548902920614517,0.0004543110908304598,-0.008417476329238208,-0.0004433015765844682,-0.0065777523209044585,-0.0019749695390038095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,-0.0014827692193149133,0.002745030586188337,-0.006937565136928265,0.0036517323197427574,-0.006078165685489189,0.0028172388601570082,-0.004398714177603223,0.0010906111923650124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,-0.003387498191297791,0.002745710921559226,-0.009037458162506819,0.0019575406430476987,-0.008081520532575846,0.0010323881723143873,-0.006030833220495987,-0.0007825990816647849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13,-0.004247836190628654,0.002609607303084781,-0.009552014908400162,0.0009127263854511224,-0.008402749447886488,-0.00016604703045204164,-0.007120426743033313,-0.001883297584257754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,-0.002733410239690461,0.002944894660961404,-0.008257471050424688,0.0031262858514930765,-0.007303704783056346,0.0021835579020738393,-0.005666713239852655,5.9364371862690146e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,-0.0007605383552311027,0.0026994087039969505,-0.006526998786612871,0.004026552070706535,-0.005614273224868081,0.00315035180076343,-0.0037068230288408643,0.0017212429320255956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,-0.002058930038353888,0.003415205754718338,-0.009211391259407356,0.0038768376471965396,-0.008018782283395632,0.002689169583134315,-0.005811432499575444,0.0010230861517595538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,-0.002008659908033896,0.0030382406992710003,-0.008543983632615444,0.0034575582735209384,-0.007454222443192938,0.0026048949110621953,-0.004900281714054382,0.0008108443592833971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
