horizon,beta_abs,boot_se,ci_lo95,ci_hi95,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,-0.004268130043778686,0.0033990101776939542,-0.010831148177945619,0.0023381574432872,-0.009257861298885095,0.0014537123677458904,-0.007376188764993853,-0.0006523952835976915
1,-0.006443031267848646,0.0035252235044296223,-0.013313734878087327,0.00035372516101182913,-0.012429817273374515,-0.00046108255783073373,-0.009829799882734023,-0.0027907766976278756
2,-0.0070334083880107005,0.003406190023895981,-0.014143805980343278,-0.0005185502339569633,-0.012721883426710686,-0.0012909825606518778,-0.010253514561845511,-0.0035717158679959434
3,-0.0022919212323777214,0.0034707698722823213,-0.008733493879738518,0.004723986605712584,-0.007697828173625736,0.0034982906737831628,-0.005726867290549559,0.0013257653511638949
4,-0.007574863207626012,0.003592588865882763,-0.014744796738896549,-0.00024133170985785957,-0.013738267010401203,-0.0019622867254945973,-0.011162878660415662,-0.004355178790462662
5,-0.0027582726499952356,0.003979200835180535,-0.010491260563874234,0.0055557597961350385,-0.00857863326773491,0.0033167729287572035,-0.006929209329409882,0.0011490154631089713
6,-0.005012817827898293,0.003755734838579499,-0.012274777994907254,0.0018789759256326948,-0.011438240588458567,0.0011816700489587011,-0.008858403558533623,-0.001167630470092815
7,-0.005101614081023155,0.003386264991609245,-0.011930828188554517,0.0015968410030099017,-0.01062101834924957,0.000447928808244896,-0.008242348719341824,-0.0015978215106651373
8,-0.0030982833474109805,0.003613546860418255,-0.010161924683582246,0.003693790613204178,-0.008952175095019565,0.0026409552098961672,-0.00682599709136479,0.0004127694470834384
9,-0.0055517870194927675,0.003669888877698408,-0.012877923326529971,0.001387575972927451,-0.011844074862059581,0.0003602922931353526,-0.009222238867394867,-0.0018012138840480662
10,-0.005091040538378267,0.003898042269960442,-0.013247482161645167,0.0021668820546575673,-0.011715239948353063,0.001242296645500619,-0.008968024541749149,-0.001198170606136731
11,-0.004319282218124705,0.003512626528225312,-0.010858062568767689,0.0025399181762028964,-0.010161926227449082,0.001390610090320419,-0.008195672888271603,-0.0008420692175788165
12,-0.0023544546679032264,0.003396890314017034,-0.009764210444751422,0.003349684922505213,-0.008321219131681015,0.0027444124571968562,-0.005752651925650612,0.0008752679632484762
13,-0.007171430106264205,0.003962429506173866,-0.014387250330081706,0.0003483563482012419,-0.01349208295087851,-0.0004100073275295119,-0.011131051339524517,-0.003269150740314895
14,-0.004799600563724192,0.0038465058836129142,-0.012217431204575673,0.0025047235957679904,-0.010943277207754272,0.0012679052954786864,-0.00889985108198882,-0.0011454528098167054
15,-0.0044054242053809525,0.004582777565286623,-0.013173355279040011,0.0046166764654216545,-0.011905615260830551,0.003384858754428192,-0.00863592170655314,0.00032072434382412725
16,-0.007672334590261267,0.0042886421923102385,-0.01644505448652935,0.00034426615972558706,-0.014909528193499576,-0.0007429843286369477,-0.011998564329893519,-0.003426585506138837
17,-0.008280624066102764,0.0037480041738259208,-0.01573706237774162,-0.001254518817762258,-0.014737841460117848,-0.0023021918831826376,-0.0118558085811851,-0.004459588509300239
18,-0.0007199736001258471,0.004087311584695707,-0.008995619737644935,0.007169355527649019,-0.007556218285522545,0.005997809149093289,-0.004581123422012906,0.0035873086567888013
19,-0.005362022959045778,0.004442785127208678,-0.013832174452974418,0.004023489129840352,-0.012882070422470915,0.0020048737229180578,-0.009800193232650585,-0.0011631582690512928
20,-0.007394243039639178,0.003369742947630741,-0.01398030268726366,-0.001121485356860827,-0.012930745628591223,-0.002167228050148714,-0.010713737992472525,-0.004192754780890916
21,-0.0039892259281015295,0.0036878344788035173,-0.010894492118756928,0.0027247992284363566,-0.010092576715497587,0.0016342459582108263,-0.007827143051116535,-0.00037878955095830354
22,-0.006455831429794899,0.004681507921710043,-0.015904329878306922,0.002541627005688451,-0.013922265414784118,0.0010624614523971827,-0.011283980410681509,-0.0015369862363474865
23,-0.005227317968601275,0.0036235670316848954,-0.012411076566252871,0.0018889082737789731,-0.011326043444463352,0.0006159773927044176,-0.009098507708066847,-0.0017071324971750252
24,-0.0015037780197784177,0.0034013279852359956,-0.007818104238757666,0.005586742110401021,-0.006890520915023339,0.004227116431743444,-0.004338439431839701,0.0021426074975527507
25,-0.0009522428094574414,0.003733060099584371,-0.008394015497565558,0.006200411350385686,-0.006982061658480743,0.005256112158771122,-0.004682596380031135,0.002743657417692304
26,-0.0008413525416710939,0.0038346018800348063,-0.008871759228299775,0.0064847371374275025,-0.007432587599445253,0.005440400327527045,-0.004654945053641884,0.0025804945728966546
27,-0.005935591079578091,0.003577338760910802,-0.013484019538908945,0.00012606191293915137,-0.012347475991310286,-0.0006556293699842932,-0.009669307198000172,-0.0025347951090663543
28,-0.00847059909250427,0.003983602119797573,-0.01675251087697182,-0.0010521040999627953,-0.015249944006666833,-0.002063237308618686,-0.012462853879456825,-0.004446987160794485
29,-0.0036722284313774234,0.003888000551324104,-0.010949969903080236,0.005025230703848627,-0.009911997393473189,0.0028048787673594653,-0.006929229834316564,0.000551155306703558
30,-0.00831597016260709,0.004255904780146653,-0.01713552801117236,-0.0007542781528615283,-0.015679626145850535,-0.0013895113438282117,-0.01217605434272076,-0.004311885289829345
31,-0.003755090437585672,0.00387773508158159,-0.011670493472364934,0.0035334399040974273,-0.010253747124542542,0.0023892191727355443,-0.007553885434863907,0.0002798674502356607
32,-0.005943452023182597,0.004163711827833867,-0.01391573457057465,0.001923657530653575,-0.012542813276999045,0.0005116254936451038,-0.009988108346039847,-0.0015577522663077891
33,-0.002793267616034901,0.0041668736007047695,-0.01041064085749276,0.005164860405932896,-0.009475380250545902,0.004290151311621964,-0.00697831854923264,0.0014894555010764436
34,-0.0064087261229188175,0.004112726020044681,-0.015186195769685093,0.0014795431398825537,-0.013578941035259086,0.00026132226737658027,-0.010132981622942808,-0.0025398593982058027
35,-0.011930142423233005,0.00393838705454586,-0.020603694750583483,-0.0048054991831636374,-0.018847282518677587,-0.005938063968608703,-0.01612103088596091,-0.008393176881561519
36,-0.0037277011170178055,0.004537997617023191,-0.013556845320579432,0.003926026328409214,-0.011468954168157883,0.002929214848397879,-0.008145851399065608,0.0011146286295005726
