ind_group,ind_label,horizon,beta_abs,theta,boot_se,p_value,bh_reject
2,Mining,31,0.0005782110820952958,NaN,0.0034414854417129806,0.856,false
2,Mining,32,-0.0042114857566683305,NaN,0.0033889975596454705,0.156,false
2,Mining,33,-0.0009616921645791304,NaN,0.003360555994555846,0.756,false
2,Mining,34,0.002718944714698398,NaN,0.0034601933840910115,0.4,false
2,Mining,35,0.0008762361168785274,NaN,0.0031961878951706365,0.78,false
2,Mining,36,-0.0018238906499731086,NaN,0.003445635063722701,0.644,false
3,Construction,0,0.00141243676868405,NaN,0.0017997531908493548,0.476,false
3,Construction,1,-0.0035235780384314424,NaN,0.002507926017725072,0.164,false
3,Construction,2,-0.006391748175981716,NaN,0.0030209565685286465,0.028,false
3,Construction,3,-0.005212091806832403,NaN,0.003520999825234597,0.124,false
3,Construction,4,-0.002986456260544833,NaN,0.004241641575896504,0.508,false
3,Construction,5,-0.0015011941444612882,NaN,0.0043650231886493435,0.724,false
3,Construction,6,-0.00024310244983617374,NaN,0.003659689350343968,0.936,false
3,Construction,7,0.0004779342589960955,NaN,0.0037897913886983615,0.924,false
3,Construction,8,0.0011130342356407993,NaN,0.0036763313166352615,0.792,false
3,Construction,9,0.002066943419317137,NaN,0.0038645567231813996,0.552,false
3,Construction,10,0.003132346823913575,NaN,0.003473479549462575,0.384,false
3,Construction,11,0.0027798722923412732,NaN,0.0036460490810747963,0.472,false
3,Construction,12,0.003352730439935249,NaN,0.003955950441946192,0.436,false
3,Construction,13,0.0002699123654922861,NaN,0.0043213399964971986,0.944,false
3,Construction,14,-0.0011796416622159825,NaN,0.004947901587905772,0.828,false
3,Construction,15,-0.0016629104525650168,NaN,0.00529337482030728,0.832,false
3,Construction,16,-0.0005620384592192984,NaN,0.0059331245529223725,0.976,false
3,Construction,17,0.0011873326685869295,NaN,0.005966585885656125,0.804,false
3,Construction,18,0.00319836298657957,NaN,0.005082110202455315,0.468,false
3,Construction,19,0.004066191449820201,NaN,0.005169405370071931,0.352,false
3,Construction,20,0.004802119602676698,NaN,0.005121019675075561,0.376,false
3,Construction,21,0.00634448056718156,NaN,0.004637933418605205,0.136,false
3,Construction,22,0.005494865050096611,NaN,0.004497170546272137,0.268,false
3,Construction,23,0.006543171698601482,NaN,0.0046166512498857365,0.152,false
3,Construction,24,0.0050580612892126555,NaN,0.004623510258467896,0.236,false
3,Construction,25,0.0009745756644598192,NaN,0.005025621909509769,0.96,false
3,Construction,26,-0.0027271657432160227,NaN,0.005173701106966208,0.664,false
3,Construction,27,-0.002854793884835535,NaN,0.005541897683448881,0.672,false
3,Construction,28,-0.0015241480846546437,NaN,0.005586477199323277,0.8,false
3,Construction,29,0.0003524468463919967,NaN,0.00556484899121666,0.992,false
3,Construction,30,0.0014965503374508706,NaN,0.004997802835449968,0.856,false
3,Construction,31,0.002315405032895499,NaN,0.005429628499769769,0.692,false
3,Construction,32,0.0008817083816194403,NaN,0.004855173842896863,0.876,false
3,Construction,33,0.0028404082487718117,NaN,0.004439664152413954,0.524,false
3,Construction,34,0.0009881951856309465,NaN,0.003934734682468693,0.848,false
3,Construction,35,0.0008153264012412133,NaN,0.004162490520723415,0.856,false
3,Construction,36,-0.0004268262805001291,NaN,0.004381157194894658,0.916,false
4,Manufacturing_nondurable,0,0.0006527863198817049,NaN,0.0007791927112998869,0.496,false
4,Manufacturing_nondurable,1,-0.0006796449877363333,NaN,0.0012103680008647686,0.628,false
4,Manufacturing_nondurable,2,-0.0008563135743642641,NaN,0.001461801894662217,0.56,false
4,Manufacturing_nondurable,3,-0.0003455879596402558,NaN,0.0017035034347421265,0.804,false
4,Manufacturing_nondurable,4,-0.0006390387501601554,NaN,0.0017061730705383085,0.684,false
4,Manufacturing_nondurable,5,0.0008478402954737282,NaN,0.0018942737522723628,0.692,false
4,Manufacturing_nondurable,6,0.00018795427350610345,NaN,0.0022492165869812167,0.884,false
4,Manufacturing_nondurable,7,0.0011360989226650501,NaN,0.0021691076101635095,0.624,false
4,Manufacturing_nondurable,8,0.002032014172954732,NaN,0.002162101060624474,0.368,false
4,Manufacturing_nondurable,9,0.001660181678798639,NaN,0.0020843998990382117,0.428,false
4,Manufacturing_nondurable,10,0.0022188501320505845,NaN,0.002224905344797601,0.308,false
4,Manufacturing_nondurable,11,0.002864571970148212,NaN,0.0023078256681101418,0.224,false
4,Manufacturing_nondurable,12,0.002100971544212671,NaN,0.0021794718767843063,0.404,false
4,Manufacturing_nondurable,13,0.0019399700557633586,NaN,0.0022308711777817903,0.42,false
4,Manufacturing_nondurable,14,0.003027035324345352,NaN,0.0020588580430581653,0.128,false
4,Manufacturing_nondurable,15,0.0020474332659263486,NaN,0.002259085664174421,0.396,false
4,Manufacturing_nondurable,16,0.0028396342776124727,NaN,0.00239709092174901,0.248,false
4,Manufacturing_nondurable,17,0.0014074315732642497,NaN,0.0023497677687093124,0.548,false
4,Manufacturing_nondurable,18,0.003701731620160993,NaN,0.002359002051665433,0.116,false
4,Manufacturing_nondurable,19,0.003104338604306996,NaN,0.0023228540227930314,0.14,false
4,Manufacturing_nondurable,20,0.0032522197102381177,NaN,0.002173278719853884,0.148,false
4,Manufacturing_nondurable,21,0.004376099236891683,NaN,0.00217673602217379,0.044,false
4,Manufacturing_nondurable,22,0.003838520405853545,NaN,0.0021992589304708886,0.092,false
4,Manufacturing_nondurable,23,0.0029883176614812082,NaN,0.0021098312794136246,0.156,false
4,Manufacturing_nondurable,24,0.003663625417518277,NaN,0.002117773982011403,0.056,false
4,Manufacturing_nondurable,25,0.002463788947165391,NaN,0.002065926655798559,0.228,false
4,Manufacturing_nondurable,26,0.003106649322180282,NaN,0.0020412846668991054,0.096,false
4,Manufacturing_nondurable,27,0.0034276712289343066,NaN,0.002117709730489044,0.088,false
4,Manufacturing_nondurable,28,0.004016441196757605,NaN,0.002029869616907421,0.052,false
4,Manufacturing_nondurable,29,0.002792066186364596,NaN,0.002105124547121953,0.184,false
4,Manufacturing_nondurable,30,0.0028866083491698937,NaN,0.002198551243096548,0.252,false
4,Manufacturing_nondurable,31,0.0014328322791867581,NaN,0.0023238008009858185,0.588,false
4,Manufacturing_nondurable,32,0.0009140370911533926,NaN,0.002092109458539108,0.628,false
4,Manufacturing_nondurable,33,0.0013228867921119196,NaN,0.002076912039240378,0.48,false
4,Manufacturing_nondurable,34,0.0011145902025104502,NaN,0.002078217125005861,0.556,false
4,Manufacturing_nondurable,35,0.00019414509610428686,NaN,0.0019195768070720902,0.92,false
4,Manufacturing_nondurable,36,0.00013728423598189195,NaN,0.0018237690849886709,0.972,false
5,Manufacturing_durable,0,0.002751999083629657,NaN,0.0015308830885130504,0.028,false
5,Manufacturing_durable,1,0.00011098148092381787,NaN,0.0015776844696470719,0.988,false
5,Manufacturing_durable,2,-0.0011289362775367953,NaN,0.0019802539239640263,0.576,false
5,Manufacturing_durable,3,0.00037934189845738726,NaN,0.0021277156112403705,0.828,false
5,Manufacturing_durable,4,0.002236237101429517,NaN,0.0023526259109332244,0.352,false
5,Manufacturing_durable,5,0.0020770612500567898,NaN,0.0024848844774095547,0.428,false
5,Manufacturing_durable,6,0.0017122147372666482,NaN,0.002392447452197372,0.472,false
5,Manufacturing_durable,7,0.0015624076529542415,NaN,0.002479019559454463,0.564,false
5,Manufacturing_durable,8,0.001352307443989826,NaN,0.002839065338670905,0.656,false
5,Manufacturing_durable,9,0.002319936107289241,NaN,0.0029167625657883973,0.412,false
5,Manufacturing_durable,10,0.0026609214403143567,NaN,0.0030230348491605743,0.356,false
5,Manufacturing_durable,11,0.001664155866518319,NaN,0.0030749193176827726,0.564,false
5,Manufacturing_durable,12,0.0026147881616290637,NaN,0.0029558910909259135,0.388,false
5,Manufacturing_durable,13,0.0022615046293492074,NaN,0.00302021406175274,0.488,false
5,Manufacturing_durable,14,0.0024079212294106224,NaN,0.00293114108761203,0.384,false
5,Manufacturing_durable,15,0.0023355805194260485,NaN,0.003043112518456009,0.464,false
5,Manufacturing_durable,16,0.003055745666793961,NaN,0.0031516033181267365,0.32,false
5,Manufacturing_durable,17,0.001988210269013828,NaN,0.003254616092256467,0.524,false
5,Manufacturing_durable,18,0.003106304209548287,NaN,0.0028687860224989206,0.28,false
5,Manufacturing_durable,19,0.004278017198387638,NaN,0.003012871131414083,0.128,false
5,Manufacturing_durable,20,0.003842436571596756,NaN,0.0026439499278329017,0.144,false
5,Manufacturing_durable,21,0.004998239110114926,NaN,0.0027927101511746027,0.048,false
5,Manufacturing_durable,22,0.004574904397360831,NaN,0.002695731586156894,0.1,false
5,Manufacturing_durable,23,0.004494687758570985,NaN,0.0025080881356818806,0.084,false
5,Manufacturing_durable,24,0.004262287008011289,NaN,0.002593878695482546,0.084,false
5,Manufacturing_durable,25,0.0032491599363048767,NaN,0.0026925193884547774,0.256,false
5,Manufacturing_durable,26,0.0022472644542005883,NaN,0.002467240455500454,0.32,false
5,Manufacturing_durable,27,0.002602008030961439,NaN,0.0025370187086949506,0.276,false
5,Manufacturing_durable,28,0.0026618867234706424,NaN,0.0026360834711242173,0.328,false
5,Manufacturing_durable,29,0.0021976505626332393,NaN,0.0026327305475312307,0.428,false
5,Manufacturing_durable,30,0.0019848417023486356,NaN,0.0026556596829341236,0.54,false
5,Manufacturing_durable,31,0.0009912859782682034,NaN,0.002820791527954023,0.76,false
5,Manufacturing_durable,32,0.00045743183777333975,NaN,0.002553784542048652,0.884,false
5,Manufacturing_durable,33,3.7014998246034955e-5,NaN,0.0024385072120683454,0.968,false
5,Manufacturing_durable,34,-0.0008235187478436247,NaN,0.0024427401481938063,0.704,false
5,Manufacturing_durable,35,-0.0009379010799643642,NaN,0.00263328774730184,0.68,false
5,Manufacturing_durable,36,-0.0006281277598916128,NaN,0.0025690310352591093,0.752,false
6,Transportation_utilities,0,0.0015532793201178516,NaN,0.0008692473307174603,0.052,false
6,Transportation_utilities,1,0.0004969524548250675,NaN,0.0012580664218853493,0.74,false
6,Transportation_utilities,2,1.4463574035554893e-5,NaN,0.0015071046191892168,0.976,false
6,Transportation_utilities,3,0.0013967850176427325,NaN,0.0015492254052342494,0.352,false
6,Transportation_utilities,4,0.0013090458855675713,NaN,0.0016700733431502055,0.504,false
6,Transportation_utilities,5,0.0022725924655803116,NaN,0.001677195144694311,0.172,false
6,Transportation_utilities,6,0.001989077389984412,NaN,0.0018036841102537725,0.28,false
6,Transportation_utilities,7,0.0028910541849927356,NaN,0.001697417633341828,0.088,false
6,Transportation_utilities,8,0.0021510892487716237,NaN,0.0018687739871775023,0.288,false
6,Transportation_utilities,9,0.0023317187942796386,NaN,0.0017211724786934254,0.188,false
6,Transportation_utilities,10,0.002852525971303424,NaN,0.0019505995434749629,0.136,false
6,Transportation_utilities,11,0.0026954555218044445,NaN,0.0018741569328965,0.152,false
6,Transportation_utilities,12,0.003040837230346455,NaN,0.0017909596522393486,0.124,false
6,Transportation_utilities,13,0.003046099821575911,NaN,0.0019033711357553428,0.1,false
6,Transportation_utilities,14,0.002749377026552975,NaN,0.0019807866142369916,0.152,false
6,Transportation_utilities,15,0.0030252120378225188,NaN,0.002091995119682165,0.14,false
6,Transportation_utilities,16,0.003345947442710214,NaN,0.0019314083934225332,0.1,false
6,Transportation_utilities,17,0.002514010962671549,NaN,0.0020212155329736793,0.188,false
6,Transportation_utilities,18,0.0035678730320319887,NaN,0.002061356650232368,0.088,false
6,Transportation_utilities,19,0.003848195023460856,NaN,0.002029674446800548,0.036,false
6,Transportation_utilities,20,0.003374396741391246,NaN,0.0020181852258226093,0.104,false
6,Transportation_utilities,21,0.0037965698177885787,NaN,0.0019804921515678845,0.048,false
6,Transportation_utilities,22,0.005403683377405543,NaN,0.0019565642744978884,0.008,false
6,Transportation_utilities,23,0.005180930648550425,NaN,0.001711552362496364,0.004,false
6,Transportation_utilities,24,0.005177413983449287,NaN,0.001826527079147909,0.0,true
6,Transportation_utilities,25,0.0038586015201514516,NaN,0.0019501099164470107,0.032,false
6,Transportation_utilities,26,0.0035427124709515403,NaN,0.0019932640674912875,0.064,false
6,Transportation_utilities,27,0.003019455167823139,NaN,0.0019792653468466053,0.124,false
6,Transportation_utilities,28,0.004234182876669883,NaN,0.001766253537028156,0.02,false
6,Transportation_utilities,29,0.003473946765964802,NaN,0.001842966765515613,0.052,false
6,Transportation_utilities,30,0.0035988820044917775,NaN,0.00184549370400248,0.084,false
6,Transportation_utilities,31,0.0034074214044313225,NaN,0.001865702446930724,0.036,false
6,Transportation_utilities,32,0.002795677013508882,NaN,0.0017667004522873033,0.128,false
6,Transportation_utilities,33,0.002624733845352723,NaN,0.001648426485834315,0.088,false
6,Transportation_utilities,34,0.0018605643971039297,NaN,0.0018198021338485457,0.276,false
6,Transportation_utilities,35,0.0013004776964434404,NaN,0.001776943018925788,0.428,false
6,Transportation_utilities,36,0.0008982812407223298,NaN,0.0019176228940641523,0.668,false
7,Wholesale_trade,0,0.0005275947304816013,NaN,0.0008900190610614204,0.612,false
7,Wholesale_trade,1,-0.0008696445702684855,NaN,0.00111781224515854,0.412,false
7,Wholesale_trade,2,-0.001911721295130445,NaN,0.0012860956484111706,0.128,false
7,Wholesale_trade,3,-0.0006833771832237515,NaN,0.0011809190491394819,0.58,false
7,Wholesale_trade,4,0.0010843304096948346,NaN,0.0012622752072728757,0.416,false
7,Wholesale_trade,5,0.0015749059024669112,NaN,0.0011986890304165705,0.232,false
7,Wholesale_trade,6,-0.00017121214949038837,NaN,0.0012767474160681144,0.832,false
7,Wholesale_trade,7,0.00118471562174799,NaN,0.0012432345527077849,0.368,false
7,Wholesale_trade,8,0.0011927596688584723,NaN,0.0015307655459363201,0.464,false
7,Wholesale_trade,9,0.0019185864389089937,NaN,0.0015172386132713048,0.252,false
7,Wholesale_trade,10,0.0016259417634715122,NaN,0.0015057806361111598,0.276,false
7,Wholesale_trade,11,0.0004512479552249337,NaN,0.0016400695690344147,0.892,false
7,Wholesale_trade,12,-6.750191548408263e-5,NaN,0.0015626341336310975,0.88,false
7,Wholesale_trade,13,0.0007714621193316132,NaN,0.0015703080128913799,0.752,false
7,Wholesale_trade,14,0.0019261535729115848,NaN,0.0016761047591835046,0.24,false
7,Wholesale_trade,15,0.0018438925476949243,NaN,0.0016884508172875566,0.316,false
7,Wholesale_trade,16,0.0026978847676227672,NaN,0.00164113342390076,0.128,false
7,Wholesale_trade,17,0.001225777887798671,NaN,0.0018357295648048562,0.476,false
7,Wholesale_trade,18,0.002186239652184446,NaN,0.0017733108052882705,0.212,false
7,Wholesale_trade,19,0.002842024782919527,NaN,0.0019292149284872188,0.128,false
7,Wholesale_trade,20,0.00339614793949442,NaN,0.0016581232443888152,0.044,false
7,Wholesale_trade,21,0.002831046024089526,NaN,0.0017469561793189913,0.1,false
7,Wholesale_trade,22,0.003456277421592684,NaN,0.001726606793915863,0.06,false
7,Wholesale_trade,23,0.002741546291555561,NaN,0.0016385736073379295,0.092,false
7,Wholesale_trade,24,0.0031590951688520888,NaN,0.0017667039410528963,0.064,false
7,Wholesale_trade,25,0.0024898463310452064,NaN,0.0018563444187988905,0.204,false
7,Wholesale_trade,26,0.0031017846183236707,NaN,0.001671908082095299,0.06,false
7,Wholesale_trade,27,0.0019092567232568758,NaN,0.001798812374949874,0.26,false
7,Wholesale_trade,28,0.0018131927711802687,NaN,0.0017757342691531043,0.304,false
7,Wholesale_trade,29,0.003361066970596517,NaN,0.0019088892289271648,0.08,false
7,Wholesale_trade,30,0.002747731596962484,NaN,0.0018131183661558611,0.164,false
7,Wholesale_trade,31,0.002036685272291796,NaN,0.001806138196018309,0.248,false
7,Wholesale_trade,32,0.0012638914092539906,NaN,0.0018203451864505576,0.46,false
7,Wholesale_trade,33,0.001611553449927058,NaN,0.0017192862600637529,0.336,false
7,Wholesale_trade,34,0.0013372631808565988,NaN,0.001842404534833994,0.448,false
7,Wholesale_trade,35,-0.0001339327688098854,NaN,0.0016398484637567524,0.9,false
7,Wholesale_trade,36,-0.0002657082652630824,NaN,0.0016514102509619017,0.788,false
8,Retail_trade,0,0.0033991184259326373,NaN,0.0022179458958951214,0.024,false
8,Retail_trade,1,-0.0004184906149983009,NaN,0.0024314603428517646,0.888,false
8,Retail_trade,2,-0.002277240638134886,NaN,0.002931295521920647,0.448,false
8,Retail_trade,3,0.0004886295141717696,NaN,0.0024751046150178323,0.888,false
8,Retail_trade,4,0.0023871252485736126,NaN,0.0024785972328488885,0.368,false
8,Retail_trade,5,0.0028497545892884287,NaN,0.0025361759593214846,0.252,false
8,Retail_trade,6,0.00233421302293445,NaN,0.0023932294912334773,0.284,false
8,Retail_trade,7,0.0023463774326633316,NaN,0.0022541765932209776,0.324,false
8,Retail_trade,8,0.00221639630484132,NaN,0.002437918664888227,0.412,false
8,Retail_trade,9,0.002582058505138495,NaN,0.0021944853029963432,0.18,false
8,Retail_trade,10,0.002436496837505376,NaN,0.002376909813819846,0.28,false
8,Retail_trade,11,0.0016308342549941311,NaN,0.0025686577271663734,0.584,false
8,Retail_trade,12,0.002749525417729052,NaN,0.0022377781235652728,0.248,false
8,Retail_trade,13,0.0027093257129233487,NaN,0.002284180785616965,0.248,false
8,Retail_trade,14,0.002611893250769288,NaN,0.0023264438847103277,0.224,false
8,Retail_trade,15,0.0035679927080092843,NaN,0.002620560005669,0.172,false
8,Retail_trade,16,0.003853807622061354,NaN,0.0025519891114437637,0.104,false
8,Retail_trade,17,0.0011922246127242027,NaN,0.0033823091910605676,0.712,false
8,Retail_trade,18,0.0022127348230867572,NaN,0.0031019744782583305,0.452,false
8,Retail_trade,19,0.003343145987473937,NaN,0.0029676948433682688,0.248,false
8,Retail_trade,20,0.003232071641630073,NaN,0.002714299628816612,0.252,false
8,Retail_trade,21,0.004170560069597923,NaN,0.002705145950835698,0.128,false
8,Retail_trade,22,0.00355173442163205,NaN,0.0025784335171963957,0.224,false
8,Retail_trade,23,0.004908228309519961,NaN,0.002423868731925677,0.036,false
8,Retail_trade,24,0.0059563722518779765,NaN,0.002705188292946606,0.004,false
8,Retail_trade,25,0.005135900139078111,NaN,0.002668593112333242,0.032,false
8,Retail_trade,26,0.0036590366529639386,NaN,0.002477729640911404,0.124,false
8,Retail_trade,27,0.004504454471580959,NaN,0.0028318130488203196,0.084,false
8,Retail_trade,28,0.005155282504273881,NaN,0.002557670099140787,0.028,false
8,Retail_trade,29,0.004534876426300551,NaN,0.00244555533168409,0.04,false
8,Retail_trade,30,0.00372515329776685,NaN,0.002562885513449224,0.2,false
8,Retail_trade,31,0.002239032658607807,NaN,0.0024846097624282447,0.376,false
8,Retail_trade,32,0.0021914881966716934,NaN,0.002530565102713916,0.432,false
8,Retail_trade,33,0.0020887299487795095,NaN,0.0023132105518801002,0.356,false
8,Retail_trade,34,0.0008567830217104068,NaN,0.0023879610131789667,0.656,false
8,Retail_trade,35,0.00046665494994158285,NaN,0.0026101488453009933,0.844,false
8,Retail_trade,36,0.0012043106686703685,NaN,0.0025284422165359295,0.684,false
9,Finance_insurance_realestate,0,0.000476685591842963,NaN,0.0005431793258186962,0.452,false
9,Finance_insurance_realestate,1,-0.00035718433533578244,NaN,0.0007538460851462384,0.5,false
9,Finance_insurance_realestate,2,-5.97672863825307e-7,NaN,0.0008058163628971281,0.956,false
9,Finance_insurance_realestate,3,0.00012365256453824208,NaN,0.0008350698780937683,0.908,false
9,Finance_insurance_realestate,4,0.0005952334123873372,NaN,0.0008960908112508728,0.56,false
9,Finance_insurance_realestate,5,0.0008672914979753157,NaN,0.0009142960047773514,0.432,false
9,Finance_insurance_realestate,6,0.0010233349653495786,NaN,0.001012452490807231,0.34,false
9,Finance_insurance_realestate,7,0.00157144755001512,NaN,0.0009993766789797968,0.16,false
9,Finance_insurance_realestate,8,0.001521466908070145,NaN,0.0011358931085077555,0.24,false
9,Finance_insurance_realestate,9,0.002461838360637746,NaN,0.0012116242954838174,0.06,false
9,Finance_insurance_realestate,10,0.001999487074735828,NaN,0.00122484885546042,0.104,false
9,Finance_insurance_realestate,11,0.00149149726679159,NaN,0.0013018682945782482,0.308,false
9,Finance_insurance_realestate,12,0.0011418268405195588,NaN,0.0012900311883977972,0.448,false
9,Finance_insurance_realestate,13,0.0017488170635805763,NaN,0.0013700343010951297,0.244,false
9,Finance_insurance_realestate,14,0.0017176691340833681,NaN,0.0013730762955084992,0.256,false
9,Finance_insurance_realestate,15,0.0018994765622358507,NaN,0.0013660282814886718,0.164,false
9,Finance_insurance_realestate,16,0.00212746104128001,NaN,0.0016095282291557493,0.188,false
9,Finance_insurance_realestate,17,0.0018555924955705161,NaN,0.0015155049972789046,0.244,false
9,Finance_insurance_realestate,18,0.002180549984357433,NaN,0.0014735569731745889,0.168,false
9,Finance_insurance_realestate,19,0.0031797841982409173,NaN,0.0016743202865331145,0.072,false
9,Finance_insurance_realestate,20,0.0036800717938969343,NaN,0.0014995720071726776,0.02,false
9,Finance_insurance_realestate,21,0.004088881326050247,NaN,0.0015968721823311912,0.012,false
9,Finance_insurance_realestate,22,0.0030594596436945344,NaN,0.0016304105587232674,0.068,false
9,Finance_insurance_realestate,23,0.00306077208775689,NaN,0.0015822599071431969,0.06,false
9,Finance_insurance_realestate,24,0.0033139184824101187,NaN,0.00166217894363304,0.028,false
9,Finance_insurance_realestate,25,0.0029183786360152033,NaN,0.001638344986419882,0.064,false
9,Finance_insurance_realestate,26,0.002125978431911573,NaN,0.0016295879230174843,0.204,false
9,Finance_insurance_realestate,27,0.0022616667194315827,NaN,0.0017660566198627666,0.22,false
9,Finance_insurance_realestate,28,0.002373483129263433,NaN,0.0016922484230068192,0.204,false
9,Finance_insurance_realestate,29,0.00265260776981684,NaN,0.0018262522554693583,0.156,false
9,Finance_insurance_realestate,30,0.0022185752670154874,NaN,0.0017694739873308015,0.28,false
9,Finance_insurance_realestate,31,0.0021897608853627894,NaN,0.0017430129747425126,0.22,false
