occ_group,occ_label,W_full,H_full,p_full,W_short,H_short,p_short,W_long,H_long,p_long,peak_horizon,peak_theta,peak_boot_se,bh_reject_full,bh_reject_short,bh_reject_long,persistence_type
2,Professional_specialty,37.64591571119936,37,0.43,19.970579827769587,12,0.066,8.569448973670415,13,0.794,10,0.014557296143555503,0.00495667491664744,false,false,false,Not_significant
3,High_tech,15.051838094124232,37,1.0,5.223045098532902,12,0.968,4.2080584637570215,13,0.992,13,-0.011008693363584898,0.007397291129647163,false,false,false,Not_significant
4,Sales,27.755364070198254,37,0.89,11.005593290339995,12,0.484,7.937747799431659,13,0.846,29,-0.013687587450612486,0.008656855213252492,false,false,false,Not_significant
5,Administrative_support,37.10170060358971,37,0.45,12.893630474896504,12,0.39,10.65804599488903,13,0.646,9,0.013753669248638595,0.006399096342321753,false,false,false,Not_significant
6,Service,64.08332480002264,37,0.006,30.725013087292382,12,0.004,14.395089979041776,13,0.354,10,0.015550021256680424,0.005918633026282882,true,true,false,Temporary
7,Farming_forestry_construction,32.144452349311386,37,0.704,14.06323057581232,12,0.3,10.277181652848036,13,0.668,27,0.016337774397681897,0.008873321485801746,false,false,false,Not_significant
8,Precision_production_repair,17.071970367896622,37,0.998,2.8347708908342732,12,0.996,8.959585328831764,13,0.766,33,-0.01185211306778135,0.007444330355592016,false,false,false,Not_significant
9,Machine_operators_transport,112.64292667250383,37,0.0,27.35193114900059,12,0.002,43.11874117616487,13,0.0,14,0.017954221968658042,0.005565422744420784,true,true,true,Persistent
