occ_group,occ_label,horizon,beta,boot_se,p_value,bh_reject
4,Sales,27,-0.0028776880169723677,0.006450075185210866,0.636,false
4,Sales,28,-0.004654985469394842,0.005354110691250142,0.424,false
4,Sales,29,-0.0065597627260111655,0.005918301243865188,0.264,false
4,Sales,30,-0.00017609860259955326,0.006977516317630527,1.0,false
4,Sales,31,0.004232790696499654,0.006032345730336481,0.56,false
4,Sales,32,0.002404176091589193,0.005195383108964451,0.676,false
4,Sales,33,0.008374349197255666,0.004808612462974833,0.06,false
4,Sales,34,-0.0028399754047275724,0.00576988859823432,0.556,false
4,Sales,35,-0.006718393227345534,0.006403876757091724,0.248,false
4,Sales,36,0.001446590410645963,0.004879053584971778,0.808,false
5,Administrative_support,0,-0.00011328524956292665,0.0028896893366730523,0.92,false
5,Administrative_support,1,-0.0010057093243400653,0.002743031376511952,0.644,false
5,Administrative_support,2,0.0007006861157709491,0.003602818485581957,0.804,false
5,Administrative_support,3,0.0009732371013749715,0.0030454147637455705,0.78,false
5,Administrative_support,4,-0.006966385520801854,0.0031249580364819084,0.024,false
5,Administrative_support,5,0.00023068059385662756,0.003308666212481778,0.904,false
5,Administrative_support,6,5.752880687948003e-7,0.0032463935742340685,0.98,false
5,Administrative_support,7,-0.0018530214735120148,0.0031353863147864586,0.62,false
5,Administrative_support,8,0.0022569024770689046,0.0027866251652168402,0.424,false
5,Administrative_support,9,0.002470940090773322,0.0026929769985315002,0.332,false
5,Administrative_support,10,-0.0014796375166872674,0.0034042770249963954,0.644,false
5,Administrative_support,11,0.0015620579319719544,0.0031801532679640514,0.616,false
5,Administrative_support,12,0.0031796715939329547,0.0034839387892352347,0.336,false
5,Administrative_support,13,-0.0011227088794826536,0.003533452540626017,0.76,false
5,Administrative_support,14,-0.001987974702673886,0.003959802108200274,0.652,false
5,Administrative_support,15,-0.0008527189686417446,0.0032597809221800696,0.72,false
5,Administrative_support,16,-0.000654598853913448,0.003391838070190848,0.88,false
5,Administrative_support,17,-0.0012468714713379863,0.002843408274133561,0.72,false
5,Administrative_support,18,0.0012096119167058622,0.003646842697522114,0.74,false
5,Administrative_support,19,0.00200065650963063,0.0026958885398972927,0.448,false
5,Administrative_support,20,0.0009861788373886084,0.003049342738993382,0.784,false
5,Administrative_support,21,0.002600316689437892,0.003658631772492513,0.516,false
5,Administrative_support,22,0.0052325438647138,0.0027735128714168602,0.044,false
5,Administrative_support,23,-0.0004785456854073216,0.0029846230780124147,0.84,false
5,Administrative_support,24,0.0012208819446812898,0.003353695540687953,0.748,false
5,Administrative_support,25,0.0020946725254553517,0.003191929255192065,0.528,false
5,Administrative_support,26,-0.0015096875883026835,0.0030934142880130714,0.496,false
5,Administrative_support,27,0.0056449914019884575,0.0032609766672337783,0.084,false
5,Administrative_support,28,0.0006365125331236199,0.002880834290717625,0.82,false
5,Administrative_support,29,0.0020929798734704644,0.0032984686988451494,0.5,false
5,Administrative_support,30,-0.00026256674846176836,0.003096745248376826,0.932,false
5,Administrative_support,31,0.002791716647255441,0.0029036530526799576,0.296,false
5,Administrative_support,32,0.0009899224031749436,0.0033719312030643044,0.74,false
5,Administrative_support,33,0.0056841295411516335,0.0026656940812209407,0.044,false
5,Administrative_support,34,0.0018666702590932657,0.0032854463748938135,0.608,false
5,Administrative_support,35,-0.003744293238540275,0.0030424832440792103,0.212,false
5,Administrative_support,36,0.005074686530539482,0.0030192961092575547,0.084,false
6,Service,0,0.0009098373296813797,0.004116197104972989,0.852,false
6,Service,1,0.0016808684034690454,0.00425231203414762,0.728,false
6,Service,2,0.0040026749396092605,0.004967372258948099,0.404,false
6,Service,3,-0.001383884574887561,0.00435305474228334,0.808,false
6,Service,4,-0.0019477517588773275,0.00466156258362842,0.704,false
6,Service,5,0.0015186758992882744,0.004699249808010111,0.708,false
6,Service,6,0.009819658516660912,0.004222922968184202,0.016,false
6,Service,7,0.00822557028675013,0.004278086879918535,0.052,false
6,Service,8,0.008959136626306312,0.003873881813085966,0.036,false
6,Service,9,0.0010270599794467107,0.0045262449811155955,0.892,false
6,Service,10,0.003883703189845758,0.003643872073150101,0.364,false
6,Service,11,0.00868733051885597,0.0037263554236747275,0.032,false
6,Service,12,0.0038298555026519397,0.0033644439261344746,0.228,false
6,Service,13,0.0025966529373170288,0.004046930482479607,0.512,false
6,Service,14,0.006171897415293276,0.00417128879023247,0.136,false
6,Service,15,-0.0014734714574516133,0.004600922245270554,0.696,false
6,Service,16,0.0047257186750653615,0.004415035305131932,0.304,false
6,Service,17,0.006365621505128307,0.00465788021380022,0.144,false
6,Service,18,0.006922779835797893,0.004190388331045273,0.06,false
6,Service,19,0.005033024323051719,0.004125482920731124,0.22,false
6,Service,20,0.006464975477025328,0.0037262311759735218,0.088,false
6,Service,21,0.010049399502683907,0.0037619695971017274,0.004,false
6,Service,22,0.00783109285493532,0.0033510897586427942,0.032,false
6,Service,23,0.004868565725428663,0.0040102830201389494,0.264,false
6,Service,24,-0.0006713159897263297,0.0038908013833067246,0.844,false
6,Service,25,0.00438294364224102,0.0040819015665366195,0.276,false
6,Service,26,0.0016992624733984318,0.004606106117468601,0.796,false
6,Service,27,0.005093111750005444,0.0043062531945907015,0.22,false
6,Service,28,0.004366552329482488,0.0046899646436974,0.316,false
6,Service,29,0.0032395829563606517,0.0040613883459480506,0.444,false
6,Service,30,0.002286823827138179,0.004474413720346898,0.592,false
6,Service,31,0.006766461698759332,0.005125478242751395,0.176,false
6,Service,32,-0.0002758055454141677,0.004032021299625353,0.94,false
6,Service,33,0.004225114568723774,0.0036638472985027408,0.26,false
6,Service,34,0.006522943525263314,0.0035003149395562193,0.076,false
6,Service,35,0.003977696180248783,0.0036855462040800693,0.3,false
6,Service,36,0.0026520862538055435,0.0036938329178673695,0.448,false
7,Farming_forestry_construction,0,-0.003835520428157676,0.0047291548611980115,0.388,false
7,Farming_forestry_construction,1,-0.0010457189781794484,0.004158528015295875,0.796,false
7,Farming_forestry_construction,2,0.00039588879126304424,0.005434781828409899,0.928,false
7,Farming_forestry_construction,3,0.007287672788109587,0.005776833435102779,0.224,false
7,Farming_forestry_construction,4,5.4670560881343055e-5,0.004489504587490034,1.0,false
7,Farming_forestry_construction,5,0.0006758287901454478,0.005214297701711004,0.944,false
7,Farming_forestry_construction,6,0.0042176550213085156,0.004302617710439738,0.34,false
7,Farming_forestry_construction,7,-0.0005532163137688956,0.005445367345344808,0.852,false
7,Farming_forestry_construction,8,0.001755373406035565,0.004937481443193938,0.756,false
7,Farming_forestry_construction,9,0.003934557078404858,0.005299922334128823,0.54,false
7,Farming_forestry_construction,10,0.004786940267793919,0.004579057749732549,0.328,false
7,Farming_forestry_construction,11,0.004779718205324014,0.005169131217695947,0.344,false
7,Farming_forestry_construction,12,-0.0007481812617435886,0.0047721578712969,0.856,false
7,Farming_forestry_construction,13,0.006587814832484067,0.005066578827305144,0.2,false
7,Farming_forestry_construction,14,-0.0018469699336641219,0.005219980152681735,0.724,false
7,Farming_forestry_construction,15,0.003306792783322498,0.004457891210014281,0.444,false
7,Farming_forestry_construction,16,-0.0032592575096006982,0.004763901940001071,0.452,false
7,Farming_forestry_construction,17,0.008705142965797844,0.005123134793723632,0.096,false
7,Farming_forestry_construction,18,-0.0049404534020271685,0.005383455513636434,0.372,false
7,Farming_forestry_construction,19,0.004588711743002725,0.004754142819206045,0.348,false
7,Farming_forestry_construction,20,0.005856938704329295,0.005388862855779057,0.268,false
7,Farming_forestry_construction,21,0.005692569653748107,0.004737723815482043,0.248,false
7,Farming_forestry_construction,22,0.002326034339424998,0.005610448273618882,0.636,false
7,Farming_forestry_construction,23,0.0030246919103416796,0.005433875304260208,0.592,false
7,Farming_forestry_construction,24,0.002911898283563743,0.005544755058657216,0.564,false
7,Farming_forestry_construction,25,0.003440072142228674,0.005443269222130758,0.432,false
7,Farming_forestry_construction,26,0.006397185873290579,0.005225281992915129,0.236,false
7,Farming_forestry_construction,27,0.007837728994041615,0.005214984051100325,0.124,false
7,Farming_forestry_construction,28,-0.0010801294726416417,0.004653310794153509,0.792,false
7,Farming_forestry_construction,29,-0.0004209575506351163,0.005113166417680397,0.86,false
7,Farming_forestry_construction,30,-0.00018430434555243794,0.005052337482243554,0.992,false
7,Farming_forestry_construction,31,0.00520272829744137,0.004574475238080244,0.268,false
7,Farming_forestry_construction,32,0.006933784887841884,0.0055286306535033015,0.236,false
7,Farming_forestry_construction,33,0.011273584639619116,0.005815370517028026,0.04,false
7,Farming_forestry_construction,34,-0.00037698340670311715,0.005727585780866987,0.916,false
7,Farming_forestry_construction,35,0.0015256008516739657,0.005887113392069314,0.808,false
7,Farming_forestry_construction,36,0.0007542408679315179,0.005119296698680404,0.924,false
8,Precision_production_repair,0,-0.004636007729131307,0.003559457313548064,0.192,false
8,Precision_production_repair,1,-0.005417639944945742,0.004085841257138646,0.172,false
8,Precision_production_repair,2,-0.00045711648772504924,0.0035014566087700994,0.896,false
8,Precision_production_repair,3,-0.0009001373619308554,0.003358998638415081,0.768,false
8,Precision_production_repair,4,-0.0024806724206089844,0.0035635163523506782,0.52,false
8,Precision_production_repair,5,0.002388100396588234,0.0037965026693424124,0.488,false
8,Precision_production_repair,6,-0.002887684474070443,0.0044278953487838025,0.496,false
8,Precision_production_repair,7,-0.005785691654160838,0.004381353956404207,0.16,false
8,Precision_production_repair,8,0.005636905940067389,0.0036892504409115723,0.112,false
8,Precision_production_repair,9,-0.006952240900207496,0.0038063660703921945,0.048,false
8,Precision_production_repair,10,-0.002612969553628915,0.003503241685116451,0.532,false
8,Precision_production_repair,11,-0.0034237235847633884,0.0035219818419423344,0.332,false
8,Precision_production_repair,12,-0.003935404436218826,0.004024032348145008,0.356,false
8,Precision_production_repair,13,0.002096569878471812,0.0037382413701907554,0.584,false
8,Precision_production_repair,14,0.0008971259019316231,0.0034921031759929957,0.848,false
8,Precision_production_repair,15,-0.0014887524578886002,0.0034727871963852086,0.716,false
8,Precision_production_repair,16,-0.0018116706091281377,0.004236305496183478,0.632,false
8,Precision_production_repair,17,-0.00014898890992301564,0.0030632575421549566,0.928,false
8,Precision_production_repair,18,-0.005587612431201791,0.0035579922872397054,0.092,false
8,Precision_production_repair,19,-0.00018609120733334233,0.0037029922757387877,0.968,false
8,Precision_production_repair,20,0.0025977395423732027,0.003497476365273294,0.416,false
8,Precision_production_repair,21,0.0009303016032392276,0.003425300843978655,0.828,false
8,Precision_production_repair,22,-0.003847933965724571,0.003972424071210906,0.316,false
8,Precision_production_repair,23,-0.0013030616696784558,0.003362370705010852,0.664,false
8,Precision_production_repair,24,-0.0015507480723547307,0.0034449499879321767,0.66,false
8,Precision_production_repair,25,0.0034348579290599496,0.004132927814401112,0.372,false
8,Precision_production_repair,26,-0.005503509109143654,0.0035727092440119303,0.128,false
8,Precision_production_repair,27,-0.005081164179707804,0.0033565096243876407,0.132,false
8,Precision_production_repair,28,-0.003004243348117603,0.004183749041785352,0.524,false
8,Precision_production_repair,29,-0.0007550187513121063,0.0037528642366583837,0.824,false
8,Precision_production_repair,30,-0.0057003330552521875,0.0037886695476778893,0.14,false
8,Precision_production_repair,31,0.004579756411549148,0.0037595124861133085,0.252,false
8,Precision_production_repair,32,-0.0014842832999363213,0.00357886538871636,0.752,false
8,Precision_production_repair,33,-0.0014881398274599696,0.003932580327170124,0.724,false
8,Precision_production_repair,34,-0.0010422969440320345,0.004618780736432992,0.772,false
8,Precision_production_repair,35,0.006777162234539191,0.003580360969035082,0.056,false
8,Precision_production_repair,36,-0.005404969471354448,0.0037854462803733626,0.16,false
9,Machine_operators_transport,0,-0.0022912899586733254,0.003761448833067327,0.512,false
9,Machine_operators_transport,1,-0.00040628442928110895,0.003592661376698661,0.876,false
9,Machine_operators_transport,2,-0.00038278986392395453,0.003927840154933354,0.876,false
9,Machine_operators_transport,3,0.001581093975664871,0.0034575974316702314,0.684,false
9,Machine_operators_transport,4,0.0005424007786647442,0.0033539029491590515,0.94,false
9,Machine_operators_transport,5,-0.006612189047076419,0.003452861980351943,0.06,false
9,Machine_operators_transport,6,-0.00014173013871040591,0.003931256396046775,0.988,false
9,Machine_operators_transport,7,-0.0006224256080653714,0.003728491720877162,0.876,false
9,Machine_operators_transport,8,0.008288033895334997,0.003351360558754247,0.012,false
9,Machine_operators_transport,9,0.0013842190274569097,0.0035677246626526814,0.712,false
9,Machine_operators_transport,10,-0.0011745481391333865,0.0046324774830947485,0.732,false
9,Machine_operators_transport,11,0.004736715326193322,0.0035385078127816673,0.16,false
9,Machine_operators_transport,12,0.0026938401639895414,0.0037444182105342617,0.468,false
9,Machine_operators_transport,13,0.0070284713207929206,0.0034440197063904804,0.032,false
9,Machine_operators_transport,14,0.005577291826441409,0.0037301678740780044,0.156,false
9,Machine_operators_transport,15,0.0031086878550916344,0.003417322530870374,0.352,false
9,Machine_operators_transport,16,0.0021177528821276653,0.003665145447259771,0.552,false
9,Machine_operators_transport,17,-0.00011820055514082129,0.003924813494977315,0.932,false
9,Machine_operators_transport,18,0.007769155306698907,0.00369932148134257,0.004,false
9,Machine_operators_transport,19,0.002886712573955344,0.0037147928139913593,0.412,false
9,Machine_operators_transport,20,0.006512943435303059,0.0035369706582414106,0.076,false
9,Machine_operators_transport,21,0.001513182813232392,0.0038289732098162684,0.712,false
9,Machine_operators_transport,22,0.0006430289360838501,0.0032696609640846335,0.784,false
9,Machine_operators_transport,23,-0.0020345500754904195,0.004147065548815975,0.7,false
9,Machine_operators_transport,24,0.006109414604469217,0.0036595194921074485,0.048,false
9,Machine_operators_transport,25,0.0033500628432268915,0.0036525790456007306,0.344,false
9,Machine_operators_transport,26,0.0030426889084678712,0.004252726299018757,0.492,false
9,Machine_operators_transport,27,0.00163623723861597,0.003622170986570384,0.64,false
9,Machine_operators_transport,28,0.0005950905960956993,0.0036355945952539735,0.752,false
9,Machine_operators_transport,29,0.003813923395144666,0.003481368851408425,0.264,false
9,Machine_operators_transport,30,0.002966819916465916,0.003974924431838035,0.412,false
9,Machine_operators_transport,31,0.002958220908859759,0.003821334853394018,0.476,false
9,Machine_operators_transport,32,0.008333647680477953,0.003519408653699483,0.032,false
9,Machine_operators_transport,33,0.01027253464973463,0.0034899227817437014,0.0,true
9,Machine_operators_transport,34,0.003534917681741516,0.0036937524810094226,0.372,false
9,Machine_operators_transport,35,0.005394183249852387,0.00357916719858241,0.144,false
9,Machine_operators_transport,36,0.00013125136272631037,0.003405066094410923,1.0,false
