occ_group,occ_label,horizon,theta,boot_se,p_value,bh_reject
2,Professional_specialty,34,-0.0012029778209421821,0.006396611754093605,0.892,false
2,Professional_specialty,35,0.009207959785467958,0.005845067934316175,0.112,false
2,Professional_specialty,36,0.003929117856389095,0.005844847414442144,0.528,false
3,High_tech,0,-0.0054189783591351405,0.007507422711287736,0.524,false
3,High_tech,1,0.0006960414140916448,0.00828254170684675,1.0,false
3,High_tech,2,0.004206928743398699,0.007649932407739588,0.62,false
3,High_tech,3,0.004357683985035268,0.0073300412299605305,0.528,false
3,High_tech,4,-0.0034280702543004323,0.009248636996229995,0.724,false
3,High_tech,5,0.00501160084634056,0.007555499170856633,0.516,false
3,High_tech,6,-0.0019203600387482623,0.0074634690060326496,0.828,false
3,High_tech,7,-0.00020055575311173342,0.00734507195224637,0.976,false
3,High_tech,8,-0.008920730789003106,0.007370172488249072,0.208,false
3,High_tech,9,-0.0008829197109375681,0.008321520205924957,0.964,false
3,High_tech,10,-0.0013007890017364741,0.008289335869321596,0.836,false
3,High_tech,11,-0.009118346613911758,0.00705584617729844,0.22,false
3,High_tech,12,-0.011003010551339164,0.007576047824034337,0.144,false
3,High_tech,13,-0.011008693363584898,0.007397291129647163,0.152,false
3,High_tech,14,-0.00012023976324768723,0.008257539007536245,1.0,false
3,High_tech,15,0.0003067357702053281,0.007513963609448822,0.94,false
3,High_tech,16,0.002966603219764883,0.00750387531600087,0.76,false
3,High_tech,17,0.002676418110086266,0.0071609075718105895,0.744,false
3,High_tech,18,-0.002830781149603367,0.008557801142161503,0.728,false
3,High_tech,19,-0.0034500674180898082,0.0070510913428200464,0.604,false
3,High_tech,20,0.003151084750758087,0.008287405020052867,0.712,false
3,High_tech,21,-0.002934923500045424,0.008359355261047743,0.788,false
3,High_tech,22,-0.001863336595867218,0.0067698364191395265,0.824,false
3,High_tech,23,-0.0025788245033541647,0.008921937408351205,0.788,false
3,High_tech,24,0.007000674207347171,0.007667621185605288,0.392,false
3,High_tech,25,0.0009911260912811195,0.007773818686545007,0.904,false
3,High_tech,26,0.0006441696191713539,0.008174473840360946,0.944,false
3,High_tech,27,-0.006203334280769696,0.0089187859789149,0.484,false
3,High_tech,28,-0.0040164572166264305,0.008293165267125853,0.612,false
3,High_tech,29,-0.007428612231227424,0.007293706696305974,0.252,false
3,High_tech,30,-0.002648025782582472,0.008090401717266434,0.72,false
3,High_tech,31,-0.0015893437489334396,0.008608309925615126,0.852,false
3,High_tech,32,-0.007539882721557949,0.007826459025909078,0.312,false
3,High_tech,33,0.0012534402996259076,0.008564746652970296,0.956,false
3,High_tech,34,-0.006101960655881027,0.008388145285231973,0.44,false
3,High_tech,35,0.0005988917853994049,0.007963415436069873,0.92,false
3,High_tech,36,0.0022639265132662965,0.007997034613641558,0.86,false
4,Sales,0,-0.012152105333897366,0.007897788380806164,0.136,false
4,Sales,1,0.005431308533482989,0.008936378193435061,0.568,false
4,Sales,2,0.00557548936244932,0.007605220999191209,0.508,false
4,Sales,3,-0.009896239189907188,0.007462016641497963,0.204,false
4,Sales,4,-0.004156814925272017,0.009075643459441672,0.648,false
4,Sales,5,-0.0054737506844313565,0.008405724635022462,0.58,false
4,Sales,6,-0.0031862273941287637,0.008036500527264321,0.72,false
4,Sales,7,-0.0067469268538566775,0.008054480120491368,0.416,false
4,Sales,8,-0.007418326552395844,0.007939165878405827,0.304,false
4,Sales,9,-0.00025662858775998956,0.007948069906364014,1.0,false
4,Sales,10,0.006364851398931585,0.0075911906509054826,0.412,false
4,Sales,11,-0.012811956461217858,0.008513585818876911,0.148,false
4,Sales,12,0.0003917906093585781,0.008565873937037961,0.992,false
4,Sales,13,-0.00545390654041433,0.0074526883390874194,0.536,false
4,Sales,14,-0.003120952685690943,0.009171942175295796,0.724,false
4,Sales,15,-0.0026775441647568007,0.008898788613420253,0.72,false
4,Sales,16,0.006197303380566703,0.00926690655447366,0.508,false
4,Sales,17,-0.011220752810618009,0.007737428243372378,0.168,false
4,Sales,18,-0.005671301718227601,0.008861750962984525,0.604,false
4,Sales,19,-0.01092771391032197,0.00900157635669775,0.256,false
4,Sales,20,-0.005600967417717061,0.007854702706176112,0.424,false
4,Sales,21,-0.009447430054925647,0.00791183276488272,0.252,false
4,Sales,22,0.0016768038618108698,0.007431761429792182,0.744,false
4,Sales,23,-0.005940006675405059,0.008787503940289041,0.56,false
4,Sales,24,0.00902026130006566,0.007975283764295007,0.3,false
4,Sales,25,0.004096665087815569,0.008206954869863552,0.52,false
4,Sales,26,-0.006207603074289366,0.008522161553228437,0.46,false
4,Sales,27,-9.717193340467523e-5,0.0075629154724661755,0.988,false
4,Sales,28,-0.010475916406343997,0.008365772374240668,0.252,false
4,Sales,29,-0.013687587450612486,0.008656855213252492,0.1,false
4,Sales,30,-0.0010025132810609942,0.008517923514272012,0.812,false
4,Sales,31,-0.0030711449198571913,0.009090073692279606,0.696,false
4,Sales,32,-0.0034307180784166114,0.008142499662439597,0.644,false
4,Sales,33,-0.0005959931386439425,0.0070095033445298485,0.956,false
4,Sales,34,-0.004547137877495882,0.007907926381647999,0.62,false
4,Sales,35,-0.0031449131429952776,0.008511918858822078,0.704,false
4,Sales,36,0.0015318373862881903,0.008148543740985233,0.804,false
5,Administrative_support,0,0.006372462976033634,0.005920229616454488,0.232,false
5,Administrative_support,1,0.005985543769151529,0.0060106933743662916,0.32,false
5,Administrative_support,2,0.0057170935133273185,0.006181424342604253,0.348,false
5,Administrative_support,3,0.00695632977375892,0.005323123669486776,0.156,false
5,Administrative_support,4,-0.0017303718585949639,0.005891770845389143,0.772,false
5,Administrative_support,5,0.005284457966370343,0.006677971007919634,0.392,false
5,Administrative_support,6,0.006705465334729415,0.006495740230686363,0.272,false
5,Administrative_support,7,0.0020606928751620776,0.005679943476510888,0.748,false
5,Administrative_support,8,0.00013896627920496234,0.006303886360364625,1.0,false
5,Administrative_support,9,0.013753669248638595,0.006399096342321753,0.024,false
5,Administrative_support,10,0.008294336615920718,0.006644655441117364,0.204,false
5,Administrative_support,11,0.005371660787115894,0.006651448611640075,0.428,false
5,Administrative_support,12,0.004512914296012809,0.007112029102457618,0.568,false
5,Administrative_support,13,-0.0004021038088893174,0.005928883914000892,0.976,false
5,Administrative_support,14,0.005088949699336238,0.006389310909385844,0.408,false
5,Administrative_support,15,0.00648248619829129,0.005254766492900667,0.2,false
5,Administrative_support,16,0.007220073727703149,0.006636981348937204,0.288,false
5,Administrative_support,17,0.003826560706789367,0.006732564864364338,0.572,false
5,Administrative_support,18,0.00732851170432884,0.0061388827737507935,0.22,false
5,Administrative_support,19,0.003045964136782956,0.006516961001099548,0.596,false
5,Administrative_support,20,0.00042778458686774256,0.00596534076235518,0.956,false
5,Administrative_support,21,0.006342528861811157,0.0070295791958757264,0.38,false
5,Administrative_support,22,0.007082664003800834,0.0056066006229234695,0.156,false
5,Administrative_support,23,0.0076643998652188424,0.005532124673606779,0.112,false
5,Administrative_support,24,0.01019202230844587,0.006556245524362997,0.128,false
5,Administrative_support,25,0.008711946210432042,0.0071086417165686965,0.208,false
5,Administrative_support,26,0.0027773437378287025,0.007397730892548183,0.692,false
5,Administrative_support,27,0.011497754310849232,0.0066428258148640545,0.064,false
5,Administrative_support,28,0.004654650835064914,0.006774826023111948,0.524,false
5,Administrative_support,29,-0.0016020697897771114,0.007113634374146416,0.832,false
5,Administrative_support,30,0.0028140857869164313,0.007368302932416939,0.676,false
5,Administrative_support,31,0.004907256668836903,0.006132513029203136,0.46,false
5,Administrative_support,32,-0.00043526180725325273,0.007791566508813507,0.976,false
5,Administrative_support,33,0.001650204561848642,0.006481050844804423,0.82,false
5,Administrative_support,34,0.002808441724532485,0.006254120905256189,0.632,false
5,Administrative_support,35,-0.0005586177106746449,0.00660525702783632,0.932,false
5,Administrative_support,36,0.007979008215500018,0.006046915670024596,0.176,false
6,Service,0,0.010475076935864929,0.00732295426372466,0.148,false
6,Service,1,0.007380660216098228,0.006793003412874712,0.3,false
6,Service,2,0.009571666657593016,0.006895023436068877,0.152,false
6,Service,3,0.0032182035940057693,0.0068192953128741384,0.644,false
6,Service,4,0.0011961529792421843,0.007333834770437089,0.792,false
6,Service,5,0.0038661826171640383,0.006271404598229371,0.536,false
6,Service,6,0.01266731944615559,0.006535726794785777,0.04,false
6,Service,7,0.013517120842514056,0.006448546339974251,0.024,false
6,Service,8,0.006808795011296681,0.007423303346905747,0.38,false
6,Service,9,0.012782227972361107,0.006914869812998592,0.044,false
6,Service,10,0.015550021256680424,0.005918633026282882,0.0,true
6,Service,11,0.012582576800336615,0.0068165454648208695,0.036,false
6,Service,12,0.005926221929718847,0.007033423721925532,0.456,false
6,Service,13,-0.0016716149526681823,0.007584062854106354,0.868,false
6,Service,14,0.009657826165191967,0.006823464919706166,0.152,false
6,Service,15,-0.0006631141508053914,0.006949803130740819,1.0,false
6,Service,16,0.010429694522396159,0.007094164955945821,0.1,false
6,Service,17,0.009512368263394891,0.008563052701935645,0.256,false
6,Service,18,0.009498170414831024,0.007437739357601348,0.172,false
6,Service,19,0.004371156868835461,0.005983259786326751,0.356,false
6,Service,20,0.007336297917242176,0.006383733318104661,0.244,false
6,Service,21,0.011151845645987977,0.006448211693158637,0.068,false
6,Service,22,0.008919236299462374,0.006182782540193923,0.152,false
6,Service,23,0.012338372683085876,0.00700681195509605,0.068,false
6,Service,24,0.008502325634476187,0.006877698089264462,0.196,false
6,Service,25,0.007027092550994688,0.006941013816473811,0.336,false
6,Service,26,0.004144824914120248,0.007628812882635708,0.524,false
6,Service,27,0.010305710456493502,0.007208478596964637,0.164,false
6,Service,28,0.006392737734100042,0.007877766413335032,0.36,false
6,Service,29,-0.000718310450047638,0.0078486621373716,0.888,false
6,Service,30,0.0051946286903362575,0.008078942167077356,0.576,false
6,Service,31,0.011552593491183502,0.0068150964111544825,0.088,false
6,Service,32,-0.0023037590263261048,0.006774734061749982,0.736,false
6,Service,33,0.0018363862916681388,0.006136675106443851,0.76,false
6,Service,34,0.008051894575929601,0.006745582314455927,0.184,false
6,Service,35,0.011289459696121452,0.007028074662091068,0.068,false
6,Service,36,0.00643950331642394,0.007319958030433092,0.388,false
7,Farming_forestry_construction,0,0.005705743231302096,0.007113303354371103,0.436,false
7,Farming_forestry_construction,1,0.006115930241520911,0.00831912301539446,0.488,false
7,Farming_forestry_construction,2,0.008422878091370675,0.009216422897085564,0.412,false
7,Farming_forestry_construction,3,0.014462582694373043,0.00732566942209251,0.056,false
7,Farming_forestry_construction,4,0.0040938025799133245,0.006372158827821272,0.48,false
7,Farming_forestry_construction,5,0.006659852734750251,0.00824479653734623,0.408,false
7,Farming_forestry_construction,6,0.011479701963340486,0.007172428661095369,0.1,false
7,Farming_forestry_construction,7,0.0037892148069042226,0.006589057826126128,0.508,false
7,Farming_forestry_construction,8,-0.001089913180506049,0.0077224842008599285,0.86,false
7,Farming_forestry_construction,9,0.01068130259083792,0.009158387256599052,0.224,false
7,Farming_forestry_construction,10,0.010366159593851138,0.007278315215949798,0.176,false
7,Farming_forestry_construction,11,0.002843191481140529,0.007443433855081259,0.668,false
7,Farming_forestry_construction,12,-0.00324076921908419,0.007435438376298895,0.672,false
7,Farming_forestry_construction,13,0.005337088593834657,0.007884217225997645,0.512,false
7,Farming_forestry_construction,14,0.001701977817340061,0.007703498150728723,0.824,false
7,Farming_forestry_construction,15,0.00863040211461215,0.008186402030738477,0.32,false
7,Farming_forestry_construction,16,0.008330154403287335,0.008508582578120417,0.26,false
7,Farming_forestry_construction,17,0.010813752793975954,0.008506872486956418,0.176,false
7,Farming_forestry_construction,18,-0.0027448697070029306,0.007411769580919386,0.724,false
7,Farming_forestry_construction,19,0.006239471288545731,0.00823317091733076,0.396,false
7,Farming_forestry_construction,20,-0.0017916741438999124,0.008414692103954959,0.852,false
7,Farming_forestry_construction,21,0.007125428125599491,0.007257179239842788,0.408,false
7,Farming_forestry_construction,22,-0.003378841512971543,0.008128306643604217,0.78,false
7,Farming_forestry_construction,23,0.005919706102237723,0.008538146276667952,0.42,false
7,Farming_forestry_construction,24,0.00886698252722672,0.007828142717423032,0.264,false
7,Farming_forestry_construction,25,0.003684734453306304,0.008300868418187963,0.596,false
7,Farming_forestry_construction,26,0.011134741392495762,0.008275519827476733,0.208,false
7,Farming_forestry_construction,27,0.016337774397681897,0.008873321485801746,0.068,false
7,Farming_forestry_construction,28,0.000241405299724497,0.00741709011986987,0.956,false
7,Farming_forestry_construction,29,-0.004679053731723822,0.007803431954041339,0.524,false
7,Farming_forestry_construction,30,0.00216439070926667,0.008116362654912364,0.856,false
7,Farming_forestry_construction,31,0.009373166050022242,0.006992855750020075,0.172,false
7,Farming_forestry_construction,32,0.006613439977035473,0.008609490751229262,0.46,false
7,Farming_forestry_construction,33,0.0027955705713937538,0.008692001844687774,0.752,false
7,Farming_forestry_construction,34,-0.0008090617187917087,0.008500012803069994,0.936,false
7,Farming_forestry_construction,35,0.0019528657275736188,0.008584322363311397,0.844,false
7,Farming_forestry_construction,36,0.004126732461244949,0.00881548471326483,0.612,false
8,Precision_production_repair,0,-0.0022106959439986418,0.006210945851476489,0.704,false
8,Precision_production_repair,1,-0.005546190222644837,0.006853992598077497,0.396,false
8,Precision_production_repair,2,0.004198778053535118,0.006686158572144791,0.6,false
8,Precision_production_repair,3,-0.0011220080830949535,0.005935427611396632,0.812,false
8,Precision_production_repair,4,-0.0016389564792481902,0.007402203623013059,0.824,false
8,Precision_production_repair,5,0.0023969921181997626,0.00784554062061996,0.752,false
8,Precision_production_repair,6,-0.004676842079860979,0.0071481525801149574,0.532,false
8,Precision_production_repair,7,-0.005196501809662241,0.006746382095229531,0.42,false
8,Precision_production_repair,8,-2.002757869744479e-6,0.008158573718010462,0.988,false
8,Precision_production_repair,9,-0.0031767047253114327,0.008341549064712442,0.744,false
8,Precision_production_repair,10,-4.0235321940955425e-5,0.006223430861650742,0.98,false
8,Precision_production_repair,11,-0.0031154995524704143,0.0064965479299015924,0.712,false
8,Precision_production_repair,12,-0.007560176024149857,0.0077310020089783405,0.324,false
8,Precision_production_repair,13,-0.007072965664415718,0.0063305467882353245,0.284,false
8,Precision_production_repair,14,0.004326798400158658,0.006557741850879638,0.508,false
8,Precision_production_repair,15,-0.002090780140767251,0.007094100390639974,0.752,false
8,Precision_production_repair,16,-0.0009661300211052296,0.007550154950170575,0.9,false
8,Precision_production_repair,17,0.0024591550161270296,0.00602996416514813,0.632,false
8,Precision_production_repair,18,-0.004715620362616948,0.006909653823092039,0.56,false
8,Precision_production_repair,19,-0.0012514705687436184,0.006879503323894565,0.9,false
8,Precision_production_repair,20,-0.0006916515877954819,0.007179256558187014,0.932,false
8,Precision_production_repair,21,-0.0008689399197038921,0.0065581367353054676,0.964,false
8,Precision_production_repair,22,-0.007690536711970235,0.005745135057547992,0.2,false
8,Precision_production_repair,23,0.0016289853431988687,0.006986593520377945,0.712,false
8,Precision_production_repair,24,0.0020003552991181535,0.007227243718241831,0.844,false
8,Precision_production_repair,25,0.005257015798478195,0.008379948522793437,0.576,false
8,Precision_production_repair,26,-0.007309909642943757,0.0073535655312488655,0.344,false
8,Precision_production_repair,27,-0.0016618518664094472,0.007316160705303214,0.8,false
8,Precision_production_repair,28,-0.006250197605261331,0.008109469248905569,0.492,false
8,Precision_production_repair,29,-0.008707571358671576,0.00753628554889454,0.236,false
8,Precision_production_repair,30,-0.004515213573546536,0.008168142992474146,0.608,false
8,Precision_production_repair,31,0.005889360700414019,0.007308143948457814,0.436,false
8,Precision_production_repair,32,-0.005540500663077951,0.008324136268307051,0.524,false
8,Precision_production_repair,33,-0.01185211306778135,0.007444330355592016,0.116,false
8,Precision_production_repair,34,-0.003542215944477034,0.00863171413069415,0.68,false
8,Precision_production_repair,35,0.007894773453316418,0.007382146009926805,0.264,false
8,Precision_production_repair,36,-0.008039637852417302,0.0075144072391323076,0.276,false
9,Machine_operators_transport,0,0.007153259591824311,0.005906093920320262,0.224,false
9,Machine_operators_transport,1,0.008937753920022874,0.006534142713141857,0.188,false
9,Machine_operators_transport,2,0.011186569988193852,0.0066207581140532105,0.092,false
9,Machine_operators_transport,3,0.01003645625523117,0.005729351183830395,0.076,false
9,Machine_operators_transport,4,0.010467285305848832,0.005826428366098251,0.06,false
9,Machine_operators_transport,5,0.0038455122465244147,0.006655643268982111,0.576,false
9,Machine_operators_transport,6,0.00797679925029649,0.005960203011993666,0.156,false
9,Machine_operators_transport,7,0.007713083556746851,0.006178732099558388,0.22,false
9,Machine_operators_transport,8,0.011812608436730567,0.006364804491446171,0.064,false
9,Machine_operators_transport,9,0.011968675024178073,0.007574468921547926,0.076,false
9,Machine_operators_transport,10,0.010084837819162218,0.006280586757643191,0.128,false
9,Machine_operators_transport,11,0.00992658375534649,0.005541347837733162,0.048,false
9,Machine_operators_transport,12,0.007378104932922267,0.007745970399611804,0.336,false
9,Machine_operators_transport,13,0.01210149829826534,0.006202099229717143,0.044,false
9,Machine_operators_transport,14,0.017954221968658042,0.005565422744420784,0.0,true
9,Machine_operators_transport,15,0.01208556109917832,0.006650027964542855,0.068,false
9,Machine_operators_transport,16,0.014979154371265123,0.006851069132053373,0.012,false
9,Machine_operators_transport,17,0.010218423396089946,0.0064214838474560545,0.088,false
9,Machine_operators_transport,18,0.017241765638209415,0.006771355342466806,0.0,true
9,Machine_operators_transport,19,0.007678309093704524,0.007960496325191791,0.268,false
9,Machine_operators_transport,20,0.012529966730269116,0.006624148779435718,0.044,false
9,Machine_operators_transport,21,0.008449907462743347,0.006193116259801712,0.16,false
9,Machine_operators_transport,22,0.004822891037877267,0.005627179621382092,0.336,false
9,Machine_operators_transport,23,0.008761256932813948,0.007216206033835433,0.16,false
9,Machine_operators_transport,24,0.015515252499787175,0.006838540249760826,0.02,false
9,Machine_operators_transport,25,0.013770654389791562,0.0065124570249058605,0.028,false
9,Machine_operators_transport,26,0.009140403909131635,0.00646957261013739,0.136,false
9,Machine_operators_transport,27,0.011867864297050591,0.006182437077299463,0.052,false
9,Machine_operators_transport,28,0.009423558624641311,0.006569984758775618,0.148,false
9,Machine_operators_transport,29,0.006566150238862734,0.0062631814674877035,0.3,false
9,Machine_operators_transport,30,0.010384584261148369,0.006584712298319659,0.096,false
9,Machine_operators_transport,31,0.01100265973039447,0.005864021029258392,0.096,false
9,Machine_operators_transport,32,0.012727753159577842,0.007046653409085355,0.064,false
9,Machine_operators_transport,33,0.011485913702943489,0.006314047564466417,0.076,false
9,Machine_operators_transport,34,0.00936540086980775,0.006245809575747661,0.132,false
9,Machine_operators_transport,35,0.016302074124199397,0.006282001906337593,0.0,true
9,Machine_operators_transport,36,0.009097917175257363,0.005553421282610335,0.092,false
