horizon,coef_name,beta,se,ci_lo90,ci_hi90,ci_lo68,ci_hi68
0,shock_g7,-0.004693200016476657,0.00751386132583917,-0.012939498954557897,0.006015293874102939,-0.00972631208654312,0.0013900582304421163
0,shock_lag1,-0.006581285855596937,0.007312814266435013,-0.015155893044404019,0.0036450141573454867,-0.011622889985151834,-0.0005639044440075387
0,ylag1,0.02392357662668284,0.04865089220426966,-0.0314108443318071,0.0871712828270979,-0.008228239491552061,0.06611945302006189
0,log_oil_lag1,0.030865211143639805,0.012611766923925558,0.014035160630826691,0.04799867778758431,0.021629973658734154,0.04164135677277793
0,ffr_lag1,-0.007035137247555239,0.0044726261376017915,-0.012688554747457738,-0.0007915080640960746,-0.010287781519045905,-0.0030405438079412145
0,cpi_lag1,-0.00029805872223545517,0.00020178564743152507,-0.0005552079722582875,-1.956430984146869e-5,-0.0004584298964546944,-0.00014840177200940125
0,indpro_lag1,-0.002926562932466755,0.0006932926739727942,-0.003867499035591736,-0.0018517723782782028,-0.0035170765826186,-0.00230974926651744
0,t10y3m_lag1,-0.012675652502505921,0.007666446327338046,-0.0230021825487596,-0.0018375561318070607,-0.01875967779861773,-0.006168705262495694
0,age_mean,-0.004183045670489594,0.0035800781253048915,-0.008140402386609834,0.0006325128273428019,-0.006768685596127465,-0.0012555878221917533
0,female_share,0.057428205914130045,0.11292569328069764,-0.07408106635990282,0.20707082130334836,-0.025305567593225387,0.14655243229753898
1,shock_g7,-0.0025753675990290675,0.007426910824782674,-0.010765539463157697,0.006964586652057542,-0.007864121189947847,0.0035698471123178327
1,shock_lag1,-0.00825594102214444,0.00800535768618362,-0.01841415098232102,0.002715547567745974,-0.014057417724848264,-0.0015652160666789006
1,ylag1,-0.1002435410369698,0.04659117873420888,-0.15872302946263214,-0.03907583523651397,-0.13115195393911702,-0.05883468908536477
1,log_oil_lag1,0.040544113797029935,0.013780796686075231,0.02260035006284326,0.06001897575725709,0.029261043100082013,0.05314904531802119
1,ffr_lag1,-0.006920425872119901,0.004326007478244177,-0.012587928908067767,-0.0008062644213242664,-0.010074085194063652,-0.0035811519063219666
